,aba,agepr,aise,amr,ancons,cataeu,chaufp,cs42cj,cs42pr,decile,decuc,dip14cj,dip14pr,htl,ident_men,mchof,mchof_d,mfac_eau1_d,mfac_eg1_d,mloy_d,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_4511,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,typmen,zeat,part_energies_revtot
5003,2,73.0,1,0.0,4,111,2,0,78,10,10.0,0,60,2,2649,,,461.0,,,0.0,2.0,4.0,0.0,1.0,3000.5813769480683,410.0,0.0,1230.0,0.0,81084.0,0,5,100.0,9,7.0,1,8,0.020225938532879482
5004,2,61.0,2,0.0,1,112,5,77,72,8,8.0,50,50,1,265,,,,,,0.0,2.0,4.0,0.0,1.5,1712.0935821280698,500.0,621.0,0.0,0.0,42783.0,6,5,95.0,7,1.0,3,2,0.01168688497767805
5005,0,79.0,3,0.0,2,111,2,0,86,1,2.0,0,70,1,2650,,,145.0,1190.0,,0.0,1.0,3.0,0.0,1.0,1618.274793763528,0.0,1190.0,0.0,0.0,11508.0,0,6,56.0,8,7.0,1,3,0.0
5006,2,90.0,3,0.0,4,111,2,77,78,4,4.0,71,70,1,2651,,,125.0,,,0.0,2.0,5.0,0.0,1.5,2638.10856775806,402.0,0.0,1269.0,0.0,24886.0,5,5,90.0,9,7.0,3,9,0.06714618661094592
5007,2,76.0,3,0.0,4,112,2,71,78,2,2.0,71,71,1,2653,,,,,,0.0,3.0,4.0,0.0,1.5,2643.3699520544947,290.0,0.0,0.0,1400.0,16074.0,5,5,90.0,7,0.0,3,5,0.10513873335821824
5008,2,60.0,3,0.0,1,221,6,0,52,2,5.0,0,41,1,2654,,,,,,1.0,0.0,2.0,0.0,1.0,3979.446936799717,250.0,0.0,0.0,250.0,17340.0,0,1,48.0,1,2.0,1,7,0.02883506343713956
5009,2,47.0,3,0.0,2,111,1,0,56,3,3.0,0,20,2,2657,,,,800.0,,2.0,0.0,2.0,0.0,1.5,2978.9274670943955,0.0,800.0,0.0,0.0,21180.0,0,1,51.0,10,8.0,5,1,0.0
5010,2,54.0,3,0.0,99,111,1,0,54,2,4.0,0,50,2,2658,,,,,,1.0,0.0,3.0,0.0,1.0,2413.036020772859,650.0,0.0,0.0,0.0,15713.0,0,1,65.0,10,8.0,1,1,0.04136702093807675
5011,2,59.0,3,0.0,1,112,2,13,13,10,10.0,50,44,1,2659,,,110.0,,,4.0,0.0,6.0,2.0,2.5,1090.1996494527675,1626.0,0.0,0.0,1000.0,96129.0,1,1,132.0,7,0.0,4,2,0.027317458831362024
5012,2,84.0,3,0.0,4,111,1,77,78,5,6.0,50,71,2,266,,,,,329.0,0.0,4.0,3.0,0.0,1.5,4088.496235218091,360.0,0.0,0.0,0.0,29220.0,5,5,98.0,10,8.0,3,1,0.012320328542094456
5013,2,75.0,3,0.0,1,111,1,0,86,1,1.0,0,71,1,2660,,,335.0,,,0.0,2.0,3.0,0.0,1.0,2643.00888226277,248.0,0.0,1230.0,0.0,8750.0,0,5,90.0,7,5.0,1,2,0.1689142857142857
5014,2,78.0,1,0.0,3,111,6,77,74,6,6.0,41,12,1,2663,,,280.0,,,0.0,2.0,5.0,0.0,1.5,2203.546928934147,103.0,0.0,0.0,2500.0,31927.0,5,5,110.0,8,6.0,3,7,0.08152973971873335
5015,2,29.0,2,0.0,1,112,4,37,42,9,9.0,31,20,2,2664,,,450.0,,648.0,2.0,0.0,4.0,0.0,1.5,3431.2484438315037,750.0,0.0,0.0,0.0,52877.0,1,1,92.0,8,0.0,3,2,0.014183860657752899
5016,2,64.0,3,0.0,4,111,2,78,78,4,4.0,70,50,1,2667,,,435.0,,,0.0,2.0,5.0,0.0,1.5,1751.110296209206,360.0,0.0,0.0,1180.0,24442.0,5,5,120.0,6,4.0,3,7,0.063006300630063
5017,2,68.0,3,0.0,3,112,2,0,77,2,4.0,0,71,1,2668,,,220.0,,,0.0,5.0,5.0,0.0,1.0,2191.7941590421688,540.0,0.0,0.0,2500.0,16077.0,0,5,100.0,4,0.0,1,9,0.18909000435404616
5018,2,41.0,4,0.0,2,111,2,0,55,7,8.0,0,71,1,267,,,390.0,,,2.0,1.0,5.0,0.0,1.5,2988.0405626021125,624.0,0.0,0.0,1000.0,37200.0,0,1,120.0,9,7.0,5,8,0.04365591397849462
5019,1,21.0,1,242.0,1,111,1,0,46,1,1.0,0,42,2,2670,,,,,233.0,1.0,0.0,2.0,0.0,1.0,3386.401711669207,420.0,0.0,0.0,0.0,5495.0,0,2,30.0,9,7.0,1,3,0.07643312101910828
5020,2,67.0,3,0.0,5,211,2,86,78,2,2.0,71,70,1,2671,,,240.0,,,0.0,2.0,6.0,0.0,1.5,2484.7545588266494,400.0,0.0,1200.0,0.0,17060.0,6,5,124.0,4,3.0,3,2,0.09378663540445487
5021,2,23.0,2,0.0,1,112,2,0,63,3,5.0,0,31,1,2672,,,,,,1.0,0.0,2.0,0.0,1.0,2913.261037580421,510.0,0.0,0.0,600.0,18374.0,0,1,50.0,8,1.0,1,5,0.06041145096331773
5022,1,63.0,4,82.0,9,112,4,77,78,4,4.0,71,71,1,2673,,,210.0,,,0.0,1.0,4.0,0.0,1.5,2952.445936702363,1500.0,0.0,0.0,0.0,24054.0,7,5,97.0,7,0.0,3,5,0.062359690695934146
5023,2,87.0,2,0.0,2,111,1,0,78,2,4.0,0,70,2,2675,,,,,289.0,0.0,7.0,3.0,0.0,1.0,2965.6351494184996,200.0,0.0,60.0,0.0,16690.0,0,5,70.0,8,7.0,1,4,0.015578190533253445
5024,2,64.0,3,0.0,5,111,2,74,74,9,10.0,50,12,1,2676,,,280.0,,,0.0,2.0,6.0,0.0,1.5,1931.2091356553424,1009.0,621.0,0.0,350.0,62755.0,5,5,120.0,9,7.0,3,7,0.021655644968528405
5025,2,42.0,2,0.0,2,112,6,0,69,2,4.0,0,50,1,2678,,,,,,1.0,0.0,5.0,0.0,1.0,2399.8909758201867,0.0,0.0,0.0,270.0,14675.0,0,1,89.0,9,0.0,1,5,0.018398637137989778
5026,2,51.0,2,0.0,7,111,6,45,33,9,9.0,31,10,1,2679,,,511.0,,,2.0,0.0,5.0,1.0,1.8,1707.0863448646817,1800.0,0.0,0.0,0.0,58184.0,1,1,120.0,9,7.0,4,9,0.03093633988725423
5027,2,64.0,2,0.0,2,300,2,0,74,8,7.0,0,41,1,268,,,,,,0.0,2.0,4.0,1.0,2.0,1358.502568172695,490.0,0.0,0.0,1500.0,44840.0,0,5,100.0,0,0.0,4,4,0.044380017841213204
5028,2,48.0,3,0.0,3,111,2,62,43,9,9.0,50,41,1,2681,,,,,,2.0,1.0,4.0,0.0,1.5,1535.6249468447552,1.0,0.0,969.0,0.0,51600.0,1,1,100.0,6,4.0,3,9,0.018798449612403102
5029,1,26.0,3,197.0,1,400,2,68,63,5,3.0,41,50,1,2682,,,180.0,,,2.0,0.0,4.0,2.0,2.1,2943.3195548035696,1090.0,0.0,0.0,0.0,27249.0,4,1,81.0,0,0.0,4,2,0.040001467943777756
5030,2,45.0,3,0.0,6,300,4,56,67,6,5.0,50,50,1,2687,,,,,,2.0,0.0,5.0,1.0,1.8,1091.1358778274569,2750.0,0.0,0.0,0.0,31660.0,1,4,113.0,0,1.0,4,2,0.0868603916614024
5031,1,40.0,2,169.0,2,111,2,22,22,5,4.0,50,50,2,269,,,300.0,700.0,,2.0,0.0,3.0,1.0,1.8,2903.276460057325,0.0,700.0,0.0,0.0,29554.0,1,1,100.0,6,4.0,4,4,0.0
5032,2,65.0,3,0.0,4,111,2,77,75,3,3.0,70,50,1,2690,,,350.0,,,0.0,2.0,3.0,0.0,1.5,1311.3018457257433,410.0,0.0,0.0,1005.0,21003.0,6,5,94.0,6,5.0,3,8,0.0673713279055373
5033,0,29.0,2,0.0,99,120,4,55,55,5,5.0,60,50,1,2693,,,,,,2.0,0.0,3.0,0.0,1.5,3316.8935334743232,1200.0,0.0,0.0,0.0,28033.0,1,1,60.0,0,0.0,3,5,0.04280669211286698
5034,2,88.0,3,0.0,7,400,2,0,77,5,8.0,0,71,1,2694,,,,,,0.0,1.0,5.0,0.0,1.0,5465.974238620556,1382.0,0.0,0.0,0.0,28600.0,0,5,129.0,0,0.0,1,7,0.04832167832167832
5035,2,65.0,3,0.0,5,112,5,75,74,8,9.0,71,50,1,2695,,,336.0,,,0.0,2.0,6.0,0.0,1.5,1516.8996732571622,850.0,0.0,0.0,0.0,49340.0,5,5,167.0,9,0.0,3,3,0.01722740170247264
5036,1,36.0,2,190.0,5,111,5,43,67,6,4.0,42,50,1,2697,,,170.0,,,2.0,0.0,5.0,2.0,2.1,3381.5891451096227,70.0,0.0,0.0,0.0,34580.0,1,1,90.0,5,4.0,4,8,0.0020242914979757085
5037,2,77.0,2,0.0,1,112,2,78,78,3,3.0,50,71,1,2698,,,,,,0.0,4.0,4.0,0.0,1.5,3984.126348984549,400.0,0.0,0.0,1600.0,21239.0,5,5,90.0,8,0.0,3,2,0.09416639201468996
5038,2,58.0,3,0.0,1,120,2,48,43,9,6.0,31,33,1,2699,,,240.0,,,3.0,2.0,6.0,2.0,2.5,1056.1488978918767,1510.0,0.0,1320.0,0.0,51203.0,1,1,130.0,0,0.0,4,3,0.055270199011776655
5039,2,64.0,4,0.0,5,112,6,0,77,1,2.0,0,60,1,27,,,600.0,,,0.0,1.0,4.0,0.0,1.0,1834.4258748182513,1464.0,0.0,72.0,0.0,11929.0,0,5,88.0,8,2.0,1,9,0.128761840891944
5040,2,81.0,3,0.0,1,111,6,0,77,3,6.0,0,71,2,2700,,,,,320.0,0.0,1.0,1.0,0.0,1.0,3811.8864511740653,280.0,0.0,0.0,120.0,19579.0,0,5,25.0,9,7.0,1,8,0.020430052607385465
5041,2,64.0,3,0.0,9,111,2,77,75,7,7.0,71,50,2,2702,,,317.0,,,0.0,2.0,2.0,0.0,1.5,7553.199617501134,907.0,0.0,0.0,0.0,36462.0,5,5,56.0,4,4.0,3,2,0.02487521255005211
5042,2,66.0,3,0.0,7,112,2,78,74,9,6.0,70,70,1,2703,,,,,,1.0,0.0,6.0,2.0,2.8,984.8885538676179,1750.0,0.0,0.0,0.0,59155.0,5,5,170.0,8,0.0,5,9,0.029583298115121292
5043,2,53.0,5,0.0,2,111,2,85,65,3,2.0,70,70,1,2704,,,160.0,,,1.0,0.0,5.0,1.0,2.0,2808.454999403764,600.0,0.0,1300.0,0.0,21310.0,6,1,90.0,8,7.0,4,3,0.08916001877053027
5044,2,34.0,3,0.0,4,112,2,63,45,8,8.0,50,31,1,2705,,,165.0,,,2.0,0.0,3.0,1.0,1.8,1613.8364163892272,270.0,0.0,910.0,0.0,45941.0,1,1,70.0,9,1.0,4,9,0.02568511786857056
5045,2,60.0,2,0.0,2,111,2,0,77,3,6.0,0,71,1,2706,,,,,,0.0,2.0,3.0,0.0,1.0,3249.7791281018153,300.0,0.0,638.0,0.0,20572.0,0,5,65.0,8,7.0,1,2,0.04559595566789811
5046,2,38.0,3,0.0,6,111,2,0,64,5,5.0,0,12,2,2708,,,,,377.0,2.0,0.0,1.0,0.0,1.5,3143.5901754514266,1054.0,0.0,0.0,0.0,26133.0,0,4,36.0,9,7.0,5,3,0.04033214709371293
5047,2,44.0,3,0.0,2,111,6,0,53,3,6.0,0,41,2,271,,,,,,1.0,0.0,2.0,0.0,1.0,2750.3369027042713,348.0,0.0,0.0,100.0,20700.0,0,1,42.0,9,7.0,1,8,0.021642512077294687
5048,2,74.0,3,0.0,2,211,2,0,77,4,5.0,0,70,1,2712,,,,,,0.0,0.0,5.0,1.0,1.5,6248.915924120271,528.0,0.0,2000.0,0.0,25570.0,0,5,100.0,2,3.0,2,4,0.09886585842784514
5049,2,88.0,2,0.0,1,400,2,71,71,2,2.0,70,70,1,2713,,,,,,0.0,2.0,6.0,0.0,1.5,1817.2634415906061,0.0,0.0,0.0,1500.0,15810.0,5,5,150.0,0,0.0,3,5,0.09487666034155598
5050,0,30.0,1,0.0,4,111,1,0,23,5,9.0,0,44,8,2714,,,,,,1.0,0.0,3.0,0.0,1.0,3959.4120289692696,0.0,0.0,0.0,0.0,29204.0,0,1,75.0,10,8.0,1,1,0.0
5051,2,24.0,1,0.0,7,111,2,0,38,5,8.0,0,12,2,2715,,,42.0,,336.0,1.0,0.0,2.0,0.0,1.0,2808.785386043736,210.0,0.0,0.0,0.0,26768.0,0,1,35.0,8,7.0,1,5,0.007845188284518828
5052,2,44.0,2,0.0,9,111,4,55,37,9,8.0,42,20,1,2716,,,,,,2.0,1.0,5.0,2.0,2.5,2330.5556226552208,1540.0,0.0,0.0,0.0,63691.0,1,1,130.0,9,7.0,4,8,0.024179240395032265
5053,2,45.0,2,0.0,1,112,2,0,37,5,6.0,0,43,1,2718,,,,,,1.0,0.0,8.0,1.0,1.3,3190.1123640925216,360.0,0.0,0.0,2000.0,26685.0,0,1,148.0,6,0.0,2,9,0.0884391980513397
5054,2,59.0,3,0.0,4,111,2,0,56,2,5.0,0,60,1,2719,,,130.0,,,1.0,1.0,4.0,0.0,1.0,3091.6562799531516,100.0,0.0,600.0,0.0,16838.0,0,1,100.0,8,6.0,1,5,0.04157263332937403
5055,1,31.0,2,23.0,1,400,2,85,37,7,6.0,44,44,1,272,,,,,,1.0,0.0,6.0,2.0,2.1,3099.08457534884,0.0,0.0,0.0,443.0,41135.0,6,1,160.0,0,0.0,4,5,0.010769417770754831
5056,2,33.0,3,0.0,1,111,2,22,38,9,9.0,20,12,1,2720,,,,,,2.0,0.0,5.0,1.0,1.8,3428.58235859993,640.0,0.0,0.0,0.0,55131.0,1,1,110.0,10,8.0,4,1,0.011608713790789212
5057,2,50.0,5,0.0,7,111,2,77,62,5,6.0,50,41,1,2721,,,250.0,,,1.0,5.0,5.0,0.0,1.5,1412.8379017404789,690.0,0.0,590.0,0.0,30150.0,5,1,120.0,5,4.0,3,8,0.04245439469320066
5058,2,87.0,3,0.0,2,111,2,0,86,2,3.0,0,70,1,2723,,,224.0,,,0.0,2.0,4.0,0.0,1.0,2216.304856749677,238.0,0.0,1155.0,0.0,13172.0,0,5,100.0,8,7.0,1,2,0.10575463103552991
5059,2,85.0,2,0.0,1,111,1,74,74,10,10.0,41,12,1,2725,,,,,,0.0,1.0,6.0,0.0,1.5,2206.1985447234983,360.0,212.0,550.0,0.0,73810.0,5,5,160.0,9,7.0,3,8,0.012328952716434088
5060,2,36.0,1,0.0,9,111,2,37,22,10,9.0,20,31,1,2726,,,600.0,,,2.0,0.0,6.0,2.0,2.1,2457.8266840155084,950.0,0.0,600.0,0.0,73695.0,1,1,175.0,6,5.0,4,3,0.021032634507090035
5061,2,45.0,3,0.0,9,112,2,52,63,6,4.0,60,50,1,2728,,,640.0,,,2.0,0.0,4.0,2.0,2.3,1757.135761355308,820.0,0.0,0.0,960.0,35525.0,1,1,140.0,7,0.0,4,5,0.05010555946516538
5062,2,35.0,2,0.0,1,111,2,55,46,9,8.0,31,41,1,2730,,,256.0,,,2.0,0.0,5.0,1.0,1.8,1499.1320303136415,505.0,0.0,1340.0,0.0,51904.0,4,1,100.0,6,4.0,4,3,0.035546393341553635
5063,2,45.0,5,0.0,7,112,2,0,52,2,3.0,0,41,1,2732,,,363.0,,524.0,1.0,2.0,4.0,1.0,1.3,2444.0630526284945,1200.0,0.0,1260.0,0.0,17391.0,0,4,90.0,10,1.0,2,1,0.14145247541831982
5064,2,70.0,2,0.0,8,120,4,72,72,4,4.0,70,50,1,2733,,,,,,0.0,4.0,6.0,0.0,1.5,2382.483128459589,890.0,0.0,0.0,0.0,23311.0,5,5,160.0,0,0.0,3,5,0.038179400283128134
5065,2,35.0,1,0.0,5,111,2,0,47,4,8.0,0,20,2,2734,,,,,,1.0,0.0,1.0,0.0,1.0,2681.872220833957,840.0,0.0,0.0,0.0,24812.0,0,1,26.0,9,7.0,1,3,0.033854586490407866
5066,1,41.0,4,95.0,7,221,4,0,54,3,3.0,0,43,2,2737,,,,,356.0,2.0,0.0,3.0,1.0,1.5,4191.469656343697,1512.0,0.0,0.0,0.0,20564.0,0,1,67.0,1,1.0,2,4,0.07352655125461972
5067,2,57.0,3,0.0,2,111,2,74,46,5,5.0,71,71,1,2741,,,599.0,,,1.0,2.0,5.0,0.0,1.5,3441.7825377371637,430.0,0.0,1043.0,0.0,28296.0,7,1,90.0,9,7.0,3,3,0.0520568278201866
5068,2,22.0,5,0.0,2,111,1,0,52,3,6.0,0,60,2,2742,,,,,530.0,1.0,0.0,1.0,0.0,1.0,3637.313562829282,300.0,0.0,0.0,0.0,20594.0,0,1,37.0,8,6.0,1,7,0.014567349713508789
5069,2,61.0,2,0.0,5,112,2,22,75,8,9.0,42,50,1,2743,,,700.0,,,1.0,2.0,5.0,0.0,1.5,1955.041865845445,747.0,0.0,0.0,2500.0,44748.0,1,5,140.0,10,0.0,3,1,0.0725619022079199
5070,1,76.0,4,124.0,6,111,4,0,78,2,3.0,0,71,2,2744,,,290.0,,,0.0,2.0,4.0,0.0,1.0,5762.0677301359065,1100.0,0.0,0.0,0.0,13768.0,0,5,53.0,6,4.0,1,3,0.07989540964555492
5071,2,29.0,4,0.0,1,111,2,0,35,2,4.0,0,20,2,2746,,,,,,1.0,0.0,2.0,0.0,1.0,2850.269271772086,360.0,0.0,240.0,0.0,16264.0,0,1,55.0,9,7.0,1,3,0.03689129365469749
5072,2,82.0,3,0.0,2,111,2,0,75,3,6.0,0,70,1,2747,,,144.0,,,0.0,2.0,4.0,0.0,1.0,3532.729155318646,275.0,0.0,108.0,0.0,20529.0,0,5,80.0,8,6.0,1,5,0.018656534658288274
5073,2,52.0,3,0.0,2,111,2,0,48,3,6.0,0,31,1,2749,,,85.0,,,1.0,0.0,4.0,0.0,1.0,2966.966407186341,144.0,0.0,580.0,0.0,19996.0,0,1,70.0,9,7.0,1,9,0.036207241448289657
5074,1,69.0,4,275.0,99,111,1,0,86,1,1.0,0,71,2,275,,,,,5.0,0.0,0.0,3.0,0.0,1.5,3360.8528774925126,540.0,0.0,336.0,0.0,12750.0,0,6,87.0,9,7.0,5,4,0.06870588235294117
5075,2,86.0,2,0.0,1,111,2,77,75,9,10.0,60,20,2,2750,,,,,,0.0,1.0,4.0,0.0,1.5,2597.8588817924165,600.0,0.0,1200.0,0.0,60490.0,5,5,80.0,10,8.0,3,1,0.029756984625557942
5076,2,31.0,3,0.0,2,111,2,52,63,7,6.0,43,50,1,2752,,,396.0,,,2.0,0.0,4.0,1.0,1.8,1718.8696937948332,1630.0,0.0,0.0,1500.0,37770.0,1,1,75.0,8,6.0,4,5,0.08287000264760391
5077,1,50.0,5,9999.0,4,400,4,85,69,7,2.0,71,71,1,2754,,,,,,3.0,1.0,7.0,5.0,3.6,1881.480984843964,1320.0,0.0,0.0,0.0,36470.0,6,1,180.0,0,0.0,4,8,0.03619413216342199
5078,2,58.0,2,0.0,6,221,2,13,62,2,2.0,71,70,1,2757,,,,,,2.0,2.0,5.0,0.0,1.5,5680.777778818313,0.0,0.0,0.0,0.0,16930.0,1,1,100.0,1,1.0,3,5,0.0
5079,2,64.0,2,0.0,6,221,2,78,75,6,7.0,41,31,1,2759,,,1200.0,,,0.0,2.0,6.0,0.0,1.5,1804.124819400463,800.0,0.0,0.0,0.0,33380.0,5,5,180.0,1,3.0,3,5,0.02396644697423607
5080,2,31.0,9,0.0,9,112,2,67,46,8,8.0,44,44,1,2763,,,,,,2.0,0.0,4.0,1.0,1.8,2983.0062906317835,600.0,0.0,0.0,0.0,44590.0,1,1,160.0,8,0.0,4,9,0.013455931823278762
5081,2,37.0,3,0.0,1,400,2,52,63,8,5.0,50,50,1,2765,,,,,,2.0,0.0,5.0,3.0,2.4,1237.904477836305,594.0,0.0,0.0,0.0,45483.0,1,1,110.0,0,0.0,4,5,0.013059824549831804
5082,2,49.0,2,0.0,1,112,2,52,43,9,9.0,50,33,1,2766,,,353.0,,,2.0,2.0,6.0,0.0,1.5,1315.957288008382,430.0,0.0,1800.0,0.0,53812.0,1,1,121.0,9,0.0,3,3,0.04144057087638445
5083,2,47.0,3,0.0,4,112,1,0,62,5,3.0,0,50,2,2767,488.0,488.0,,,272.0,1.0,0.0,3.0,1.0,2.0,2687.670144906297,300.0,104.0,0.0,0.0,27423.0,0,1,52.0,10,5.0,4,1,0.010939722131057872
5084,1,47.0,4,225.0,7,111,2,0,55,2,2.0,0,50,2,2769,,,,,539.0,1.0,0.0,4.0,1.0,1.5,3217.2478661958435,1580.0,0.0,0.0,0.0,16201.0,0,1,97.0,9,7.0,2,7,0.09752484414542312
5085,2,46.0,2,0.0,99,111,2,0,22,10,10.0,0,41,1,277,,,,,,1.0,0.0,3.0,0.0,1.0,2780.643394627894,80.0,0.0,0.0,0.0,97840.0,0,1,70.0,5,4.0,1,5,0.0008176614881439084
5086,2,60.0,3,0.0,4,111,1,85,62,9,5.0,71,60,2,2771,760.0,760.0,,,395.0,3.0,2.0,4.0,4.0,3.3,2360.0516188845054,600.0,0.0,1060.0,0.0,60220.0,6,1,87.0,6,5.0,4,8,0.027565592826303553
5087,1,50.0,2,125.0,5,111,1,85,12,8,6.0,70,71,2,2772,,,420.0,,,1.0,2.0,5.0,2.0,2.1,1996.4174099940776,545.0,0.0,0.0,0.0,45230.0,7,1,85.0,7,5.0,4,2,0.012049524651779792
5088,2,77.0,3,0.0,5,120,2,77,75,4,4.0,70,50,1,2773,,,76.0,,,0.0,3.0,4.0,0.0,1.5,2325.6828298789114,20.0,0.0,70.0,0.0,24413.0,5,5,84.0,0,2.0,3,2,0.00368656043911031
5089,1,21.0,3,295.0,99,111,2,0,54,1,1.0,0,43,2,2774,,,,,282.0,1.0,0.0,2.0,0.0,1.0,4989.166606567034,0.0,650.0,0.0,0.0,3558.0,0,1,50.0,10,8.0,1,1,0.0
5090,1,80.0,2,58.0,6,111,4,0,77,2,4.0,0,60,2,2775,,,,,288.0,0.0,1.0,2.0,0.0,1.0,3647.041917415096,1045.0,0.0,0.0,0.0,16138.0,0,5,60.0,8,7.0,1,7,0.06475399677779155
5091,2,82.0,3,0.0,2,111,2,0,77,2,4.0,0,50,1,2776,,,95.0,,,0.0,1.0,5.0,0.0,1.0,3412.801887997706,359.0,0.0,1008.0,0.0,15943.0,0,5,88.0,8,7.0,1,3,0.08574295929247946
5092,2,48.0,3,0.0,2,111,1,0,47,4,7.0,0,31,2,2777,,,,,428.0,1.0,1.0,3.0,0.0,1.0,3448.000994325675,650.0,0.0,1700.0,0.0,23078.0,0,1,70.0,10,8.0,1,1,0.10182858133287113
5093,2,38.0,3,0.0,99,111,1,62,38,7,8.0,50,31,2,2778,,,,,,2.0,0.0,4.0,0.0,1.5,5019.515462323959,156.0,0.0,156.0,0.0,41601.0,4,1,73.0,6,5.0,3,2,0.007499819715872214
5094,2,66.0,3,0.0,3,300,2,77,71,3,2.0,70,50,1,2779,,,,,,0.0,2.0,4.0,0.0,1.5,2018.3820745129794,0.0,0.0,0.0,400.0,17871.0,5,5,75.0,0,0.0,3,7,0.02238263107828325
5095,2,40.0,3,0.0,5,112,4,63,52,7,5.0,50,42,1,2780,,,400.0,,,2.0,0.0,4.0,2.0,2.1,1308.736621010999,1830.0,0.0,0.0,0.0,36584.0,1,1,100.0,6,1.0,4,5,0.0500218674830527
5096,2,68.0,3,0.0,6,111,2,77,78,6,7.0,60,70,1,2781,,,,1200.0,,0.0,2.0,4.0,0.0,1.5,1923.114297906965,0.0,1200.0,0.0,0.0,32430.0,5,5,92.0,6,4.0,3,7,0.0
5097,2,71.0,3,0.0,6,111,2,0,78,1,2.0,0,71,1,2782,,,240.0,,,0.0,5.0,5.0,0.0,1.0,2244.4356973186823,200.0,0.0,250.0,0.0,10971.0,0,5,100.0,7,6.0,1,4,0.04101722723543889
5098,2,56.0,3,0.0,2,111,2,85,43,5,6.0,31,20,1,2784,,,320.0,,,1.0,3.0,5.0,0.0,1.5,2048.614990510685,500.0,0.0,0.0,0.0,29146.0,6,1,100.0,8,6.0,3,7,0.017155012694709395
5099,2,43.0,1,0.0,6,111,4,42,48,9,9.0,10,10,1,2787,,,,,,2.0,0.0,4.0,1.0,1.8,1797.0387763497645,1200.0,0.0,0.0,0.0,55563.0,1,1,100.0,8,7.0,4,2,0.021597105987797634
5100,2,62.0,2,0.0,5,112,6,46,74,10,10.0,50,50,1,2789,,,445.0,,,1.0,1.0,6.0,0.0,1.5,2173.051391522398,500.0,0.0,0.0,1750.0,64434.0,4,5,160.0,10,0.0,3,1,0.03491945246298538
5101,2,39.0,2,0.0,8,111,2,0,34,10,10.0,0,10,1,279,,,466.0,,,1.0,0.0,4.0,2.0,1.6,1594.9015904328323,178.0,0.0,809.0,0.0,69282.0,0,1,90.0,5,4.0,2,9,0.014246124534511129
5102,1,64.0,2,28.0,3,111,1,0,78,2,3.0,0,71,2,2790,,,,,204.0,0.0,8.0,2.0,0.0,1.0,3683.2715462297965,132.0,0.0,150.0,0.0,13306.0,0,5,40.0,8,6.0,1,4,0.02119344656545919
5103,2,40.0,2,0.0,8,300,2,54,62,8,7.0,31,50,1,2792,,,184.0,,,2.0,0.0,5.0,2.0,2.1,1902.379159793667,454.0,0.0,0.0,1450.0,46635.0,1,1,155.0,0,0.0,4,2,0.04082770451377721
5104,2,47.0,1,0.0,6,111,4,0,43,10,10.0,0,50,1,2793,,,307.0,1500.0,,2.0,0.0,3.0,2.0,1.8,2764.248585586223,0.0,1500.0,0.0,0.0,121176.0,0,1,110.0,10,8.0,2,1,0.0
5105,1,41.0,4,400.0,5,111,1,0,43,7,3.0,0,71,2,2796,,,,350.0,,1.0,0.0,4.0,4.0,2.6,2663.126652039853,0.0,350.0,0.0,0.0,37610.0,0,4,60.0,10,8.0,2,1,0.0
5106,2,81.0,3,0.0,2,111,1,77,78,6,7.0,71,71,2,2797,,,,,,0.0,3.0,3.0,0.0,1.5,3893.947200595317,120.0,0.0,105.0,0.0,32989.0,5,5,55.0,9,7.0,3,7,0.006820455303282912
5107,0,51.0,3,0.0,1,111,2,52,53,8,9.0,50,50,2,2798,,,500.0,,,2.0,2.0,4.0,0.0,1.5,1259.9658794191603,480.0,0.0,1000.0,0.0,45192.0,1,1,90.0,8,7.0,3,5,0.032749159143211186
5108,2,31.0,3,0.0,4,112,2,56,65,9,5.0,71,71,1,2799,,,800.0,,,2.0,2.0,5.0,2.0,3.1,3714.9539601003926,876.0,0.0,1000.0,0.0,54480.0,1,1,120.0,7,0.0,5,4,0.03443465491923642
5109,0,19.0,2,0.0,3,111,1,0,84,1,1.0,0,41,2,280,,,,,,0.0,0.0,4.0,0.0,1.0,3564.623728103519,0.0,0.0,0.0,0.0,2192.0,0,3,70.0,8,7.0,1,5,0.0
5110,2,73.0,4,0.0,1,112,5,0,78,2,3.0,0,71,1,2800,,,,,,0.0,1.0,4.0,0.0,1.0,2234.041976640884,448.0,0.0,1000.0,0.0,13876.0,0,5,90.0,9,2.0,1,3,0.10435283943499568
5111,2,38.0,1,0.0,1,111,2,0,34,10,10.0,0,10,2,2801,,,,,,1.0,0.0,2.0,0.0,1.0,3725.0733394558088,324.0,0.0,998.0,0.0,67064.0,0,1,60.0,9,7.0,1,9,0.0197125134200167
5112,2,36.0,4,0.0,4,112,1,0,62,4,7.0,0,50,8,2802,,,,,,1.0,0.0,2.0,0.0,1.0,3529.7229864613246,180.0,0.0,0.0,0.0,22437.0,0,4,49.0,9,3.0,1,4,0.008022462896109106
5113,1,63.0,3,34.0,1,300,2,0,56,2,4.0,0,70,1,2803,,,,,,1.0,3.0,2.0,0.0,1.0,1607.556524091284,350.0,0.0,0.0,1200.0,15748.0,0,5,40.0,0,0.0,1,4,0.0984251968503937
