,aba,agepr,amr,ancons,cataeu,coml13,coml3,cs42cj,cs42pr,dip14pr,gchauf_1,gchauf_2,gchauf_3,gchauf_4,gchauf_5,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,gmoy1,gmur,gtoit2,gtt1,gvit1,gvit1b,htl,iaat,idlog,mchof_d,mdiplo,mdiploc,mfac_eau1_d,mloy_d,mtyad,nactifs,nbh1,nbphab,nenfants,ocde10,pondmen,poste_coicop_451,poste_coicop_452,poste_coicop_453,revtot,situacj,situapr,surfhab_d,tau,tuu,zeat,part_energies_revenu
5819,2,78.0,0.0,4,111,0.0,0.0,0,78,71,2,2,2,2,2,1,2,2,2,2,2,1,0,2,0,,1,2,2,6,113474,,1,0,0.0,315.0,120,0.0,0.0,3.0,0.0,1.0,541.760791896,0.0,1.0,0.0,8893.0,0,5,70.0,7,5,2,0.000112447992803
5820,1,41.0,83.5633333333,1,111,0.0,0.0,0,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,1,2,3,131091,1400.0,1,0,0.0,320.0,110,1.0,3.0,2.0,0.0,1.0,308.394680104,0.0,0.0,0.0,4845.0,0,1,65.0,7,5,2,0.0
5821,2,61.0,0.0,1,111,0.0,0.0,67,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,3,113290,,4,2,450.0,,400,1.0,1.0,4.0,0.0,1.5,1363.41935725,500.0,1300.0,0.0,41872.0,1,5,80.0,7,5,2,0.0429881543752
5822,1,55.0,48.0,1,111,0.0,115.0,85,43,31,2,2,1,1,2,2,2,2,1,2,2,2,1,3,4,8.0,1,2,1,2,131225,,8,6,330.0,,402,1.0,1.0,3.0,2.0,2.3,224.357684653,300.0,1000.0,0.0,29945.0,6,1,65.0,7,5,2,0.0434129236934
5823,1,35.0,440.0,9,111,1560.0,0.0,64,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,10,108549,,4,5,1348.0,403.0,403,1.0,0.0,4.0,3.0,2.4,1565.82376592,0.0,0.0,0.0,16912.0,1,6,92.0,7,5,2,0.0
5824,2,29.0,0.0,2,111,1200.0,0.0,54,62,43,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15.0,1,1,2,4,108228,,5,4,140.0,373.0,400,2.0,0.0,3.0,0.0,1.5,301.232409455,0.0,0.0,0.0,34594.0,1,1,58.0,7,5,2,0.0
5825,1,54.0,179.0,4,111,0.0,0.0,78,68,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5.0,1,2,2,6,105715,,1,2,0.0,364.0,400,1.0,4.0,2.0,0.0,1.5,1634.43153368,360.0,950.0,0.0,10646.0,6,1,63.0,7,5,2,0.12305091114
5826,1,52.0,308.0,2,111,0.0,0.0,0,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,131464,1270.0,1,0,0.0,291.0,321,1.0,0.0,3.0,1.0,1.5,301.232409455,280.0,120.0,0.0,580.0,0,4,68.0,7,5,2,0.689655172414
5827,1,48.0,295.0,3,111,0.0,0.0,85,65,60,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,5,119066,,3,3,0.0,237.0,403,1.0,1.0,3.0,3.0,2.4,1677.90723047,350.0,205.0,0.0,26914.0,6,1,70.0,7,5,2,0.0206212380174
5828,1,22.0,254.0,1,111,0.0,0.0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5.0,1,2,2,3,118709,650.0,8,0,0.0,420.0,110,1.0,0.0,2.0,0.0,1.0,430.151735358,182.0,0.0,0.0,12000.0,0,2,43.0,7,5,2,0.0151666666667
5829,1,50.0,310.0,1,111,0.0,0.0,0,85,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,1,1,1,3,109243,,1,0,750.0,590.0,322,0.0,2.0,4.0,2.0,2.0,1480.29105391,430.0,1400.0,0.0,2465.0,0,6,100.0,7,5,2,0.742393509128
5830,2,40.0,0.0,2,111,0.0,0.0,0,65,30,2,2,2,1,2,2,2,2,1,2,2,1,2,3,0,10.0,1,1,2,4,109104,,8,0,120.0,278.0,120,1.0,0.0,3.0,0.0,1.0,332.933723362,200.0,800.0,0.0,17971.0,0,1,57.0,7,5,2,0.0556452061655
5831,2,55.0,0.0,1,111,0.0,0.0,0,43,33,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7.0,1,2,1,3,105539,,8,0,135.0,,120,1.0,0.0,4.0,0.0,1.0,1616.43127011,1100.0,0.0,0.0,32687.0,0,1,98.0,7,5,2,0.0336525224095
5832,2,68.0,0.0,4,111,165.0,0.0,0,78,71,2,2,2,2,2,1,2,1,2,2,2,2,0,4,0,,1,2,2,6,126098,,1,0,36.0,,120,0.0,3.0,1.0,0.0,1.0,427.274418894,0.0,0.0,0.0,8498.0,0,5,28.0,7,5,2,0.0
5833,1,18.0,240.0,7,111,0.0,0.0,0,84,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,9,117866,49.0,4,0,154.0,50.0,110,0.0,0.0,2.0,0.0,1.0,667.230830692,0.0,0.0,0.0,5460.0,0,3,40.0,7,5,2,0.0
5834,1,64.0,129.0,2,111,0.0,0.0,0,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,108368,,2,0,250.0,350.0,200,1.0,1.0,5.0,0.0,1.5,258.240000802,430.0,550.0,0.0,26967.0,0,5,78.0,7,5,2,0.036340712723
5835,1,34.0,324.0,3,111,670.0,0.0,85,63,70,2,2,2,1,2,2,2,2,2,1,2,2,0,3,0,,1,2,2,5,132131,522.0,2,4,0.0,278.0,402,1.0,0.0,3.0,2.0,2.1,494.695132244,0.0,0.0,0.0,13894.0,6,1,70.0,7,5,2,0.0
5836,2,60.0,0.0,4,111,0.0,0.0,77,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,117520,608.0,2,4,0.0,394.0,400,0.0,2.0,5.0,0.0,1.5,286.935242137,315.0,0.0,0.0,20305.0,6,5,92.0,7,5,2,0.0155134203398
5837,2,53.0,0.0,3,111,0.0,0.0,75,43,50,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,10.0,1,2,1,5,108675,,4,4,400.0,,401,1.0,1.0,4.0,1.0,2.0,1464.78945842,621.0,1320.0,0.0,41506.0,7,1,90.0,7,5,2,0.0467643232304
5838,1,55.0,254.0,1,111,0.0,0.0,0,78,71,1,1,2,1,2,2,2,2,1,2,2,2,0,3,0,,1,1,2,3,104100,,1,0,300.0,376.0,321,1.0,5.0,5.0,0.0,1.5,274.116696748,550.0,550.0,0.0,15145.0,0,7,80.0,7,5,2,0.0726312314295
5839,2,79.0,0.0,1,111,0.0,0.0,75,74,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,1,3,110391,,5,2,342.0,,400,0.0,2.0,5.0,0.0,1.5,379.814301187,600.0,2950.0,0.0,51674.0,5,5,70.0,7,5,2,0.0686999264621
5840,1,38.0,300.0,4,111,0.0,0.0,0,56,41,1,2,2,2,2,2,2,1,1,2,2,2,0,2,0,,1,1,2,6,110449,1236.0,7,0,300.0,289.0,321,1.0,0.0,3.0,1.0,1.3,274.738256794,300.0,200.0,0.0,500.0,0,4,60.0,7,5,2,1.0
5841,2,57.0,0.0,1,111,0.0,0.0,78,52,70,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5.0,1,2,1,3,132796,,2,4,440.0,,400,2.0,1.0,4.0,0.0,2.0,1377.09676599,600.0,1200.0,0.0,44658.0,7,1,80.0,7,5,2,0.0403063280935
5842,1,64.0,50.0,4,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,109844,960.0,1,0,0.0,291.0,200,0.0,2.0,3.0,0.0,1.5,286.496164738,360.0,200.0,0.0,15347.0,0,5,50.0,7,5,2,0.0364892161334
5843,1,43.0,450.0,1,111,0.0,0.0,0,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1,2,2,3,107944,,2,0,620.0,550.0,323,2.0,1.0,4.0,4.0,2.9,1851.21273382,1000.0,0.0,0.0,15524.0,0,6,70.0,7,5,2,0.064416387529
5844,1,56.0,398.0,4,111,0.0,0.0,0,85,70,2,2,2,2,2,1,2,2,1,2,2,2,0,2,0,,1,2,2,6,118727,645.0,2,0,200.0,485.0,322,1.0,3.0,5.0,2.0,2.0,338.800711677,600.0,50.0,0.0,5641.0,0,7,80.0,7,5,2,0.11522779649
5845,2,38.0,0.0,3,211,0.0,120.0,54,54,20,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,30.0,1,2,1,5,114288,,9,5,650.0,,401,2.0,0.0,5.0,1.0,1.8,1301.21750169,400.0,0.0,0.0,41546.0,1,1,108.0,3,4,2,0.00962788234728
5846,1,51.0,183.0,1,111,1196.0,0.0,0,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,3,132242,,1,0,600.0,223.0,110,1.0,3.0,1.0,0.0,1.0,291.893473587,0.0,0.0,0.0,7249.0,0,4,60.0,7,5,2,0.0
5847,1,21.0,213.0,5,111,0.0,0.0,0,54,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,1,2,2,7,126999,200.0,4,0,103.0,196.0,120,1.0,0.0,1.0,0.0,1.0,336.586300811,0.0,0.0,0.0,5544.0,0,4,35.0,7,5,2,0.0
5848,2,25.0,0.0,4,211,0.0,0.0,0,56,41,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,7.0,1,2,1,6,115992,,7,0,250.0,371.0,120,1.0,0.0,3.0,0.0,1.0,1173.43060504,250.0,1250.0,0.0,15548.0,0,1,70.0,3,4,2,0.0964754309236
5849,1,51.0,231.0,7,111,0.0,0.0,0,63,71,2,2,2,1,2,2,2,1,2,2,2,2,1,3,0,20.0,1,1,2,9,104303,,1,0,180.0,307.0,110,1.0,0.0,2.0,0.0,1.0,296.949305706,240.0,0.0,0.0,14483.0,0,1,50.0,7,5,2,0.0165711523856
5850,2,43.0,0.0,2,211,1530.0,0.0,56,65,60,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3.0,1,2,1,4,121786,,3,4,600.0,370.0,403,2.0,0.0,4.0,3.0,2.6,1097.76153146,0.0,0.0,0.0,17631.0,1,1,94.0,3,4,2,0.0
5851,2,65.0,0.0,5,111,0.0,0.0,0,77,60,2,2,2,2,2,1,2,2,1,2,2,2,0,1,0,,1,2,2,7,113342,732.0,3,0,90.0,328.0,120,0.0,1.0,3.0,0.0,1.0,308.099947459,292.0,70.0,0.0,18927.0,0,5,72.0,7,5,2,0.0191261161304
5852,2,58.0,0.0,1,211,0.0,0.0,85,78,50,2,2,1,2,2,2,2,2,1,2,2,2,0,3,4,,1,1,1,3,116735,,4,1,500.0,405.0,400,0.0,3.0,4.0,0.0,1.5,1114.50410578,480.0,800.0,0.0,28393.0,6,5,60.0,3,4,2,0.045081534181
5853,2,34.0,0.0,3,111,0.0,0.0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,45.0,1,2,2,5,105846,,9,0,244.0,387.0,321,1.0,0.0,3.0,1.0,1.3,276.934703678,240.0,1171.0,0.0,26671.0,0,1,65.0,7,5,2,0.0529039031157
5854,2,78.0,0.0,1,211,0.0,123.0,77,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,1,2,1,3,120553,,4,4,250.0,,400,0.0,2.0,3.0,0.0,1.5,1165.99265335,400.0,0.0,1499.0,24919.0,5,5,60.0,3,4,2,0.0762069103897
5855,1,41.0,398.0,1,111,0.0,72.0,81,68,71,1,2,2,1,2,2,2,1,1,2,2,2,0,3,4,,1,1,1,3,111336,,1,1,608.0,341.0,403,2.0,1.0,3.0,4.0,2.9,218.209987355,588.0,696.0,0.0,10547.0,4,4,60.0,7,5,2,0.121740779369
5856,2,34.0,0.0,3,111,0.0,0.0,68,67,50,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,15.0,1,2,2,5,132829,,4,4,0.0,,401,2.0,0.0,3.0,1.0,1.8,340.209890627,900.0,0.0,0.0,21884.0,1,1,67.0,7,5,2,0.0411259367574
5857,1,65.0,160.0,4,211,0.0,0.0,0,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,2,6,130648,,2,0,0.0,283.0,120,0.0,3.0,3.0,0.0,1.0,1522.1109858,262.0,868.0,0.0,8482.0,0,5,68.0,3,4,2,0.133223296392
5858,1,40.0,360.0,2,111,0.0,0.0,0,21,43,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,10.0,1,2,2,4,115726,,5,0,343.0,,322,1.0,0.0,4.0,2.0,1.8,369.142992749,250.0,71.0,0.0,17803.0,0,1,67.0,7,5,2,0.0180306689884
5859,2,43.0,0.0,4,211,0.0,0.0,0,62,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,35.0,2,1,2,6,114920,,4,0,0.0,282.0,110,1.0,3.0,3.0,0.0,1.0,1467.02541107,203.0,697.0,0.0,18176.0,0,1,68.0,3,4,2,0.0495158450704
5860,2,46.0,0.0,2,211,0.0,180.0,52,64,71,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,30.0,1,2,1,4,101137,,1,1,720.0,,401,3.0,1.0,4.0,0.0,2.0,1174.83200705,1400.0,0.0,1500.0,47323.0,1,1,70.0,3,4,2,0.0612809838768
5861,2,57.0,0.0,1,111,0.0,0.0,77,64,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,15.0,1,2,2,3,127952,1848.0,4,2,0.0,441.0,400,1.0,2.0,4.0,0.0,1.5,359.035134215,325.0,404.0,0.0,31028.0,5,1,80.0,7,5,2,0.0234949078252
5862,1,44.0,414.0,6,111,0.0,0.0,85,67,50,2,1,2,2,2,1,2,2,1,2,2,2,2,3,0,40.0,1,1,2,8,128440,671.0,4,2,296.0,378.0,403,1.0,0.0,3.0,3.0,2.4,282.034169288,784.0,0.0,0.0,27785.0,6,1,65.0,7,5,2,0.0282166636674
5863,1,39.0,25.0,2,211,0.0,0.0,54,63,43,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,105.0,1,2,1,4,109278,,5,5,600.0,,403,2.0,0.0,5.0,3.0,2.4,1095.91824377,460.0,1000.0,0.0,31705.0,4,1,78.0,3,4,2,0.0460495190033
5864,2,83.0,0.0,1,211,0.0,0.0,77,74,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,2,1,3,118436,,4,4,300.0,,400,0.0,1.0,7.0,0.0,1.5,1205.33786376,2000.0,0.0,0.0,41420.0,5,5,162.0,3,4,2,0.0482858522453
5865,1,72.0,123.0,4,211,0.0,0.0,0,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,133651,,4,0,0.0,282.0,120,0.0,2.0,3.0,0.0,1.0,1546.63031573,219.0,753.0,0.0,9826.0,0,5,50.0,3,4,2,0.0989212293914
5866,1,26.0,154.0,2,211,577.0,0.0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30.0,1,2,2,4,115418,,9,0,0.0,282.0,120,1.0,0.0,3.0,0.0,1.0,1546.40822039,0.0,0.0,0.0,17744.0,0,1,69.0,3,4,2,0.0
5867,1,31.0,251.0,4,211,0.0,0.0,54,65,50,2,2,1,2,2,2,2,2,2,2,2,1,0,2,0,,1,2,2,6,111433,,4,7,0.0,310.0,401,2.0,0.0,4.0,1.0,1.8,1664.69530944,420.0,1000.0,0.0,7820.0,4,4,80.0,3,4,2,0.181585677749
5868,1,56.0,310.0,2,111,0.0,0.0,85,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,4,128016,856.0,1,1,0.0,,401,1.0,5.0,3.0,1.0,1.8,290.070434774,0.0,0.0,0.0,6748.0,6,4,60.0,7,6,2,0.0
5869,1,44.0,491.0,1,111,0.0,0.0,0,85,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,1,2,3,114370,,1,0,0.0,730.0,323,0.0,0.0,3.0,3.0,1.9,303.358598086,0.0,0.0,0.0,11160.0,0,6,60.0,7,6,2,0.0
5870,2,69.0,0.0,2,211,0.0,0.0,77,74,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,2,2,1,4,105900,,5,5,142.0,550.0,400,0.0,2.0,4.0,0.0,1.5,1399.21081941,0.0,0.0,0.0,24906.0,5,5,70.0,3,4,2,0.0
5871,1,47.0,200.0,7,211,0.0,100.0,0,85,50,1,2,2,2,2,2,2,2,2,2,2,1,0,1,2,,1,2,1,9,114885,,4,0,840.0,,321,1.0,0.0,4.0,0.0,1.5,1145.91163668,1340.0,0.0,0.0,12583.0,0,7,90.0,3,4,2,0.106492887229
5872,2,46.0,0.0,7,111,0.0,0.0,55,37,10,2,2,1,1,2,2,1,2,1,2,2,2,2,2,0,7.0,1,1,2,9,128908,,9,7,194.0,328.0,400,2.0,0.0,3.0,0.0,1.5,256.150718661,232.0,431.0,0.0,47154.0,4,1,55.0,7,6,2,0.0140603130169
5873,1,46.0,22.0,3,211,0.0,0.0,0,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,5,118014,,4,0,0.0,285.0,120,1.0,0.0,3.0,0.0,1.0,1547.36564933,180.0,1500.0,0.0,14500.0,0,1,80.0,3,4,2,0.115862068966
5874,2,54.0,0.0,1,211,0.0,0.0,75,65,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10.0,1,1,1,3,106937,,4,8,700.0,,400,2.0,2.0,5.0,0.0,2.0,1420.34634843,900.0,1000.0,0.0,82338.0,5,1,120.0,3,4,2,0.0230756151473
5875,1,64.0,327.0,3,111,0.0,0.0,78,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,5,111980,598.0,1,3,229.0,335.0,400,0.0,3.0,5.0,0.0,1.5,244.107774623,350.0,100.0,0.0,3447.0,7,5,72.0,7,6,2,0.130548302872
5876,2,70.0,0.0,4,211,0.0,0.0,78,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,2,1,6,125858,,1,1,389.0,,400,0.0,4.0,5.0,0.0,1.5,1230.57782261,1160.0,1750.0,0.0,22648.0,5,5,75.0,3,4,2,0.128488166726
5877,1,27.0,188.0,9,111,0.0,0.0,0,84,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,1,2,2,10,115531,,9,0,0.0,223.0,110,0.0,0.0,1.0,0.0,1.0,415.37410862,0.0,0.0,0.0,5000.0,0,3,17.0,7,6,2,0.0
5878,2,72.0,0.0,5,211,1000.0,0.0,86,78,71,2,2,2,1,2,2,2,2,2,2,2,1,0,1,0,,1,2,8,7,105512,,1,1,0.0,453.0,400,0.0,5.0,4.0,0.0,1.5,1398.17285205,0.0,0.0,0.0,16667.0,5,5,65.0,3,4,2,0.0
5879,2,50.0,0.0,3,111,0.0,0.0,0,68,70,1,2,2,1,2,1,2,1,1,2,2,2,0,3,0,,1,2,2,5,131199,707.0,2,0,300.0,400.0,200,2.0,1.0,4.0,0.0,1.5,254.477860264,250.0,250.0,0.0,16148.0,0,1,68.0,7,6,2,0.0309635868219
5880,2,67.0,0.0,1,211,0.0,0.0,77,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,2,1,3,114259,,4,4,400.0,,400,0.0,2.0,4.0,0.0,1.5,1227.24841907,610.0,1200.0,0.0,46810.0,5,5,90.0,3,4,2,0.0386669515061
5881,1,20.0,351.0,1,211,0.0,0.0,0,81,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,1,1,1,3,125833,,4,0,687.0,390.0,200,2.0,1.0,5.0,0.0,2.0,1268.00344935,540.0,1332.0,0.0,14040.0,0,4,80.0,3,4,2,0.133333333333
5882,1,45.0,491.0,2,111,0.0,0.0,85,67,10,2,2,2,2,2,2,1,1,1,2,2,2,0,2,0,,2,1,2,4,102783,,9,9,300.0,550.0,403,1.0,0.0,3.0,3.0,2.6,335.836432397,350.0,220.0,0.0,16362.0,6,4,49.0,7,6,2,0.034836817015
5883,2,47.0,0.0,5,211,0.0,0.0,0,62,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10.0,1,2,2,7,128257,,4,0,0.0,500.0,110,1.0,0.0,1.0,0.0,1.0,1451.68997707,700.0,700.0,0.0,25053.0,0,1,50.0,3,4,2,0.055881531154
5884,2,27.0,0.0,1,111,0.0,0.0,56,55,60,2,2,2,2,2,1,2,2,1,2,2,2,1,1,0,15.0,1,2,2,3,103263,620.0,3,7,264.0,287.0,400,2.0,0.0,3.0,0.0,1.5,258.397683595,252.0,140.0,0.0,27592.0,4,1,62.0,7,6,2,0.0142070165265
5885,1,81.0,250.0,4,111,0.0,0.0,0,86,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,6,112124,670.0,1,0,222.0,237.0,120,0.0,9.0,3.0,0.0,1.0,307.232424436,175.0,80.0,0.0,9300.0,0,5,60.0,7,6,2,0.0274193548387
5886,2,27.0,0.0,2,111,0.0,0.0,0,35,10,2,2,2,1,2,2,2,2,1,2,2,2,0,3,0,,1,1,2,4,124878,,9,0,180.0,439.0,120,1.0,0.0,2.0,0.0,1.0,1157.9463808,576.0,0.0,0.0,18286.0,0,1,43.0,7,5,2,0.0314995078202
5887,1,35.0,299.0,3,111,0.0,375.0,56,64,42,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,60.0,1,2,2,5,119239,1200.0,6,1,1100.0,339.0,403,2.0,0.0,6.0,5.0,3.4,298.953018586,1120.0,0.0,0.0,37189.0,1,1,107.0,7,6,2,0.0301164322784
5888,1,28.0,397.0,2,111,0.0,0.0,0,85,50,1,2,2,2,2,2,2,2,1,2,2,2,0,2,0,,1,1,2,4,104559,,4,0,371.0,646.0,322,0.0,0.0,3.0,2.0,1.6,1279.60025912,1560.0,60.0,0.0,12600.0,0,6,80.0,7,5,2,0.128571428571
5889,2,58.0,0.0,2,111,0.0,0.0,33,33,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,45.0,1,2,1,4,129218,,9,9,462.0,,400,2.0,2.0,4.0,0.0,1.5,773.750079514,656.0,1225.0,0.0,98804.0,1,1,170.0,7,5,2,0.0190376907817
5890,2,63.0,0.0,2,111,0.0,0.0,0,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,4,102665,,1,0,230.0,,120,0.0,1.0,3.0,0.0,1.0,1067.71018673,690.0,282.0,0.0,10403.0,0,5,90.0,7,5,2,0.0934345861771
