,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
6986,0.0,0.0,69.0,112,78,71,0.0,3578,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1971.8167256889283,0.0,0.0,16750.0,5,3,9,3.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,16750.0,2,0,2_0,2_0
6987,3.0,15.0,53.0,111,38,20,0.0,3579,0.0,100.0,0.0,0.0,1.0,4.0,1.0,2.0,1.3,2597.315270613691,0.0,0.0,43812.0,1,2,8,6.0,2,2.0,0.0,1.0,0,0,1,0,0,0,0.0,2.0,33701.53846153846,5,0,5,5_0
6988,4.0,7.0,47.0,111,21,30,0.0,3580,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.8,1216.5160482891242,2600.0,0.0,13376.0,1,4,10,8.0,2,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,7431.111111111111,1,0,1_0,1_0
6989,1.0,5.0,36.0,112,63,43,2.0,3581,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.3,322.4825633717372,0.0,12200.0,20110.0,4,3,7,4.0,2,1.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0,15469.23076923077,2,0,2_1,2_0
6990,14.0,17.0,64.0,120,74,50,0.0,3583,0.0,0.0,25.0,0.0,1.0,6.0,1.0,3.0,2.0,2079.385544344446,2471.04,0.0,48925.0,5,1,0,1.0,4,2.0,0.0,1.0,0,1,0,0,0,0,2.0,0.0,24462.5,4,0,4_0,4_0
6991,4.0,6.0,37.0,111,37,31,0.0,3584,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2748.992831842754,0.0,0.0,37255.0,1,3,10,8.0,1,1.0,0.0,0.0,0,0,0,0,1,0,0.0,1.0,37255.0,5,0,5,5_0
6992,1.0,1.0,49.0,400,52,50,1.0,3585,0.0,220.0,300.0,0.0,2.0,3.0,1.0,2.0,1.5,2007.6114391668698,2548.52,25000.0,29255.0,1,1,0,0.0,2,3.0,0.0,1.0,1,0,0,0,0,0,1.0,2.0,19503.333333333332,3,0,3_0,3_1
6993,2.0,11.0,29.0,111,37,12,0.0,3586,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.5,2877.446539750953,0.0,0.0,68947.0,1,2,9,7.0,3,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,45964.666666666664,5,0,5,5_0
6994,0.0,3.0,36.0,111,46,20,0.0,3587,0.0,120.0,0.0,590.0,2.0,4.0,2.0,4.0,2.1,3830.9265587146065,654.68,0.0,46756.0,1,3,10,8.0,4,2.0,1.0,0.0,0,0,0,0,1,0,0.0,2.0,22264.761904761905,3,0,3_0,3_0
6995,0.0,0.0,48.0,111,48,50,0.0,3588,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,3.0,4157.3069992646815,0.0,0.0,46642.0,1,3,8,6.0,5,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,15547.333333333334,2,0,2_1,2_0
6996,2.0,4.0,49.0,111,65,50,0.0,3589,0.0,0.0,240.0,312.0,3.0,5.0,3.0,5.0,2.8,2225.3545749703985,0.0,0.0,39706.0,1,3,9,7.0,4,2.0,0.0,1.0,0,0,0,1,0,1,2.0,0.0,14180.714285714286,2,0,2_1,2_0
6997,0.0,0.0,52.0,111,52,71,0.0,3590,0.0,0.0,0.0,149.0,1.0,2.0,2.0,4.0,2.5,3818.669032842563,0.0,0.0,24600.0,4,3,10,8.0,4,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,9840.0,1,0,1_1,1_0
6998,4.0,10.0,69.0,112,86,71,0.0,3592,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1727.9528099034048,780.0,0.0,22185.0,5,1,9,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,22185.0,3,0,3_0,3_1
6999,0.0,16.0,65.0,111,77,71,0.0,3593,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1516.3827944166153,0.0,0.0,33787.0,5,1,9,7.0,3,2.0,0.0,0.0,0,0,0,1,0,0,0.0,2.0,22524.666666666668,3,0,3_0,3_0
7000,6.0,10.0,46.0,111,46,43,0.0,3595,0.0,99999.0,0.0,240.0,1.0,6.0,0.0,1.0,1.0,1989.1862681307825,2600.0,0.0,11380.0,1,4,8,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,11380.0,1,0,1_0,1_0
7001,0.0,0.0,38.0,300,33,20,0.0,3596,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,2418.382463391943,2266.16,0.0,55550.0,1,1,0,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,26452.38095238095,4,0,4_0,4_1
7002,0.0,0.0,58.0,112,47,50,0.0,3598,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,3245.36731990928,1757.08,0.0,55653.0,1,2,9,1.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,27826.5,4,0,4_0,4_0
7003,3.0,5.0,61.0,120,72,71,0.0,360,0.0,200.0,0.0,0.0,1.0,5.0,0.0,2.0,1.5,3016.5215557764213,4876.5599999999995,0.0,48520.0,5,1,0,3.0,3,2.0,0.0,0.0,0,1,0,0,0,0,0.0,2.0,32346.666666666668,5,0,5,5_0
7004,4.0,4.0,50.0,111,68,71,0.0,3600,0.0,70.0,0.0,206.0,1.0,2.0,0.0,1.0,1.0,3186.590310146108,0.0,0.0,10280.0,1,3,8,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,10280.0,1,0,1_0,1_0
7005,0.0,0.0,47.0,111,37,20,0.0,3601,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.8,519.6747496189888,2949.96,0.0,52152.0,1,2,10,8.0,2,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,28973.333333333332,4,0,4_0,4_0
7006,0.0,0.0,31.0,111,23,30,0.0,3602,0.0,0.0,0.0,400.0,2.0,3.0,0.0,2.0,1.5,3736.2834605158682,0.0,0.0,61675.0,1,3,6,5.0,3,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,41116.666666666664,5,0,5,5_0
7007,14.0,15.0,69.0,111,75,50,0.0,3603,0.0,600.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1833.1746588458777,0.0,0.0,42830.0,5,1,4,4.0,3,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,28553.333333333332,4,0,4_0,4_0
7008,0.0,0.0,56.0,111,34,31,0.0,3604,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2511.4223196261523,0.0,0.0,24226.0,1,2,10,8.0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,24226.0,4,0,4_0,4_0
7009,7.0,7.0,48.0,111,56,41,0.0,3606,0.0,0.0,0.0,539.0,1.0,3.0,2.0,3.0,1.8,1034.7729829365833,0.0,0.0,26360.0,1,3,10,8.0,2,1.0,1.0,0.0,0,0,0,0,1,1,0.0,1.0,14644.444444444443,2,0,2_1,2_0
7010,5.0,8.0,63.0,111,78,71,0.0,3607,0.0,100.0,0.0,79.0,0.0,2.0,0.0,1.0,1.0,4680.733852253569,0.0,0.0,12156.0,5,3,8,7.0,1,2.0,0.0,1.0,0,0,0,1,0,1,0.0,2.0,12156.0,1,0,1_1,1_0
7011,0.0,0.0,29.0,111,46,31,0.0,3609,0.0,0.0,0.0,61.0,2.0,5.0,3.0,6.0,3.3,1764.423507593619,3120.0,0.0,43768.0,1,3,10,8.0,5,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,13263.030303030304,1,0,1_1,1_0
7012,2.0,18.0,69.0,111,86,60,0.0,361,0.0,150.0,200.0,0.0,0.0,3.0,0.0,1.0,1.0,1326.2999777796422,0.0,0.0,15460.0,5,1,9,7.0,1,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,15460.0,2,0,2_0,2_0
7013,4.0,6.0,56.0,111,62,42,0.0,3611,0.0,180.0,0.0,0.0,2.0,7.0,1.0,3.0,2.0,2114.907015750888,2084.16,0.0,41431.0,1,2,9,7.0,4,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,20715.5,3,0,3_0,3_0
7014,0.0,0.0,32.0,112,46,30,0.0,3612,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,3063.6846210762983,3009.76,0.0,57694.0,1,1,9,1.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,32052.222222222223,5,0,5,5_0
7015,0.0,0.0,53.0,211,75,50,0.0,3615,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.5,2730.0396582007106,2243.7999999999997,0.0,25233.0,7,1,4,4.0,3,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,16822.0,2,0,2_0,2_0
7016,0.0,0.0,24.0,111,84,30,0.0,3617,0.0,0.0,0.0,195.0,0.0,2.0,0.0,1.0,1.0,3517.926966352024,0.0,0.0,12560.0,3,3,8,7.0,1,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,12560.0,1,0,1_1,1_0
7017,1.0,1.0,43.0,120,62,60,0.0,362,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,3065.0566848593094,0.0,0.0,18640.0,1,3,0,3.0,1,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,18640.0,2,0,2_0,2_0
7018,3.0,6.0,50.0,111,45,31,0.0,3621,0.0,0.0,900.0,0.0,1.0,3.0,0.0,1.0,1.0,3512.0465819210685,0.0,0.0,45234.0,1,2,9,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,45234.0,5,0,5,5_0
7019,11.0,15.0,63.0,112,78,50,0.0,3622,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3099.922098718858,0.0,0.0,28930.0,5,1,6,0.0,1,3.0,0.0,0.0,1,0,0,0,0,0,0.0,3.0,28930.0,4,0,4_0,4_1
7020,6.0,15.0,80.0,120,71,70,0.0,3623,0.0,600.0,50.0,0.0,0.0,6.0,0.0,2.0,1.5,2166.0366912197583,2136.6800000000003,0.0,22476.0,5,1,0,0.0,3,3.0,0.0,1.0,1,0,0,0,0,0,1.0,2.0,14984.0,2,0,2_0,2_1
7021,2.0,11.0,63.0,400,78,71,0.0,3625,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2758.6921032412884,3325.92,0.0,19650.0,5,1,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,19650.0,3,0,3_0,3_1
7022,5.0,5.0,58.0,111,78,50,0.0,3627,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.5,7164.141611598087,0.0,0.0,24910.0,7,3,8,7.0,3,2.0,0.0,0.0,0,0,0,1,0,0,0.0,2.0,16606.666666666668,2,0,2_0,2_0
7023,4.0,6.0,45.0,211,56,41,0.0,3631,0.0,1350.0,0.0,0.0,2.0,3.0,0.0,2.0,1.5,622.3011320707418,0.0,0.0,12064.0,4,3,1,3.0,3,2.0,0.0,1.0,0,1,0,0,0,1,0.0,2.0,8042.666666666667,1,0,1_1,1_0
7024,0.0,0.0,89.0,211,72,70,0.0,3632,0.0,0.0,0.0,36.0,0.0,3.0,0.0,1.0,1.0,1413.4053639953752,0.0,0.0,12076.0,5,3,4,3.0,1,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,12076.0,1,0,1_1,1_0
7025,0.0,0.0,38.0,112,52,41,0.0,3634,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.6,525.6043804517576,2860.0,0.0,32355.0,1,3,10,1.0,2,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,20221.875,3,0,3_1,3_0
7026,0.0,0.0,21.0,400,68,60,0.0,3635,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.8,582.7840692361567,0.0,0.0,24322.0,1,3,0,0.0,4,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,13512.222222222223,1,0,1_1,1_1
7027,2.0,9.0,53.0,111,63,71,0.0,3636,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,835.2066552058534,0.0,0.0,28040.0,1,2,6,4.0,2,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,14020.0,2,0,2_0,2_0
7028,0.0,0.0,34.0,112,38,31,0.0,3637,0.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,1.8,3298.697316596823,0.0,0.0,98510.0,1,1,6,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,54727.777777777774,5,0,5,5_1
7029,5.0,5.0,33.0,111,45,31,0.0,3638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6618.780449111649,2366.0,0.0,23461.0,1,3,10,8.0,1,1.0,0.0,0.0,0,0,0,0,1,0,0.0,1.0,23461.0,3,0,3_0,3_0
7030,0.0,0.0,31.0,111,46,43,0.0,3641,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4705.894939549556,520.0,0.0,37653.0,1,2,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,37653.0,5,0,5,5_0
7031,6.0,24.0,56.0,111,43,33,0.0,3644,0.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,2.0,1728.781358222654,0.0,0.0,61557.0,1,1,7,5.0,4,2.0,0.0,0.0,0,0,1,0,0,0,1.0,1.0,30778.5,4,0,4_0,4_0
7032,24.0,24.0,57.0,400,77,50,0.0,3645,0.0,0.0,70.0,0.0,0.0,4.0,0.0,1.0,1.0,1846.609023963131,0.0,0.0,321.0,6,1,0,0.0,1,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,321.0,1,0,1_0,1_1
7033,0.0,0.0,81.0,111,75,70,0.0,3646,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,3005.804998194244,0.0,0.0,31161.0,5,1,8,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,20774.0,3,0,3_0,3_0
7034,18.0,18.0,41.0,111,54,42,0.0,3647,0.0,360.0,0.0,334.0,1.0,2.0,0.0,1.0,1.0,2824.958848553915,1560.0,0.0,26833.0,1,3,10,8.0,1,2.0,0.0,1.0,0,0,0,0,1,0,0.0,2.0,26833.0,4,0,4_0,4_0
7035,2.0,2.0,44.0,111,63,43,0.0,3648,0.0,0.0,0.0,234.0,1.0,3.0,2.0,4.0,2.1,842.7346759489742,0.0,0.0,27272.0,1,3,9,7.0,4,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0,12986.666666666666,1,0,1_1,1_0
7036,5.0,5.0,78.0,300,78,71,0.0,3649,0.0,0.0,300.0,0.0,0.0,6.0,0.0,2.0,1.5,2212.0206265568786,0.0,0.0,25620.0,5,1,0,0.0,3,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,17080.0,2,0,2_0,2_1
7037,4.0,10.0,68.0,112,72,50,0.0,365,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.5,1530.16623915708,0.0,0.0,30604.0,5,1,8,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,20402.666666666668,3,0,3_0,3_1
7038,11.0,16.0,60.0,112,77,50,0.0,3650,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4952.278139600643,2081.04,0.0,19510.0,6,3,6,1.0,1,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,19510.0,3,0,3_0,3_0
7039,5.0,6.0,57.0,112,52,50,0.0,3651,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,1.5,2877.991091209371,0.0,0.0,39595.0,1,1,6,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,26396.666666666668,4,0,4_0,4_1
7040,0.0,0.0,73.0,300,72,70,0.0,3652,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,2157.7172223812554,0.0,0.0,40010.0,5,1,0,0.0,3,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,26673.333333333332,4,0,4_0,4_1
7041,1.0,4.0,57.0,112,78,71,2.0,3654,0.0,30.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,1984.6050908997438,0.0,17000.0,52930.0,5,1,5,0.0,3,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,35286.666666666664,5,0,5,5_1
7042,0.0,0.0,66.0,111,74,31,0.0,3655,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,2169.1303831775263,0.0,0.0,64841.0,5,1,8,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,43227.333333333336,5,0,5,5_0
7043,0.0,0.0,57.0,211,33,30,0.0,3658,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,2594.750768520333,0.0,0.0,75055.0,1,1,1,2.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,37527.5,5,0,5,5_0
7044,0.0,0.0,33.0,111,54,41,0.0,3659,0.0,0.0,0.0,449.0,1.0,2.0,1.0,2.0,1.3,1525.722136810146,0.0,0.0,19910.0,1,3,10,8.0,2,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,15315.384615384615,2,0,2_1,2_0
7045,2.0,3.0,58.0,111,77,70,0.0,3660,0.0,0.0,0.0,354.0,0.0,3.0,0.0,1.0,1.0,2708.380802607139,0.0,0.0,11902.0,5,3,7,5.0,1,1.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0,11902.0,1,0,1_1,1_0
7046,8.0,8.0,63.0,111,72,60,0.0,3661,0.0,550.0,0.0,398.0,0.0,3.0,0.0,1.0,1.0,2235.243984805856,2875.08,0.0,19060.0,5,3,9,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,19060.0,3,0,3_0,3_0
7047,4.0,5.0,47.0,111,46,31,0.0,3662,0.0,120.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,656.339729197628,5460.0,0.0,57255.0,1,3,9,7.0,4,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,28627.5,4,0,4_0,4_0
7048,21.0,21.0,84.0,111,74,30,0.0,3663,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3452.6117426695846,520.0,0.0,33850.0,5,1,6,4.0,1,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,33850.0,5,0,5,5_0
7049,0.0,20.0,60.0,112,74,50,0.0,3665,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,2431.0149164456666,4356.04,0.0,17537.0,5,1,9,0.0,3,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,11691.333333333334,1,0,1_0,1_1
7050,11.0,13.0,87.0,111,77,70,0.0,3666,180.0,0.0,50.0,0.0,0.0,3.0,0.0,1.0,1.0,3067.953026877592,0.0,0.0,15059.0,5,3,8,7.0,1,2.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,15059.0,2,0,2_0,2_0
7051,8.0,8.0,65.0,111,,20,0.0,3667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1913.5259416922822,0.0,0.0,15470.0,8,3,7,6.0,1,1.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0,15470.0,2,0,2_1,2_0
7052,3.0,9.0,35.0,221,52,31,0.0,3668,0.0,1100.0,0.0,0.0,1.0,4.0,1.0,2.0,1.3,668.148258852885,0.0,0.0,27827.0,1,2,1,1.0,2,2.0,0.0,0.0,0,1,0,0,0,1,0.0,2.0,21405.384615384613,3,0,3_1,3_0
7053,2.0,2.0,34.0,112,42,31,0.0,3669,0.0,150.0,100.0,372.0,1.0,3.0,1.0,2.0,1.3,630.7395703725208,2311.92,0.0,21346.0,1,3,9,3.0,2,2.0,0.0,1.0,0,1,0,0,0,1,1.0,1.0,16420.0,2,0,2_1,2_0
7054,2.0,2.0,54.0,111,38,12,0.0,367,0.0,450.0,0.0,0.0,1.0,6.0,0.0,2.0,1.5,1228.871532933548,0.0,0.0,123121.0,1,1,7,5.0,3,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,82080.66666666667,5,0,5,5_0
7055,2.0,5.0,31.0,111,38,12,0.0,3671,0.0,0.0,40.0,749.0,2.0,3.0,0.0,2.0,1.5,2834.0829023771907,0.0,0.0,103982.0,1,3,9,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,69321.33333333333,5,0,5,5_0
7056,0.0,0.0,48.0,112,85,71,0.0,3672,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,3.6,2631.1662199209,0.0,0.0,20839.0,7,3,10,4.0,4,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,5788.611111111111,1,0,1_1,1_0
7057,11.0,11.0,60.0,112,77,60,0.0,3674,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3539.6506225779444,647.4,0.0,9743.0,7,1,9,1.0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,1.0,9743.0,1,0,1_0,1_0
7058,0.0,0.0,56.0,111,52,50,0.0,3675,0.0,0.0,0.0,362.0,1.0,4.0,1.0,2.0,1.5,2404.9686394947503,0.0,0.0,25910.0,1,3,10,8.0,2,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,17273.333333333332,2,0,2_0,2_0
7059,4.0,4.0,42.0,300,22,31,0.0,3677,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.8,3673.51776215461,0.0,0.0,36050.0,1,4,0,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,20027.777777777777,3,0,3_0,3_1
7060,6.0,12.0,77.0,111,86,60,0.0,3678,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1710.6784744021722,0.0,0.0,11302.0,5,3,7,5.0,1,1.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0,11302.0,1,0,1_1,1_0
7061,0.0,0.0,38.0,120,67,50,0.0,3679,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2776.031580150205,0.0,0.0,11640.0,1,3,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,11640.0,1,0,1_1,1_1
7062,0.0,0.0,39.0,300,45,20,0.0,3681,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.1,2537.201713115237,4837.04,0.0,51503.0,1,2,0,1.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,24525.238095238095,4,0,4_0,4_0
7063,0.0,10.0,67.0,111,74,20,0.0,3682,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,8085.523443475649,1040.0,0.0,64796.0,5,1,9,7.0,3,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,43197.333333333336,5,0,5,5_0
7064,0.0,0.0,77.0,111,77,71,0.0,3685,0.0,0.0,0.0,123.0,0.0,2.0,0.0,1.0,1.0,2746.954168387445,0.0,0.0,11336.0,5,3,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,11336.0,1,0,1_1,1_0
7065,5.0,5.0,38.0,111,52,20,0.0,3686,0.0,99999.0,0.0,400.0,1.0,2.0,0.0,1.0,1.0,2435.271010353867,0.0,0.0,12932.0,1,3,9,7.0,1,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,12932.0,1,0,1_0,1_0
7066,1.0,3.0,67.0,111,75,60,2.0,3687,0.0,200.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,2206.3749241683436,2394.6,7000.0,42214.0,5,1,5,4.0,3,2.0,0.0,0.0,0,0,1,0,0,0,0.0,2.0,28142.666666666668,4,0,4_0,4_0
7067,4.0,30.0,43.0,120,21,20,0.0,3688,0.0,100059.0,0.0,778.0,2.0,6.0,2.0,4.0,2.1,2137.968518791267,0.0,0.0,39140.0,1,3,0,1.0,4,4.0,1.0,0.0,0,1,0,0,0,0,1.0,3.0,18638.095238095237,2,0,2_0,2_0
7068,0.0,0.0,52.0,112,37,31,0.0,3689,0.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,2.0,1901.7617638275306,6899.36,0.0,97478.0,1,1,7,0.0,4,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,48739.0,5,0,5,5_1
7069,0.0,6.0,49.0,111,48,31,0.0,369,0.0,99999.0,0.0,667.0,1.0,3.0,0.0,1.0,1.0,2337.124991378199,0.0,0.0,42235.0,1,3,9,7.0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,42235.0,5,0,5,5_0
7070,0.0,3.0,63.0,400,75,50,0.0,3691,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2454.0115654235256,0.0,0.0,17978.0,5,3,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0,17978.0,2,0,2_1,2_1
7071,6.0,8.0,58.0,111,37,12,0.0,3692,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,1.5,1927.938579683315,0.0,0.0,98870.0,1,1,8,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,65913.33333333333,5,0,5,5_0
7072,0.0,0.0,25.0,400,67,50,0.0,3693,0.0,0.0,0.0,43.0,1.0,1.0,0.0,1.0,1.0,4122.8830098256585,2340.0,0.0,6034.0,1,3,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,6034.0,1,0,1_1,1_1
7073,7.0,7.0,69.0,111,86,71,0.0,3694,0.0,50.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1281.879838029615,0.0,0.0,11900.0,6,4,8,7.0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,11900.0,1,0,1_0,1_0
7074,10.0,16.0,63.0,111,74,12,0.0,3696,0.0,100039.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,3053.7727745936913,0.0,0.0,81740.0,5,1,9,7.0,1,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,81740.0,5,0,5,5_0
7075,0.0,0.0,31.0,111,62,50,0.0,3697,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,2.1,2070.9156006559647,1560.0,0.0,53564.0,1,1,4,4.0,4,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,25506.666666666664,4,0,4_0,4_0
7076,0.0,0.0,67.0,111,78,71,0.0,3699,0.0,0.0,0.0,119.0,1.0,4.0,5.0,7.0,3.4,1793.4543059674754,2080.0,0.0,40522.0,5,3,10,8.0,4,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,11918.235294117647,1,0,1_1,1_0
7077,0.0,0.0,60.0,111,68,71,0.0,3702,0.0,0.0,0.0,283.0,1.0,2.0,0.0,1.0,1.0,2749.1352809701366,0.0,0.0,13240.0,1,3,9,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,13240.0,1,0,1_0,1_0
