,Unnamed: 0,X,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3,distance,distance_autre_carbu,distance_diesel,distance_essence,age_carte_grise.1,age_vehicule.1,distance_routiere_hebdomadaire_teg,duree_moyenne_trajet_aller_retour_teg,mode_principal_deplacement_teg,vp_deplacements_pro.1,vp_domicile_travail.1,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd
64,548,547,12,12,39,111,56,71,0,10690,0,0,0,0,1,2,3,4,2.1,1311.3538453,0.0,0,13469.0,4,3,10,8,2,1,0,0,0,0,0,0,1,0,1,0,6413.80952380952,1,1,1_0,1_0,3543,0,0,3543,1,13,256.0,73.3333333333333,5.5,0,0,206.34485382268238,0.0,206.34485382268238
65,552,551,0,0,25,111,67,50,0,107,0,0,0,303,1,2,0,1,1.0,4912.602529,1300.0,0,7528.0,4,3,8,7,1,0,0,0,0,0,0,1,0,0,0,0,7528.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
66,558,557,3,9,27,111,56,43,0,10706,0,20,0,0,1,3,1,2,1.3,1051.3840189,0.0,0,5638.0,4,3,9,7,2,1,0,1,0,0,0,1,0,0,0,1,4336.92307692308,1,1,1_0,1_0,15000,0,15000,0,10,10,0.0,0.0,0.0,0,0,873.6022600452261,873.6022600452261,0.0
67,567,566,9,9,56,400,22,30,0,10719,0,0,0,0,2,3,0,2,1.5,2510.3443218,0.0,0,8387.0,1,4,0,0,3,1,1,0,1,0,0,0,0,0,1,0,5591.33333333333,1,1,1_0,1_1,8000,0,8000,0,8,9,20.7,20.0,3.3,0,1,889.290123006296,889.290123006296,0.0
68,569,568,9,9,59,111,72,31,0,10722,0,0,0,69,0,1,0,1,1.0,3691.3627113,520.0,0,9970.0,7,3,8,7,1,2,0,0,0,0,0,1,0,0,1,1,9970.0,1,1,1_0,1_0,15000,0,15000,0,5,8,0.0,0.0,0.0,0,0,873.6022600452261,873.6022600452261,0.0
69,582,581,0,0,68,400,77,70,0,10740,0,0,0,0,0,5,0,1,1.0,2600.3752107,0.0,0,7835.0,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7835.0,1,1,1_0,1_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
70,584,583,9,9,60,212,13,50,0,10742,0,0,0,0,2,4,0,2,1.5,2279.9249792,2121.6,0,12060.0,1,1,2,0,3,1,0,0,1,0,0,0,0,0,0,1,8040.0,1,1,1_0,1_1,8000,0,8000,0,8,9,20.7,20.0,3.3,0,1,889.290123006296,889.290123006296,0.0
71,588,587,15,15,48,111,54,50,0,10749,0,0,0,124,1,4,2,3,1.6,863.57341637,2080.0,0,16224.0,4,3,9,7,2,1,0,0,0,0,0,1,0,0,1,0,10140.0,1,1,1_0,1_0,9862,0,0,9862,6,10,0.0,42.5,3.3,0,1,574.3643659044013,0.0,574.3643659044013
72,593,592,9,11,56,112,85,50,0,10756,0,0,180,0,0,4,2,4,2.3,1106.2879919,0.0,0,10442.0,7,3,8,0,4,3,0,0,1,0,0,0,0,0,3,0,4540.0,1,1,1_0,1_1,13000,0,0,13000,6,11,0.0,0.0,0.0,0,0,1445.0964498852309,0.0,1445.0964498852309
73,597,596,3,16,41,221,52,42,0,10760,0,500,0,0,3,7,4,6,3.3,2219.5291967,0.0,0,32427.0,1,1,3,4,4,2,0,0,0,0,1,0,0,0,0,2,9826.36363636364,1,1,1_0,1_0,12000,0,12000,0,5,11,0.0,0.0,0.0,0,1,698.8818080361809,698.8818080361809,0.0
74,618,617,0,0,41,112,43,41,0,10788,0,0,0,580,1,3,2,3,1.6,1812.8040353,1238.64,0,9400.0,4,3,10,2,2,0,0,0,0,1,0,0,0,0,0,0,5875.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
75,628,627,2,2,58,111,85,71,0,10798,0,380,200,0,0,3,0,2,1.5,1863.969474,0.0,0,9860.0,7,1,9,7,5,2,0,1,0,0,0,1,0,0,1,1,6573.33333333333,1,1,1_0,1_0,12381,0,12381,0,1,2,0.0,0.0,0.0,0,0,721.0713054413296,721.0713054413296,0.0
76,656,655,0,0,59,111,78,71,0,1083,0,0,0,14,0,2,1,3,1.8,2088.1394958,0.0,0,15762.0,7,3,5,4,5,0,0,0,0,0,1,0,0,0,0,0,8756.66666666667,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
77,674,673,0,3,45,120,56,41,0,1086,0,0,0,246,1,4,2,3,2.0,1336.940131,1300.0,0,19316.0,1,3,0,1,2,1,0,0,0,1,0,0,0,0,0,1,9658.0,1,1,1_0,1_0,24000,0,24000,0,3,3,21.0,81.6666666666667,3.3,0,1,1397.7636160723619,1397.7636160723619,0.0
78,706,705,15,22,63,400,78,70,0,10894,0,110,0,0,0,5,0,1,1.0,4096.4819669,0.0,0,9842.0,5,1,0,0,1,3,0,0,1,0,0,0,0,0,0,3,9842.0,1,1,1_0,1_1,25000,0,25000,0,13,13,0.0,0.0,0.0,0,0,2779.031634394675,2779.031634394675,0.0
79,711,710,15,15,52,120,85,71,0,10902,0,0,350,0,1,4,1,2,1.5,1525.851636,780.0,0,11707.0,6,3,0,1,2,2,0,1,0,1,0,0,0,0,2,0,7804.66666666667,1,1,1_0,1_0,5000,0,0,5000,3,16,0.0,0.0,0.0,0,0,291.2007533484087,0.0,291.2007533484087
80,715,714,7,7,36,111,52,42,0,1091,0,100,0,0,1,2,1,2,1.3,2127.1596088,1196.0,0,10630.0,1,4,7,5,2,1,0,1,0,0,1,0,0,0,0,1,8176.92307692308,1,1,1_0,1_0,15000,0,15000,0,2,4,0.0,0.0,0.0,0,0,873.6022600452261,873.6022600452261,0.0
81,719,718,0,0,69,112,71,50,0,10914,0,0,0,0,0,3,0,1,1.0,1953.28412,0.0,0,9613.0,5,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,9613.0,1,1,1_0,1_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
82,735,734,2,6,42,111,85,50,0,10934,0,0,0,0,0,3,3,4,2.1,1169.4159092,0.0,0,20630.0,6,3,7,6,2,2,0,0,0,0,1,0,0,0,1,1,9823.80952380952,1,1,1_0,1_0,12000,0,12000,0,3,9,0.0,0.0,0.0,0,1,698.8818080361809,698.8818080361809,0.0
83,739,738,0,0,60,400,55,60,0,10938,0,0,0,0,3,5,1,3,2.0,2031.728632,4680.0,0,10917.0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5458.5,1,1,1_0,1_1,0,0,0,0,0,0,87.0,40.0,3.3,0,0,0.0,0.0,0.0
84,762,761,0,3,34,112,31,10,0,10965,0,170,300,0,1,2,0,2,1.5,1672.0192302,0.0,0,5060.0,1,1,8,0,3,2,1,1,1,0,0,0,0,0,1,1,3373.33333333333,1,1,1_0,1_1,10000,0,0,10000,4,4,0.0,0.0,0.0,0,1,1111.61265375787,0.0,1111.61265375787
85,767,766,0,0,54,400,13,50,0,10970,0,0,0,0,2,4,0,2,1.5,1448.3112841,1564.16,0,8596.0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5730.66666666667,1,1,1_0,1_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
86,787,786,7,11,50,111,68,71,0,1100,0,0,0,0,1,3,0,1,1.0,2073.3795998,0.0,0,10606.0,1,3,9,7,1,1,0,1,0,0,0,1,0,0,0,1,10606.0,1,1,1_0,1_0,1000,0,1000,0,7,11,0.0,0.0,0.0,0,1,58.24015066968174,58.24015066968174,0.0
87,788,787,7,7,22,300,56,43,0,11003,0,0,0,0,3,5,2,4,2.5,589.70641584,0.0,0,19107.0,1,1,0,1,4,1,0,0,0,1,0,0,0,0,0,1,7642.8,1,1,1_0,1_0,20001,0,20001,0,12,14,0.0,0.0,0.0,0,1,1164.8612535443044,1164.8612535443044,0.0
88,793,792,6,9,34,112,55,50,0,11008,0,0,0,0,1,3,2,3,1.6,668.10663189,1300.0,0,12994.0,4,3,8,0,2,1,0,0,1,0,0,0,0,0,0,1,8121.25,1,1,1_0,1_1,13000,0,13000,0,1,9,0.0,20.6666666666667,3.31,0,1,1445.0964498852309,1445.0964498852309,0.0
89,818,817,1,20,47,111,22,50,2,11038,0,0,0,177,1,2,1,2,1.5,3428.7018607,0.0,3000,6830.0,1,3,6,4,2,1,0,0,0,0,1,0,0,0,0,1,4553.33333333333,1,1,1_0,1_0,3000,0,3000,0,3,20,0.0,0.0,0.0,0,0,174.72045200904523,174.72045200904523,0.0
90,845,844,5,5,57,111,75,30,0,11075,0,0,0,0,0,3,1,2,1.3,1661.1172681,0.0,0,6260.0,7,1,10,8,2,1,0,0,0,0,0,0,1,0,1,0,4815.38461538462,1,1,1_0,1_0,1000,0,0,1000,3,10,0.0,0.0,0.0,0,0,58.24015066968174,0.0,58.24015066968174
91,866,865,0,0,54,112,22,44,0,1110,0,0,0,0,2,6,1,3,1.8,1921.077644,520.0,0,10960.0,1,1,6,2,4,0,0,0,0,1,0,0,0,0,0,0,6088.88888888889,1,1,1_0,1_0,0,0,0,0,0,0,0.0,20.0,1.1,0,0,0.0,0.0,0.0
92,872,871,8,14,68,111,77,50,0,11107,0,0,0,0,0,4,0,1,1.0,2236.5039156,0.0,0,10558.0,5,1,5,4,1,1,0,0,0,0,1,0,0,0,0,1,10558.0,1,1,1_0,1_0,700,0,700,0,14,14,0.0,0.0,0.0,0,0,40.768105468777215,40.768105468777215,0.0
93,874,873,13,13,44,300,85,50,0,11110,0,0,0,144,0,2,0,1,1.0,5147.1018681,798.2,0,3274.0,7,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3274.0,1,1,1_0,1_1,20000,0,20000,0,2,15,0.0,0.0,0.0,0,0,2223.22530751574,2223.22530751574,0.0
94,886,885,4,4,81,111,77,50,0,1113,0,0,0,0,0,1,0,1,1.0,3328.9608199,0.0,0,10640.0,5,3,8,7,1,1,0,0,0,0,0,1,0,0,0,1,10640.0,1,1,1_0,1_0,8000,0,8000,0,8,8,0.0,0.0,0.0,0,0,465.9212053574539,465.9212053574539,0.0
95,899,898,0,21,56,111,52,71,0,11144,0,0,0,0,1,5,0,1,1.0,2877.9785304,1300.0,0,8591.0,1,4,8,6,1,1,0,0,0,0,1,0,0,0,1,0,8591.0,1,1,1_0,1_0,3000,0,0,3000,3,18,0.0,0.0,0.0,0,0,174.72045200904523,0.0,174.72045200904523
96,901,900,0,0,47,111,85,50,0,11147,0,0,0,0,0,5,1,2,1.5,832.48372752,1040.0,0,6076.0,7,3,7,5,2,0,0,0,0,0,1,0,0,0,0,0,4050.66666666667,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
97,944,943,11,13,50,400,85,71,0,11202,0,0,0,90,0,2,1,2,1.3,991.56462804,0.0,0,12802.0,4,3,0,1,2,1,0,0,0,1,0,0,0,0,0,1,9847.69230769231,1,1,1_0,1_0,7000,0,7000,0,3,19,0.0,0.0,0.0,0,0,407.6810546877722,407.6810546877722,0.0
98,966,965,1,3,20,111,84,41,2,1123,0,99999,70,317,0,2,0,1,1.0,3796.6821814,0.0,26300,5067.0,3,3,10,8,1,3,0,0,0,0,0,0,1,0,1,2,5067.0,1,1,1_0,1_0,9000,0,9000,0,6,7,0.0,0.0,0.0,1,0,524.1613560271356,524.1613560271356,0.0
99,969,968,3,16,46,112,13,50,0,11233,0,0,99999,0,1,8,2,3,2.0,1040.2120741,0.0,0,20938.0,1,1,8,0,2,1,1,1,1,0,0,0,0,0,1,0,10469.0,1,1,1_0,1_1,3000,0,0,3000,6,18,0.0,5.0,0.0,0,1,333.48379612736096,0.0,333.48379612736096
100,976,975,0,2,24,111,85,50,0,11241,0,100149,0,0,0,3,2,4,2.1,882.99150408,0.0,0,17958.0,6,3,8,7,4,2,1,1,0,0,0,1,0,0,0,2,8551.42857142857,1,1,1_0,1_0,16353,0,16353,0,5,0,0.0,0.0,0.0,0,1,952.4011839013056,952.4011839013056,0.0
101,978,977,8,12,64,111,21,50,0,11246,0,80,0,0,1,4,0,2,1.5,1614.7937122,0.0,0,15557.0,1,1,9,7,3,1,0,1,0,0,0,1,0,0,0,1,10371.3333333333,1,1,1_0,1_0,5000,0,5000,0,2,13,0.0,0.0,0.0,0,0,291.2007533484087,291.2007533484087,0.0
102,992,991,1,1,53,111,65,71,1,11263,0,99999,0,654,2,2,2,3,2.0,4131.1400877,0.0,19500,12190.0,4,3,10,8,2,1,0,1,0,0,0,0,1,0,0,1,6095.0,1,1,1_0,1_0,80000,0,80000,0,3,3,0.0,6.66666666666667,0.0,0,0,4659.212053574539,4659.212053574539,0.0
103,1000,999,1,1,38,111,85,71,1,11272,0,0,200,47,0,4,2,3,2.0,1207.8755614,0.0,12800,12684.0,6,3,4,4,2,3,0,0,0,0,1,0,0,0,3,0,6342.0,1,1,1_0,1_0,15000,0,0,15000,5,5,0.0,0.0,0.0,0,0,873.6022600452261,0.0,873.6022600452261
104,1001,1000,4,4,60,300,52,71,0,11273,0,250,200,7,1,2,0,1,1.0,2720.1462668,0.0,0,8782.0,4,3,0,0,1,2,0,1,1,0,0,0,0,0,1,1,8782.0,1,1,1_0,1_1,4000,0,4000,0,1,1,0.0,0.0,0.0,1,1,444.645061503148,444.645061503148,0.0
105,1007,1006,0,0,37,111,85,30,0,11279,0,0,0,0,1,6,1,3,1.8,2499.8772621,0.0,0,12991.0,7,1,10,8,4,0,0,0,0,0,0,0,1,0,0,0,7217.22222222222,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
106,1011,1010,2,4,40,111,85,50,0,11284,0,800,0,600,0,4,3,4,2.3,1037.4014593,2080.0,0,20119.0,4,3,6,5,2,1,0,1,0,0,1,0,0,0,0,1,8747.39130434783,1,1,1_0,1_0,10000,0,10000,0,2,4,0.0,0.0,0.0,0,1,582.4015066968174,582.4015066968174,0.0
107,1023,1022,1,1,84,111,77,70,1,1130,0,321,0,0,0,4,0,1,1.0,3565.6501149,0.0,27500,10197.0,5,4,6,4,1,1,0,1,0,0,1,0,0,0,0,1,10197.0,1,1,1_0,1_0,14818,0,14818,0,7,0,0.0,0.0,0.0,0,0,863.0025526233441,863.0025526233441,0.0
108,1031,1030,7,13,20,111,55,41,0,11310,0,0,100,153,1,1,0,1,1.0,3075.4997405,0.0,0,8583.0,3,3,9,7,1,2,0,1,0,0,0,1,0,0,1,1,8583.0,1,1,1_0,1_0,26000,0,26000,0,7,11,137.0,40.0,3.3,0,1,1514.2439174117253,1514.2439174117253,0.0
109,1038,1037,1,15,77,300,78,71,2,11318,0,0,0,0,0,4,0,2,1.5,2547.1085839,2098.72,3500,14850.0,5,3,0,0,3,2,0,0,1,0,0,0,0,0,0,2,9900.0,1,1,1_0,1_1,10000,0,10000,0,8,20,0.0,0.0,0.0,0,0,1111.61265375787,1111.61265375787,0.0
110,1054,1053,2,2,48,111,56,50,0,11334,0,0,0,0,1,4,1,2,1.3,1129.1554538,0.0,0,12448.0,1,1,9,7,2,3,0,0,0,0,0,1,0,0,2,1,9575.38461538462,1,1,1_0,1_0,24000,0,24000,0,2,2,0.0,20.0,3.3,0,1,1397.7636160723619,1397.7636160723619,0.0
111,1079,1078,5,5,20,111,84,31,0,11367,0,0,0,188,0,1,0,1,1.0,3649.0598607,0.0,0,2737.0,3,3,8,7,1,2,0,0,0,0,0,1,0,0,1,1,2737.0,1,1,1_0,1_0,12500,0,12500,0,4,8,0.0,0.0,0.0,0,0,728.0018833710217,728.0018833710217,0.0
112,1085,1084,0,0,23,111,84,30,0,11375,0,0,0,340,0,1,0,1,1.0,5896.3863645,0.0,0,3610.0,3,3,10,8,1,0,0,0,0,0,0,0,1,0,0,0,3610.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
113,1121,1120,0,0,22,111,67,60,0,11422,0,0,0,330,2,4,1,3,1.8,1284.7715275,0.0,0,18252.0,4,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,10140.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
114,1135,1134,3,4,61,111,56,41,0,11441,0,120,0,301,1,2,0,1,1.0,2448.1267977,0.0,0,10628.0,1,3,8,6,1,1,0,1,0,0,1,0,0,0,0,1,10628.0,1,1,1_0,1_0,6000,0,6000,0,7,7,118.5,70.0,3.3,0,1,349.44090401809046,349.44090401809046,0.0
115,1139,1138,2,5,53,111,56,70,0,11447,0,0,0,0,1,4,1,2,1.5,844.34091041,0.0,0,15126.0,1,4,10,8,2,2,0,0,0,0,0,0,1,0,1,1,10084.0,1,1,1_0,1_0,5000,0,5000,0,6,0,0.0,0.0,0.0,0,0,291.2007533484087,291.2007533484087,0.0
116,1140,1139,0,0,39,211,65,50,0,11448,0,0,0,0,1,6,4,6,3.1,3098.738772,2600.0,0,28978.0,4,3,1,3,4,0,0,0,0,1,0,0,0,0,0,0,9347.74193548387,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
117,1141,1140,2,2,27,111,84,20,0,11449,0,99999,0,428,0,2,0,1,1.0,3370.0434007,0.0,0,6624.0,3,3,9,7,1,2,1,1,0,0,0,1,0,0,0,2,6624.0,1,1,1_0,1_0,22353,0,22353,0,9,15,52.7,117.5,3.3,0,1,1301.842087919396,1301.842087919396,0.0
118,1144,1143,4,16,57,111,77,50,0,11451,0,0,300,98,0,3,0,1,1.0,3671.377281,0.0,0,9084.0,7,3,9,7,1,1,0,1,0,0,0,1,0,0,1,0,9084.0,1,1,1_0,1_0,7681,0,0,7681,11,18,0.0,0.0,0.0,0,0,447.34259729382546,0.0,447.34259729382546
119,1149,1148,0,0,60,111,68,71,0,11456,0,0,0,43,1,4,0,1,1.0,2081.5648476,2085.72,0,10642.0,1,3,6,5,1,0,0,0,0,0,1,0,0,0,0,0,10642.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
120,1161,1160,0,0,37,221,85,50,1,11474,0,450,0,60,0,5,2,3,2.0,527.34695609,2600.0,18000,20926.0,7,3,1,2,2,2,0,1,0,1,0,0,0,0,0,2,10463.0,1,1,1_0,1_0,45000,0,45000,0,15,0,0.0,0.0,0.0,0,1,2620.8067801356783,2620.8067801356783,0.0
121,1177,1176,2,2,52,111,56,50,0,115,0,850,1052,0,1,4,1,2,1.3,714.17569168,0.0,0,12756.0,4,3,7,6,2,4,0,1,0,0,1,0,0,0,3,1,9812.30769230769,1,1,1_0,1_0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
122,1182,1181,1,9,53,112,0,71,2,11505,0,300,0,0,0,2,0,1,1.0,2267.092997,0.0,6500,8940.0,8,3,8,1,1,2,0,1,0,1,0,0,0,0,0,2,8940.0,1,1,1_0,1_0,5000,0,5000,0,5,9,0.0,0.0,0.0,0,0,291.2007533484087,291.2007533484087,0.0
123,1211,1210,2,2,56,400,13,71,0,11539,0,0,100,0,2,5,0,2,1.5,1586.9431673,0.0,0,13164.0,1,3,0,0,3,2,0,0,1,0,0,0,0,0,1,1,8776.0,1,1,1_0,1_1,10144,0,10144,0,1,2,0.0,0.0,0.0,0,1,1127.6198759719832,1127.6198759719832,0.0
124,1222,1221,0,9,53,400,56,71,0,11553,0,0,9,30,1,4,2,3,2.0,863.15237618,1404.0,0,21383.0,1,3,0,0,2,1,0,1,1,0,0,0,0,0,1,0,10691.5,1,1,1_0,1_1,10000,0,0,10000,5,7,0.0,0.0,0.0,0,0,1111.61265375787,0.0,1111.61265375787
125,1224,1223,3,3,39,111,56,71,0,11555,0,0,0,0,1,3,2,3,1.8,1221.1139825,0.0,0,12012.0,1,3,9,7,2,2,0,0,0,0,0,1,0,0,2,0,6673.33333333333,1,1,1_0,1_0,12000,0,0,12000,3,7,32.0,45.0,3.3,0,1,698.8818080361809,0.0,698.8818080361809
126,1227,1226,0,0,27,111,85,50,0,11558,0,0,0,0,0,2,3,4,1.9,1147.6891893,1560.0,0,12870.0,6,1,9,7,2,0,0,0,0,0,0,1,0,0,0,0,6773.68421052632,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
127,1228,1227,2,5,26,120,85,60,0,11560,0,150,0,53,1,4,3,5,2.4,2563.4019113,2081.04,0,24153.0,6,3,0,1,4,1,0,1,0,1,0,0,0,0,0,1,10063.75,1,1,1_0,1_0,13931,0,13931,0,1,9,0.0,1.5,0.0,0,0,811.3435389793364,811.3435389793364,0.0
128,1243,1242,1,9,75,112,71,71,2,11579,0,0,190,0,0,3,0,1,1.0,3206.6939563,0.0,3000,9280.0,5,4,8,0,1,1,0,1,1,0,0,0,0,0,1,0,9280.0,1,1,1_0,1_1,8797,0,0,8797,9,9,0.0,0.0,0.0,0,0,977.8856515107982,0.0,977.8856515107982
129,1244,1243,4,12,19,111,84,42,0,11580,0,970,0,0,0,1,0,1,1.0,3454.0293921,0.0,0,2580.0,3,3,8,7,1,4,0,0,0,0,0,1,0,0,0,4,2580.0,1,1,1_0,1_0,22353,0,22353,0,9,15,52.7,117.5,3.3,0,1,1301.842087919396,1301.842087919396,0.0
130,1249,1248,0,0,43,111,56,71,0,11587,0,0,0,0,2,1,2,3,1.8,1875.5012006,0.0,0,12350.0,1,4,10,8,2,0,0,0,0,0,0,0,1,0,0,0,6861.11111111111,1,1,1_0,1_0,30418,0,30418,0,2,2,0.0,0.0,0.0,1,0,1771.5489030703793,1771.5489030703793,0.0
131,1267,1266,2,13,45,111,46,71,0,11610,0,150,0,0,1,3,1,2,1.3,1151.3148679,2080.0,0,11768.0,4,3,8,6,2,2,0,0,0,0,1,0,0,0,1,1,9052.30769230769,1,1,1_0,1_0,8000,0,5000,3000,7,13,0.0,0.0,0.0,0,0,465.9212053574539,291.2007533484087,174.72045200904523
132,1287,1286,7,7,41,111,56,42,0,11634,0,0,0,0,1,4,2,3,1.8,460.40677133,87.88,0,12208.0,1,3,8,7,2,1,0,0,0,0,0,1,0,0,1,0,6782.22222222222,1,1,1_0,1_0,12000,0,0,12000,3,7,32.0,45.0,3.3,0,1,698.8818080361809,0.0,698.8818080361809
133,1293,1292,19,19,19,111,84,41,0,1164,0,0,0,0,0,3,0,1,1.0,2632.3371328,0.0,0,203.0,3,3,9,7,1,1,0,0,0,0,0,1,0,0,1,0,203.0,1,1,1_0,1_0,15352,0,0,15352,1,18,0.0,0.0,0.0,0,0,894.102793080954,0.0,894.102793080954
134,1294,1293,0,0,54,112,21,60,0,11641,0,0,0,0,1,5,0,1,1.0,2379.8488269,2600.0,0,9740.0,1,1,7,4,1,0,0,0,0,0,1,0,0,0,0,0,9740.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
135,1298,1297,14,17,20,111,84,42,0,11647,0,0,0,0,0,1,0,1,1.0,3932.1660388,0.0,0,4848.0,3,4,10,8,1,1,0,0,0,0,0,0,1,0,0,1,4848.0,1,1,1_0,1_0,9000,0,9000,0,6,7,0.0,0.0,0.0,1,0,524.1613560271356,524.1613560271356,0.0
136,1299,1298,4,4,67,111,78,71,0,1165,0,0,0,25,0,4,0,2,1.5,2628.938777,0.0,0,14882.0,5,3,7,5,3,1,0,0,0,0,1,0,0,0,0,1,9921.33333333333,1,1,1_0,1_0,8001,0,8001,0,1,2,0.0,0.0,0.0,0,0,465.9794455081236,465.9794455081236,0.0
137,1306,1305,5,5,52,120,67,50,0,11660,0,20,0,0,2,5,1,3,2.0,2185.5392924,780.0,0,15040.0,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,1,7520.0,1,1,1_0,1_1,11000,0,11000,0,3,3,0.0,0.0,0.0,0,1,1222.7739191336568,1222.7739191336568,0.0
138,1320,1319,12,12,46,111,21,41,0,11680,0,0,90,0,1,5,4,6,2.9,1603.6119983,2080.0,0,24958.0,1,3,7,6,4,2,0,1,0,0,1,0,0,0,1,1,8606.20689655172,1,1,1_0,1_0,25200,0,200,25000,10,10,0.0,0.0,0.0,0,1,1467.6517968759797,11.648030133936349,1456.0037667420434
139,1357,1356,0,0,59,112,67,50,0,1173,0,0,0,0,2,3,0,2,1.5,2450.6183915,1856.4,0,15102.0,1,3,6,2,3,0,0,0,0,1,0,0,0,0,0,0,10068.0,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
140,1361,1360,2,2,60,111,46,50,0,11740,0,0,100,7,1,2,0,1,1.0,1773.657631,0.0,0,9022.0,4,3,5,4,1,2,0,1,0,0,1,0,0,0,2,0,9022.0,1,1,1_0,1_0,25000,0,0,25000,2,2,0.0,0.0,0.0,0,1,1456.0037667420434,0.0,1456.0037667420434
141,1392,1391,2,3,50,111,31,10,0,11776,0,0,100,0,1,3,1,2,1.5,840.38322709,1040.0,0,13712.0,4,3,8,6,2,2,0,1,0,0,1,0,0,0,2,0,9141.33333333333,1,1,1_0,1_0,9000,0,0,9000,3,8,22.0,5.0,0.0,0,0,524.1613560271356,0.0,524.1613560271356
142,1412,1411,0,5,18,111,84,41,0,11801,0,100,0,383,0,1,0,1,1.0,2968.0442694,0.0,0,2124.0,3,3,9,7,1,1,0,1,0,0,0,1,0,0,0,1,2124.0,1,1,1_0,1_0,15000,0,15000,0,5,8,0.0,0.0,0.0,0,0,873.6022600452261,873.6022600452261,0.0
143,1421,1420,3,7,44,211,54,43,0,11815,0,0,0,0,1,2,0,2,1.5,1151.8508443,0.0,0,12272.0,1,3,4,3,3,1,0,0,0,1,0,0,0,0,0,1,8181.33333333333,1,1,1_0,1_0,10000,0,10000,0,3,6,0.0,20.0,1.1,0,0,582.4015066968174,582.4015066968174,0.0
144,1426,1425,1,13,84,112,71,71,2,11822,0,120,0,0,0,4,0,1,1.0,2151.3064632,0.0,3000,10376.0,5,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,10376.0,1,1,1_0,1_1,4800,0,4800,0,16,16,0.0,0.0,0.0,0,0,533.5740738037775,533.5740738037775,0.0
145,1435,1434,0,0,42,111,68,71,0,11834,0,0,0,38,1,4,3,5,2.4,4002.9639069,0.0,0,20775.0,4,3,9,7,4,0,0,0,0,0,0,1,0,0,0,0,8656.25,1,1,1_0,1_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
146,1437,1436,2,2,52,111,62,71,0,11839,0,150,80,0,3,3,2,4,2.5,1728.2821061,0.0,0,24353.0,1,3,10,8,4,2,0,1,0,0,0,0,1,0,1,1,9741.2,1,1,1_0,1_0,16337,0,16337,0,6,0,0.0,0.0,0.0,0,0,951.4693414905906,951.4693414905906,0.0
147,1445,1444,9,9,24,111,46,43,0,1185,0,0,0,351,1,3,0,2,1.5,3870.1442448,520.0,0,13358.0,4,3,8,6,3,1,0,0,0,0,1,0,0,0,1,0,8905.33333333333,1,1,1_0,1_0,7784,0,0,7784,1,9,0.0,2.0,0.0,0,0,453.34133281280265,0.0,453.34133281280265
