,age_carte_grise,age_vehicule,agepr,cataeu,consommation,cs42pr,dip14pr,distance_autre_carbu,distance_commerces,distance_diesel,distance_essence,distance_transports_communs,etat_veh_achat,ident_men,mloy_d,nactifs,nbphab,nenfants,nivie10,npers,ocde10,pondmen,puissance,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
8846,2.0,11.0,25.0,111.0,,52.0,50.0,0.0,3.0,0.0,400.0,1.0,4.0,31096601000.0,50.0,1.0,3.0,1.0,2.0,2.0,1.3,4517.7057373,7.0,4.0,4.0,9.0,7.0,2.0,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,9048.0,2,1,2_1,2_0_1
8847,3.0,3.0,53.0,111.0,,42.0,20.0,0.0,3.0,11000.0,12000.0,1.0,1.0,31096801000.0,0.0,3.0,5.0,1.0,10.0,3.0,2.0,1387.8722965,5.0,1.0,2.0,9.0,7.0,4.0,3.0,0.0,1.0,0,0,0,1,0,0,1.5,1.5,33000.0,10,5,10,10_0
8848,7.0,8.0,63.0,111.0,5.6,75.0,70.0,0.0,1.0,17000.0,0.0,1.0,3.0,31097001000.0,0.0,0.0,6.0,0.0,4.0,2.0,1.5,2471.5593699,6.0,5.0,2.0,7.0,6.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,13596.0,4,2,4_0,4_0_0
8849,,,57.0,111.0,,78.0,70.0,,2.0,,,1.0,,31097101000.0,300.0,0.0,4.0,0.0,3.0,2.0,1.5,4762.0765692,,5.0,4.0,7.0,6.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,10488.0,3,2,3_1,3_0_1
8850,3.0,19.0,68.0,111.0,,72.0,70.0,0.0,1.0,0.0,0.0,1.0,4.0,31097201000.0,172.0,0.0,3.0,0.0,1.0,2.0,1.5,4091.6413118,7.0,5.0,4.0,7.0,6.0,3.0,1.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,6396.0,1,1,1_1,1_0_1
8851,,,23.0,111.0,,43.0,43.0,,2.0,,,1.0,,31097803000.0,55.0,1.0,3.0,1.0,3.0,2.0,1.5,4947.6149338,,1.0,4.0,7.0,6.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,12000.0,3,2,3_1,3_0_1
8852,3.0,8.0,30.0,111.0,,68.0,71.0,0.0,1.0,15000.0,0.0,1.0,3.0,31098101000.0,0.0,3.0,6.0,4.0,3.0,6.0,3.1,3450.5369383,6.0,1.0,1.0,7.0,6.0,4.0,1.0,1.0,1.0,0,0,1,0,0,1,0.0,1.0,10452.0,3,2,3_1,3_0_1
8853,9.0,9.0,57.0,111.0,7.0,74.0,50.0,0.0,1.0,12000.0,0.0,1.0,1.0,31098201000.0,0.0,1.0,5.0,0.0,8.0,2.0,1.5,1272.8330413,5.0,5.0,2.0,7.0,6.0,3.0,2.0,0.0,1.0,0,0,1,0,0,0,0.0,2.0,20796.0,8,4,8,8_0
8854,2.0,2.0,55.0,111.0,6.0,48.0,41.0,0.0,2.0,45000.0,0.0,1.0,1.0,31098301000.0,0.0,2.0,5.0,1.0,10.0,3.0,2.0,3027.3765295,6.0,1.0,2.0,7.0,6.0,4.0,2.0,0.0,1.0,0,0,1,0,0,1,0.0,2.0,32100.0,10,5,10,10_0
8855,2.0,19.0,37.0,112.0,,62.0,50.0,0.0,3.0,0.0,5753.0,1.0,4.0,31098401000.0,0.0,2.0,6.0,2.0,3.0,4.0,2.1,3120.5230763,4.0,1.0,2.0,7.0,6.0,4.0,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,11424.0,3,2,3_0,3_0_0
8856,12.0,16.0,71.0,112.0,,78.0,70.0,0.0,4.0,0.0,5000.0,4.0,3.0,31098501000.0,0.0,0.0,4.0,0.0,4.0,2.0,1.5,2259.9124729,4.0,5.0,2.0,7.0,6.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,12804.0,4,2,4_0,4_0_0
8857,7.0,14.0,27.0,112.0,5.0,42.0,20.0,0.0,4.0,2000.0,0.0,1.0,4.0,31098601000.0,0.0,2.0,4.0,1.0,6.0,3.0,1.8,4405.6296402,4.0,1.0,2.0,7.0,6.0,4.0,2.0,1.0,0.0,0,0,1,0,0,0,0.0,2.0,18000.0,6,3,6,6_0
8858,2.0,2.0,75.0,112.0,7.0,75.0,20.0,0.0,4.0,0.0,22562.0,2.0,4.0,31098701000.0,0.0,0.0,5.0,0.0,9.0,2.0,1.5,1179.9206587,7.0,5.0,2.0,7.0,6.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,2.0,0.0,26832.0,9,5,9,9_0
8859,2.0,2.0,66.0,112.0,8.0,74.0,50.0,0.0,4.0,19226.0,0.0,2.0,3.0,31098801000.0,0.0,0.0,6.0,0.0,9.0,2.0,1.5,1193.9598531,10.0,5.0,2.0,7.0,6.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,25596.0,9,5,9,9_0
8860,8.0,8.0,57.0,111.0,5.0,75.0,31.0,0.0,2.0,40000.0,0.0,3.0,3.0,31099001000.0,0.0,1.0,4.0,1.0,7.0,3.0,2.0,1308.8237831,5.0,5.0,2.0,7.0,6.0,4.0,3.0,0.0,0.0,0,0,1,0,0,0,0.0,3.0,19200.0,7,4,7,7_0
8861,4.0,4.0,51.0,112.0,5.5,22.0,50.0,0.0,4.0,55000.0,0.0,1.0,1.0,41000101000.0,0.0,2.0,4.0,0.0,7.0,2.0,1.5,1395.2030941,8.0,1.0,1.0,8.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,0,0,0.0,2.0,18852.0,7,4,7,7_1
8862,2.0,18.0,64.0,112.0,5.3,77.0,50.0,0.0,4.0,10000.0,0.0,3.0,4.0,41000411000.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,1958.0981561,5.0,5.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,19200.0,7,4,7,7_1
8863,8.0,8.0,62.0,112.0,6.2,54.0,71.0,0.0,1.0,30000.0,0.0,1.0,1.0,41000501000.0,0.0,1.0,9.0,1.0,8.0,3.0,2.0,569.74421022,5.0,1.0,2.0,8.0,0.0,4.0,2.0,1.0,1.0,1,0,0,0,0,0,0.0,2.0,21960.0,8,4,8,8_1
8864,2.0,9.0,46.0,112.0,5.6,63.0,50.0,0.0,4.0,15719.0,0.0,1.0,3.0,41000611000.0,435.0,1.0,4.0,3.0,3.0,5.0,2.4,1148.9207903,5.0,1.0,4.0,8.0,0.0,4.0,1.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0,12000.0,3,2,3_1,3_1_1
8865,0.0,0.0,57.0,112.0,6.0,21.0,60.0,0.0,4.0,1500.0,0.0,1.0,1.0,41000701000.0,0.0,2.0,5.0,1.0,10.0,3.0,2.0,635.67596133,5.0,1.0,1.0,8.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,42000.0,10,5,10,10_1
8866,17.0,17.0,63.0,112.0,12.0,21.0,41.0,0.0,2.0,0.0,5350.0,2.0,1.0,41000811000.0,0.0,1.0,8.0,1.0,10.0,2.0,1.5,597.80085524,14.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1,0,0,0,0,0,3.0,0.0,120000.0,10,5,10,10_1
8867,1.0,1.0,46.0,112.0,5.0,22.0,50.0,0.0,3.0,8218.0,0.0,2.0,1.0,41000911000.0,0.0,2.0,4.0,2.0,7.0,4.0,2.5,804.57969116,5.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,1,0,0,0,0,0,0.0,4.0,19200.0,7,4,7,7_1
8868,1.0,17.0,44.0,112.0,5.0,67.0,50.0,0.0,1.0,6445.0,0.0,1.0,4.0,41001111000.0,0.0,2.0,3.0,0.0,3.0,2.0,1.5,2190.8994078,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,12000.0,3,2,3_0,3_1_0
8869,6.0,6.0,68.0,112.0,6.0,78.0,70.0,0.0,1.0,600.0,1000.0,2.0,1.0,41001201000.0,0.0,0.0,6.0,0.0,3.0,2.0,1.5,961.68447302,4.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,1.0,1.0,11940.0,3,2,3_0,3_1_0
8870,6.0,12.0,44.0,112.0,6.0,68.0,50.0,0.0,1.0,21455.0,7500.0,2.0,4.0,41001311000.0,0.0,2.0,6.0,2.0,6.0,4.0,2.5,1348.1101827,6.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,1.0,1.0,17028.0,6,3,6,6_1
8871,,,42.0,112.0,,85.0,71.0,,3.0,,,1.0,,41001601000.0,198.0,0.0,3.0,1.0,1.0,2.0,1.3,2504.2984258,,7.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,5544.0,1,1,1_1,1_1_1
8872,2.0,5.0,45.0,112.0,8.0,42.0,60.0,0.0,4.0,23000.0,0.0,1.0,3.0,41001701000.0,0.0,1.0,2.0,1.0,7.0,2.0,1.3,2056.8591996,8.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,20304.0,7,4,7,7_1
8873,2.0,7.0,42.0,112.0,6.6,65.0,50.0,0.0,3.0,29000.0,0.0,1.0,4.0,41001811000.0,0.0,2.0,6.0,2.0,6.0,4.0,2.1,700.0991074,7.0,1.0,2.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,16572.0,6,3,6,6_1
8874,4.0,6.0,41.0,112.0,8.0,62.0,50.0,0.0,4.0,30000.0,0.0,1.0,3.0,41001901000.0,0.0,2.0,6.0,1.0,8.0,3.0,2.0,807.01460129,6.0,1.0,1.0,8.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,20400.0,8,4,8,8_1
8875,4.0,5.0,40.0,112.0,6.0,52.0,71.0,0.0,4.0,45000.0,0.0,4.0,2.0,41002211000.0,725.0,2.0,6.0,3.0,1.0,5.0,2.6,582.86562666,5.0,1.0,4.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,0.0,2.0,6924.0,1,1,1_1,1_1_1
8876,3.0,9.0,22.0,112.0,7.0,47.0,50.0,0.0,3.0,17343.0,20000.0,1.0,3.0,41002301000.0,550.0,2.0,3.0,0.0,3.0,2.0,1.5,2392.7994446,6.0,1.0,4.0,8.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,11364.0,3,2,3_0,3_1_0
8877,,,78.0,112.0,,78.0,70.0,,3.0,,,3.0,,41002401000.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1723.9114684,,5.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,13992.0,4,2,4_0,4_1_0
8878,7.0,8.0,38.0,112.0,6.0,37.0,31.0,0.0,1.0,15000.0,0.0,4.0,1.0,41002501000.0,0.0,2.0,7.0,3.0,2.0,5.0,2.4,785.03561336,6.0,1.0,1.0,8.0,0.0,4.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,9900.0,2,1,2_0,2_1_0
8879,4.0,5.0,47.0,112.0,7.0,37.0,71.0,0.0,4.0,25000.0,0.0,3.0,3.0,41002701000.0,0.0,1.0,4.0,1.0,3.0,3.0,1.8,840.49322878,6.0,1.0,2.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,12000.0,3,2,3_0,3_1_0
8880,5.0,5.0,55.0,112.0,6.5,52.0,50.0,0.0,4.0,0.0,28000.0,2.0,1.0,41002801000.0,0.0,2.0,5.0,1.0,2.0,2.0,1.5,622.39812807,4.0,1.0,2.0,8.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,8796.0,2,1,2_0,2_1_0
8881,2.0,2.0,39.0,112.0,4.7,52.0,50.0,0.0,4.0,0.0,8500.0,3.0,1.0,41003101000.0,0.0,3.0,5.0,1.0,8.0,3.0,2.0,770.77425774,5.0,1.0,1.0,8.0,0.0,4.0,4.0,0.0,1.0,1,0,0,0,0,0,4.0,0.0,22188.0,8,4,8,8_1
8882,0.0,3.0,34.0,112.0,7.0,21.0,31.0,0.0,4.0,12716.0,0.0,1.0,3.0,41003301000.0,0.0,1.0,7.0,3.0,9.0,5.0,2.4,597.99401091,7.0,1.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,24360.0,9,5,9,9_1
8883,2.0,3.0,34.0,112.0,6.0,54.0,31.0,0.0,1.0,40000.0,0.0,1.0,3.0,41003601000.0,650.0,1.0,4.0,3.0,5.0,4.0,1.9,1038.021976,5.0,1.0,4.0,8.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,1,0.0,1.0,15792.0,5,3,5,5_1
8884,1.0,15.0,67.0,112.0,7.0,78.0,71.0,0.0,1.0,0.0,10000.0,1.0,4.0,41003701000.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,1558.836656,4.0,5.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,7200.0,1,1,1_0,1_1_0
8885,3.0,4.0,26.0,112.0,8.0,62.0,44.0,0.0,1.0,0.0,20000.0,1.0,3.0,41003801000.0,0.0,2.0,5.0,0.0,9.0,2.0,1.5,2384.9324652,5.0,1.0,1.0,8.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,24000.0,8,4,8,8_1
8886,0.0,0.0,51.0,112.0,,21.0,71.0,0.0,1.0,0.0,9311.0,1.0,1.0,41003901000.0,0.0,3.0,5.0,1.0,3.0,3.0,2.0,818.29062331,9.0,1.0,4.0,8.0,0.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,1.0,0.0,11268.0,3,2,3_0,3_1_0
8887,6.0,6.0,60.0,112.0,8.0,75.0,70.0,0.0,3.0,0.0,15000.0,3.0,1.0,41004101000.0,0.0,0.0,5.0,0.0,9.0,2.0,1.5,568.81798028,7.0,5.0,2.0,8.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,25596.0,9,5,9,9_1
8888,4.0,12.0,57.0,112.0,6.0,53.0,50.0,0.0,4.0,0.0,5000.0,4.0,4.0,41004201000.0,0.0,2.0,3.0,0.0,8.0,2.0,1.5,2883.2425708,5.0,1.0,2.0,8.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,21600.0,8,4,8,8_1
8889,4.0,9.0,31.0,112.0,6.0,34.0,20.0,0.0,4.0,25000.0,0.0,4.0,4.0,41004301000.0,0.0,2.0,5.0,2.0,9.0,4.0,2.1,750.43893485,4.0,1.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,25716.0,9,5,9,9_1
8890,3.0,3.0,50.0,112.0,6.1,63.0,50.0,0.0,3.0,35000.0,0.0,2.0,1.0,41004401000.0,0.0,2.0,4.0,1.0,7.0,3.0,2.0,631.84301663,7.0,1.0,2.0,8.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,19200.0,7,4,7,7_1
8891,9.0,11.0,51.0,112.0,,64.0,50.0,0.0,2.0,55000.0,0.0,3.0,3.0,41004501000.0,0.0,2.0,5.0,3.0,6.0,5.0,2.6,1008.9117473,5.0,1.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,1,0.0,2.0,16620.0,6,3,6,6_1
8892,4.0,4.0,72.0,112.0,,72.0,50.0,0.0,2.0,0.0,3800.0,2.0,1.0,41004601000.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,1260.5621792,4.0,5.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,18408.0,7,4,7,7_1
8893,3.0,6.0,42.0,112.0,6.0,43.0,33.0,0.0,2.0,80000.0,0.0,4.0,3.0,41004701000.0,0.0,1.0,6.0,3.0,3.0,4.0,2.3,596.39244345,5.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,12000.0,3,2,3_0,3_1_0
8894,6.0,6.0,44.0,112.0,11.0,46.0,44.0,8000.0,2.0,0.0,0.0,1.0,1.0,41004801000.0,0.0,2.0,5.0,1.0,6.0,3.0,1.8,802.59125068,7.0,1.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,17328.0,6,3,6,6_1
8895,1.0,8.0,66.0,112.0,8.4,74.0,43.0,0.0,2.0,19336.0,0.0,1.0,4.0,41004901000.0,0.0,0.0,5.0,0.0,9.0,2.0,1.5,1147.9757965,7.0,5.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,25608.0,9,5,9,9_1
8896,10.0,10.0,67.0,112.0,6.2,75.0,50.0,0.0,4.0,20000.0,0.0,2.0,1.0,41005101000.0,0.0,0.0,6.0,0.0,6.0,2.0,1.5,543.22085037,6.0,5.0,2.0,8.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,15996.0,6,3,6,6_1
8897,0.0,0.0,47.0,112.0,8.0,23.0,50.0,0.0,4.0,8000.0,0.0,2.0,1.0,41005201000.0,0.0,3.0,5.0,2.0,4.0,4.0,2.5,1301.8355841,12.0,1.0,2.0,8.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,13860.0,4,2,4_0,4_1_0
8898,2.0,6.0,25.0,112.0,4.1,42.0,20.0,0.0,4.0,17291.0,0.0,2.0,4.0,41005401000.0,482.0,1.0,2.0,0.0,7.0,1.0,1.0,2239.013705,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,18600.0,7,4,7,7_1
8899,8.0,17.0,63.0,112.0,10.0,75.0,71.0,0.0,4.0,15000.0,0.0,2.0,3.0,41005501000.0,0.0,1.0,7.0,0.0,4.0,2.0,1.5,529.39558138,10.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,12000.0,3,2,3_0,3_1_0
8900,12.0,17.0,70.0,112.0,,78.0,71.0,0.0,4.0,900.0,0.0,3.0,3.0,41005701000.0,0.0,0.0,5.0,0.0,2.0,2.0,1.5,1946.3927914,4.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,9600.0,2,1,2_0,2_1_0
8901,,,78.0,112.0,,77.0,70.0,,4.0,,,1.0,,41005901000.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,1534.7005788,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,12804.0,4,2,4_0,4_1_0
8902,1.0,10.0,59.0,112.0,10.0,78.0,70.0,0.0,4.0,10891.0,0.0,2.0,4.0,41006001000.0,0.0,1.0,10.0,1.0,5.0,3.0,1.8,865.99407874,11.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1,0,0,0,0,0,0.0,2.0,15528.0,5,3,5,5_1
8903,7.0,8.0,73.0,112.0,5.0,71.0,70.0,0.0,4.0,0.0,12000.0,1.0,3.0,41006401000.0,0.0,0.0,5.0,0.0,3.0,2.0,1.5,645.67062072,5.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,2.0,0.0,12000.0,3,2,3_0,3_1_0
8904,1.0,1.0,60.0,112.0,6.0,75.0,50.0,0.0,4.0,5168.0,0.0,2.0,1.0,41006501000.0,0.0,1.0,5.0,1.0,4.0,3.0,1.8,496.71772581,,5.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,13332.0,4,2,4_0,4_1_0
8905,10.0,13.0,62.0,112.0,8.0,75.0,41.0,0.0,2.0,35000.0,0.0,1.0,3.0,41006701000.0,0.0,1.0,8.0,1.0,9.0,3.0,1.8,483.78229143,6.0,5.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,30000.0,9,5,9,9_1
8906,10.0,14.0,34.0,112.0,5.5,47.0,20.0,0.0,2.0,10000.0,0.0,1.0,3.0,41006801000.0,0.0,2.0,4.0,2.0,8.0,4.0,2.1,816.27799849,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,24000.0,8,4,8,8_1
8907,,,89.0,112.0,,77.0,70.0,,2.0,,,1.0,,41006901000.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1534.7005788,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,8400.0,2,1,2_0,2_1_0
8908,5.0,7.0,74.0,112.0,5.0,78.0,70.0,0.0,1.0,0.0,16000.0,1.0,4.0,41007101000.0,0.0,0.0,8.0,0.0,4.0,2.0,1.5,2067.5714136,4.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,12804.0,4,2,4_0,4_1_0
8909,2.0,2.0,46.0,112.0,5.5,38.0,50.0,0.0,4.0,11500.0,0.0,2.0,1.0,41007201000.0,0.0,2.0,5.0,2.0,9.0,4.0,2.5,1463.5687603,6.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,27360.0,9,5,9,9_1
8910,1.0,19.0,39.0,112.0,12.0,62.0,50.0,0.0,4.0,0.0,40352.0,2.0,4.0,41007301000.0,135.0,1.0,3.0,0.0,5.0,1.0,1.0,2293.0053301,11.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,15600.0,5,3,5,5_1
8911,5.0,5.0,46.0,112.0,6.5,54.0,50.0,0.0,4.0,40726.0,0.0,1.0,1.0,41007401000.0,0.0,2.0,5.0,1.0,8.0,2.0,1.5,1525.6951747,5.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,24000.0,8,4,8,8_1
8912,7.0,14.0,33.0,112.0,,67.0,50.0,0.0,4.0,500.0,0.0,1.0,4.0,41007501000.0,0.0,1.0,6.0,3.0,3.0,5.0,2.4,1420.6911735,6.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,1,0.0,3.0,11004.0,3,2,3_1,3_1_1
8913,3.0,0.0,35.0,112.0,,65.0,71.0,0.0,4.0,7210.0,0.0,1.0,4.0,41007601000.0,400.0,1.0,4.0,3.0,3.0,4.0,2.1,2294.9810815,4.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,1,0,0,0,0,1,1.0,1.0,11424.0,3,2,3_1,3_1_1
8914,,,53.0,112.0,,56.0,71.0,,4.0,,,1.0,,41007701000.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,1267.3983859,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,12600.0,4,2,4_0,4_1_0
8915,6.0,22.0,45.0,112.0,7.0,65.0,71.0,0.0,4.0,0.0,11000.0,3.0,4.0,41007811000.0,0.0,2.0,5.0,3.0,4.0,5.0,2.8,620.29403535,4.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,1,0,0,0,0,0,2.0,0.0,12852.0,4,2,4_0,4_1_0
8916,1.0,1.0,74.0,112.0,7.0,78.0,70.0,0.0,1.0,0.0,1600.0,1.0,1.0,41007911000.0,0.0,0.0,4.0,0.0,4.0,2.0,1.5,2080.1629646,6.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,13836.0,4,2,4_0,4_1_0
8917,,,73.0,112.0,,77.0,60.0,,3.0,,,2.0,,41008101000.0,0.0,0.0,6.0,0.0,10.0,1.0,1.0,1545.7963354,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,33600.0,10,5,10,10_1
8918,2.0,7.0,34.0,112.0,8.0,13.0,50.0,0.0,4.0,15000.0,0.0,1.0,4.0,41008311000.0,0.0,2.0,3.0,2.0,1.0,5.0,2.6,1449.7444319,7.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,1.0,5136.0,1,1,1_0,1_1_0
8919,7.0,7.0,58.0,112.0,5.9,34.0,20.0,0.0,4.0,32303.0,0.0,1.0,2.0,41008711000.0,0.0,2.0,5.0,1.0,9.0,3.0,1.8,682.67812251,7.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,26664.0,9,5,9,9_1
8920,5.0,5.0,41.0,112.0,5.7,21.0,50.0,0.0,4.0,10974.0,0.0,4.0,1.0,41008811000.0,0.0,1.0,6.0,1.0,10.0,2.0,1.3,1649.2435074,5.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,32304.0,10,5,10,10_1
8921,1.0,1.0,39.0,112.0,9.7,22.0,12.0,0.0,4.0,16868.0,0.0,1.0,1.0,41008911000.0,0.0,2.0,7.0,2.0,10.0,4.0,2.1,1332.0000365,8.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,36024.0,10,5,10,10_1
8922,4.0,5.0,54.0,112.0,,34.0,20.0,0.0,4.0,24750.0,0.0,2.0,1.0,41009101000.0,0.0,2.0,6.0,2.0,6.0,3.0,2.0,566.22760886,7.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,17064.0,6,3,6,6_1
8923,2.0,5.0,36.0,112.0,7.5,63.0,50.0,0.0,4.0,25000.0,0.0,2.0,3.0,41009211000.0,0.0,2.0,4.0,2.0,9.0,4.0,2.1,912.11838728,7.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,25332.0,9,5,9,9_1
8924,2.0,5.0,43.0,112.0,6.0,65.0,50.0,0.0,4.0,19000.0,0.0,4.0,3.0,41009611000.0,0.0,3.0,4.0,2.0,10.0,4.0,2.5,702.75827483,7.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1,0,0,0,0,0,0.0,3.0,31200.0,10,5,10,10_1
8925,5.0,5.0,51.0,112.0,5.4,56.0,50.0,0.0,4.0,0.0,20000.0,1.0,1.0,41009711000.0,377.0,1.0,4.0,0.0,5.0,1.0,1.0,1480.4752741,5.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,14400.0,5,3,5,5_1
8926,15.0,16.0,49.0,112.0,10.0,63.0,50.0,0.0,4.0,0.0,9600.0,2.0,3.0,41009811000.0,0.0,2.0,6.0,0.0,6.0,2.0,1.5,462.82920832,7.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,17604.0,6,3,6,6_1
8927,12.0,7.0,59.0,112.0,7.0,63.0,71.0,0.0,4.0,0.0,30000.0,3.0,3.0,41010011000.0,0.0,1.0,6.0,0.0,5.0,2.0,1.5,1544.507936,7.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0,0,0,0,1.0,0.0,15996.0,6,3,6,6_1
