,ident_men,pondmen,agepr,cataeu,chomage,cs42pr,nactifs,nactoccup,npers,ocde10,prest_precarite_hand,prest_precarite_rsa,prest_precarite_vieil,retraites,rev_valeurs_mobilieres_bruts,rev_etranger,rev_disponible,ppa,salaires,stalog,tau,tuu,typmen,donation_class_1
7696,10794,2112.6212017535163,42.0,112,0.0,45,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,51950.0,0.0,50540.0,2,7,0.0,4,2.0
7697,10795,2418.72780620321,62.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,907.0,0.0,48061.45,0.0,56570.0,1,8,6.0,1,0.0
7698,10796,2277.8840802001955,43.0,111,0.0,43,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,88130.65,0.0,0.0,2,8,7.0,4,2.0
7699,10798,1863.9694739531394,58.0,111,0.0,85,0.0,0.0,2.0,1.5,9860.0,0.0,0.0,0.0,0.0,0.0,9340.0,0.0,0.0,1,9,7.0,5,0.0
7700,10799,1505.4345249792018,51.0,111,0.0,37,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,38067.7,0.0,39780.0,3,6,5.0,3,2.0
7701,10800,2827.2888369678594,39.0,111,0.0,47,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,65836.75,0.0,72210.0,2,10,8.0,3,2.0
7702,10802,1387.7873451712476,64.0,111,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,29930.0,0.0,0.0,28973.85,0.0,0.0,1,7,6.0,3,0.0
7703,10803,646.6659505697883,30.0,211,0.0,56,1.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,27535.0,0.0,16850.0,3,1,2.0,4,1.0
7704,10804,4791.803167515332,78.0,111,1810.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,16230.0,0.0,0.0,19030.0,0.0,990.0,3,10,8.0,3,0.0
7705,10805,3271.2078955968077,49.0,300,4820.0,62,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13670.4,0.0,9560.0,5,0,0.0,1,1.0
7706,10806,2208.9701244492394,55.0,300,390.0,21,3,3.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,58872.3,0.0,35390.0,1,0,0.0,4,3.0
7707,10807,548.2247923674795,34.0,112,2970.0,54,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,21106.65,780.0,12460.0,3,9,1.0,2,1.0
7708,10808,2540.0520995989705,52.0,120,0.0,67,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43317.35,0.0,43970.0,2,0,0.0,4,2.0
7709,10809,1850.6637464146872,46.0,400,0.0,63,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,43190.15,0.0,44700.0,2,0,0.0,4,2.0
7710,10810,2015.4850993122254,48.0,120,0.0,38,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,2648.0,0.0,129420.75,0.0,135780.0,1,0,3.0,4,2.0
7711,10811,2214.1432245817045,37.0,111,0.0,43,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,65918.0,0.0,70280.0,3,9,7.0,4,2.0
7712,10813,2578.7473779911775,63.0,111,3170.0,56,1.0,0.0,2.0,1.5,0.0,0.0,0.0,19310.0,0.0,0.0,23866.0,0.0,2730.0,1,8,7.0,2,1.0
7713,10814,2575.9308887809293,38.0,112,0.0,37,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,66240.0,0.0,62890.0,2,5,0.0,4,2.0
7714,10816,2655.040789992086,45.0,111,19960.0,35,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,125492.65,0.0,116550.0,1,10,8.0,4,2.0
7715,10817,4137.612656420772,31.0,111,0.0,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17118.3,0.0,17460.0,3,5,4.0,1,1.0
7716,10818,777.0258420452983,33.0,111,0.0,46,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,25249.85,1560.0,21680.0,3,6,5.0,2,1.0
7717,10819,983.0378166297932,35.0,111,0.0,46,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,19220.9,0.0,15800.0,3,9,7.0,2,1.0
7718,10820,2215.1953823812023,71.0,111,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,58460.0,0.0,0.0,56974.45,0.0,0.0,1,9,7.0,3,0.0
7719,10821,2567.93737175279,80.0,112,0.0,72,0.0,0.0,2.0,1.5,0.0,0.0,0.0,27700.0,0.0,0.0,27435.6,0.0,0.0,1,10,0.0,3,0.0
7720,10824,2463.501608936665,77.0,221,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18200.0,0.0,0.0,18289.05,0.0,0.0,1,1,2.0,1,0.0
7721,10826,3096.3018025024767,82.0,111,0.0,86,0.0,0.0,3.0,2.0,0.0,0.0,2740.0,43730.0,0.0,0.0,44910.0,0.0,0.0,3,10,8.0,5,0.0
7722,10828,2468.112664876009,58.0,112,0.0,56,1.0,1.0,2.0,1.5,0.0,0.0,0.0,16940.0,0.0,0.0,26622.0,0.0,10910.0,1,8,0.0,3,1.0
7723,10829,2999.994111788371,75.0,400,0.0,78,1.0,1.0,2.0,1.5,0.0,0.0,0.0,12090.0,0.0,0.0,33971.55,0.0,23110.0,5,0,0.0,2,1.0
7724,10830,3683.192667968707,37.0,111,0.0,68,3,2.0,4.0,2.3,0.0,3440.0,0.0,8560.0,0.0,0.0,36718.65,3590.0,16680.0,3,8,7.0,5,3.0
7725,10832,2145.168468000718,56.0,111,8730.0,47,3,2.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,71463.1,0.0,59060.0,1,9,7.0,4,3.0
7726,10836,1942.7778167750207,37.0,111,0.0,63,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,45820.35,0.0,43280.0,2,9,7.0,4,2.0
7727,10839,3554.029197594626,67.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22240.0,0.0,0.0,25506.95,0.0,0.0,2,10,8.0,1,0.0
7728,10840,2209.3247530674307,68.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31100.0,0.0,0.0,28364.45,0.0,0.0,2,7,5.0,1,0.0
7729,10843,2735.8249358180005,61.0,111,0.0,48,3,3.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,56707.65,280.0,59760.0,1,10,8.0,4,3.0
7730,10844,3292.560075617551,85.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21710.0,0.0,0.0,19964.6,0.0,0.0,1,9,7.0,1,0.0
7731,10845,1320.8788114745453,52.0,111,3680.0,38,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,43284.45,0.0,36010.0,1,7,5.0,3,2.0
7732,10848,870.3315435826366,43.0,111,0.0,64,1.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,20449.95,0.0,19570.0,3,9,7.0,2,1.0
7733,10849,1861.5224751724975,31.0,111,0.0,47,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,42085.65,0.0,42480.0,2,4,4.0,4,2.0
7734,10850,2070.5061187290485,56.0,111,0.0,52,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38218.35,0.0,39280.0,3,8,6.0,2,3.0
7735,10851,2916.541328580203,39.0,111,0.0,64,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,48300.35,0.0,48410.0,2,4,3.0,4,2.0
7736,10852,2477.7879597610286,43.0,300,0.0,54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35768.15,0.0,35470.0,1,0,2.0,1,1.0
7737,10853,1177.6466422047124,42.0,111,380.0,52,2.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,30411.05,790.0,19670.0,3,9,7.0,4,2.0
7738,10855,2231.042210398731,30.0,111,0.0,46,2.0,2.0,5.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,44007.4,0.0,32790.0,2,9,7.0,4,2.0
7739,10857,1627.9946458564593,53.0,111,2200.0,62,3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58845.95,0.0,61940.0,2,9,7.0,4,3.0
7740,10858,3230.4939836121334,51.0,111,0.0,35,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,363.0,0.0,82137.3,0.0,95260.0,1,10,8.0,4,2.0
7741,10860,3450.1666868464417,52.0,111,0.0,64,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27902.55,0.0,28890.0,1,8,6.0,1,1.0
7742,10862,2608.307858264719,31.0,211,0.0,64,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,44669.75,0.0,39360.0,2,4,4.0,4,2.0
7743,10863,2248.010144929688,41.0,111,0.0,37,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,79900.25,0.0,92720.0,2,10,8.0,4,2.0
7744,10864,2084.407322500619,39.0,111,530.0,63,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,24601.25,1230.0,21440.0,2,4,4.0,4,2.0
7745,10865,2513.2182029181236,47.0,112,0.0,62,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30140.1,0.0,30620.0,2,6,0.0,4,2.0
7746,10867,2271.218177665208,42.0,111,0.0,46,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,29778.4,0.0,32360.0,2,9,7.0,2,1.0
7747,10868,2522.3914251445267,53.0,221,0.0,62,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,20527.010706554076,870.0,20900.0,1,1,1.0,3,1.0
7748,10869,2158.9692143996676,74.0,120,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17000.0,0.0,0.0,18864.85,0.0,0.0,3,0,0.0,1,0.0
7749,10871,1962.520673864295,66.0,111,0.0,31,1.0,1.0,2.0,1.5,0.0,0.0,0.0,33460.0,0.0,0.0,99855.6,0.0,0.0,1,9,7.0,3,1.0
7750,10872,2102.2895391936645,77.0,221,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25850.0,0.0,0.0,26063.4,0.0,0.0,1,1,2.0,3,0.0
7751,10873,2391.7654294913805,88.0,111,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25310.0,0.0,0.0,29822.6,0.0,0.0,5,9,7.0,1,0.0
7752,10874,1731.382441976091,65.0,111,0.0,31,2.0,1.0,2.0,1.5,0.0,0.0,0.0,34720.0,0.0,0.0,55137.5,0.0,17340.0,2,8,7.0,3,2.0
7753,10875,2602.430392819102,79.0,111,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22810.0,0.0,0.0,22246.5,0.0,0.0,1,9,7.0,1,0.0
7754,10877,2387.7898799498907,29.0,112,0.0,46,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,44854.3,0.0,43980.0,2,7,0.0,4,2.0
7755,10879,1899.9204523614928,60.0,400,0.0,69,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13603.05,460.0,13210.0,3,0,0.0,1,1.0
7756,10880,2021.2697695130378,48.0,112,6960.0,65,2.0,1.0,6.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,38723.2,0.0,21960.0,1,9,0.0,4,2.0
7757,10881,3823.8708048959725,68.0,111,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15960.0,0.0,0.0,15960.0,0.0,0.0,3,8,6.0,1,0.0
7758,10882,3725.702126819642,47.0,111,0.0,53,1.0,1.0,2.0,1.5,0.0,0.0,0.0,20960.0,37.0,0.0,48588.1,0.0,33000.0,2,10,8.0,3,1.0
7759,10883,3639.2983118075767,95.0,111,0.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20440.0,0.0,0.0,20440.0,0.0,0.0,3,9,7.0,1,0.0
7760,10884,2817.292751629676,31.0,111,0.0,68,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,36845.25,0.0,28360.0,3,10,8.0,4,2.0
7761,10885,3931.428104728113,41.0,400,0.0,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13307.2,3330.0,0.0,1,0,0.0,1,1.0
7762,10886,2027.0142827626287,30.0,212,0.0,52,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,29927.0,0.0,16540.0,1,3,0.0,4,2.0
7763,10887,3074.0625549099336,42.0,111,0.0,37,2.0,2.0,5.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,81482.5,0.0,82000.0,2,10,8.0,4,2.0
7764,10889,2606.0594484397448,80.0,112,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32300.0,0.0,0.0,32042.8,0.0,0.0,1,8,1.0,1,0.0
7765,10890,1422.249245551726,61.0,112,0.0,52,2.0,2.0,2.0,1.5,0.0,0.0,0.0,17910.0,0.0,0.0,42225.1,0.0,28370.0,1,10,0.0,3,2.0
7766,10891,3505.6321122631834,68.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23910.0,0.0,0.0,23992.0,0.0,0.0,5,10,8.0,1,0.0
7767,10892,1244.539732828106,44.0,112,18910.0,54,2.0,1.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,46458.7,0.0,28240.0,2,9,3.0,4,2.0
7768,10893,1718.154768529673,87.0,111,0.0,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13420.0,0.0,0.0,13445.0,0.0,0.0,1,8,7.0,1,0.0
7769,10894,4096.481966888372,63.0,400,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9840.0,0.0,0.0,9777.0,0.0,0.0,1,0,0.0,1,0.0
7770,10895,1646.4133475870967,59.0,112,0.0,54,2.0,2.0,4.0,2.5,0.0,0.0,0.0,15750.0,0.0,0.0,33938.35,0.0,18980.0,1,8,0.0,4,2.0
7771,10896,994.480718101314,49.0,111,0.0,42,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,40899.05,0.0,42540.0,3,10,8.0,2,1.0
7772,10897,1741.5314431160775,61.0,400,12830.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12830.0,0.0,0.0,5,0,1.0,1,0.0
7773,10902,1525.8516360412693,52.0,120,0.0,85,1.0,0.0,2.0,1.5,0.0,8600.0,0.0,0.0,0.0,0.0,11707.0,0.0,0.0,3,0,1.0,2,1.0
7774,10903,1806.6133146542927,64.0,120,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,56440.0,0.0,0.0,52888.75,0.0,0.0,1,0,0.0,3,0.0
7775,10905,2379.1924278586516,79.0,111,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,18960.0,0.0,0.0,33854.3,0.0,0.0,1,10,8.0,3,0.0
7776,10907,1176.5534182086192,75.0,111,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,25370.0,0.0,0.0,24277.85,0.0,0.0,1,7,5.0,3,0.0
7777,10910,2740.5470474467215,51.0,111,7570.0,52,2.0,1.0,3.0,2.0,0.0,0.0,0.0,13850.0,0.0,0.0,43400.9,0.0,22440.0,3,6,5.0,4,2.0
7778,10912,4026.6026226125405,23.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24873.8,0.0,20190.0,3,6,4.0,1,1.0
7779,10913,1948.2701926919888,65.0,111,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,40.0,5030.0,0.0,0.0,12829.0,1500.0,0.0,3,7,5.0,1,1.0
7780,10914,1953.2841200368703,69.0,112,0.0,71,0.0,0.0,1.0,1.0,0.0,0.0,9250.0,350.0,0.0,0.0,9466.75,0.0,0.0,1,4,0.0,1,0.0
7781,10915,2289.9679573962662,44.0,112,0.0,31,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,175642.55,0.0,270.0,2,10,4.0,4,2.0
7782,10917,3653.5627206391264,45.0,111,0.0,12,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,50192.3,0.0,23680.0,2,9,7.0,4,2.0
7783,10919,3322.85406639068,23.0,111,5510.0,63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13753.2,0.0,8390.0,3,7,5.0,1,1.0
7784,10921,1726.5492395648612,53.0,112,0.0,62,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,34319.31772541955,0.0,36170.0,1,8,0.0,3,2.0
7785,10923,5893.846360020543,27.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12570.0,2510.0,0.0,3,10,8.0,1,1.0
7786,10924,2817.272747585113,83.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34850.0,0.0,0.0,35874.35,0.0,0.0,1,10,8.0,1,0.0
7787,10925,1632.0584003790977,83.0,120,0.0,75,0.0,0.0,2.0,1.5,0.0,0.0,0.0,46150.0,0.0,0.0,42585.45,0.0,0.0,3,0,1.0,3,0.0
7788,10927,274.6852019970618,31.0,112,0.0,52,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,25441.85,2480.0,17000.0,3,9,0.0,2,1.0
7789,10928,2666.672969500426,62.0,300,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16860.0,0.0,0.0,16405.65,0.0,0.0,1,0,0.0,1,0.0
7790,10929,4538.060065420414,34.0,111,0.0,37,1.0,0.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,19809.55,0.0,21330.0,2,10,8.0,2,1.0
7791,10930,2650.3545078295547,40.0,111,0.0,37,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76742.05,0.0,90530.0,2,10,8.0,4,3.0
7792,10931,2326.4174200665775,60.0,112,0.0,42,2.0,2.0,2.0,1.5,0.0,0.0,0.0,7350.0,0.0,0.0,39637.15,0.0,30410.0,2,7,0.0,3,2.0
7793,10932,3768.3382018851703,27.0,111,0.0,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,22573.85,0.0,23880.0,3,8,6.0,1,1.0
7794,10934,1169.4159091501015,42.0,111,5950.0,85,0.0,0.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,20605.3,0.0,0.0,3,7,6.0,2,0.0
7795,10935,1477.1729540465542,50.0,111,0.0,38,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51808.25,0.0,59490.0,3,8,6.0,2,1.0
7796,10936,2240.1453471764257,63.0,112,0.0,74,0.0,1.0,3.0,2.0,0.0,0.0,0.0,54080.0,0.0,0.0,71661.7138442395,300.0,22950.0,1,8,2.0,4,0.0
7797,10937,513.9497401092398,53.0,300,1370.0,67,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27687.1,310.0,19240.0,3,0,0.0,2,2.0
7798,10938,2031.7286319532163,60.0,400,0.0,55,3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10722.0,0.0,10910.0,1,0,0.0,4,3.0
7799,10941,2541.7175957442423,48.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26727.0,0.0,29350.0,3,5,4.0,1,1.0
7800,10942,2063.6904068477015,70.0,112,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,26500.0,0.0,0.0,26721.95,0.0,0.0,1,8,0.0,3,0.0
7801,10944,3792.177422213736,41.0,111,0.0,46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28375.25,0.0,31880.0,3,9,7.0,1,1.0
7802,10945,5349.062883335197,24.0,111,8710.0,38,3,2.0,4.0,2.5,0.0,1420.0,0.0,11120.0,0.0,0.0,73221.8,0.0,54350.0,3,9,7.0,5,3.0
7803,10946,1536.8532037561745,60.0,111,0.0,47,2.0,2.0,3.0,2.0,0.0,0.0,0.0,680.0,0.0,0.0,80696.75,0.0,96690.0,1,8,7.0,4,2.0
7804,10947,2490.721614279554,37.0,112,0.0,21,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,14.0,0.0,74260.5,0.0,77810.0,2,10,0.0,4,2.0
7805,10948,2319.0576408946217,44.0,111,0.0,46,2.0,2.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,41673.55,0.0,46440.0,2,9,7.0,4,2.0
7806,10949,1868.662496328181,59.0,111,0.0,56,1.0,1.0,2.0,1.5,0.0,0.0,0.0,21520.0,0.0,0.0,27083.3,0.0,6090.0,1,8,7.0,3,1.0
7807,10950,3014.137527895068,50.0,111,0.0,54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.85,0.0,13960.0,1,10,8.0,1,1.0
7808,10952,766.802848731281,49.0,112,0.0,37,2.0,2.0,4.0,2.5,0.0,0.0,0.0,0.0,178.0,0.0,46906.208886047425,0.0,47660.0,1,9,0.0,4,2.0
7809,10953,2867.8307116929304,46.0,112,0.0,22,2.0,2.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,24684.65,0.0,22670.0,3,7,0.0,4,2.0
7810,10955,2077.8595818094304,72.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19320.0,0.0,0.0,18339.25,0.0,0.0,1,9,7.0,1,0.0
7811,10956,1935.3232097458556,49.0,300,0.0,62,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61184.75,0.0,66170.0,2,0,0.0,4,3.0
7812,10957,1917.1424458158683,78.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,32070.0,0.0,0.0,29925.497164814493,0.0,0.0,1,6,0.0,3,0.0
7813,10959,748.491911428058,32.0,111,0.0,56,1.0,0.0,5.0,2.2,0.0,5840.0,0.0,0.0,0.0,0.0,25290.0,0.0,0.0,3,8,7.0,2,1.0
7814,10961,2676.684656882141,50.0,111,0.0,64,2.0,1.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,26185.0,0.0,18800.0,3,10,8.0,4,2.0
7815,10962,5577.2927908022875,43.0,111,5310.0,63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38265.05,0.0,36710.0,3,10,8.0,1,1.0
7816,10963,3091.3958124818946,57.0,111,0.0,47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38042.15,0.0,45500.0,1,7,5.0,1,1.0
7817,10964,4274.570526399001,28.0,111,0.0,37,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,57530.25,0.0,60210.0,2,9,7.0,3,2.0
7818,10965,1672.0192302357332,34.0,112,0.0,31,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,2436.0,0.0,4755.75,0.0,150.0,1,8,0.0,3,1.0
7819,10967,4387.978155703259,62.0,111,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27510.0,0.0,0.0,26560.95,0.0,0.0,3,9,7.0,1,0.0
7820,10968,1687.6972265305867,33.0,112,3970.0,33,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,41393.45,0.0,36570.0,2,8,1.0,4,2.0
7821,10969,1340.8067272114076,65.0,112,0.0,74,0.0,0.0,2.0,1.5,0.0,0.0,0.0,46330.0,0.0,0.0,37991.83089923913,0.0,0.0,1,9,2.0,3,0.0
7822,10970,1448.3112841058698,54.0,400,0.0,13,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8504.0,0.0,0.0,1,0,0.0,3,2.0
7823,10971,1526.611587494897,52.0,111,2070.0,45,3,3.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,64810.85,1150.0,67120.0,2,5,4.0,4,3.0
7824,10974,1489.397098877469,53.0,400,0.0,46,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,23382.65,0.0,28920.0,1,0,0.0,3,2.0
7825,10975,1526.43030918048,72.0,111,0.0,77,0.0,0.0,2.0,1.5,1900.0,0.0,0.0,23570.0,0.0,0.0,25543.0,0.0,0.0,2,8,6.0,3,0.0
7826,10979,2249.069204301853,55.0,111,0.0,56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4700.0,0.0,0.0,20229.0,0.0,16260.0,3,7,5.0,1,1.0
7827,10980,1495.5616289374877,61.0,112,0.0,77,0.0,0.0,2.0,1.5,0.0,0.0,0.0,34180.0,0.0,0.0,33638.15,0.0,0.0,3,10,5.0,3,0.0
7828,10982,6564.7411870495425,66.0,111,0.0,77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11000.0,0.0,0.0,13046.0,0.0,0.0,3,8,7.0,1,0.0
7829,10984,2977.416382561204,38.0,111,20550.0,63,2.0,0.0,4.0,2.3,6260.0,990.0,0.0,1660.0,0.0,0.0,34950.0,0.0,1120.0,3,7,5.0,4,2.0
7830,10985,1950.2991743561076,54.0,300,0.0,65,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,41098.45,0.0,42570.0,1,0,0.0,3,2.0
7831,10990,2727.5345462969212,85.0,111,0.0,75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42160.0,1073.0,0.0,34387.05,0.0,0.0,1,10,8.0,1,0.0
7832,10991,1154.940596590933,54.0,300,1500.0,37,2.0,1.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,51670.6,0.0,48850.0,3,0,1.0,4,2.0
7833,10993,2462.7540625983925,85.0,111,0.0,78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16590.0,0.0,0.0,17180.0,0.0,0.0,3,8,6.0,1,0.0
7834,10994,3296.198884668801,78.0,211,0.0,71,0.0,0.0,2.0,1.5,0.0,0.0,0.0,18080.0,0.0,0.0,19495.05,0.0,0.0,1,1,3.0,3,0.0
7835,10995,2229.541166822813,42.0,120,12700.0,54,2.0,1.0,7.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,43613.9,0.0,21780.0,2,0,0.0,4,2.0
7836,10996,2140.03837508703,34.0,112,0.0,37,2.0,2.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,55582.25,0.0,49520.0,2,8,0.0,4,2.0
7837,10997,2084.4058061282158,72.0,112,0.0,78,0.0,0.0,2.0,1.5,0.0,0.0,0.0,33720.0,0.0,0.0,32343.6,0.0,0.0,3,9,0.0,3,0.0
7838,10998,1836.1434847366627,37.0,120,0.0,48,2.0,2.0,5.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,53366.25,0.0,45630.0,2,0,0.0,4,2.0
7839,10999,908.8888413019479,86.0,211,0.0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26980.0,0.0,0.0,24591.4,0.0,0.0,1,4,3.0,1,0.0
7840,11003,589.7064158376221,22.0,300,13210.0,56,3,1.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,18657.85,0.0,5880.0,1,0,1.0,4,3.0
7841,11004,659.7184833032657,51.0,111,0.0,31,1.0,1.0,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,54524.4,0.0,0.0,1,6,5.0,2,1.0
