,ident_men,numero_categ,ocde10,vag,typmen,revtot,fumeur,p1,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,decile,w1,w2,w3,w4,w5,w6,w7,w8,w9,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,d1,d2,d3,d4,d5,d6,d7,d8,d9
40130,6956.0,9,2.5,12.0,5.0,39688.0,1.0,103.176412098,109.2,101.285580554,108.193552961,99.7367979591,124.242900608,71.6880521666,103.534375,97.3569538929,35409.96945,34.0,9,0.0932594250546,0.00646861392276,0.0711535424848,0.268038896091,0.291613106673,0.0572640522797,0.0368556974756,0.0623869148905,0.112959751128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40139,6957.0,9,1.5,12.0,3.0,11763.0,0.0,103.248574775,106.2,104.493430657,101.244721639,100.519138756,125.5,102.8,103.7,100.274147153,10941.1604957,34.0,1,0.177915865488,0.0131994998507,0.0320721976488,0.459183728575,0.0635361693164,0.0613222168072,0.0360465442642,0.0,0.156723778051,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40148,6958.0,9,1.5,12.0,3.0,27238.0,0.0,103.831271626,106.2,100.376382253,105.993275193,102.0,101.66203635,102.190958019,103.7,99.7885714665,31563.4004353,34.0,8,0.0556765777135,0.00166703695225,0.0451802293118,0.215684460146,0.0,0.585525161701,0.0269328109875,0.0,0.0693337231892,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
40157,6959.0,9,1.79999995232,12.0,4.0,25801.0,0.0,103.461751152,104.41125,102.148978123,101.171292896,100.390856314,98.8664663208,73.870084439,103.68009316,101.457510091,55736.7198068,34.0,10,0.0468553495276,0.00401716578278,0.0494797279195,0.155773090569,0.0137054942626,0.545676263215,0.0226835822126,0.0487288773137,0.113080449196,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40166,6960.0,9,2.90000009537,12.0,4.0,28733.0,0.0,103.645280691,106.5,99.9353059493,101.411901216,103.6,101.23940639,76.3181332235,103.452043079,98.2666361604,23413.267073,34.0,6,0.0544393243086,0.0,0.0295200119207,0.234861283555,0.0251810897832,0.267234863382,0.294982195125,0.0557264208812,0.0380548110427,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
40175,6961.0,9,1.5,12.0,3.0,20241.0,1.0,104.203030303,109.2,102.601642413,111.218573508,99.7,108.347936192,100.95248,103.7,97.8414360508,16189.6909473,34.0,3,0.106903755011,0.0172875163623,0.0341150580937,0.279924636064,0.0312690166508,0.265431127539,0.10597720662,0.0,0.159091683658,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40184,6962.0,9,1.5,12.0,3.0,10524.0,0.0,103.167881549,100.1,102.0,101.105009552,100.855634428,125.5,103.394186047,104.9,99.2657555083,14948.3259003,34.0,2,0.111611888047,0.16386489116,0.00246635031318,0.415789469329,0.150459889469,0.00963021974312,0.0210579281373,0.00636077077053,0.11875859303,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40193,6963.0,9,2.5,12.0,5.0,26011.0,0.0,104.453894558,100.9,104.626526213,105.295229629,102.0,125.5,102.579176755,103.7,99.9323100827,10975.5026072,34.0,1,0.244327666452,0.00312124718088,0.0464729549423,0.486836963737,0.0,0.102914451326,0.0206598250321,0.0,0.0956668913311,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
40202,6964.0,9,1.79999995232,12.0,4.0,29358.0,0.0,103.096139535,100.671706454,102.791330213,109.951978171,100.7707173,125.5,92.367459778,104.366666667,100.585614774,24054.0659392,34.0,6,0.113231487287,0.0438655952545,0.204955621436,0.268026150663,0.0273096883416,0.0724928878614,0.139898787381,0.0455910094808,0.0846287722959,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40211,6965.0,9,2.29999995232,12.0,4.0,33860.0,1.0,103.558557928,109.2,100.839969355,101.482146789,102.0,125.5,100.038867924,103.483918723,97.9142876147,14661.9662408,34.0,2,0.0965939542608,0.0631424783867,0.187524324106,0.319831075396,0.0,0.0740184378904,0.0323584790239,0.122437875177,0.10409337576,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40220,6966.0,9,2.09999990463,12.0,4.0,38083.0,1.0,103.461501851,109.2,101.692453518,123.383432571,100.422854188,111.079300878,98.979954955,103.993584345,102.1931682,31036.2395879,34.0,8,0.0661596045465,0.0418685005303,0.158304911453,0.29067246017,0.04441388282,0.107753913419,0.0467525837728,0.0742364129113,0.169837730377,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40229,6967.0,9,2.0,12.0,4.0,38716.0,0.0,103.023134777,106.5,102.240538442,101.371143151,102.0,125.5,102.205707346,104.9,99.6581717687,22928.2883031,34.0,6,0.0826454849627,0.0,0.388144946677,0.209523047816,0.0,0.124589334977,0.0492984180124,0.0249602161576,0.120838551398,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40238,6968.0,9,2.0,12.0,4.0,39810.0,1.0,103.4522841,108.332983246,102.920244488,113.746238265,102.0,109.468812219,102.225702441,104.016742082,98.714839723,29530.014319,34.0,8,0.119593452746,0.113705157434,0.100872520723,0.253422193396,0.0,0.159587460461,0.0504553454137,0.0134544663016,0.188909403525,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40247,6969.0,9,2.59999990463,12.0,4.0,46740.0,0.0,103.34900232,106.5,103.611224506,101.339280609,103.6,118.876911656,99.9244483158,103.527707809,101.783593949,17987.8541171,34.0,4,0.0525356769405,0.0,0.130684658554,0.355274420237,0.124259682425,0.0370190814919,0.0505383980602,0.122085943575,0.127602138717,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
40256,6970.0,9,1.79999995232,12.0,4.0,29899.0,1.0,103.85593618,107.848854962,101.725126964,109.894208408,99.7,124.617500723,98.3219413354,103.660433604,103.41973211,27119.8715729,34.0,7,0.0497717687335,0.00901287986057,0.0975870464407,0.362590036971,0.00629578630772,0.0910227577548,0.145706289883,0.072477437661,0.165535996387,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40265,7391.0,9,1.5,12.0,3.0,17747.0,0.0,103.635904598,104.652554745,101.69449305,123.102636631,101.185679012,100.207489899,100.792243767,104.9,99.9633121513,38205.9787498,34.0,9,0.0925898833737,0.00401439766386,0.0789404865582,0.26979843971,0.021155002135,0.455151312265,0.00864620695351,0.00265599792987,0.0670482734102,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40274,7392.0,9,1.5,12.0,3.0,13934.0,1.0,103.869727891,108.789213198,102.947852037,101.463997662,100.225269978,124.932591844,94.7875,104.096046129,98.1676900777,13485.1080207,34.0,2,0.0662859339857,0.0654188554714,0.0597905846161,0.334794654161,0.0685197770888,0.188530921213,0.0499428289806,0.0719315797175,0.0947848647665,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40283,7393.0,9,2.0,12.0,4.0,31775.0,0.0,104.024205649,106.2,102.987238619,100.930426899,99.9770952311,125.5,102.296281202,103.824094488,101.311898214,14767.163227,34.0,2,0.174953476657,0.00511726433637,0.0377806424035,0.406528616713,0.0140023436347,0.0862556021189,0.0912292788875,0.0515374883998,0.13259528685,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40292,7394.0,9,1.5,12.0,3.0,21342.0,0.0,103.194300955,106.2,104.427272854,98.9813181397,102.0,101.186580148,102.044289694,104.9,98.9662803773,34912.7189774,34.0,9,0.0775494514857,0.0122813541539,0.00908065939143,0.613509877872,0.0,0.172098746737,0.0564562179028,0.00180800138845,0.0572156910695,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40301,7395.0,9,1.0,12.0,1.0,14849.0,0.0,102.290468921,106.5,102.640456974,100.117388115,101.087755102,106.6,100.170100958,104.9,99.6302077111,28710.3276255,34.0,8,0.182079452374,0.0,0.10292844648,0.375804431494,0.023842146471,0.0,0.184683277474,0.0431647261949,0.0874975195103,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
40310,7396.0,9,2.59999990463,12.0,4.0,21565.0,0.0,103.60341954,100.1,102.186653701,100.102897074,101.883640698,103.782562682,99.9242325277,103.3,98.5541511969,21732.9254964,34.0,5,0.0702178403006,0.00178312644152,0.0302594795611,0.240572616374,0.0609871786256,0.459961877436,0.0371898717689,0.0258770584951,0.0731509509983,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40319,7397.0,9,1.5,12.0,3.0,27097.0,0.0,103.512625179,106.5,102.013491794,100.659664369,99.6999999999,106.6,102.314324693,104.9,100.28410814,15878.9848324,34.0,3,0.133839073357,0.0,0.0613731710017,0.554518969736,0.098449440822,0.0,0.0422406891615,0.0224423052876,0.087136350635,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
40328,7398.0,9,1.0,12.0,1.0,23474.0,0.0,103.657285714,106.5,102.050194971,101.283658518,102.0,115.448232901,102.430502793,104.721596244,100.557475485,44081.5554089,34.0,10,0.0724203914893,0.0,0.0195009780166,0.60054563576,0.0,0.114677381617,0.0557361715582,0.0115824194635,0.125537022097,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40337,7399.0,9,2.79999995232,12.0,4.0,16702.0,0.0,103.836120482,106.5,102.563227187,100.401861282,103.6,106.788781431,99.9914457833,104.9,97.5728953948,8304.71437814,34.0,1,0.203481588462,0.0,0.0840374567273,0.484680115025,0.0149924399774,0.0285771260666,0.0979865297294,0.0179367237566,0.0683080202571,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
40346,7400.0,9,1.0,12.0,1.0,10976.0,0.0,103.810746812,106.2,102.476946176,119.836873571,102.0,125.5,102.27283237,103.7,98.4551968823,15218.4867896,34.0,2,0.0411301809114,0.0145654823905,0.0279331432313,0.739530269861,0.0,0.040201866132,0.0156032707651,0.0,0.121035786712,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
40355,7401.0,9,1.79999995232,12.0,4.0,42244.0,1.0,103.816751183,104.703577712,102.496589094,100.83023521,99.7,102.020575664,101.333732877,104.4296343,99.5113770876,70997.1086478,34.0,10,0.0527806526629,0.0224044166316,0.475202542923,0.108632235695,0.00526266984002,0.256480757221,0.0313625024908,0.00743715154938,0.0404370709868,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40364,7402.0,9,1.5,12.0,3.0,25493.0,1.0,103.100224115,109.2,103.234156881,101.727597581,102.0,125.5,101.666819222,103.7,99.9579248005,17179.3346426,34.0,3,0.0987101288103,0.0225476307037,0.00529943374847,0.558777988638,0.0,0.082598748257,0.0698306535279,0.0,0.162235416312,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
40373,7403.0,9,1.5,12.0,3.0,24048.0,0.0,103.952659574,105.615003305,102.847334954,101.030337829,100.8,124.578918919,99.9084752322,103.7,100.671810926,22688.3303589,34.0,6,0.163755972281,0.0746564860687,0.0706840422064,0.435486034837,0.016272660782,0.0419217993078,0.104217278155,0.0,0.0930057263602,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40382,7404.0,9,1.5,12.0,3.0,9293.0,0.0,101.421528317,106.2,103.293871552,105.508407606,102.0,116.733707865,98.2,104.9,98.5378691601,9741.66518742,34.0,1,0.201149150022,0.0221796793714,0.0201499931001,0.455862483004,0.0,0.156569179656,0.0371973277309,0.0269847276885,0.0799074594268,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40391,7405.0,9,1.5,12.0,3.0,21069.0,0.0,103.984317668,106.2,103.614411544,102.191820581,100.833856052,122.587234042,102.242829076,104.515523466,101.323883523,21718.844055,34.0,5,0.139253371898,0.00288657252675,0.02768110292,0.598589080499,0.0761740775296,0.00927151335479,0.0428904719785,0.0101905682764,0.0930632410163,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40400,7406.0,9,1.5,12.0,3.0,32800.0,0.0,103.401783754,105.617059484,102.287352868,100.577902923,100.583565459,125.099155343,101.336412316,103.770951157,98.2183777838,18475.2045431,34.0,4,0.149919319051,0.053990780114,0.103779281459,0.26629074171,0.0517050913791,0.126292586862,0.0739964860802,0.0336469484486,0.140378764895,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40409,7407.0,9,2.0,12.0,4.0,14934.0,1.0,103.917355903,108.730470914,102.695471551,108.744684704,101.214079557,125.044708777,93.8756097563,103.626679713,99.0448778957,22617.6501901,34.0,6,0.117630534198,0.0536058426967,0.142486470726,0.410714277817,0.0140086378847,0.0346367359713,0.109478808899,0.0406173211107,0.0768213706958,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40418,7408.0,9,1.5,12.0,5.0,30036.0,0.0,103.254634904,106.5,101.83883781,117.949841018,102.0,122.276240653,101.686936416,103.843881335,99.1399090984,25829.8498471,34.0,7,0.0568236177406,0.0,0.0448188375506,0.321278529319,0.0,0.0975978520595,0.0306438960376,0.0250254549278,0.423811812365,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40427,7409.0,9,1.5,12.0,3.0,25580.0,0.0,103.557536197,103.728376535,102.767037969,113.702171579,101.3,124.923819302,99.56578272,103.7,101.554597741,40971.0974495,34.0,10,0.0781596039269,0.0200289199785,0.0515123956305,0.65987198294,0.0160903015282,0.0203704598364,0.078326356173,0.0,0.0756399799871,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40436,7410.0,9,1.5,12.0,3.0,10704.0,0.0,103.528941565,106.5,104.8,100.037211065,101.3,121.891133005,98.7,103.7,100.355329676,12418.3413701,34.0,1,0.111030469574,0.0,0.0140942040093,0.560736376698,0.0488539146801,0.0700360946748,0.0,0.0,0.195248940363,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1
40445,7411.0,9,2.09999990463,12.0,4.0,22575.0,0.0,103.313827434,100.9,103.133196193,101.648758806,100.955162413,125.5,99.3354175408,103.3,101.719827088,14890.00084,34.0,2,0.131848189782,0.00687414019788,0.123931619108,0.377330727325,0.0550151939856,0.0362547838217,0.104604666336,0.0233809653261,0.14075971412,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40454,7412.0,9,1.0,12.0,1.0,8077.0,0.0,103.651882845,106.5,100.29141554,105.228762089,100.4,122.50496,102.194754098,104.9,99.21812474,15917.7339536,34.0,3,0.017118921727,0.0,0.0851451033333,0.642766893324,0.00670751913667,0.100934469165,0.0526004678235,0.0173931137924,0.0773335116964,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
40463,7413.0,9,2.5,12.0,4.0,41019.0,0.0,104.142525967,100.1,102.698613883,115.025626607,101.037380468,104.850288392,101.376201923,103.87826087,99.5753400074,20382.3129274,34.0,5,0.148638230237,0.00846958366788,0.0787719853794,0.241724298533,0.0333454562778,0.279887631127,0.0224114969692,0.0892616492126,0.0974896685962,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40472,7414.0,9,1.5,12.0,3.0,25885.0,1.0,104.891845494,109.2,102.096478873,115.940260133,99.7,102.606178412,103.273510773,103.930735661,98.2319802198,30506.6077299,34.0,8,0.0174161335361,0.011412942394,0.0490313332402,0.285951162479,0.00109029548085,0.416886644827,0.0709993045256,0.0840225355177,0.063189648001,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40481,7415.0,9,2.5,12.0,4.0,101280.0,0.0,103.505265429,106.2,101.483285831,98.6822943772,101.944369672,111.995491164,100.161091888,104.506919737,96.375037439,35129.7918423,34.0,9,0.0902384133076,0.00414922094645,0.0724419820734,0.199173588031,0.0256622046254,0.225263175291,0.0813009791734,0.257760870083,0.0440095664696,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40490,7416.0,9,1.5,12.0,3.0,6109.0,0.0,103.751,106.5,102.213187969,110.983999573,101.3,125.5,100.955119215,103.7,100.027198416,21109.0609595,34.0,5,0.0792177046835,0.0,0.124217517194,0.584755396297,0.0143702410763,0.0589815488892,0.0309079620381,0.0,0.107549629821,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1
40499,7417.0,9,1.5,12.0,3.0,17373.0,0.0,103.653492433,100.1,101.989538873,99.6248907636,100.4,101.1,102.165207632,103.7,99.7172820778,21111.8496841,34.0,5,0.123707308485,0.0414678598316,0.263480408081,0.414761533775,0.00217415714481,0.00369347003726,0.038619013284,0.0,0.112096249362,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40508,7418.0,9,2.59999990463,12.0,4.0,28220.0,0.0,103.112741313,100.9,100.786616274,121.506403681,99.7,107.591860062,78.0786735069,103.523030303,99.764497279,17946.5352029,34.0,4,0.120242823259,0.00507443365054,0.0910524429885,0.322544372793,0.00102647097741,0.0795249800228,0.0802769015923,0.131382732755,0.168874841962,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40517,7419.0,9,1.5,12.0,3.0,39083.0,1.0,102.496595955,108.6922049,100.570474963,109.081651923,102.0,99.7414631308,101.942824274,104.9,95.9313429044,33921.8023221,34.0,9,0.0454196013006,0.0148183065838,0.0266777723976,0.391304794563,0.0,0.217189084537,0.0937941012051,0.0116595454848,0.199136793927,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40526,7420.0,9,2.29999995232,12.0,5.0,34175.0,0.0,104.093542229,102.785042735,100.69757648,122.247411167,100.776900369,117.705850487,100.916487543,104.859878624,101.253271023,20177.3769375,34.0,5,0.218752167069,0.0254019461389,0.0770351092219,0.294026134632,0.0291344044833,0.076690426589,0.121086664895,0.0382996863065,0.119573460664,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40535,7421.0,9,2.5,12.0,4.0,40948.0,1.0,103.629545025,107.228358209,102.779142976,113.679912425,103.6,99.6,85.2241168774,103.906435845,96.7716884969,23555.0988658,34.0,6,0.102556875185,0.112726049458,0.0219916466444,0.306992531347,0.000863069077755,0.0199713253151,0.16033981671,0.0999316716084,0.174627014655,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40544,7422.0,9,1.5,12.0,3.0,15650.0,0.0,103.312075848,106.5,97.5050000317,101.973913751,102.0,106.6,103.927155173,103.7,100.479537507,12165.248788,34.0,1,0.125211785946,0.0,0.0395676707408,0.666428914223,0.0,0.0,0.0349017127579,0.0,0.13388991633,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
40553,7423.0,9,1.5,12.0,3.0,7536.0,0.0,103.447007244,106.2,104.605566652,99.8358623939,102.0,99.6,100.825454546,103.7,98.7861642386,10061.8381595,34.0,1,0.198147889467,0.0052293978526,0.0452283224328,0.556481827884,0.0,0.103896753218,0.0150057038484,0.0,0.0760101052972,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
40562,7424.0,9,2.40000009537,12.0,4.0,62855.0,0.0,104.057331409,100.1,102.022215395,105.874933608,99.7,116.54105012,101.427190332,103.841452784,101.115965381,15136.6771622,34.0,2,0.152184395582,0.0181665791773,0.0825696134288,0.36923593026,0.00376303401716,0.0592983950449,0.0500250108211,0.136255751845,0.128501289825,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40571,7425.0,9,2.5,12.0,4.0,75859.0,0.0,103.206454768,106.03193648,101.065388976,103.973281214,103.312358998,124.145901639,100.6638,103.3,100.210598398,19895.8395868,34.0,4,0.140628075878,0.153074076969,0.104502288398,0.3460679037,0.00401724941372,0.0283733615901,0.0551910593014,0.0598302806834,0.108315704066,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40580,7426.0,9,1.79999995232,12.0,4.0,35419.0,0.0,104.246594074,106.2,102.058861096,101.754253369,103.6,103.655331577,101.197067449,103.400656315,98.8789966842,29721.9256849,34.0,8,0.084158394759,0.00109860360481,0.138735590233,0.343090489083,0.0119491487024,0.209761259801,0.00874874895943,0.13994863551,0.0625091293478,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40589,7427.0,9,2.09999990463,12.0,4.0,47337.0,0.0,103.503696098,106.5,99.9376591082,100.289054999,102.0,101.748132141,89.7327205883,103.423265306,102.495527813,29612.3891597,34.0,8,0.0267865782427,0.0,0.0689917682669,0.232027025919,0.0,0.483012241209,0.0120073505524,0.0377754762431,0.139399559567,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40598,7428.0,9,2.09999990463,12.0,4.0,50330.0,0.0,103.414086236,106.2,101.849454429,100.140845071,101.185379504,106.6,104.66440678,103.70781893,98.3120263196,19279.144553,34.0,4,0.183527197675,0.00783929815507,0.080648064116,0.312347491042,0.0311307129418,0.0,0.190024498791,0.115097481753,0.0793852555246,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
40607,7429.0,9,1.5,12.0,3.0,17105.0,0.0,103.424663594,103.231120332,102.496606723,101.263550052,102.0,120.221492007,100.113360693,104.9,100.323396318,19602.5069048,34.0,4,0.210356828734,0.0137637438295,0.137092229559,0.326088216241,0.0,0.0492205257103,0.102370958722,0.0420244841143,0.119083013091,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
40616,7430.0,9,2.5,12.0,4.0,50701.0,0.0,104.110653753,106.2,100.114131328,101.018835167,102.410917804,114.646689304,82.9934042555,103.576626425,100.179767913,16958.9387647,34.0,3,0.0777444074693,0.00657494039763,0.0864443508529,0.462431788337,0.0205331259363,0.0714245211482,0.0912959350574,0.0842976676081,0.0992532631931,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40625,7431.0,9,1.5,12.0,3.0,58010.0,1.0,103.711051799,107.45,99.7861943082,104.648621018,100.652480418,121.179945055,102.138239404,103.836204576,99.362142251,35977.3743253,34.0,9,0.106860659,0.00709474084169,0.0458780337349,0.462715446513,0.0141633970519,0.0693555753432,0.0546075049754,0.0825058407764,0.156818801763,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40634,7432.0,9,2.40000009537,12.0,4.0,22014.0,1.0,103.262238011,109.2,102.15190323,105.630418354,101.397551853,100.727697441,101.239001189,103.980407124,97.0298254747,9838.68065027,34.0,1,0.135922083472,0.0759531066984,0.0982796023808,0.310516217628,0.0210212042628,0.0489353051203,0.0488864933281,0.159580938293,0.100905048817,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40643,7433.0,9,1.5,12.0,3.0,20123.0,0.0,101.601072706,102.104745167,102.801379046,101.356875266,102.0,106.6,100.911458334,103.7,99.8155534473,9731.49321138,34.0,1,0.0655316291252,0.0654581815431,0.0309608036499,0.636922318957,0.0,0.0,0.0180539193916,0.0,0.183073147333,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1
40652,7434.0,9,1.79999995232,12.0,4.0,40238.0,0.0,103.926476015,100.9,101.901275254,120.133116552,101.3,107.0,101.564133564,103.350793651,98.8497904683,16690.9568336,34.0,3,0.123411762956,0.00357724478606,0.0836788231106,0.51655587901,0.0217211795315,0.00389312543526,0.0793573403954,0.0376985530201,0.130106091754,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40661,7435.0,9,1.0,12.0,1.0,19277.0,0.0,102.853929344,106.5,102.162387982,101.784363197,102.0,109.942055032,101.05390625,103.80312229,98.763758555,33884.5264709,34.0,9,0.0933393522879,0.0,0.0392488989173,0.386576240805,0.0,0.306037891183,0.031110057415,0.0407825602576,0.102904999135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40670,7436.0,9,2.29999995232,12.0,4.0,34593.0,0.0,103.826382724,106.5,102.070911234,100.207669482,102.103751539,99.9840266523,101.757474964,103.349465472,99.8946632015,38387.0226266,34.0,9,0.15129579379,0.0,0.0861404250695,0.196397154593,0.0427145682899,0.323359884549,0.0869352526241,0.0469824806634,0.0661744404204,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
40679,7437.0,9,1.0,12.0,1.0,6996.0,0.0,106.209505703,106.5,102.123758099,101.954025475,102.0,107.0,92.8980509746,104.9,100.458733367,17353.9169721,34.0,3,0.0345579503091,0.0,0.210777386385,0.474508939576,0.0,0.00274040619609,0.0527556929697,0.156636198717,0.0680234258468,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
40688,7438.0,9,1.0,12.0,1.0,37618.0,0.0,103.286062133,106.2,104.8,101.933150581,99.7,106.6,99.5945751634,104.4,101.302130293,37501.2549695,34.0,9,0.144839060217,0.0504661910483,0.0874591641594,0.558268358838,0.0107762735231,0.0,0.0559998215051,0.0487063702246,0.0434847604846,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
40697,7439.0,9,1.0,12.0,1.0,3733.0,0.0,104.314065934,106.2,98.909778732,101.798875813,99.7,125.5,102.4,104.4,95.8721573134,16599.5619418,34.0,3,0.12500705033,0.0116338544482,0.0514057485717,0.67871704315,0.0141864835927,0.0452970553821,0.00330753445886,0.00548736141445,0.0649578686506,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
