,ident_men,ocde10,vag,typmen,revtot,fumeur,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,w1,w10,w11,w12,w2,w3,w4,w5,w6,w7,w8,w9
104687,1959.0,2.5,21.0,4.0,18752.0,0.0,113.895112993,117.2,119.2,110.767175327,104.559234702,102.4,118.54054588,109.739266137,103.4,145.1,85.2364214776,112.336413042,15780.697517,95.0,11.0,121.0,0.18131176266,0.0,0.0,0.0655899597661,0.022763176335,0.0224208321963,0.618975127296,0.0138418165259,0.0,0.0431144022193,0.0278889059261,0.00409401707586
104699,1960.0,2.0,21.0,4.0,36559.0,0.0,113.881730595,117.2,119.2,112.879218828,107.00833339,103.229580606,116.375220529,102.499584287,103.4,119.7,84.9,113.167600364,13016.9085639,95.0,11.0,121.0,0.250633253635,0.0,0.0,0.141969545196,0.0306234687945,0.0126888447761,0.499239932488,0.0331525548617,0.0,0.0,0.0115603006945,0.0201320995537
104711,1961.0,1.0,21.0,1.0,22776.0,0.0,114.940741564,117.2,119.2,120.981323112,102.8,104.2,114.239573297,108.073394493,103.4,119.7,84.9,112.278375233,13002.8295126,95.0,11.0,121.0,0.1101434769,0.0,0.0,0.090192169384,0.0428840425773,0.0,0.69881096129,0.0125347930678,0.0,0.0,0.0251582996118,0.0202762571698
104723,1962.0,2.0,21.0,4.0,14860.0,0.0,115.965822818,117.2,119.2,121.247011953,110.329828898,102.4,114.023371207,108.5,103.4,119.7,84.9,108.413543421,11836.368723,95.0,11.0,121.0,0.19678688491,0.0,0.0,0.07849467714,0.0395810962738,0.0234534144226,0.612257982166,0.0,0.0,0.0,0.0226628497669,0.0267630953193
104735,1963.0,1.8,21.0,4.0,34741.0,0.0,113.89970815,117.2,117.50607742,111.15722666,109.389130399,102.4,115.276334868,111.499295775,103.4,116.344532255,84.9,96.3945708182,17836.7125464,95.0,11.0,121.0,0.163412549751,0.0,0.0549550032366,0.0858038496658,0.00787761519069,0.0429522127489,0.351856015013,0.00925886129281,0.0,0.214369298535,0.00611340383545,0.0634011907316
104747,1964.0,1.0,21.0,1.0,12000.0,0.0,114.795229001,117.2,119.2,113.584967791,143.4,104.2,111.375701944,85.0,117.2,119.7,84.9,112.336413042,14897.9644965,95.0,11.0,121.0,0.114589101267,0.0,0.0,0.131677645983,0.0,0.0,0.647835531548,0.0231621832111,0.0490577589376,0.0,0.0228362904197,0.010841488634
104759,1965.0,1.0,21.0,1.0,12240.0,1.0,113.958190313,117.2,119.2,104.449651972,160.262676974,102.4,114.172697368,108.5,103.4,142.076595689,84.9,97.078293496,19594.1888052,95.0,11.0,121.0,0.0600896704484,0.0,0.0,0.0814207227877,0.0642821575458,0.0447967038262,0.6468253,0.0,0.0,0.0565095609135,0.00467465856843,0.041401225912
104771,1966.0,2.1,21.0,4.0,27240.0,0.0,113.115332206,117.2,119.2,114.093653038,112.9,103.834482758,119.761276752,94.3591684978,103.4,106.35364501,84.9,93.0247474747,14098.0206774,95.0,11.0,121.0,0.0322975533016,0.0,0.0,0.109919679818,0.00170238679999,0.0172649197956,0.433351354694,0.0909622278251,0.0,0.274099178537,0.0110494768215,0.0293532224074
104783,1967.0,1.5,21.0,5.0,21544.0,0.0,115.780535397,117.2,119.2,97.9,110.548322167,102.4,116.481737623,109.0,103.4,119.7,87.3,112.336413042,8723.9976264,95.0,11.0,121.0,0.0688129538454,0.0,0.0,0.0575157456138,0.0260850971352,0.00262646621532,0.826903707075,0.00571336186425,0.0,0.0,0.0,0.0123426682488
104795,1968.0,1.0,21.0,1.0,17946.0,0.0,117.012530436,117.2,119.2,101.427578718,112.9,104.2,114.909900457,95.9230321547,103.4,128.682003638,87.3,112.320216605,16133.2033716,95.0,11.0,121.0,0.182269362766,0.0,0.0,0.070437306241,0.0170401585798,0.0,0.480266904845,0.00978179772898,0.0,0.194989895581,0.0,0.0452145742583
104807,1969.0,2.5,21.0,4.0,21816.0,1.0,115.81060779,117.2,123.012109376,102.888674961,160.690361378,104.197315541,117.744195493,85.0,103.4,133.772754309,84.8999999998,113.536750649,19560.5733796,95.0,11.0,121.0,0.118826919797,0.0,0.0157018562375,0.0758477429318,0.0855445169862,0.0197372140995,0.492155803835,0.000940856900104,0.0,0.177324346863,0.00549881858275,0.00842192376753
104819,1970.0,1.0,21.0,1.0,28618.0,0.0,115.978539275,117.2,119.2,118.391087613,112.9,102.4,114.305359937,85.0,103.4,145.1,86.3197062199,112.503407536,26690.5612211,95.0,11.0,121.0,0.149245471975,0.0,0.0,0.122411999542,0.0171666393957,0.00812253162381,0.598873514036,0.017238023099,0.0,0.0491767953137,0.0228049977812,0.0149600272321
104831,2007.0,1.5,21.0,3.0,40422.0,1.0,115.005336365,117.2,119.2,114.459752747,155.010122521,104.2,115.691417242,106.4,103.4,145.1,84.9,112.01447732,18303.0976237,95.0,11.0,121.0,0.099844837846,0.0,0.0,0.0981523033856,0.123981673329,0.0,0.59359538904,0.00708037112377,0.0,0.0514857161215,0.0142983045779,0.0115614045774
104843,2008.0,1.5,21.0,2.0,7876.0,0.0,113.507951152,117.2,114.1,109.011572581,112.9,102.759876543,114.480275633,108.519517439,103.4,133.571659324,87.3,112.4,21235.0386721,95.0,11.0,121.0,0.0711363833242,0.0,0.0353117765127,0.0287060060713,0.0057394669794,0.0537855922129,0.669552255237,0.0499886102521,0.0,0.0830240712255,0.0,0.00275583818378
104855,2009.0,2.1,21.0,4.0,20959.0,1.0,114.019018333,117.2,119.2,108.85920841,149.341253025,102.4,119.44377809,102.109739829,109.509523809,145.1,85.6554134423,82.6756828154,18976.9207559,95.0,11.0,121.0,0.0902696303079,0.0,0.0,0.0852840390785,0.138796072887,0.00610348740641,0.372430862392,0.0194103079262,0.0888764702457,0.144412369586,0.0119792221802,0.0424375379908
104867,2010.0,1.8,21.0,4.0,28858.0,0.0,114.068792641,117.2,121.728571429,111.290505994,112.9,102.543740508,113.60914104,112.985999636,96.2,137.371334171,84.9,100.137326991,31441.0595317,95.0,11.0,121.0,0.153326630284,0.0127408268237,0.0139120857062,0.056871960824,0.059789348361,0.0516753628191,0.34733833856,0.12732764585,0.000943724467151,0.121950657431,0.00947967226974,0.0446437466044
104879,2011.0,1.8,21.0,5.0,19116.0,1.0,114.661287769,117.2,114.1,113.837824642,146.352584532,105.077929545,160.206413228,107.225225225,104.307349971,100.1,86.1828549395,99.0016903067,28902.0076594,95.0,11.0,121.0,0.181583563592,0.0,0.00936883225534,0.0579225925203,0.121831291648,0.0271632951615,0.518575012424,0.0319044297789,0.0320670896552,0.0026623382723,0.0108071280019,0.00611442668985
104891,2012.0,2.0,21.0,4.0,24513.0,0.0,113.08619382,117.2,114.473801926,113.365964872,103.787555588,102.4,132.505248264,108.552028493,117.2,124.837550127,84.9,103.000731337,23955.1519382,95.0,11.0,121.0,0.116878702378,0.0,0.0293926867601,0.0816723121462,0.0107588679873,0.0522032420273,0.338241053812,0.134650871008,0.0152547717672,0.148220014847,0.0534400758143,0.0192874014522
104903,2013.0,2.0,21.0,4.0,59761.0,0.0,115.117804982,117.2,122.033333333,113.515674767,112.9,103.28846938,114.159331633,106.398734103,93.9,114.489376443,84.8999999999,69.6417372779,30136.3369682,95.0,11.0,121.0,0.126149137767,0.0,0.0466534142372,0.0604727371791,0.00558740155332,0.193633247687,0.244240658462,0.137606366722,0.0175340590156,0.00929923905015,0.0261604814569,0.132663256869
104915,2014.0,2.4,21.0,4.0,16393.0,1.0,114.7,117.2,114.1,120.8,178.0,102.752393617,122.875220339,109.0,103.4,119.7,87.3,52.7,13722.7260872,95.0,11.0,121.0,0.011870487903,0.00156382308066,0.147990672489,0.00606913915374,0.0166944686079,0.060367260596,0.746863230378,0.00691510416815,0.0,0.0,0.0,0.00166581362332
104927,2015.0,1.0,21.0,1.0,19507.0,0.0,115.808657581,117.2,119.2,117.287475915,143.4,107.282861671,112.093148116,88.9489596781,103.4,118.3,85.7272069299,75.028722541,23116.5442746,95.0,11.0,121.0,0.0467196497725,0.0,0.0,0.0554036222099,0.0,0.141768552608,0.52905872961,0.0380240111701,0.0,0.0907695282125,0.0220260219861,0.0762298844315
104939,2016.0,1.8,21.0,4.0,10791.0,0.0,114.040909709,117.2,119.2,115.32855658,102.8,103.976859504,116.358546754,111.2,103.4,119.7,86.1479999997,110.96522372,16314.9385499,95.0,11.0,121.0,0.178514454961,0.0,0.0,0.0639041807657,0.0317348181011,0.0907781736643,0.595900103482,0.00523436122679,0.0,0.0,0.00928282064921,0.0246510871488
104951,2017.0,1.0,21.0,1.0,11052.0,0.0,114.581149976,117.2,119.2,118.752083976,112.9,102.4,114.322328932,111.2,103.4,119.7,84.9,111.103627317,16145.5470817,95.0,11.0,121.0,0.167742831963,0.0,0.0,0.143712163448,0.00465408238343,0.0917002513085,0.537740749522,0.00853899349969,0.0,0.0,0.0235030582529,0.0224078696228
104963,2018.0,1.0,21.0,1.0,19879.0,1.0,113.636108492,117.2,122.446394314,110.873758532,178.0,102.4,111.225,88.7039577438,96.2,123.840167889,85.513990407,106.376375574,36565.2747796,95.0,11.0,121.0,0.0716872370143,0.0,0.0491964787278,0.101074361229,0.0701717287258,0.015609134824,0.47978602431,0.0182815093627,0.0473557983515,0.0620658205275,0.0108198259749,0.073952080953
104975,2019.0,1.5,21.0,3.0,24034.0,1.0,115.828951834,117.2,123.1,111.84672443,174.709939939,102.9565,115.437218684,111.2,117.2,105.2,84.9,80.6305977352,35481.5857735,95.0,11.0,121.0,0.0679913219461,0.0,0.0789382216918,0.0459686223591,0.0672959334041,0.0198701421977,0.368949843205,5.05716046054e-05,0.0137322075662,0.267533628136,0.0148949149862,0.0547745929042
104987,2020.0,1.0,21.0,1.0,16711.0,0.0,114.480316921,117.2,123.1,119.775148245,143.4,102.4,111.697043702,111.2,103.4,119.7,84.9,113.556228972,16356.2286035,95.0,11.0,121.0,0.271508546228,0.0,0.0321830014507,0.163088817004,0.0,0.0575442707096,0.396613163546,0.0351604676433,0.0,0.0,0.0180002480857,0.0259014853322
104999,2021.0,1.0,21.0,1.0,25370.0,0.0,118.902696627,117.2,123.1,103.730333592,143.4,102.907737657,115.842135517,109.0,103.4,122.912806538,84.9,100.392861595,34907.463458,95.0,11.0,121.0,0.00638950658994,0.0,0.125293254199,0.0455615344699,0.0,0.20555441799,0.24294446965,0.0715033870734,0.0,0.214781183401,0.0320499212802,0.0559223253465
105011,2022.0,2.1,21.0,4.0,33552.0,1.0,115.389978902,117.2,117.246341464,110.989917987,172.78131171,103.808074419,114.953749617,110.746058849,99.221582785,114.241829086,87.3,105.426303265,24201.1088086,95.0,11.0,121.0,0.181800117891,0.0,0.0302462770217,0.0668464687321,0.0692748791169,0.093204722796,0.268000299259,0.0129380379753,0.00499729379123,0.169883519407,0.00295659995964,0.0998517840505
105023,2023.0,1.5,21.0,3.0,27718.0,0.0,113.86951507,117.2,119.2,117.198830287,143.4,103.07843217,113.989436329,97.6635513943,96.2,141.282153557,84.9,103.596481802,16105.0405825,95.0,11.0,121.0,0.159081854179,0.0,0.0,0.0986825207481,0.0,0.0615579452188,0.446670356868,0.0558375580314,0.00884345156451,0.0679989515614,0.0422494115634,0.0590779502659
105035,2024.0,1.0,21.0,1.0,12310.0,0.0,112.922176275,117.2,119.2,114.934141678,112.9,102.4,126.571128481,90.3197437564,103.4,143.143478261,84.9,95.4471327388,15948.3606825,95.0,11.0,121.0,0.0690870294968,0.0,0.0,0.110382084582,0.00692379173452,0.00961495395692,0.535109297895,0.0180089199445,0.0,0.168009667023,0.0233834159759,0.059480839391
105047,2025.0,2.4,21.0,4.0,44028.0,0.0,114.213168948,117.2,121.145456338,113.355704785,106.9,104.531960954,111.876331361,88.026265513,96.2,117.031213517,85.0635770142,101.968346883,19254.0664735,95.0,11.0,121.0,0.0972231120321,0.033808482987,0.144541417479,0.142263206787,0.00649457280079,0.037520875774,0.274451876585,0.0634873218139,0.00069956073216,0.0172666820428,0.0477092272966,0.13453366367
105059,2026.0,1.8,21.0,2.0,7970.0,1.0,115.083146813,117.2,114.1,112.113238019,157.356650687,104.427768344,115.23422153,109.035311098,103.4,141.842074928,84.9,123.3,12557.1353119,95.0,11.0,121.0,0.172589803343,0.0,0.0218954300568,0.0663904544151,0.0512051047131,0.0803150745198,0.512294212147,0.0225569635508,0.0,0.0397444385077,0.0313579870105,0.00165053173654
105071,2027.0,2.8,21.0,4.0,21623.0,1.0,114.402276753,117.2,116.666195457,109.292340775,157.214738892,104.351153594,106.265734682,102.446062414,103.4,133.652631579,84.9000000002,106.150210112,17331.725009,95.0,11.0,121.0,0.192250136907,0.0,0.104398577104,0.0674133175373,0.18711258346,0.112886124846,0.144413766745,0.0113286172339,0.0,0.0608156006572,0.0514781779162,0.0679030975939
105083,2028.0,1.0,21.0,1.0,21126.0,0.0,114.224621277,117.2,119.2,113.832040472,109.695582394,102.4,115.051617343,122.388739619,117.2,145.1,84.9,111.825386941,32474.3529842,95.0,11.0,121.0,0.156954591364,0.0,0.0,0.0901234678828,0.0175659576156,0.00749544068962,0.466343383634,0.129544655672,0.00025968211495,0.0465431618667,0.0179307579704,0.0672389011911
105095,2029.0,1.5,21.0,3.0,20850.0,0.0,114.910994434,117.2,119.2,115.707467772,143.4,107.7,115.056969786,109.052220076,103.4,124.067604518,84.9,96.3505202742,23255.3382663,95.0,11.0,121.0,0.0435782490776,0.0,0.0,0.064852388344,0.0,0.00227374940748,0.409402749744,0.1249700314,0.0,0.259037437257,0.0423880724424,0.0534973223268
105107,2030.0,1.5,21.0,3.0,35303.0,1.0,114.529789293,117.2,123.1,116.114187328,160.839351596,103.104346468,113.094170966,107.903444546,103.4,107.706251133,85.1366003767,95.3676574968,43599.6053757,95.0,11.0,121.0,0.113245744078,0.0,0.0229542375856,0.0982196151756,0.115528683557,0.0327515790142,0.228568623484,0.0235690500029,0.0,0.327708575271,0.0116530369186,0.0258008549125
105119,2031.0,2.1,21.0,4.0,19423.0,1.0,115.023090094,117.2,115.269960474,108.401530719,173.832504462,107.7,130.955303431,111.2,103.4,139.688284518,84.9,109.707286524,16111.8789633,95.0,11.0,121.0,0.0980970291718,0.0294293390513,0.0700870324903,0.100248824953,0.0991126886958,0.0107832299178,0.466997362794,0.0032880315846,0.0,0.0457174916725,0.0406071919263,0.0356317777424
105131,2032.0,1.5,21.0,3.0,33997.0,0.0,114.871931757,117.2,123.1,110.086733968,107.034203574,104.2,113.115543019,108.25304288,103.4,131.475672628,84.9,104.71943418,53816.3945331,95.0,11.0,121.0,0.102893542198,0.0,0.0527463918385,0.23619498052,0.0215231318992,0.0,0.183084292205,0.205948936334,0.0,0.0628563416738,0.00380926467365,0.130943118656
105143,2033.0,3.1,21.0,5.0,46236.0,1.0,114.947963864,117.2,116.477403846,116.568156085,156.760597654,103.539252336,109.013939394,102.883321614,96.2,138.362609929,84.9,107.909856925,17834.5381672,95.0,11.0,121.0,0.131090686445,0.0124209390369,0.0282106047993,0.163826273751,0.0975926761296,0.107452067262,0.317278955198,0.0272358584765,2.54218841196e-05,0.028426148773,0.0142006045447,0.0722397637002
105155,2034.0,2.8,21.0,2.0,18994.0,1.0,115.725106403,117.2,121.652380952,118.080729971,178.0,104.158059733,114.475041322,109.520894144,103.4,119.7,87.3,109.968000589,12136.6787166,95.0,11.0,121.0,0.177955427952,0.0,0.0115844132073,0.0949817673501,0.00606733000682,0.122430640981,0.445337679454,0.0767696367061,0.0,0.0,0.0,0.0648731043445
105167,2035.0,2.1,21.0,4.0,19991.0,1.0,114.501564032,117.2,114.1,115.307377256,157.433360679,103.178816794,116.420439295,97.6254578059,96.2,129.990510949,84.9699029126,106.862870381,20358.0897519,95.0,11.0,121.0,0.0883759431056,0.0,0.0194688044421,0.0736808808884,0.117129719348,0.0648097322866,0.531156627572,0.00308597408118,0.00756141044296,0.0414805228897,0.0170762364751,0.0361741484675
105179,2036.0,1.0,21.0,1.0,35558.0,1.0,114.501167981,117.2,122.883225806,114.997939565,135.414349395,103.102743995,115.661555806,107.025694446,103.4,118.062458472,84.9,114.871476816,31992.5279978,95.0,11.0,121.0,0.0662630181084,0.0,0.0454114925213,0.0220872852055,0.058389551374,0.0468812829003,0.346766407643,0.0269216984874,0.0,0.0608930764119,0.0161557707321,0.310230416617
105191,2037.0,1.0,21.0,1.0,3358.0,0.0,112.218955625,117.2,119.2,111.458501021,143.4,104.2,145.254810432,108.5,103.4,112.8,84.9,112.4,15737.6926703,95.0,11.0,121.0,0.0396430152661,0.0,0.0,0.268837681963,0.0,0.0,0.604393961376,0.0,0.0,0.0565883919301,0.0224492506324,0.00808769883236
105203,2064.0,1.0,21.0,1.0,9264.0,0.0,113.455982216,117.2,119.2,118.277235772,143.4,104.948076923,115.022281776,115.353048542,103.4,111.5,84.9,96.9,10101.3321603,95.0,11.0,121.0,0.18141902603,0.0,0.0,0.180289910159,0.0,0.0272201147312,0.53902043261,0.0287246605935,0.0,0.0064072449397,0.0369186109373,0.0
105215,2065.0,2.8,21.0,4.0,24096.0,1.0,116.631615478,117.2,123.1,108.562778787,114.440332865,103.390693257,113.799132948,98.3442725203,96.2,128.221346347,84.9,91.0058900343,17889.3998616,95.0,11.0,121.0,0.0768395745497,0.0195932764949,0.000467060778318,0.0984741605249,0.36429090656,0.0555788853511,0.172788267404,0.00834342909866,0.00140296713514,0.0971571462984,0.0459767225641,0.0590876032399
105227,2066.0,1.5,21.0,3.0,42463.0,0.0,113.655724753,117.2,123.1,111.664881787,112.9,104.502014846,115.167091222,91.0764675159,96.1999999999,128.827087037,84.9,107.83009303,29548.9607721,95.0,11.0,121.0,0.0651604735654,0.0,0.0250169240767,0.165527349097,0.00682265593762,0.0749984388087,0.273245721012,0.0516359769562,0.00307461278214,0.0827526625168,0.0156466563271,0.236118528922
105239,2067.0,1.0,21.0,1.0,13057.0,0.0,114.301678239,117.2,116.010052589,105.867567568,106.9,103.405138221,116.62760319,99.7179139633,103.4,123.9876199,87.3,90.8120616274,50783.287781,95.0,11.0,121.0,0.0627191036576,0.000169031322881,0.110971046401,0.0593319418383,0.00795775886179,0.0141849505257,0.430000325512,0.0304204922553,0.0,0.156229468072,0.0,0.128015881553
105251,2068.0,1.0,21.0,1.0,4642.0,0.0,114.82101373,117.2,114.1,116.601030928,106.9,105.116400911,116.928596803,93.9,96.2000000002,113.699725749,84.9,103.355720524,17348.9140394,95.0,11.0,121.0,0.0711339031192,0.000494784070886,0.0131825724727,0.0137972696385,0.00441049310858,0.0892002817057,0.541173839482,0.0139229791358,0.0682039004184,0.0653002714901,0.0467625880352,0.0724171173232
105263,2069.0,1.5,21.0,3.0,36249.0,0.0,114.811207738,117.2,121.995787133,113.578653638,112.9,103.408795895,116.262732834,108.652229256,117.2,141.616370322,84.9000000002,106.455868078,29050.375275,95.0,11.0,121.0,0.155306181363,0.0,0.0931295282083,0.053191367789,0.00157721625079,0.0359193633621,0.36360262331,0.00596766318731,0.0167722618386,0.089731423422,0.0647032827111,0.120099088558
105275,2070.0,1.8,21.0,4.0,22062.0,1.0,114.864500705,117.2,118.07933894,113.745318701,178.0,102.848015385,112.156844097,102.32217129,96.2,112.020050208,84.8999999997,114.119891746,28783.2120997,95.0,11.0,121.0,0.0764520863404,0.0,0.0455322998368,0.0757952867522,0.00972800784753,0.0428370997166,0.29843319828,0.103083889474,0.00200748011844,0.302550593632,0.0279291075386,0.0156509504643
105287,2071.0,1.0,21.0,1.0,15479.0,1.0,112.649214088,117.2,114.481323856,108.434200865,178.0,104.564269142,117.525125707,109.197540977,94.011071154,144.608196721,84.9,110.270379057,40543.3742323,95.0,11.0,121.0,0.0792391903544,0.0,0.0439790975242,0.0505138013755,0.0207941377933,0.0281055859715,0.306783711922,0.0314968052006,0.269914244952,0.0253182259745,0.0119415576175,0.131913641314
105299,2072.0,1.0,21.0,1.0,20465.0,0.0,115.015273542,117.2,123.1,114.057645339,143.4,102.4,115.662546944,102.106667636,96.2,138.862758621,84.9,97.0864382274,26509.6915123,95.0,11.0,121.0,0.128313746233,0.0,0.00707144158463,0.0492746727571,0.0,0.00039892438265,0.460633374807,0.0248194249924,0.00275695683064,0.0708016376123,0.00740398839857,0.248525832404
105311,2073.0,2.6,21.0,4.0,32214.0,0.0,114.997760819,117.2,115.492457717,112.074863293,112.37583035,104.51171875,114.348078961,108.937720092,100.633497537,112.870092521,84.8999999998,66.9673575311,22731.2844098,95.0,11.0,121.0,0.0477773429405,0.000169448399254,0.0442412356223,0.0928204498604,0.0261416633665,0.0343557283803,0.204033915524,0.236121362642,0.0048275859013,0.250375131704,0.0375461134609,0.0215900221978
105323,2074.0,5.7,21.0,5.0,42036.0,0.0,117.023308477,117.2,119.2,112.537388116,112.870809377,104.034530478,112.877198212,110.607479348,103.4,110.44485684,84.8999999998,77.8034156756,8525.09013023,95.0,11.0,121.0,0.0899741281169,0.0,0.0,0.121402266292,0.0852765670712,0.11008518225,0.345414559262,0.0214447186741,0.0,0.100479582942,0.0518814246659,0.0740415707264
105335,2075.0,1.5,21.0,3.0,19303.0,0.0,114.989586899,117.2,119.2,120.931853458,110.652781918,102.880604534,115.153350696,108.696487332,96.1999999999,111.5,85.4571428572,113.684519294,24073.9667537,95.0,11.0,121.0,0.18956905025,0.0,0.0,0.0226270061683,0.0675018554811,0.0193774041122,0.576279092329,0.0324814728009,0.0247752523265,0.00322614266422,0.0101460794865,0.0540166443812
105347,2076.0,1.5,21.0,3.0,38108.0,0.0,115.151706927,117.2,119.2,118.391040243,143.4,102.4,112.304176938,85.0,117.2,111.5,84.9,112.264298094,22368.3879251,95.0,11.0,121.0,0.160989497619,0.0,0.0,0.0968620246604,0.0,0.0152603395493,0.453655929285,0.0531362529872,0.143764821804,0.0302075700788,0.00838477975627,0.0377387842583
