age,revenus,poste_coicop,bdf_budget_share,bdf_expenditures,kantar_aggregated_budget_share,kantar_aggregated_expenditures,kantar_budget_share,kantar_expenditures,nomc,nomk,kantar_to_bdf,kantar_budget_share_to_bdf
0,3,poste_01_1_7_2_1_c,0.00649065746166,7674429.0791,0.0202198050626,6526.29059601,0.00139366114371,449.828155518,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11773 : Plats cuisinés à base de légumes en conserve,1175.92512411,0.321004947455
0,3,poste_01_1_7_2_1_c,0.00649065746166,7674429.0791,0.0202198050626,6526.29059601,5.9985679705e-05,19.3614120483,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11774 : Salade de légumes et purée de légumes deshydratée en conserve,1175.92512411,0.321004947455
0,3,poste_01_1_7_2_2,0.0127958544968,15129573.3016,0.0135681978517,4379.36972046,0.00968490031058,3125.96850586,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11791 : Pommes de terre et  purée deshydratée,3454.73761463,0.943076938927
0,3,poste_01_1_7_2_2,0.0127958544968,15129573.3016,0.0135681978517,4379.36972046,0.000634959309096,204.944061279,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11792 : Plat purée non deshydratée,3454.73761463,0.943076938927
0,3,poste_01_1_7_2_2,0.0127958544968,15129573.3016,0.0135681978517,4379.36972046,0.00324833823207,1048.45715332,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11793 : Chips + Gratin Dauphinois,3454.73761463,0.943076938927
0,3,poste_01_1_7_2_3,0.00944412500923,11166552.545,0.0125708047477,4057.44390488,0.0111403454949,3595.73852539,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11781 : Légumes préparés frais et surgelés,2752.11507709,0.751274496646
0,3,poste_01_1_7_2_3,0.00944412500923,11166552.545,0.0125708047477,4057.44390488,0.000138091864332,44.5715293884,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11782 : Plats gratin : Gratin de légumes,2752.11507709,0.751274496646
0,3,poste_01_1_7_2_3,0.00944412500923,11166552.545,0.0125708047477,4057.44390488,0.000596133094941,192.412231445,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11783 : Plats à base de légumes frais et surgelés,2752.11507709,0.751274496646
0,3,poste_01_1_7_2_3,0.00944412500923,11166552.545,0.0125708047477,4057.44390488,0.000696234293532,224.721618652,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11784 : Steak Soja,2752.11507709,0.751274496646
0,3,poste_01_1_8_1_1_a,0.00144725300626,1711204.23804,0.00339352663812,1095.31921387,0.00339352663812,1095.31921387,1181 : sucre,11811 : sucre,1562.2881589,0.42647462672
0,3,poste_01_1_8_1_1_c,0.000581186765555,687184.101196,0.00687725529972,2219.75268555,0.00687725529972,2219.75268555,1194 : autres produits alimentaires,11941 : Plats sans information sur la composition ,309.57687569,0.0845085343246
0,3,poste_01_1_8_1_2,0.00451287940893,5335942.18628,0.0146734213052,4736.09963989,0.0135980677414,4389.01074219,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11821 : Confitures, marmelades, compotes",1126.65327843,0.307554681015
0,3,poste_01_1_8_1_2,0.00451287940893,5335942.18628,0.0146734213052,4736.09963989,0.00107535356383,347.088897705,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11822 : Miel, gelées, pâtes de fruits",1126.65327843,0.307554681015
0,3,poste_01_1_8_1_3,0.0101910775938,12049734.9761,0.0152045006384,4907.51464844,0.0152045006384,4907.51464844,"1184 : sucreries, bonbons et autres confiseries",11841 : Produits de confiserie,2455.36403644,0.670267168665
0,3,poste_01_1_8_2_1,0.0159976480328,18915312.6606,0.0239221647995,7721.29101562,0.0239221647995,7721.29101562,1183 : chocolat,11831 : Chocolat,2449.76036033,0.668737472838
0,3,poste_01_1_8_3_1,0.00746230285444,8823283.9834,0.0107095977782,3456.70727539,0.0107095977782,3456.70727539,"1185 : crèmes glacées, sorbets, entremets glacés",11851 : Crèmes glacées et sorbets,2552.51118491,0.696786472191
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0181003506863,5842.20016479,0.00943685609202,3045.90795898,1191 : sauces et condiments,11911 : condiment et sauces à base de légumes/plantes,2247.25447712,0.613457260632
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0181003506863,5842.20016479,0.0072610261366,2343.62133789,1191 : sauces et condiments,11912 : Sauce d'origine animale,2247.25447712,0.613457260632
0,3,poste_01_1_9_1_1_a,0.0111037915485,13128910.4766,0.0181003506863,5842.20016479,0.00140246845772,452.67086792,1191 : sauces et condiments,11913 : Vinaigre ,2247.25447712,0.613457260632
0,3,poste_01_1_9_1_1_b,0.00293016331966,3464568.99316,0.00400904887177,1293.98962402,0.00400904887177,1293.98962402,1192 : sel et épices sèches,11921 : Sel et épices sèches,2677.43181927,0.730887403318
0,3,poste_01_1_9_3_2,0.00777942873027,9198247.54565,0.00838078085453,2705.04147339,0.00682554412226,2203.06201172,"1193 : levure , préparations pour desserts, soupes",11931 : Soupes sans viande,3400.40906439,0.928246289374
0,3,poste_01_1_9_3_2,0.00777942873027,9198247.54565,0.00838078085453,2705.04147339,0.00155523673227,501.97946167,"1193 : levure , préparations pour desserts, soupes",11932 : Soupes contenant de la viande,3400.40906439,0.928246289374
0,3,poste_01_2_1_1_1,0.00136420884868,1613014.4165,0.00226992043403,732.655944824,0.00226992043403,732.655944824,1213 : cacao et chocolat en poudre,12131 : Cacao et chocolat en poudre,2201.59875573,0.60099412659
0,3,poste_01_2_1_2_1,0.0271654771491,32119939.9309,0.0117987267753,3808.24243164,0.0117987267753,3808.24243164,1211 : café,12111 : Café ,8434.32121444,2.30240751111
0,3,poste_01_2_1_3_1,0.00145817212025,1724114.78931,0.00457748492604,1477.4621582,0.00457748492604,1477.4621582,1212 : thé et plantes à infusion,12121 : Thés et infusions,1166.94345079,0.318553123344
0,3,poste_01_2_2_1_1,0.00819465715772,9689205.68616,0.0167986980346,5422.06933594,0.0167986980346,5422.06933594,1221 : eaux minérales,12211 : Eaux minérales ou de source,1786.99405814,0.487815016428
0,3,poste_01_2_2_2_1,0.0,0.0,0.000161252216419,52.0469322205,0.000161252216419,52.0469322205,1224 : jus de légumes,12241 : Jus de légumes,0.0,0.0
0,3,poste_01_2_2_2_2,0.0177851862241,21028863.5846,0.023753388109,7666.81542969,0.023753388109,7666.81542969,1222 : boissons gazeuses,12221 : Boissons gazeuses,2742.84202841,0.748743132664
0,3,poste_01_2_2_2_3,0.0286215863513,33841615.5654,0.0408776846478,13193.9772949,0.0312341623559,10081.3642578,"1223 : jus de fruits et de légumes, sirops, boissons aromatisées",12231 : Jus de Fruits ,2564.92904368,0.700176308857
0,3,poste_01_2_2_2_3,0.0286215863513,33841615.5654,0.0408776846478,13193.9772949,0.00964352229183,3112.61303711,"1223 : jus de fruits et de légumes, sirops, boissons aromatisées",12232 : Boissons aromatisées ,2564.92904368,0.700176308857
0,3,poste_02_1_1_1_1,0.0500720488027,59204231.5669,0.0133658776336,4314.06738281,0.0133658776336,4314.06738281,2111 : spiritueux et liqueurs,21111 : Spiritueux et liqueurs,13723.529633,3.74625970516
0,3,poste_02_1_2_1_1,0.101393021311,119885166.605,0.0198717571972,6413.95214844,0.0198717571972,6413.95214844,2121 : vins et cidres,21211 : Vins et cidres/Poiré,18691.3097932,5.10236816528
0,3,poste_02_1_2_2_1,0.0711298028638,84102516.6885,0.0188090113766,6070.93261719,0.0188090113766,6070.93261719,"2122 : autres apéritifs à base de vin, champagne et autres mousseux","21221 : Autres apéritifs, champagne et autres",13853.3108489,3.78168748157
0,3,poste_02_1_3_1_1,0.0155857534583,18428296.4039,0.01187372954,3832.4508667,0.0113906551267,3676.53027344,2131 : bière et boissons à base de bière,21311 : Bière alcoolisée,4808.48862644,1.31262493438
0,3,poste_02_1_3_1_1,0.0155857534583,18428296.4039,0.01187372954,3832.4508667,0.000483074413346,155.920593262,2131 : bière et boissons à base de bière,21312 : Bière non alcoolisée,4808.48862644,1.31262493438
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.0141286021672,34652.2304688,1112 : Pain/viennoiserie/biscuits/gâteaux,11121 : Pain et Panification sèche,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.0150833267463,36993.8164062,1112 : Pain/viennoiserie/biscuits/gâteaux,11122 : Viennoiserie,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.00185536499184,4550.5234375,1112 : Pain/viennoiserie/biscuits/gâteaux,11123 : Pâtisseries fraîches,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.00143948515763,3530.52416992,1112 : Pain/viennoiserie/biscuits/gâteaux,11124 : Pâtisserie surgelée,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.0132693642208,32544.8378906,1112 : Pain/viennoiserie/biscuits/gâteaux,11125 : Pâtisseries de conservation,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.0285929536414,70127.9296875,1112 : Pain/viennoiserie/biscuits/gâteaux,11126 : Biscuits secs sucrés et gâteaux industriels,2868.71047974,1.45965067436
1,0,poste_01_1_1_1_1,0.118759212199,572449385.39,0.0813613930271,199549.375732,0.00699229610195,17149.5136719,1112 : Pain/viennoiserie/biscuits/gâteaux,11127 : Biscuits Apéritifs,2868.71047974,1.45965067436
1,0,poste_01_1_1_3_3,0.0400405492034,193005556.014,0.0332271710066,81493.9492188,0.0290847535589,71334.1328125,"1114 : Préparations telles que pâte à pâtisser, gâteau industriel, tarte, quiche",11141 : Plats à base de céréales,2368.34216361,1.20505441753
1,0,poste_01_1_1_3_3,0.0400405492034,193005556.014,0.0332271710066,81493.9492188,0.0041424174477,10159.8164062,"1114 : Préparations telles que pâte à pâtisser, gâteau industriel, tarte, quiche",11142 : Pâte à pâtisser/Pâte à Tarte/Pâte à Garnir,2368.34216361,1.20505441753
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0215361885138,52820.2973633,0.00869968695446,21337.1113281,1115 : Autres céréales et produits à base de céréales,11151 : Autres céréales,1558.42286683,0.792953142037
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0215361885138,52820.2973633,0.0105452681241,25863.6386719,1115 : Autres céréales et produits à base de céréales,11152 : Céréales pour petit déjeuner,1558.42286683,0.792953142037
1,0,poste_01_1_1_4_1,0.0170771883495,82316359.2438,0.0215361885138,52820.2973633,0.00229123343523,5619.54736328,1115 : Autres céréales et produits à base de céréales,11153 : Barre de céréales,1558.42286683,0.792953142037
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.020075146158,49236.9013672,0.01294689785,31753.9472656,1113 : Pâtes et plats à base de pâtes,11131 : Pâtes alimentaires,1836.6628532,0.934526572538
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.020075146158,49236.9013672,0.00171687963108,4210.87011719,1113 : Pâtes et plats à base de pâtes,11132 : Plats pâtes sans viande,1836.6628532,0.934526572538
1,0,poste_01_1_1_4_2,0.0187607575323,90431587.7476,0.020075146158,49236.9013672,0.00541136867694,13272.0839844,1113 : Pâtes et plats à base de pâtes,11133 : Plats pâtes  avec viande,1836.6628532,0.934526572538
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00361257293973,8860.3039856,0.00155835370002,3822.06469727,1111 : Riz  et produits à base de riz,11111 : Riz,4511.76110738,2.29566391918
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00361257293973,8860.3039856,0.000185500835635,454.964874268,1111 : Riz  et produits à base de riz,11112 : Plat Riz sans viande,4511.76110738,2.29566391918
1,0,poste_01_1_1_4_3,0.00829325335316,39975574.9218,0.00361257293973,8860.3039856,0.00186871840408,4583.27441406,1111 : Riz  et produits à base de riz,11113 : Plat Riz préparé avec de la viande,4511.76110738,2.29566391918
1,0,poste_01_1_2_1_1,0.0571796839505,275620512.533,0.0517339468127,126884.21875,0.0517339468127,126884.21875,1121 : Viande bovine fraîche ou surgelée,11211 : Viande povine,2172.22059014,1.10526428918
1,0,poste_01_1_2_3_1,0.00684669022424,33002775.4332,0.00379875531721,9316.94042969,0.00379875531721,9316.94042969,1123 : Viande ovine ou caprine fraîche ou surgelée,11231 : Viande ovine,3542.23317003,1.80235094196
1,0,poste_01_1_2_4_1,0.0138040532124,66539021.5297,0.018269152996,44807.46875,0.018269152996,44807.46875,1122 : Viande porcine fraîche ou surgelée,11221 : Viande Porcine,1484.99844749,0.755593497708
1,0,poste_01_1_2_4_2,0.0593735925063,286195705.658,0.0833641815893,204461.474609,0.0085759247092,21033.5683594,"1125 : Viande séchée salée ou fumée, charcuterie et abats, frais ou surgelé",11251 : Lard et Bacon,1399.75370032,0.712219461336
1,0,poste_01_1_2_4_2,0.0593735925063,286195705.658,0.0833641815893,204461.474609,0.0747882568801,183427.90625,"1125 : Viande séchée salée ou fumée, charcuterie et abats, frais ou surgelé","11252 : Jambon, saucisses, pâté",1399.75370032,0.712219461336
1,0,poste_01_1_2_5_1,0.0333799460696,160899767.337,0.0304703517435,74732.4921875,0.0304703517435,74732.4921875,1124 : Viande de volaille fraîche ou surgelée,11241 : Viande de volaille,2153.00952273,1.095489358
1,0,poste_01_1_2_6_1,0.00290647496033,14009943.0931,0.00241438050854,5921.58154297,0.00241438050854,5921.58154297,1127 : Autres viandes comestibles fraîches ou surgelées,11271 : Autres viandes fraîches,2365.91238193,1.2038181016
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.025543861836,62649.6363144,0.00956809235661,23466.9882812,"1126 : Conserve de viande, plat préparé de viandes",11261 : produits de transformation des viandes,1852.98514018,0.942831641095
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.025543861836,62649.6363144,0.0159337595713,39079.6132812,"1126 : Conserve de viande, plat préparé de viandes",11262 : Plats cuisinés à base de viande,1852.98514018,0.942831641095
1,0,poste_01_1_2_6_3,0.0240835611748,116088845.128,0.025543861836,62649.6363144,4.20099081411e-05,103.034751892,"1126 : Conserve de viande, plat préparé de viandes",11262 : bœuf pané,1852.98514018,0.942831641095
1,0,poste_01_1_3_1_1,0.0160211143629,77225816.0063,0.0072429533905,17764.2832031,0.0072429533905,17764.2832031,1130 : Poissons frais,11301 : Poissons frais ou réfrigérés,4347.25201818,2.21195878244
1,0,poste_01_1_3_1_2,0.0106833135069,51496268.2705,0.00791437396327,19411.0292969,0.00791437396327,19411.0292969,1132 : Fruits de mer frais ou surgelés,11321 : Fruits de mer frais,2652.93856822,1.34986210615
1,0,poste_01_1_3_2_1_a,0.0036085383134,17394065.7017,0.00441582256088,10830.3779297,0.00441582256088,10830.3779297,1131 : Poissons surgelés ou congelés ,11311 : Poissons surgelés,1606.04420405,0.817183721413
1,0,poste_01_1_3_2_1_b,0.00631157216428,30423371.2854,0.00451411509446,11071.453125,0.00451411509446,11071.453125,"1133 : Poissons et fruits de mer salés, fumés, séchés","11331 : PDM séchés, fumés ou salés",2747.91131227,1.39818591954
1,0,poste_01_1_3_2_2,0.0200469924816,96631564.9332,0.0243390746003,59694.7392578,0.0188167332823,46150.4804688,1134 : Conserves et plats préparés à base de produits de mer,11341 : PDM en conserve et poisson pané,1618.76182281,0.823654670966
1,0,poste_01_1_3_2_2,0.0200469924816,96631564.9332,0.0243390746003,59694.7392578,0.00552234131805,13544.2587891,1134 : Conserves et plats préparés à base de produits de mer,11342 : Préparations à base de P.D.M,1618.76182281,0.823654670966
1,0,poste_01_1_4_1_1_a,0.00530489153588,25570916.5045,0.00177679299979,4357.81542969,0.00177679299979,4357.81542969,1141 : Lait entier,11411 : lait entier,5867.829172,2.98565535575
1,0,poste_01_1_4_1_1_b,0.0238200148566,114818485.338,0.0257031807871,63040.3867188,0.0257031807871,63040.3867188,"1142 : Lait demi-écrémé, écrémé",11421 : Lait Ecrémé/Demi-Ecrémé,1821.34804868,0.926734128895
1,0,poste_01_1_4_1_1_c,0.000831785543481,4009416.31665,0.00812652790782,19931.3643799,0.000520805424574,1277.34289551,1143 : Lait de conserve,11431 : Lait de conserve,201.16115687,0.102354357595
1,0,poste_01_1_4_1_1_c,0.000831785543481,4009416.31665,0.00812652790782,19931.3643799,0.00760572248325,18654.0214844,1143 : Lait de conserve,11432 : Lait de conserve pour bébé,201.16115687,0.102354357595
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0322508086124,79099.2937317,0.0269115823727,66004.1484375,"1144 : Yaourts, fromage blanc",11441 : Yaourt et Petits suisses,1579.80123474,0.803830834071
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0322508086124,79099.2937317,0.000163299996426,400.514434814,"1144 : Yaourts, fromage blanc",11442 : Yaourt au soja ,1579.80123474,0.803830834071
1,0,poste_01_1_4_2_1,0.0259241943864,124961161.904,0.0322508086124,79099.2937317,0.00517592624328,12694.6308594,"1144 : Yaourts, fromage blanc",11443 : Fromage frais ,1579.80123474,0.803830834071
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.0347306293194,85181.3758545,0.00921214709364,22593.9863281,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11461 : Crème fraîche et autres crèmes,1073.89172846,0.546415121604
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.0347306293194,85181.3758545,0.0237957065498,58362.0585938,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11462 : Desserts lactés +  Lait bébé liquide,1073.89172846,0.546415121604
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.0347306293194,85181.3758545,0.00134409577779,3296.56933594,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11463 : boissons lactées (Lait aromatisé),1073.89172846,0.546415121604
1,0,poste_01_1_4_2_2,0.018977341043,91475574.949,0.0347306293194,85181.3758545,0.000378679898239,928.76159668,"1146 : Autres produits laitiers (dessert à base de lait, crème fraîche, lait aromatisé)",11464 : Laits végétaux,1073.89172846,0.546415121604
1,0,poste_01_1_4_3_1,0.0516553813212,248991979.165,0.0714469606382,175232.943573,0.0712641059628,174784.46875,1145 : Fromage et lait caillé,11451 : Fromages,1420.9199143,0.722989205696
1,0,poste_01_1_4_3_1,0.0516553813212,248991979.165,0.0714469606382,175232.943573,0.000182854675454,448.474822998,1145 : Fromage et lait caillé,11452 : laits fermentés ,1420.9199143,0.722989205696
1,0,poste_01_1_4_4_1,0.00957532399938,46155479.115,0.00922433267458,22623.8730469,0.00922433267458,22623.8730469,1147 : Oeufs,11471 : Œufs ,2040.12279504,1.03805059262
1,0,poste_01_1_5_1_1,0.00921505229912,44418878.5636,0.0119723539833,29363.7519531,0.0119723539833,29363.7519531,1151 : Beurre,11511 : Beurre,1512.71127186,0.769694273323
1,0,poste_01_1_5_2_1_a,0.00202787919226,9774889.67603,0.00226189212192,5547.58398438,0.00226189212192,5547.58398438,1153 : Huiles alimentaires d'olive,11531 : Huile d'olive,1762.00841728,0.896541074
1,0,poste_01_1_5_2_1_b,0.00594132178637,28638670.9885,0.00466659770762,11445.4365234,0.00466659770762,11445.4365234,"1154 : Huiles alimentaires d'arachide, de tournesol, de maïs, colza",11541 : Autres huiles ,2502.19123839,1.27315919619
1,0,poste_01_1_5_2_2_a,0.00288592102635,13910867.9422,0.0042165335243,10341.5957031,0.0042165335243,10341.5957031,1152 : Margarine et autres graisses végétales,11521 : Margarine et autres graisses végétales,1345.13747603,0.684429759592
1,0,poste_01_1_5_2_2_b,0.000214959243535,1036157.82361,6.82500561295e-05,167.392120361,6.82500561295e-05,167.392120361,1155 : saindoux et autres graisses d'origine animale,11551 : Autres graisses  alimentaires animales,6190.00357587,3.1495833956
1,0,poste_01_1_6_1_1_a,0.0075041001301,36171657.1527,0.00580875383413,14246.7226562,0.00580875383413,14246.7226562,1161 : agrumes (frais ou congelés),11611 : agrumes,2538.94583516,1.29186058566
1,0,poste_01_1_6_1_1_b,0.00530839543745,25587806.1947,0.00432283364572,10602.3105469,0.00432283364572,10602.3105469,1162 : bananes fraiches,11621 : Bananes,2413.41791316,1.22798975684
1,0,poste_01_1_6_1_1_c,0.00811128588752,39098445.7969,0.00400888292715,9832.30566406,0.00400888292715,9832.30566406,1163 : pommes,11631 : Pommes,3976.52871389,2.02332820263
1,0,poste_01_1_6_1_1_d,0.00151749457509,7314706.9668,0.00137772378449,3379.04638672,0.00137772378449,3379.04638672,1164 : poires,11641 : Poires,2164.72523004,1.10145051727
1,0,poste_01_1_6_2_1_a,0.0053843361814,25953859.7529,0.00351461873829,8620.05859375,0.00351461873829,8620.05859375,1165 : fruits à noyaux (frais ou congelés),11651 : Fruits à noyaux,3010.8681363,1.53198300651
1,0,poste_01_1_6_2_1_b,0.0083921019307,40452050.0214,0.0055757601432,13675.2753906,0.0055757601432,13675.2753906,1166 : baies (fraîches ou congelées),11661 : Baies,2958.04280834,1.50510454452
1,0,poste_01_1_6_2_1_c,0.00741729957621,35753256.5688,0.0032646680016,8007.02197266,0.0032646680016,8007.02197266,"1167 : autres fruits, fruits tropicaux (frais ou congelés)","11671 : Autres fruits, fruits tropicaux",4465.23772396,2.27199199814
1,0,poste_01_1_6_2_1_d,0.00417352756289,20117456.5244,0.00566769550173,13900.7587891,0.00566769550173,13900.7587891,1168 : fruits séchés,11681 : Fruits secs et fruits à coque,1447.22002803,0.736371169131
1,0,poste_01_1_6_2_1_e,0.00163067866687,7860282.86426,0.00210784948046,5169.77441406,0.00210784948046,5169.77441406,1169 : fruits au sirop et fruits surgelés,11691 : Fruits en conserve et Fruits surgelés:,1520.4305323,0.773621969684
1,0,poste_01_1_7_1_1_a,0.00933983611801,45020368.0743,0.00866916320823,21262.247879,0.00856621494652,21009.7539062,"1171 : légumes frais à feuilles et à tiges, herbes aromatiques (frais)",11711 : Légumes frais à feuilles et à tiges,2117.38515751,1.07736305035
1,0,poste_01_1_7_1_1_a,0.00933983611801,45020368.0743,0.00866916320823,21262.247879,0.000102948261706,252.493972778,"1171 : légumes frais à feuilles et à tiges, herbes aromatiques (frais)",11712 : Herbes aromatiques fraiches,2117.38515751,1.07736305035
1,0,poste_01_1_7_1_1_b,0.00153408386851,7394671.54932,0.00122671131286,3008.66870117,0.00122671131286,3008.66870117,1172 : choux (frais),11721 : Choux frais,2457.78857155,1.25056633328
1,0,poste_01_1_7_1_1_c,0.0159478019309,76872431.5749,0.0125857964407,30868.2991943,0.0124787906135,30605.8535156,1173 : légumes frais cultivés pour leurs fruits,11731 : Légumes frais cultivés pour leurs fruits,2490.33583259,1.26712695585
1,0,poste_01_1_7_1_1_c,0.0159478019309,76872431.5749,0.0125857964407,30868.2991943,0.000107005827182,262.445678711,1173 : légumes frais cultivés pour leurs fruits,11732 : Petits Pois et Haricot A Ecosser,2490.33583259,1.26712695585
1,0,poste_01_1_7_1_1_d,0.0164721993924,79400159.7319,0.00647188172965,15873.1298828,0.00647188172965,15873.1298828,1174 : racines alimentaires fraiches et champignons frais,11741 : Légumes frais  cultivés pour leurs racines,5002.17413441,2.54519474869
1,0,poste_01_1_7_2_1_a,0.00187060862938,9016805.85754,0.000486936823921,1194.27575684,0.000486936823921,1194.27575684,1175 : légumes secs,11751 : Légumes secs ,7550.02000663,3.84158383075
1,0,poste_01_1_7_2_1_b,0.00289125995555,13936602.9288,0.00334312844396,8199.45639038,0.00314068497133,7702.9375,1176 : légumes surgelés (non cuisinés),11761 : Légumes surgelés,1699.69840259,0.864836635507
1,0,poste_01_1_7_2_1_b,0.00289125995555,13936602.9288,0.00334312844396,8199.45639038,0.000202443472636,496.518890381,1176 : légumes surgelés (non cuisinés),"11762 : Petits Pois , Haricot à Ecosser surgelés ",1699.69840259,0.864836635507
1,0,poste_01_1_7_2_1_c,0.0131358492002,63318109.4924,0.0212721170486,52172.6278229,0.0179449330866,44012.2773438,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11771 : Légumes en conserve,1213.62699436,0.617514898503
1,0,poste_01_1_7_2_1_c,0.0131358492002,63318109.4924,0.0212721170486,52172.6278229,0.00154264830024,3783.54516602,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11772 : Petits Pois et Haricot à ecosser en conserve,1213.62699436,0.617514898503
1,0,poste_01_1_7_2_1_c,0.0131358492002,63318109.4924,0.0212721170486,52172.6278229,0.001711783459,4198.37109375,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11773 : Plats cuisinés à base de légumes en conserve,1213.62699436,0.617514898503
1,0,poste_01_1_7_2_1_c,0.0131358492002,63318109.4924,0.0212721170486,52172.6278229,7.27522027948e-05,178.43421936,"1177 : légumes et plats à base de légume, en conserve (sans PDT)",11774 : Salade de légumes et purée de légumes deshydratée en conserve,1213.62699436,0.617514898503
1,0,poste_01_1_7_2_2,0.0192393861476,92738698.5106,0.018021893786,44201.0334473,0.0129906264228,31861.1972656,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11791 : Pommes de terre et  purée deshydratée,2098.11154351,1.06755629436
1,0,poste_01_1_7_2_2,0.0192393861476,92738698.5106,0.018021893786,44201.0334473,0.000616040463941,1510.91918945,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11792 : Plat purée non deshydratée,2098.11154351,1.06755629436
1,0,poste_01_1_7_2_2,0.0192393861476,92738698.5106,0.018021893786,44201.0334473,0.00441522689923,10828.9169922,"1179 : pomme de terre, autres tubercules, produits à base de PDT",11793 : Chips + Gratin Dauphinois,2098.11154351,1.06755629436
1,0,poste_01_1_7_2_3,0.0076446706576,36849242.5845,0.00731322013497,17936.6215134,0.00683058113141,16752.8867188,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11781 : Légumes préparés frais et surgelés,2054.41379008,1.04532210388
1,0,poste_01_1_7_2_3,0.0076446706576,36849242.5845,0.00731322013497,17936.6215134,0.000128056167915,314.074371338,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11782 : Plats gratin : Gratin de légumes,2054.41379008,1.04532210388
1,0,poste_01_1_7_2_3,0.0076446706576,36849242.5845,0.00731322013497,17936.6215134,0.000306423895583,751.544372559,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11783 : Plats à base de légumes frais et surgelés,2054.41379008,1.04532210388
1,0,poste_01_1_7_2_3,0.0076446706576,36849242.5845,0.00731322013497,17936.6215134,4.81589400627e-05,118.11605072,"1178 : légumes préparés et plats à base de légumes, frais et surgelés",11784 : Steak Soja,2054.41379008,1.04532210388
1,0,poste_01_1_8_1_1_a,0.00450719348843,21725810.5247,0.00488042033099,11969.8642578,0.00488042033099,11969.8642578,1181 : sucre,11811 : sucre,1815.04234774,0.923525676634
1,0,poste_01_1_8_1_1_c,0.0187516139302,90387513.2773,0.0097425997185,23894.9902344,0.0097425997185,23894.9902344,1194 : autres produits alimentaires,11941 : Plats sans information sur la composition ,3782.6972261,1.92470331041
1,0,poste_01_1_8_1_2,0.00945076125558,45555055.2421,0.0141595323761,34728.0908203,0.0124540666734,30545.2148438,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11821 : Confitures, marmelades, compotes",1311.76388238,0.667448684361
1,0,poste_01_1_8_1_2,0.00945076125558,45555055.2421,0.0141595323761,34728.0908203,0.00170546570273,4182.87597656,"1182 : confitures, compote, gelées, purées et pâtes de fruits, miel","11822 : Miel, gelées, pâtes de fruits",1311.76388238,0.667448684361
1,0,poste_01_1_8_1_3,0.0127153542038,61291217.4495,0.0160408385124,39342.2382812,0.0160408385124,39342.2382812,"1184 : sucreries, bonbons et autres confiseries",11841 : Produits de confiserie,1557.89858755,0.792686379459
