,ident_men,w1,w2,w3,p1,p2,p3,depenses_par_uc,depenses_tot,typmen,fumeur,strate,dip14pr,agepr,situapr,situacj,stalog,nenfants,nactifs,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris
101,680,0.11315044518081521,0.030428084871227754,0.856421469947957,135.9,111.577197324,109.827882435,38596.58004760742,38596.58004760742,1,0,4,20,26,1,0,3,0,1,0,0,0,0,0
102,681,0.0,0.14245773108225426,0.8575422689177458,135.9,115.845835049,113.419834891,22107.470041275024,22107.470041275024,1,1,4,50,62,1,0,2,0,1,0,0,0,0,0
103,684,0.023307926968964013,0.17227715509312508,0.8044149179379109,135.9,114.607284981,112.282900976,20869.556539369667,47999.98004055023,2,1,4,20,48,1,0,1,3,2,0,0,0,0,0
104,685,0.09229668857004897,0.14503114310298498,0.762672168326966,135.9,116.850636372,113.948767988,22817.72003555298,22817.72003555298,1,0,4,20,37,1,0,3,0,1,0,0,0,0,0
105,686,0.0,0.062276365990250375,0.9377236340097497,135.9,112.422830504,108.710948073,21067.783280412357,50562.679872989655,4,0,4,20,40,1,1,2,3,2,0,0,0,0,0
106,687,0.07702650640566994,0.05016877153364198,0.872804722060688,135.9,115.281798437,111.344105646,35847.3995513916,35847.3995513916,1,0,4,20,55,1,0,1,0,1,0,0,0,0,0
107,688,0.0,0.3017633249359575,0.6982366750640425,135.9,116.661900775,112.691626906,35337.75990804037,53006.63986206055,3,0,4,20,80,5,6,1,0,0,0,0,0,0,0
108,689,0.04452762367428322,0.12265921606577765,0.8328131602599391,135.9,117.612305225,112.690127865,16219.644405576917,29195.359930038452,2,0,4,60,47,1,0,3,2,1,0,0,0,0,0
109,690,0.021253321803687556,0.12925239707049432,0.8494942811258182,135.9,115.5542827,111.836128985,40370.15991783142,40370.15991783142,1,0,4,20,50,1,0,1,0,1,0,0,0,0,0
110,756,0.04446497477609185,0.06539816356918501,0.8901368616547232,135.9,117.766151596,111.296179741,20780.400013556846,27014.5200176239,2,0,4,20,48,1,0,2,1,1,0,0,0,0,0
111,757,0.0,0.07768427450625426,0.9223157254937457,135.9,115.055904169,114.057864625,18347.599987665813,27521.39998149872,3,0,4,70,63,5,5,1,0,0,0,0,0,0,0
112,758,0.06800135643635345,0.12822607953370851,0.803772564029938,135.9,118.322020426,110.936501038,22099.559885025024,22099.559885025024,1,0,4,30,73,5,0,1,0,0,0,0,0,0,0
113,759,0.0267264917189728,0.13874404664345205,0.8345294616375751,135.9,117.543533966,113.505531074,45167.92051887512,45167.92051887512,1,0,4,20,59,1,0,2,0,1,0,0,0,0,0
114,760,0.0417470406540035,0.27267021015513887,0.6855827491908576,135.9,116.899770924,110.899759157,18268.760005950928,27403.14000892639,3,1,4,71,68,5,5,3,0,0,0,0,0,0,0
115,761,0.0,0.2699944383199909,0.7300055616800091,135.9,115.036971606,116.395902132,4695.611094898648,8452.099970817566,4,1,4,50,28,4,4,3,1,2,0,0,0,0,0
116,762,0.025444439710424198,0.12056260136739588,0.85399295892218,135.9,116.339123325,111.367903045,17136.15996170044,17136.15996170044,1,0,4,60,38,1,0,2,0,1,0,0,0,0,0
117,763,0.024377295956601413,0.09048039683750762,0.8851423072058909,135.9,114.696021603,116.515829898,31996.98610496521,31996.98610496521,1,1,4,43,29,1,0,3,0,1,0,0,0,0,0
118,764,0.03442242576698619,0.028996964876121765,0.936580609356892,135.9,114.400672436,111.538980078,22667.20001220703,22667.20001220703,1,1,4,50,34,1,0,1,0,1,0,0,0,0,0
119,765,0.0,0.39105342354433376,0.6089465764556662,135.9,116.061841112,114.657427374,9699.799989700317,9699.799989700317,1,0,4,50,86,5,0,3,0,0,0,0,0,0,0
120,766,0.0,0.1614718306209605,0.8385281693790395,135.9,117.687074164,112.602041308,13098.122232755024,23576.620018959045,4,1,4,71,42,1,4,1,1,2,0,0,0,0,0
121,767,0.06137857247078448,0.1050398077483572,0.8335816197808583,135.9,120.814704285,108.538761869,14190.620031356812,14190.620031356812,1,0,4,41,37,1,0,3,0,1,0,0,0,0,0
122,768,0.020980216320204796,0.22293387078322105,0.7560859128965741,135.9,116.319305352,110.642476372,18175.853266398113,27263.779899597168,3,0,4,50,62,5,5,1,0,0,0,0,0,0,0
123,769,0.0,0.05997281112922075,0.9400271888707793,135.9,118.353475034,109.070930067,40065.93330637614,60098.89995956421,3,0,4,20,59,1,6,1,0,1,0,0,0,0,0
124,770,0.02735226497131636,0.18775016157047741,0.7848975734582062,135.9,116.935705251,109.926748848,25959.37148775373,54514.68012428284,4,0,4,20,40,1,1,2,2,2,0,0,0,0,0
125,886,0.0,0.1635967604584686,0.8364032395415314,135.9,118.440633512,113.631932758,15894.080005168915,15894.080005168915,1,0,4,60,51,1,0,2,0,1,0,0,0,0,0
126,887,0.018878692855268216,0.10164179392527067,0.8794795132194612,135.9,111.562361391,112.990665895,9837.24281855992,27544.279891967773,4,1,4,50,55,1,1,2,3,2,0,0,0,0,0
127,888,0.032424274727618864,0.23357494879306712,0.734000776479314,135.9,117.329805406,110.745436665,17641.10391998291,44102.759799957275,4,1,4,44,67,5,5,1,2,2,0,0,0,0,0
128,889,0.08112337822117727,0.2472321167630768,0.6716445050157459,135.9,114.591141909,111.166186708,16238.639985402426,48715.919956207275,4,0,4,33,40,1,4,2,3,4,0,0,0,0,0
129,890,0.03196076944422623,0.147942121213204,0.8200971093425697,135.9,117.70169691,114.206622807,12746.87697850741,16570.94007205963,2,0,4,41,44,1,0,2,1,1,0,0,0,0,0
130,891,0.0,0.16541354167473718,0.8345864583252628,135.9,118.282624283,111.904693546,16095.779915809631,16095.779915809631,1,0,4,50,48,1,0,3,0,1,0,0,0,0,0
131,892,0.023855166174110196,0.2645284716635694,0.7116163621623204,135.9,117.25326203,110.517442329,16421.3199857076,24631.9799785614,3,0,4,60,68,5,5,1,0,0,0,0,0,0,0
132,893,0.04696889864072034,0.09915528556903899,0.8538758157902406,135.9,116.438168358,109.988831486,26066.184414350068,67772.07947731018,4,1,4,50,41,1,1,2,3,2,0,0,0,0,0
133,895,0.0,0.18126322193676964,0.8187367780632303,135.9,116.4322809,108.613993773,14992.119979858398,22488.179969787598,3,0,4,60,74,5,5,1,0,0,0,0,0,0,0
134,896,0.0,0.13117199374691108,0.868828006253089,135.9,116.087225005,110.908570818,15407.100014209747,30814.200028419495,4,0,4,31,26,1,0,1,1,2,0,0,0,0,0
135,897,0.0,0.06684128735845743,0.9331587126415426,135.9,115.061647333,118.511062024,10720.320003509521,10720.320003509521,1,0,4,71,72,5,0,1,0,0,0,0,0,0,0
136,898,0.0,0.15261846950406843,0.8473815304959316,135.9,115.810548041,105.53511623,22473.82000732422,44947.64001464844,4,0,4,50,52,1,4,1,1,3,0,0,0,0,0
137,899,0.0,0.15858232969423453,0.8414176703057655,135.9,116.237498636,116.66309191,10120.253372828165,15180.380059242249,3,1,4,50,45,1,4,3,0,2,0,0,0,0,0
138,900,0.0,0.131740399039161,0.868259600960839,135.9,115.624069668,111.402178228,14345.095246632893,30124.700017929077,4,0,4,31,37,1,1,2,2,2,0,0,0,0,0
139,901,0.018207973982718586,0.08780354930686195,0.8939884767104195,135.9,116.628242737,108.806574944,44266.31984233856,44266.31984233856,1,0,4,50,35,1,0,1,0,1,0,0,0,0,0
140,902,0.04814566372034397,0.16159681608544613,0.7902575201942099,135.9,114.957907018,112.236477661,34748.99330647787,52123.4899597168,5,1,4,20,46,1,0,1,0,2,0,0,0,0,0
141,903,0.023520410003465848,0.12269014430872456,0.8537894456878096,135.9,117.414120332,107.784373763,48572.280042648315,48572.280042648315,1,0,4,60,59,1,0,1,0,1,0,0,0,0,0
142,904,0.0367188185992905,0.1926641662183772,0.7706170151823323,135.9,116.315186039,116.501709009,15854.333348955426,33294.1000328064,4,1,4,50,29,1,6,3,2,1,0,0,0,0,0
143,905,0.0,0.2748021279163194,0.7251978720836806,135.9,115.934269042,107.451560639,6885.161908921741,14458.840008735657,4,0,4,50,30,6,4,3,2,1,0,0,0,0,0
144,906,0.0,0.2700059260475125,0.7299940739524875,135.9,116.904860765,110.462299773,18225.60001564026,18225.60001564026,1,0,4,70,68,5,0,1,0,0,0,0,0,0,0
145,907,0.1350408110414006,0.08017213558976735,0.784787053368832,135.9,115.267292162,111.560307405,15377.080083211264,23065.620124816895,3,0,4,71,59,1,4,1,0,2,0,0,0,0,0
146,908,0.0,0.33020730558169836,0.6697926944183017,135.9,117.857912044,110.65301985,24670.319843292236,24670.319843292236,1,0,4,44,87,5,0,1,0,0,0,0,0,0,0
147,909,0.06972255592570938,0.19584095092516754,0.7344364931491231,135.9,115.495308698,108.435866981,19639.746637980144,29459.619956970215,2,0,4,20,57,5,0,1,1,1,0,0,0,0,0
148,910,0.0,0.2218926040039975,0.7781073959960025,135.9,117.171905776,113.666470785,18530.94667561849,27796.420013427734,3,0,4,50,80,5,5,1,0,0,0,0,0,0,0
149,913,0.03475531579989054,0.0606827825390438,0.9045619016610656,135.9,114.735366534,112.091272102,14961.74003982544,14961.74003982544,1,0,4,20,25,1,0,3,0,1,0,0,0,0,0
150,914,0.07422665075631034,0.06336021434811168,0.862413134895578,135.9,114.687363945,110.547035449,13054.880014896393,13054.880014896393,1,0,4,20,25,1,0,3,0,1,0,0,0,0,0
151,915,0.15268226348638259,0.13292656527866137,0.7143911712349561,135.9,113.773591485,111.783351404,16717.199913024902,16717.199913024902,1,0,4,20,25,1,0,3,0,1,0,0,0,0,0
152,1016,0.12107028864784669,0.1201481380216294,0.7587815733305239,135.9,115.814296691,114.947620695,15507.189929962158,31014.379859924316,4,1,4,50,62,5,1,1,1,1,0,0,0,0,0
153,1017,0.025427834748082214,0.10255878707727573,0.8720133781746421,135.9,115.934591022,110.915218138,27612.409702936806,57986.0603761673,4,0,4,20,32,1,1,2,2,2,0,0,0,0,0
154,1018,0.0,0.2388175628799176,0.7611824371200824,135.9,116.042650719,102.640491223,10169.520082473755,10169.520082473755,1,0,4,60,21,3,0,3,0,0,0,0,0,0,0
155,1020,0.025394669147433088,0.25339447084229133,0.7212108600102756,135.9,116.167822649,126.246575139,13309.880039691925,26619.76007938385,4,1,4,50,48,1,4,3,1,2,0,0,0,0,0
156,1021,0.0,0.07119470527538155,0.9288052947246185,135.9,114.279136064,112.496189616,20192.0444922977,36345.680086135864,4,1,4,33,38,1,4,3,1,2,0,0,0,0,0
157,1022,0.04420973616705798,0.06676222777738712,0.8890280360555549,135.9,114.697698862,114.321313594,31365.639944712322,47048.45991706848,2,1,4,50,55,1,0,1,1,2,0,0,0,0,0
158,1023,0.0,0.19328603210506579,0.8067139678949342,135.9,115.07790744,110.600222996,12792.440046310425,12792.440046310425,1,0,4,71,70,5,0,1,0,0,0,0,0,0,0
159,1024,0.03925178337321586,0.24382086338917885,0.7169273532376053,135.9,117.184545315,110.271894711,7727.886665662129,23183.65999698639,4,1,4,50,58,1,1,3,3,4,0,0,0,0,0
160,1025,0.06501096269845036,0.05302854942341795,0.8819604878781317,135.9,114.252596141,119.971945398,27195.413305918377,40793.11995887756,3,1,4,50,34,1,4,3,0,2,0,0,0,0,0
161,1026,0.0,0.12503587381893394,0.874964126181066,135.9,114.84070621,112.324060683,15192.119970321655,15192.119970321655,1,0,4,71,82,5,0,3,0,0,0,0,0,0,0
162,1027,0.0,0.15583484042506004,0.84416515957494,135.9,116.490990021,111.271860631,4684.9600257873535,4684.9600257873535,1,0,4,33,41,4,0,5,0,1,0,0,0,0,0
163,1028,0.0,0.0485865266343335,0.9514134733656665,135.9,115.474295279,104.013840922,32533.923886726643,94348.37927150726,4,0,4,71,44,1,4,3,4,2,0,0,0,0,0
164,1029,0.0,0.24722664232642153,0.7527733576735784,135.9,117.156270931,110.524622602,20451.760011672974,20451.760011672974,1,0,4,70,79,5,0,3,0,0,0,0,0,0,0
165,1030,0.0,0.20720841472491025,0.7927915852750897,135.9,116.341374152,110.288949689,14546.609971046448,29093.219942092896,4,0,4,30,58,1,7,3,1,1,0,0,0,0,0
166,1031,0.03206905043371598,0.01688704725079721,0.9510439023154869,135.9,116.974755066,104.129624837,37699.900173187256,37699.900173187256,1,0,4,41,30,1,0,3,0,1,0,0,0,0,0
167,1032,0.0,0.12224031374006113,0.8777596862599388,135.9,115.989749563,116.557076005,13307.666534423828,19961.499801635742,3,1,4,71,48,1,1,3,0,2,0,0,0,0,0
168,1033,0.0,0.1853057328838951,0.8146942671161049,135.9,115.162043741,110.411850802,11099.000039895376,26637.6000957489,4,0,4,60,43,1,6,2,3,1,0,0,0,0,0
169,1034,0.0,0.16622804493931542,0.8337719550606846,135.9,117.153837037,114.244292985,17425.82004737854,17425.82004737854,1,0,4,70,76,5,0,1,0,0,0,0,0,0,0
170,1035,0.0,0.1835076600894237,0.8164923399105763,135.9,116.687095065,112.408173378,10715.52000617981,10715.52000617981,1,0,4,70,73,5,0,3,0,0,0,0,0,0,0
171,1036,0.0,0.2009761854996075,0.7990238145003925,135.9,114.231768651,109.640272979,11742.507227488928,32879.020236968994,4,0,4,60,54,1,1,3,3,2,0,0,0,0,0
172,1037,0.036341755135421844,0.18623332450872504,0.7774249203558531,135.9,116.166899186,110.654824268,15898.455526563856,28617.21994781494,4,0,4,71,57,1,1,3,1,2,0,0,0,0,0
173,1038,0.0,0.1969648527225127,0.8030351472774873,135.9,116.157427721,110.134076979,7588.426685333252,11382.640027999878,3,0,4,71,55,4,7,3,0,1,0,0,0,0,0
174,1039,0.04677218907475999,0.0763594410456013,0.8768683698796387,135.9,114.741242264,109.584081861,19413.246134978075,25237.219975471497,2,1,4,50,37,1,0,2,1,1,0,0,0,0,0
175,1133,0.0,0.19822497458046434,0.8017750254195356,135.9,117.529145224,114.313955331,13780.099949836731,13780.099949836731,1,0,4,71,72,5,0,3,0,0,0,0,0,0,0
176,1134,0.0,0.1341087958985842,0.8658912041014158,135.9,118.726725217,108.773982286,13091.560013453165,19637.34002017975,2,0,4,20,48,1,0,3,1,1,0,0,0,0,0
177,1135,0.0885851652579425,0.12723600196279253,0.7841788327792649,135.9,114.292644062,110.408460829,18982.647715750194,39863.56020307541,4,0,4,20,33,1,1,3,2,2,0,0,0,0,0
178,1136,0.02581368341024576,0.27921023084720853,0.6949760857425458,135.9,115.499700252,108.418939132,21204.58410965769,40288.70980834961,2,0,4,43,50,1,0,1,3,1,0,0,0,0,0
179,1137,0.0550777329505016,0.22350107564818117,0.7214211914013172,135.9,117.06553865,111.015380089,22703.842796144032,47678.069871902466,4,0,4,33,38,1,6,2,2,1,0,0,0,0,0
180,1138,0.0,0.09171252302706992,0.9082874769729301,135.9,116.821107409,108.220120021,41448.32004022598,82896.64008045197,2,1,4,20,49,1,0,2,2,1,0,0,0,0,0
181,1139,0.0,0.22007208601868797,0.779927913981312,135.9,117.759602329,109.698850512,20369.3865814209,30554.079872131348,3,0,4,71,58,4,1,1,0,2,0,0,0,0,0
182,1140,0.010978701741775218,0.024971059167011835,0.9640502390912129,135.9,119.197014514,109.321001131,22356.013326009113,33534.01998901367,3,0,4,43,27,1,1,3,0,2,0,0,0,0,0
183,1141,0.0,0.0741750536417884,0.9258249463582116,135.9,118.417369677,110.864711039,11333.46000289917,11333.46000289917,1,0,4,71,34,1,0,3,0,1,0,0,0,0,0
184,1142,0.1182539498935943,0.1928625090876524,0.6888835410187533,135.9,114.965108913,111.703585285,10097.540717654758,27263.359937667847,5,1,4,41,44,1,1,5,2,2,0,0,0,0,0
185,1143,0.0,0.3894783854443715,0.6105216145556285,135.9,117.994722568,109.346551179,9927.14403076172,24817.860076904297,4,0,4,20,52,1,1,2,2,3,0,0,0,0,0
186,1144,0.0,0.08775731167477327,0.9122426883252267,135.9,113.6700835,117.279789737,19245.119965553284,19245.119965553284,1,1,4,50,24,1,0,2,0,1,0,0,0,0,0
187,1145,0.04173128157267654,0.3409723058265629,0.6172964126007606,135.9,115.631059252,109.121869179,21125.00000826518,31687.500012397766,3,0,4,71,69,5,5,1,0,0,0,0,0,0,0
188,1152,0.0,0.14433444123604108,0.8556655587639589,135.9,115.551484177,108.349451156,17963.2799577713,17963.2799577713,1,0,4,20,36,1,0,3,0,1,0,0,0,0,0
189,1235,0.05862806690952789,0.10526443978673149,0.8361074933037406,135.9,116.834386022,112.353660687,22173.680090904236,22173.680090904236,1,0,4,20,33,1,0,2,0,1,0,0,0,0,0
190,1236,0.0,0.2816242068549334,0.7183757931450666,135.9,117.675743528,111.765408477,14280.306715647379,21420.46007347107,3,0,4,71,26,1,1,3,0,2,0,0,0,0,0
191,1237,0.0,0.2593372724318869,0.7406627275681131,135.9,112.964596795,124.153017321,6547.80106027921,11786.041908502579,4,1,4,71,34,4,4,3,1,2,0,0,0,0,0
192,1238,0.0,0.06048104308435176,0.9395189569156482,135.9,114.663185009,109.911683268,14199.160025596619,14199.160025596619,1,1,4,20,31,4,0,3,0,1,0,0,0,0,0
193,1239,0.0,0.06410017335788867,0.9358998266421114,135.9,119.58037845,116.056161265,54585.99047342936,114630.57999420166,4,1,4,20,40,1,1,2,2,2,0,0,0,0,0
194,1240,0.0,0.06651940131185688,0.9334805986881431,135.9,113.388019964,108.393123684,19858.466819763184,29787.700229644775,3,0,4,20,35,1,1,3,0,2,0,0,0,0,0
195,1241,0.013055203425850589,0.07966215762776836,0.9072826389463811,135.9,113.293728468,112.564617936,25916.613346099854,38874.92001914978,3,0,4,20,26,1,4,2,0,2,0,0,0,0,0
196,1242,0.0,0.11558706023738417,0.8844129397626158,135.9,117.037010796,113.894124241,21897.780014038086,21897.780014038086,1,0,4,71,78,5,0,1,0,0,0,0,0,0,0
197,1243,0.027561565539034487,0.2577705481090221,0.7146678863519434,135.9,117.000693128,109.074478335,42708.26661809286,64062.39992713928,3,0,4,50,68,5,5,1,0,0,0,0,0,0,0
198,1244,0.0,0.32613151454299044,0.6738684854570096,135.9,115.994264685,110.705260848,18520.457089742024,38892.95988845825,4,0,4,20,45,1,1,2,2,2,0,0,0,0,0
199,1245,0.06138442411099861,0.21047971618019023,0.7281358597088111,135.9,116.873776078,109.373783123,18402.280040740967,27603.42006111145,3,0,4,31,27,1,1,3,0,2,0,0,0,0,0
200,1246,0.03585126379312004,0.2239580276799058,0.7401907085269741,135.9,116.381339923,110.778916303,13497.122212515937,24294.819982528687,4,0,4,60,53,1,1,5,1,2,0,0,0,0,0
201,1247,0.0,0.14464848597642607,0.8553515140235739,135.9,114.399392888,111.707404158,13929.215991210938,34823.039978027344,5,0,4,60,57,1,1,1,1,2,0,0,0,0,0
202,1248,0.0,0.20746635620721482,0.7925336437927851,135.9,116.707344637,109.81993792,8332.488892343308,14998.480006217957,4,0,4,60,28,1,4,3,1,2,0,0,0,0,0
203,1249,0.08312864243215248,0.15811709749190228,0.7587542600759453,135.9,120.834967977,112.919624945,20095.360048294067,20095.360048294067,1,0,4,50,56,1,0,3,0,1,0,0,0,0,0
204,1250,0.0,0.2049097816705031,0.7950902183294969,135.9,114.770389457,111.567435808,11338.453332265219,17007.679998397827,2,0,4,70,44,4,0,3,1,1,0,0,0,0,0
205,1251,0.08541658466661053,0.0827092154928253,0.8318741998405642,135.9,116.760676278,115.858311359,31200.029952049255,62400.05990409851,4,1,4,33,55,1,1,1,1,3,0,0,0,0,0
206,1252,0.0,0.14460964895346562,0.8553903510465344,135.9,118.3260754,110.916877193,25856.826689402264,38785.24003410339,3,0,4,50,70,5,5,1,0,0,0,0,0,0,0
207,1332,0.014970347214435204,0.15386445999341952,0.8311651927921453,135.9,116.069177207,112.106810111,26051.499969482422,26051.499969482422,1,0,2,60,71,5,0,1,0,0,0,0,0,0,0
208,1333,0.0,0.11466113267902305,0.885338867320977,135.9,120.324604462,110.159987946,29695.386686325073,44543.08002948761,3,1,2,41,25,1,1,3,0,2,0,0,0,0,0
209,1334,0.060498214081981,0.09281983351922414,0.8466819523987948,135.9,115.287874317,117.029066411,24114.577777650622,43406.23999977112,4,1,2,20,49,1,1,3,1,2,0,0,0,0,0
210,1335,0.0,0.012939225797785907,0.987060774202214,135.9,117.281080944,113.355466512,41634.6400680542,41634.6400680542,1,0,2,20,94,5,0,1,0,0,0,0,0,0,0
211,1336,0.0,0.12265353615368883,0.8773464638463112,135.9,116.438479855,110.458500374,24338.040057182312,36507.06008577347,3,0,2,20,65,5,5,1,0,0,0,0,0,0,0
212,1337,0.0,0.19879645890168757,0.8012035410983124,135.9,116.108618594,113.944965737,9666.469992637634,19332.93998527527,2,0,2,31,50,1,0,3,2,1,0,0,0,0,0
213,1338,0.0,0.22775210020446507,0.772247899795535,135.9,117.9636498,109.989332925,13193.379981994629,13193.379981994629,1,0,2,70,72,5,0,1,0,0,0,0,0,0,0
214,1339,0.04123272572975059,0.11059357623731252,0.8481736980329369,135.9,116.582601182,114.089224579,55969.13343811035,83953.70015716553,3,1,2,20,73,5,5,1,0,0,0,0,0,0,0
215,1340,0.0,0.24565753704808646,0.7543424629519135,135.9,115.58322395,115.002707155,17786.704770042783,37352.080017089844,4,0,2,31,38,1,1,2,2,2,0,0,0,0,0
216,1341,0.10026922096847074,0.224680593660484,0.6750501853710452,135.9,115.583200863,109.088019234,24504.03001308441,49008.06002616882,4,0,2,60,53,1,1,5,1,2,0,0,0,0,0
217,1483,0.055521563847679145,0.14897883943807846,0.7954995967142424,135.9,114.761362779,109.755870101,14360.786657969156,21541.179986953735,3,0,0,70,68,1,5,1,0,1,0,0,0,0,0
218,1484,0.0,0.3962668956906072,0.6037331043093929,135.9,114.498101371,109.862644438,11344.449969291687,22688.899938583374,4,0,0,50,47,1,1,1,1,2,0,0,0,0,0
219,1485,0.0,0.2258317261847642,0.7741682738152358,135.9,119.056576337,111.418695171,10364.000007629395,10364.000007629395,1,0,0,70,84,5,0,1,0,0,0,0,0,0,0
220,1486,0.05703090170739689,0.09600699203232185,0.8469621062602812,135.9,116.059593479,117.265775622,16911.46682285127,35514.08032798767,4,1,0,50,35,1,1,3,2,2,0,0,0,0,0
221,1487,0.058590409609945195,0.18423072052247863,0.7571788698675762,135.9,115.577524594,112.661620763,15425.895292872474,32394.380115032196,4,1,0,41,48,1,6,1,2,1,0,0,0,0,0
222,1488,0.0,0.002913089599701438,0.9970869104002985,135.9,112.065853664,110.432986553,12728.156505253004,29274.75996208191,4,1,0,50,42,1,1,2,2,3,0,0,0,0,0
223,1489,0.04556334471313359,0.008219682513910028,0.9462169727729564,135.9,121.2,116.449138253,16221.226684570312,24331.84002685547,3,0,0,50,26,1,1,5,0,2,0,0,0,0,0
224,1490,0.06999134528514364,0.20629948879029122,0.7237091659245651,135.9,117.61458019,119.03170868,14858.980003356934,14858.980003356934,1,0,0,43,50,1,0,3,0,1,0,0,0,0,0
225,1491,0.08188423407658602,0.2358870923551893,0.6822286735682247,135.9,116.518044175,108.418217567,34421.43990198771,51632.15985298157,3,0,0,70,58,5,5,1,0,0,0,0,0,0,0
226,1492,0.01822710552950902,0.15217810438410836,0.8295947900863826,135.9,116.758486038,108.354232014,21945.338460482082,28528.93999862671,5,1,0,70,64,5,0,1,0,0,0,0,0,0,0
227,1493,0.1113755067878139,0.3266713851510969,0.5619531080610892,135.9,115.179672586,106.368149726,11266.234784333603,25912.340003967285,4,0,0,70,59,1,6,1,2,1,0,0,0,0,0
228,1494,0.02586135998026264,0.17847786827920434,0.7956607717405331,135.9,115.33238989,115.804251162,30160.826831817627,45241.24024772644,3,0,0,60,65,5,5,1,0,0,0,0,0,0,0
229,1495,0.0,0.17098956740842708,0.8290104325915729,135.9,121.002181909,110.065755344,10523.800011634827,10523.800011634827,1,0,0,71,83,5,0,1,0,0,0,0,0,0,0
230,1496,0.03998133431636828,0.13038705538182815,0.8296316103018035,135.9,115.495495706,111.344001399,22543.85324414571,33815.77986621857,5,0,0,71,66,5,0,1,0,0,0,0,0,0,0
231,1497,0.02880241780565088,0.17010707865583888,0.8010905035385103,135.9,116.985607817,112.736682424,18054.039890289307,18054.039890289307,1,1,0,50,62,5,0,3,0,0,0,0,0,0,0
232,1498,0.13742552757489032,0.19416522903843533,0.6684092433866744,135.9,116.542284107,118.05506774,15555.48004659017,23333.220069885254,3,1,0,70,61,5,6,3,0,0,0,0,0,0,0
233,1499,0.036580790283215175,0.22678422504601306,0.7366349846707717,135.9,116.631181431,113.734732074,12793.600039164225,19190.400058746338,3,0,0,50,72,5,5,1,0,0,0,0,0,0,0
234,1500,0.06941653350677478,0.25158618132391586,0.6789972851693094,135.9,115.89788515,121.012758673,15661.829919815063,31323.659839630127,5,0,0,70,70,5,5,1,0,0,0,0,0,0,0
235,1501,0.0,0.21142982060827936,0.7885701793917206,135.9,116.615449974,110.755320896,12550.066656271618,30120.15997505188,4,0,0,50,35,1,1,1,3,2,0,0,0,0,0
236,1502,0.045918920794843,0.07850369597220917,0.8755773832329479,135.9,114.414679444,110.66988747,11777.280006408691,11777.280006408691,1,0,0,50,35,1,0,3,0,1,0,0,0,0,0
237,1503,0.09092674392109823,0.1614725903174738,0.7476006657614279,135.9,114.828347739,111.907454431,11723.723450660706,11723.723450660706,1,0,0,71,59,7,0,1,0,0,0,0,0,0,0
238,1504,0.0,0.19016158212953363,0.8098384178704664,135.9,113.974737746,115.437480004,11876.70666885376,17815.06000328064,3,0,0,50,62,5,6,1,0,0,0,0,0,0,0
239,1575,0.10378084067388062,0.06965212060878136,0.826567038717338,135.9,117.649326023,114.001793209,24454.866602579754,36682.29990386963,3,0,0,50,25,1,1,2,0,2,0,0,0,0,0
240,1576,0.04512737818614811,0.1491617722108059,0.805710849603046,135.9,115.694048829,117.43760184,14000.36991262436,28000.73982524872,4,1,0,71,59,1,1,1,1,3,0,0,0,0,0
241,1577,0.0502757350355552,0.2801535090198667,0.6695707559445782,135.9,115.289896895,116.992344556,9002.207372453477,24305.95990562439,4,1,0,60,37,1,6,2,4,1,0,0,0,0,0
242,1578,0.08373510398602457,0.30975472816442023,0.6065101678495552,135.9,115.159563119,109.638065291,15959.853396097818,23939.78009414673,3,0,0,50,64,5,6,1,0,0,0,0,0,0,0
243,1579,0.03501697648931375,0.051212328244062855,0.9137706952666234,135.9,116.025641001,125.593915138,9899.96000289917,14849.940004348755,3,1,0,71,61,5,5,2,0,0,0,0,0,0,0
244,1580,0.0,0.33425388422599284,0.6657461157740071,135.9,114.942643465,111.479923401,14112.306663513184,21168.459995269775,3,0,0,70,58,1,5,1,0,1,0,0,0,0,0
245,1581,0.09232316187865323,0.26460322322915747,0.6430736148921893,135.9,115.941714875,111.040917121,14166.799877257574,29750.279742240906,4,0,0,20,35,1,1,2,2,2,0,0,0,0,0
246,1582,0.09876398185149415,0.12088267042764728,0.7803533477208585,135.9,117.650486056,112.261833753,13099.511954498292,32748.779886245728,4,0,0,50,45,1,1,1,2,3,0,0,0,0,0
247,1583,0.03359517282810581,0.092348476701642,0.8740563504702522,135.9,115.530169349,109.049681909,19950.33045437025,45885.760045051575,4,0,0,31,41,1,1,2,2,2,0,0,0,0,0
248,1584,0.05436456879142375,0.006691023851252153,0.9389444073573241,135.9,121.2,112.452309971,7970.87777879503,14347.580001831055,2,0,0,60,44,1,0,3,2,2,0,0,0,0,0
249,1585,0.08214790562582436,0.17896508114648896,0.7388870132276867,135.9,116.685154109,107.305812293,11077.580043792725,11077.580043792725,1,0,0,60,48,1,0,2,0,1,0,0,0,0,0
250,1586,0.024261188315490206,0.21525019774251572,0.7604886139419941,135.9,115.731310884,110.915357269,17563.4888765547,31614.279977798462,4,0,0,31,30,1,1,2,1,2,0,0,0,0,0
251,1690,0.0,0.06413376409938769,0.9358662359006124,135.9,116.189143783,108.904365257,8924.940014362335,17849.88002872467,2,0,2,71,52,4,0,3,2,1,0,0,0,0,0
252,1691,0.0,0.15735013090359837,0.8426498690964016,135.9,114.972596909,107.830376036,22080.693340301514,33121.04001045227,3,0,2,50,56,1,1,1,0,2,0,0,0,0,0
