,posteCOICOP,annee,description,categoriefiscale,supplementaire
2760,9915,2003,autres impôts et taxes,0,1
2761,9915,2004,autres impôts et taxes,0,1
2762,9915,2005,autres impôts et taxes,0,1
2763,9915,2006,autres impôts et taxes,0,1
2764,9915,2007,autres impôts et taxes,0,1
2765,9915,2008,autres impôts et taxes,0,1
2766,9915,2009,autres impôts et taxes,0,1
2767,9915,2010,autres impôts et taxes,0,1
2768,9915,2011,autres impôts et taxes,0,1
2769,9915,2012,autres impôts et taxes,0,1
2770,9915,2013,autres impôts et taxes,0,1
2771,9915,2014,autres impôts et taxes,0,1
2772,9921,1994,remboursements de prêts résidence principale,0,1
2773,9921,1995,remboursements de prêts résidence principale,0,1
2774,9921,1996,remboursements de prêts résidence principale,0,1
2775,9921,1997,remboursements de prêts résidence principale,0,1
2776,9921,1998,remboursements de prêts résidence principale,0,1
2777,9921,1999,remboursements de prêts résidence principale,0,1
2778,9921,2000,remboursements de prêts résidence principale,0,1
2779,9921,2001,remboursements de prêts résidence principale,0,1
2780,9921,2002,remboursements de prêts résidence principale,0,1
2781,9921,2003,remboursements de prêts résidence principale,0,1
2782,9921,2004,remboursements de prêts résidence principale,0,1
2783,9921,2005,remboursements de prêts résidence principale,0,1
2784,9921,2006,remboursements de prêts résidence principale,0,1
2785,9921,2007,remboursements de prêts résidence principale,0,1
2786,9921,2008,remboursements de prêts résidence principale,0,1
2787,9921,2009,remboursements de prêts résidence principale,0,1
2788,9921,2010,remboursements de prêts résidence principale,0,1
2789,9921,2011,remboursements de prêts résidence principale,0,1
2790,9921,2012,remboursements de prêts résidence principale,0,1
2791,9921,2013,remboursements de prêts résidence principale,0,1
2792,9921,2014,remboursements de prêts résidence principale,0,1
2793,9922,1994,remboursements de prêts résidence secondaire ou autre logement,0,1
2794,9922,1995,remboursements de prêts résidence secondaire ou autre logement,0,1
2795,9922,1996,remboursements de prêts résidence secondaire ou autre logement,0,1
2796,9922,1997,remboursements de prêts résidence secondaire ou autre logement,0,1
2797,9922,1998,remboursements de prêts résidence secondaire ou autre logement,0,1
2798,9922,1999,remboursements de prêts résidence secondaire ou autre logement,0,1
2799,9922,2000,remboursements de prêts résidence secondaire ou autre logement,0,1
2800,9922,2001,remboursements de prêts résidence secondaire ou autre logement,0,1
2801,9922,2002,remboursements de prêts résidence secondaire ou autre logement,0,1
2802,9922,2003,remboursements de prêts résidence secondaire ou autre logement,0,1
2803,9922,2004,remboursements de prêts résidence secondaire ou autre logement,0,1
2804,9922,2005,remboursements de prêts résidence secondaire ou autre logement,0,1
2805,9922,2006,remboursements de prêts résidence secondaire ou autre logement,0,1
2806,9922,2007,remboursements de prêts résidence secondaire ou autre logement,0,1
2807,9922,2008,remboursements de prêts résidence secondaire ou autre logement,0,1
2808,9922,2009,remboursements de prêts résidence secondaire ou autre logement,0,1
2809,9922,2010,remboursements de prêts résidence secondaire ou autre logement,0,1
2810,9922,2011,remboursements de prêts résidence secondaire ou autre logement,0,1
2811,9922,2012,remboursements de prêts résidence secondaire ou autre logement,0,1
2812,9922,2013,remboursements de prêts résidence secondaire ou autre logement,0,1
2813,9922,2014,remboursements de prêts résidence secondaire ou autre logement,0,1
2814,9923,1994,autres remboursements de prêts,0,1
2815,9923,1995,autres remboursements de prêts,0,1
2816,9923,1996,autres remboursements de prêts,0,1
2817,9923,1997,autres remboursements de prêts,0,1
2818,9923,1998,autres remboursements de prêts,0,1
2819,9923,1999,autres remboursements de prêts,0,1
2820,9923,2000,autres remboursements de prêts,0,1
2821,9923,2001,autres remboursements de prêts,0,1
2822,9923,2002,autres remboursements de prêts,0,1
2823,9923,2003,autres remboursements de prêts,0,1
2824,9923,2004,autres remboursements de prêts,0,1
2825,9923,2005,autres remboursements de prêts,0,1
2826,9923,2006,autres remboursements de prêts,0,1
2827,9923,2007,autres remboursements de prêts,0,1
2828,9923,2008,autres remboursements de prêts,0,1
2829,9923,2009,autres remboursements de prêts,0,1
2830,9923,2010,autres remboursements de prêts,0,1
2831,9923,2011,autres remboursements de prêts,0,1
2832,9923,2012,autres remboursements de prêts,0,1
2833,9923,2013,autres remboursements de prêts,0,1
2834,9923,2014,autres remboursements de prêts,0,1
2835,9931,1994,argent donné au sein du ménage,0,1
2836,9931,1995,argent donné au sein du ménage,0,1
2837,9931,1996,argent donné au sein du ménage,0,1
2838,9931,1997,argent donné au sein du ménage,0,1
2839,9931,1998,argent donné au sein du ménage,0,1
2840,9931,1999,argent donné au sein du ménage,0,1
2841,9931,2000,argent donné au sein du ménage,0,1
2842,9931,2001,argent donné au sein du ménage,0,1
2843,9931,2002,argent donné au sein du ménage,0,1
2844,9931,2003,argent donné au sein du ménage,0,1
2845,9931,2004,argent donné au sein du ménage,0,1
2846,9931,2005,argent donné au sein du ménage,0,1
2847,9931,2006,argent donné au sein du ménage,0,1
2848,9931,2007,argent donné au sein du ménage,0,1
2849,9931,2008,argent donné au sein du ménage,0,1
2850,9931,2009,argent donné au sein du ménage,0,1
2851,9931,2010,argent donné au sein du ménage,0,1
2852,9931,2011,argent donné au sein du ménage,0,1
2853,9931,2012,argent donné au sein du ménage,0,1
2854,9931,2013,argent donné au sein du ménage,0,1
2855,9931,2014,argent donné au sein du ménage,0,1
2856,9932,1994,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2857,9932,1995,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2858,9932,1996,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2859,9932,1997,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2860,9932,1998,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2861,9932,1999,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2862,9932,2000,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2863,9932,2001,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2864,9932,2002,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2865,9932,2003,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2866,9932,2004,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2867,9932,2005,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2868,9932,2006,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2869,9932,2007,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2870,9932,2008,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2871,9932,2009,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2872,9932,2010,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2873,9932,2011,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2874,9932,2012,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2875,9932,2013,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2876,9932,2014,aides et cadeaux en argent offerts par le ménage (à des membres de la famille ne,0,1
2877,9933,1994,cadeaux offerts (argent ou bien) sai,2,1
2878,9933,1995,cadeaux offerts (argent ou bien) sai,2,1
2879,9933,1996,cadeaux offerts (argent ou bien) sai,2,1
2880,9933,1997,cadeaux offerts (argent ou bien) sai,2,1
2881,9933,1998,cadeaux offerts (argent ou bien) sai,2,1
2882,9933,1999,cadeaux offerts (argent ou bien) sai,2,1
2883,9933,2000,cadeaux offerts (argent ou bien) sai,2,1
2884,9933,2001,cadeaux offerts (argent ou bien) sai,2,1
2885,9933,2002,cadeaux offerts (argent ou bien) sai,2,1
2886,9933,2003,cadeaux offerts (argent ou bien) sai,2,1
2887,9933,2004,cadeaux offerts (argent ou bien) sai,2,1
2888,9933,2005,cadeaux offerts (argent ou bien) sai,2,1
2889,9933,2006,cadeaux offerts (argent ou bien) sai,2,1
2890,9933,2007,cadeaux offerts (argent ou bien) sai,2,1
2891,9933,2008,cadeaux offerts (argent ou bien) sai,2,1
2892,9933,2009,cadeaux offerts (argent ou bien) sai,2,1
2893,9933,2010,cadeaux offerts (argent ou bien) sai,2,1
2894,9933,2011,cadeaux offerts (argent ou bien) sai,2,1
2895,9933,2012,cadeaux offerts (argent ou bien) sai,2,1
2896,9933,2013,cadeaux offerts (argent ou bien) sai,2,1
2897,9933,2014,cadeaux offerts (argent ou bien) sai,2,1
2898,9941,1994,prélèvements de l'employeur,0,1
2899,9941,1995,prélèvements de l'employeur,0,1
2900,9941,1996,prélèvements de l'employeur,0,1
2901,9941,1997,prélèvements de l'employeur,0,1
2902,9941,1998,prélèvements de l'employeur,0,1
2903,9941,1999,prélèvements de l'employeur,0,1
2904,9941,2000,prélèvements de l'employeur,0,1
2905,9941,2001,prélèvements de l'employeur,0,1
2906,9941,2002,prélèvements de l'employeur,0,1
2907,9941,2003,prélèvements de l'employeur,0,1
2908,9941,2004,prélèvements de l'employeur,0,1
2909,9941,2005,prélèvements de l'employeur,0,1
2910,9941,2006,prélèvements de l'employeur,0,1
2911,9941,2007,prélèvements de l'employeur,0,1
2912,9941,2008,prélèvements de l'employeur,0,1
2913,9941,2009,prélèvements de l'employeur,0,1
2914,9941,2010,prélèvements de l'employeur,0,1
2915,9941,2011,prélèvements de l'employeur,0,1
2916,9941,2012,prélèvements de l'employeur,0,1
2917,9941,2013,prélèvements de l'employeur,0,1
2918,9941,2014,prélèvements de l'employeur,0,1
