,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,depenses_par_uc,depenses_tot,typmen,dip14pr,agepr,situapr,situacj,nenfants,nactifs,vag,veh_diesel,veh_essence,elect_only,veh_tot,part_veh_essence,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_17,vag_18,vag_19,vag_20,vag_21,vag_22
87,11155301000,0.024110125639081312,0.017884317915310716,0.08359199710771947,0.8744135593378884,136.951835499,97.8424458043,115.577413579,112.705400508,23724.47197341919,59311.17993354797,4,20,52,1,1,2,2,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
88,11155401000,0.0,0.025544526964406688,0.10389531778082033,0.870560155254773,127.793168322,96.2,116.654031331,112.949794537,30759.230012893677,30759.230012893677,1,20,44,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
89,11155501000,0.0,0.085467558712827,0.010030497979832456,0.9045019433073406,136.951835499,96.2,114.1,115.608027238,10800.39431254069,19440.709762573242,4,43,32,1,4,1,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
90,11155601000,0.0,0.012582434480403587,0.08483546550344863,0.9025821000161478,146.110502675,96.2,117.662897645,106.103547984,28134.460032463074,28134.460032463074,1,20,27,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
91,11155701000,0.012323532331686385,0.017202758933598416,0.10105296516237183,0.8694207435723433,146.110502675,96.2,117.762876573,110.972577704,19925.744416978625,35866.33995056152,4,20,35,1,4,1,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
92,11155801000,0.0,0.009980612988918768,0.10276750000846896,0.8872518870026123,127.793168322,101.01369863,112.634642017,119.871449056,14628.36001777649,14628.36001777649,1,20,44,1,0,0,1,18,1.0,0.0,0,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
93,11155901000,0.02821498937737157,0.016436475584527283,0.04693959472062898,0.9084089403174722,136.951835499,96.2,116.060508439,121.187186203,55486.347745895386,83229.52161884308,3,43,54,1,1,0,2,18,1.0,1.0,1,2.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
94,11156101000,0.0,0.01112525062896333,0.11815016236515113,0.8707245870058855,136.951835499,96.2,115.803672321,113.037113585,23370.260021209717,23370.260021209717,1,31,35,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
95,11156201000,0.10613725332577657,0.009939274558935599,0.08619670232885682,0.797726769786431,127.793168322,96.2,119.165587355,115.04070984,22536.85605239868,33805.28407859802,3,20,50,1,1,0,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
96,11156301000,0.0,0.005041024781890141,0.1335496652099404,0.8614093100081694,136.951835499,96.2,117.370557824,109.017178851,39476.10031890869,39476.10031890869,1,70,61,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
97,11156401000,0.01771267415086175,0.006197238350549646,0.04965262564982431,0.9264374618487643,136.951835499,96.2,119.229988535,113.290644307,30336.093170166016,45504.13975524902,3,20,33,1,1,0,2,18,1.0,1.0,1,2.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
98,11156801000,0.010794013156012944,0.04133486333162596,0.09315578096703206,0.854715342545329,136.951835499,102.280619539,116.897861749,115.940565017,30458.549962997437,60917.09992599487,4,20,64,1,5,1,1,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
99,11157101000,0.11315044518081521,0.00777270938590832,0.030428084871227754,0.8486487605620487,146.110502675,96.2,111.577197324,109.952699172,38596.58004760742,38596.58004760742,1,20,26,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
100,11157201000,0.0,0.00099513874536189,0.14245773108225426,0.8565471301723838,146.110502675,96.2,115.845835049,113.439840941,22107.470041275024,22107.470041275024,1,50,62,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
101,11157801000,0.023307926968964013,0.037500015593326615,0.17227715509312508,0.7669149023445843,127.793168322,96.2,114.607284981,113.06931031,20869.556539369667,47999.98004055023,2,20,48,1,0,3,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
102,11158001000,0.09229668857004897,0.010518141147583928,0.14503114310298498,0.7521540271793821,127.793168322,96.2,116.850636372,114.196967214,22817.72003555298,22817.72003555298,1,20,37,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
103,11158101000,0.0,0.02351536751981293,0.062276365990250375,0.9142082664899367,146.110502675,96.2,112.422830504,109.032756082,21067.783280412357,50562.679872989655,4,20,40,1,1,3,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
104,11158601000,0.07702650640566994,0.00836880788437425,0.05016877153364198,0.8644359141763138,146.110502675,96.2,115.281798437,111.490719303,35847.3995513916,35847.3995513916,1,20,55,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
105,11158701000,0.0,0.04086280521905544,0.3017633249359575,0.6573738698449871,146.110502675,109.562880886,116.661900775,112.886111878,35337.75990804037,53006.63986206055,3,20,80,5,6,0,0,18,0.0,1.0,0,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
106,11158901000,0.04452762367428322,0.01966065845310659,0.12265921606577765,0.8131525018068325,146.110502675,96.2,117.612305225,113.088831393,16219.644405576917,29195.359930038452,2,60,47,1,0,2,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
107,11159201000,0.021253321803687556,0.00453305115393336,0.12925239707049432,0.8449612299718847,136.951835499,96.2,115.5542827,111.920013748,40370.15991783142,40370.15991783142,1,20,50,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
108,11175401000,0.04446497477609185,0.03846079809384623,0.06539816356918501,0.8516760635608769,146.110502675,96.2,117.766151596,111.97790739,20780.400013556846,27014.5200176239,2,20,48,1,0,1,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
109,11175501000,0.0,0.006540364956761107,0.07768427450625426,0.9157753605369846,136.951835499,96.2,115.055904169,114.185403492,18347.599987665813,27521.39998149872,3,70,63,5,5,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
110,11175601000,0.06800135643635345,0.009592951221786739,0.12822607953370851,0.7941796128081513,146.110502675,96.2,118.322020426,111.114504267,22099.559885025024,22099.559885025024,1,30,73,5,0,0,0,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
111,11176001000,0.0267264917189728,0.00321024298516037,0.13874404664345205,0.8313192186524148,146.110502675,96.2,117.543533966,113.572358543,45167.92051887512,45167.92051887512,1,20,59,1,0,0,1,18,0.0,3.0,1,3.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
112,11176601000,0.0417470406540035,0.019267864917232386,0.27267021015513887,0.6663148842736253,127.793168322,96.2,116.899770924,111.324832918,18268.760005950928,27403.14000892639,3,71,68,5,5,0,0,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
113,11176801000,0.0,0.03549413767416445,0.2699944383199909,0.6945114240058446,136.951835499,96.2,115.036971606,117.428046609,4695.611094898648,8452.099970817566,4,50,28,4,4,1,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
114,11177301000,0.025444439710424198,0.029411490154529787,0.12056260136739588,0.8245814687676501,146.110502675,96.2,116.339123325,111.908917667,17136.15996170044,17136.15996170044,1,60,38,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
115,11177501000,0.024377295956601413,0.01430092749573478,0.09048039683750762,0.8708413797101562,146.110502675,96.2,114.696021603,116.849455765,31996.98610496521,31996.98610496521,1,43,29,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
116,11178001000,0.03442242576698619,0.011646784775262375,0.028996964876121765,0.9249338245816296,146.110502675,96.2,114.400672436,111.732128814,22667.20001220703,22667.20001220703,1,50,34,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
117,11178201000,0.0,0.054640301919913585,0.39105342354433376,0.5543062745357527,136.951835499,129.350943396,116.061841112,113.209025671,9699.799989700317,9699.799989700317,1,50,86,5,0,0,0,18,0.0,0.0,0,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
118,11178301000,0.0,0.07634682149317999,0.1614718306209605,0.7621813478858596,136.951835499,96.2,117.687074164,114.24501476,13098.122232755024,23576.620018959045,4,71,42,1,4,1,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
119,11178401000,0.06137857247078448,0.04580490482894364,0.1050398077483572,0.7877767149519147,136.951835499,96.2,120.814704285,109.256193347,14190.620031356812,14190.620031356812,1,41,37,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
120,11178601000,0.020980216320204796,0.0644444756548948,0.22293387078322105,0.6916414372416794,127.793168322,96.2,116.319305352,111.988170494,18175.853266398113,27263.779899597168,3,50,62,5,5,0,0,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
121,11178701000,0.0,0.04409398511092508,0.05997281112922075,0.8959332037598542,127.793168322,96.2,118.353475034,109.704381977,40065.93330637614,60098.89995956421,3,20,59,1,6,0,1,18,2.0,0.0,1,2.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
122,11179201000,0.02735226497131636,0.04439171236963827,0.18775016157047741,0.740505861088568,146.110502675,104.594380165,116.935705251,110.246412728,25959.37148775373,54514.68012428284,4,20,40,1,1,2,2,18,0.0,2.0,0,2.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
123,11199301000,0.0,0.015099961741852914,0.1635967604584686,0.8213032777996785,136.951835499,96.2,118.440633512,113.952425229,15894.080005168915,15894.080005168915,1,60,51,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
124,11199401000,0.018878692855268216,0.06099269999394347,0.10164179392527067,0.8184868132255176,136.951835499,96.2,111.562361391,114.241887088,9837.24281855992,27544.279891967773,4,50,55,1,1,3,2,18,1.0,1.0,1,2.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
125,11199501000,0.032424274727618864,0.016597600769662244,0.23357494879306712,0.7174031757096517,146.110502675,96.2,117.329805406,111.08195504,17641.10391998291,44102.759799957275,4,44,67,5,5,2,2,18,0.0,2.0,1,2.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
126,11199601000,0.08112337822117727,0.015395377951893458,0.2472321167630768,0.6562491270638525,127.793168322,96.2,114.591141909,111.517288281,16238.639985402426,48715.919956207275,4,33,40,1,4,3,4,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
127,11199701000,0.03196076944422623,0.013276253431810029,0.147942121213204,0.8068208559107598,146.110502675,96.2,117.70169691,114.502922148,12746.87697850741,16570.94007205963,2,41,44,1,0,1,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
128,11199801000,0.0,0.014910740657199635,0.16541354167473718,0.8196757176680631,136.951835499,96.2,118.282624283,112.190378003,16095.779915809631,16095.779915809631,1,50,48,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
129,11199901000,0.023855166174110196,0.04031344621359159,0.2645284716635694,0.6713029159487288,146.110502675,128.774924471,117.25326203,109.421034125,16421.3199857076,24631.9799785614,3,60,68,5,5,0,0,18,0.0,1.0,0,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
130,11200001000,0.04696889864072034,0.018857323102028607,0.09915528556903899,0.835018492688212,146.110502675,96.2,116.438168358,110.300226326,26066.184414350068,67772.07947731018,4,50,41,1,1,3,2,18,0.0,2.0,1,2.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
131,11200201000,0.0,0.08004204886381479,0.18126322193676964,0.7386947291994156,146.110502675,96.2,116.4322809,109.959125201,14992.119979858398,22488.179969787598,3,60,74,5,5,0,0,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
132,11200401000,0.0,0.06230893543331359,0.13117199374691108,0.8065190708197754,136.951835499,96.2,116.087225005,112.044905249,15407.100014209747,30814.200028419495,4,31,26,1,0,1,2,18,1.0,1.0,1,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
133,11200501000,0.0,0.09309423596247908,0.06684128735845743,0.8400644766790635,146.110502675,164.256112224,115.061647333,113.441688642,10720.320003509521,10720.320003509521,1,71,72,5,0,0,0,18,0.0,1.0,0,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
134,11200601000,0.0,0.04124799431951892,0.15261846950406843,0.8061335361764126,146.110502675,96.2,115.810548041,106.012772603,22473.82000732422,44947.64001464844,4,50,52,1,4,1,3,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
135,11200901000,0.0,0.06719199361408576,0.15858232969423453,0.7742256766916797,127.793168322,96.2,116.237498636,118.439002968,10120.253372828165,15180.380059242249,3,50,45,1,4,0,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
136,11201201000,0.0,0.0436718043771563,0.131740399039161,0.8245877965836828,127.793168322,102.119367651,115.624069668,111.893814279,14345.095246632893,30124.700017929077,4,31,37,1,1,2,2,18,1.0,0.0,0,1.0,0.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
137,11201501000,0.018207973982718586,0.02656647320555466,0.08780354930686195,0.8674220035048648,146.110502675,96.2,116.628242737,109.192675636,44266.31984233856,44266.31984233856,1,50,35,1,0,0,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
138,11201701000,0.04814566372034397,0.032614853712094695,0.16159681608544613,0.7576426664821152,127.793168322,96.2,114.957907018,112.926812823,34748.99330647787,52123.4899597168,5,20,46,1,0,0,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
139,11201801000,0.023520410003465848,0.02956830512562317,0.12269014430872456,0.8242211405621864,146.110502675,98.87639601,117.414120332,108.103940675,48572.280042648315,48572.280042648315,1,60,59,1,0,0,1,18,0.0,1.0,0,1.0,1.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
140,11202201000,0.0367188185992905,0.05406363284264681,0.1926641662183772,0.7165533823396855,127.793168322,96.2,116.315186039,118.033463892,15854.333348955426,33294.1000328064,4,50,29,1,6,2,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
141,11202301000,0.0,0.027388089207761278,0.2748021279163194,0.6978097828759193,136.951835499,96.2,115.934269042,107.89316916,6885.161908921741,14458.840008735657,4,50,30,6,4,2,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
142,11202401000,0.0,0.014485119819015504,0.2700059260475125,0.7155089541334719,136.951835499,96.2,116.904860765,110.751032877,18225.60001564026,18225.60001564026,1,70,68,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
143,11202601000,0.1350408110414006,0.05410650107157729,0.08017213558976735,0.7306805522972548,127.793168322,96.2,115.267292162,112.697729889,15377.080083211264,23065.620124816895,3,71,59,1,4,0,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
144,11202901000,0.0,0.014592433429592629,0.33020730558169836,0.655200260988709,136.951835499,96.2,117.857912044,110.974913388,24670.319843292236,24670.319843292236,1,44,87,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
145,11203001000,0.06972255592570938,0.07423721022859124,0.19584095092516754,0.6601992829205319,136.951835499,97.2481481481,115.495308698,109.693888697,19639.746637980144,29459.619956970215,2,20,57,5,0,1,1,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
146,11203201000,0.0,0.0940408872343001,0.2218926040039975,0.6840665087617024,136.951835499,145.243228768,117.171905776,109.325509345,18530.94667561849,27796.420013427734,3,50,80,5,5,0,0,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
147,11203601001,0.03475531579989054,0.02486341822607554,0.0606827825390438,0.8796984834349901,127.793168322,96.2,114.735366534,112.540416158,14961.74003982544,14961.74003982544,1,20,25,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
148,11203601002,0.07422665075631034,0.028495091458177014,0.06336021434811168,0.833918043437401,127.793168322,96.2,114.687363945,111.037275575,13054.880014896393,13054.880014896393,1,20,25,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
149,11203601003,0.15268226348638259,0.0222525304438193,0.13292656527866137,0.6921386407911367,127.793168322,96.2,113.773591485,112.284362302,16717.199913024902,16717.199913024902,1,20,25,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
150,11219301000,0.12107028864784669,0.09079659218460581,0.1201481380216294,0.6679849811459181,136.951835499,103.166477273,115.814296691,116.548985554,15507.189929962158,31014.379859924316,4,50,62,5,1,1,1,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
151,11219401000,0.025427834748082214,0.02152241404061548,0.10255878707727573,0.8504909641340266,136.951835499,96.2,115.934591022,111.28759954,27612.409702936806,57986.0603761673,4,20,32,1,1,2,2,18,1.0,1.0,1,2.0,0.5,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
152,11220501000,0.025394669147433088,0.02554493346191494,0.25339447084229133,0.6956659265483607,127.793168322,96.2,116.167822649,127.349888861,13309.880039691925,26619.76007938385,4,50,48,1,4,1,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
153,11220601000,0.0,0.02822893938340061,0.07119470527538155,0.9005763553412178,136.951835499,96.2,114.279136064,113.007000438,20192.0444922977,36345.680086135864,4,33,38,1,4,1,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
154,11220801000,0.04420973616705798,0.11908445057812674,0.06676222777738712,0.7699435854774281,127.793168322,96.2,114.697698862,117.124073061,31365.639944712322,47048.45991706848,2,50,55,1,0,1,2,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
155,11220901000,0.0,0.02650002648226394,0.19328603210506579,0.7802139414126703,136.951835499,96.2,115.07790744,111.089327677,12792.440046310425,12792.440046310425,1,71,70,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
156,11221101000,0.03925178337321586,0.03191903263316455,0.24382086338917885,0.6850083206044407,133.89894644,96.2,117.184545315,110.927596624,7727.886665662129,23183.65999698639,4,50,58,1,1,3,4,18,2.0,1.0,1,3.0,0.333333333333,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
157,11221201000,0.06501096269845036,0.00823668305681724,0.05302854942341795,0.8737238048213145,146.110502675,96.2,114.252596141,120.196045942,27195.413305918377,40793.11995887756,3,50,34,1,4,0,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
158,11221301001,0.0,0.03278015187958367,0.12503587381893394,0.8421839743014824,136.951835499,96.2,114.84070621,112.951654147,15192.119970321655,15192.119970321655,1,71,82,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
159,11221401000,0.0,0.0027981402758417775,0.0485865266343335,0.9486153330898247,136.951835499,96.2,115.474295279,104.036889488,32533.923886726643,94348.37927150726,4,71,44,1,4,4,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
160,11221501000,0.0,0.05691441711303279,0.24722664232642153,0.6958589405605456,136.951835499,96.2,117.156270931,111.696235839,20451.760011672974,20451.760011672974,1,70,79,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
161,11221601000,0.0,0.03464724777822193,0.20720841472491025,0.7581443374968678,146.110502675,96.2,116.341374152,110.932815648,14546.609971046448,29093.219942092896,4,30,58,1,7,1,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
162,11221701000,0.03206905043371598,0.01114061305389637,0.01688704725079721,0.9399032892615904,127.793168322,96.2,116.974755066,104.223614169,37699.900173187256,37699.900173187256,1,41,30,1,0,0,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
163,11221901000,0.0,0.016531823925021817,0.12224031374006113,0.8612278623349171,136.951835499,96.2,115.989749563,116.9478432,13307.666534423828,19961.499801635742,3,71,48,1,1,0,2,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
164,11222001000,0.0,0.03603928268872865,0.1853057328838951,0.7786549844273762,146.110502675,96.2,115.162043741,111.069632386,11099.000039895376,26637.6000957489,4,60,43,1,6,3,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
165,11222201000,0.0,0.01652719924898601,0.16622804493931542,0.8172447558116985,136.951835499,96.2,117.153837037,114.609204015,17425.82004737854,17425.82004737854,1,70,76,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
166,11222301000,0.0,0.0201576778238881,0.1835076600894237,0.7963346620866882,136.951835499,96.2,116.687095065,112.818452061,10715.52000617981,10715.52000617981,1,70,73,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
167,11222401000,0.0,0.015328923926793449,0.2009761854996075,0.7836948905735991,146.110502675,96.2,114.231768651,109.903162178,11742.507227488928,32879.020236968994,4,60,54,1,1,3,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
168,11222501000,0.036341755135421844,0.01635378981093983,0.18623332450872504,0.7610711305449133,146.110502675,96.2,116.166899186,110.965427507,15898.455526563856,28617.21994781494,4,71,57,1,1,1,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
169,11222601000,0.0,0.055874559718617045,0.1969648527225127,0.7471605875588703,136.951835499,96.2,116.157427721,111.176102522,7588.426685333252,11382.640027999878,3,71,55,4,7,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
170,11222801000,0.04677218907475999,0.06609285815240977,0.0763594410456013,0.810775511727229,127.793168322,96.2,114.741242264,110.675126437,19413.246134978075,25237.219975471497,2,50,37,1,0,1,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
171,11243601000,0.0,0.01567477745345085,0.19822497458046434,0.7861002479660848,136.951835499,96.2,117.529145224,114.675146183,13780.099949836731,13780.099949836731,1,71,72,5,0,0,0,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
172,11244301000,0.0,0.15052955221849557,0.1341087958985842,0.7153616518829202,146.110502675,96.2,118.726725217,111.419855066,13091.560013453165,19637.34002017975,2,20,48,1,0,1,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
173,11244501000,0.0885851652579425,0.028898572885397353,0.12723600196279253,0.7552802598938676,146.110502675,97.7354166667,114.292644062,110.893357509,18982.647715750194,39863.56020307541,4,20,33,1,1,2,2,18,0.0,2.0,0,2.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
174,11244701000,0.02581368341024576,0.05832899616738225,0.27921023084720853,0.6366470895751635,127.793168322,96.2,115.499700252,109.538426624,21204.58410965769,40288.70980834961,2,43,50,1,0,3,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
175,11245301000,0.0550777329505016,0.027266204430941385,0.22350107564818117,0.6941549869703758,127.793168322,96.2,117.06553865,111.597323877,22703.842796144032,47678.069871902466,4,33,38,1,6,2,1,18,1.0,0.0,1,1.0,0.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
176,11245401000,0.0,0.029241233391938265,0.09171252302706992,0.8790462435809918,146.110502675,96.2,116.821107409,108.619966033,41448.32004022598,82896.64008045197,2,20,49,1,0,2,1,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
177,11246001000,0.0,0.06166115974968087,0.22007208601868797,0.7182667542316311,136.951835499,100.211464968,117.759602329,110.5133156,20369.3865814209,30554.079872131348,3,71,58,4,1,0,2,18,1.0,1.0,0,2.0,0.5,2005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
178,11246301000,0.010978701741775218,0.03381640496342276,0.024971059167011835,0.9302338341277901,146.110502675,96.2,119.197014514,109.797983446,22356.013326009113,33534.01998901367,3,43,27,1,1,0,2,18,0.0,1.0,1,1.0,1.0,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
179,11246401000,0.0,0.07252860113237504,0.0741750536417884,0.8532963452258365,136.951835499,96.2,118.417369677,112.111184183,11333.46000289917,11333.46000289917,1,71,34,1,0,0,1,18,0.0,0.0,1,0.0,0.5,2005,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
