,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,depenses_par_uc,depenses_tot,typmen,dip14pr,agepr,situapr,situacj,nenfants,nactifs,vag,veh_diesel,veh_essence,elect_only,veh_tot,part_veh_essence,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_9,vag_10,vag_11,vag_12,vag_13,vag_14,vag_15,vag_16
8041,4562,0.0,0.15364269452256596,0.18983527521092808,0.6565220302665059,129.640978787,126.087273916,106.689753086,103.679728696,19912.0,29868,3,70,54,1,1,0,2,15,0,1,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8042,4563,0.03440347071583514,0.0787418655097614,0.2675921908893709,0.6192624728850326,99.6693056813,119.988705234,106.394293126,102.292566905,15366.666666666666,23050,3,50,52,1,1,0,2,15,2,0,0,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8043,4564,0.0,0.0860886115168415,0.22883193909618024,0.6850794493869783,114.655142234,124.476966581,106.399187621,102.393687815,11296.5,22593,4,71,81,5,6,1,0,15,0,0,0,0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8044,4565,0.13291233283803863,0.15735512630014858,0.1199108469539376,0.5898216939078752,129.640978787,92.9,107.267224287,100.732447412,8412.499874643983,13460,2,50,27,6,0,2,0,15,0,1,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8045,4566,0.05164625141169316,0.11906002953696464,0.24363652158804622,0.585657197463296,129.640978787,128.759795695,107.675521483,101.804590966,15348.0,23022,3,70,74,5,5,0,0,15,0,1,0,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8046,4567,0.0,0.15964300490572728,0.2082865417577871,0.6320704533364856,129.640978787,125.650277675,107.125482406,102.177651019,11279.333333333334,16919,3,60,74,5,5,0,0,15,0,1,0,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8047,4568,0.05127507033306108,0.058126871766948,0.16371721571830475,0.7268808421816861,129.640978787,92.9,107.09440133,102.335127037,14692.0,22038,3,41,54,1,5,0,1,15,0,1,1,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8048,4569,0.044015010696875106,0.14235611826184547,0.08873145582716656,0.7248974152141129,129.640978787,129.228578468,106.789565217,102.62173303,28513.0,28513,1,10,69,5,0,0,0,15,0,1,0,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8049,4570,0.0,0.06014664534979878,0.08914493632504548,0.8507084183251558,99.6693056813,92.9,107.355905999,101.110167844,18139.0,18139,1,10,26,1,0,0,1,15,1,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8050,4571,0.06680584551148225,0.09714458886120278,0.23089096908882753,0.6051585965384875,129.640978787,99.8669670711,107.197302027,101.494947696,19798.666666666668,29698,3,50,67,5,5,0,0,15,0,2,0,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8051,4867,0.0,0.12325013403228689,0.1389170191219396,0.7378328468457735,129.640978787,113.347075882,106.091252144,100.091304699,16787.0,16787,1,71,74,5,0,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8052,4868,0.016804966867649693,0.04905677272998627,0.06201122321055459,0.8721270371918094,114.655142234,125.218466687,107.054151625,102.102301663,44669.333333333336,67004,3,12,68,5,5,0,0,15,1,1,0,2,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8053,4869,0.0,0.03594578668238067,0.37392784652655014,0.5901263667910692,99.6693056813,92.9,107.028769042,102.315954732,10182.0,15273,3,70,66,5,5,0,0,15,1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8054,4870,0.033538222832249207,0.047054962105388794,0.11457898191800442,0.8048278331443576,129.640978787,92.9,107.314661458,101.908011715,16757.0,33514,4,42,51,1,1,1,2,15,0,2,1,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8055,4871,0.07035784115949226,0.04950187765742838,0.16700288631637752,0.7131373948667018,129.640978787,92.9,108.29481509,102.812416224,21480.666666666668,32221,3,33,56,5,1,0,1,15,0,2,1,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8056,4872,0.08157645995150618,0.06119261907697366,0.24867463937862164,0.6085562815928985,129.640978787,94.5290799194,106.606709635,102.946792274,16222.0,24333,3,70,61,5,7,0,0,15,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8057,4873,0.03476101800124146,0.0031846274255795753,0.10730575122122366,0.8547486033519553,114.655142234,92.9,106.133953722,102.514296991,24702.0,37053,3,50,50,1,1,0,2,15,1,1,1,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8058,4874,0.06467932328782026,0.15427296959147038,0.21465484414948593,0.5663928629712234,129.640978787,126.424118477,106.670831221,101.700278525,12255.333333333334,18383,3,50,46,1,1,0,2,15,0,2,0,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8059,4875,0.04728233089112285,0.1488328505707957,0.21967115351848696,0.5842136650195945,99.6693056813,126.314167144,107.580007756,101.617695953,11179.048126722433,23476,4,70,36,1,1,2,2,15,1,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8060,4876,0.07078336310283236,0.02725184996172493,0.17841286042357743,0.7235519265118653,129.640978787,92.9,107.876058352,101.390746227,13063.333333333334,19595,3,71,68,5,5,0,0,15,0,1,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8061,4877,0.06739236790606654,0.11068982387475539,0.23770792563600782,0.5842098825831703,129.640978787,123.192928177,106.846488294,101.700596671,10901.333333333334,16352,3,50,55,4,5,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8062,4878,0.05908256880733945,0.0454259501965924,0.22600262123197903,0.6694888597640891,129.640978787,94.0139065205,106.889109255,100.115954739,15260.0,38150,4,20,52,1,6,2,2,15,0,2,0,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8063,4879,0.0719611216758731,0.06498837876180989,0.020737118536629538,0.8423133810256874,99.6693056813,122.979934974,106.754148472,102.809776026,15775.71500213782,33129,4,50,31,1,1,2,2,15,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8064,4880,0.0,0.037800305513123175,0.2583807804471601,0.7038189140397167,99.6693056813,97.1644379133,106.845157476,102.457290557,17145.238873855902,36005,4,10,38,1,1,2,2,15,1,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8065,4881,0.04561101549053356,0.03372418244406196,0.07621557659208261,0.8444492254733219,99.6693056813,98.046092504,106.216513761,102.763936306,12394.666666666666,18592,3,71,63,5,1,0,1,15,2,0,0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8066,4882,0.06318389295316701,0.060995435503032575,0.17598324266866755,0.6998374288751329,114.655142234,124.379856484,106.387351217,102.329899486,15231.429263134423,31986,4,50,33,1,1,2,2,15,1,1,0,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8067,4883,0.0,0.09076674411556723,0.07424992423477118,0.8349833316496615,114.655142234,127.077629382,106.57585034,101.439507592,9427.619475756122,19798,4,31,37,1,1,2,2,15,1,1,0,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8068,4884,0.045746514178286075,0.09598412449736278,0.1563528121572928,0.7019165491670584,129.640978787,122.982480958,107.144021376,100.257979317,12766.0,19149,3,50,63,5,6,0,0,15,0,2,0,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8069,4885,0.04615210374313381,0.07528738886686676,0.2822073730109293,0.5963531343790701,129.640978787,125.243061301,108.108849202,102.756889184,23545.333333333332,35318,3,20,60,5,5,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8070,4886,0.0,0.12997830195282425,0.19311261986421221,0.6769090781829635,114.655142234,115.882444803,106.408698804,103.696587737,9524.666666666666,14287,3,50,69,5,5,0,0,15,0,0,0,0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8071,4887,0.054600542178280975,0.056546005421782806,0.11379365332482858,0.7750597990751077,129.640978787,117.554314721,106.321160314,103.463686116,20903.333333333332,31355,3,50,66,5,5,0,0,15,0,2,0,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8072,4888,0.03787413755002823,0.028224519360620717,0.14334470989761092,0.7905566331917401,114.655142234,106.962635929,106.404016787,103.219153958,29090.714781126208,81454,4,50,47,1,5,3,1,15,1,1,0,2,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8073,4889,0.025561426684280054,0.04501321003963012,0.18599735799207398,0.7434280052840159,129.640978787,113.069699193,106.787233665,101.328550486,20186.666666666668,30280,3,50,61,5,6,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8074,4890,0.053058394380633686,0.029604172319194478,0.2806668475475566,0.6366705857526153,129.640978787,105.252545825,106.37538131,102.348439794,15795.715003046082,33171,4,60,39,1,1,2,2,15,0,2,0,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8075,4891,0.07865612648221344,0.03209486166007905,0.08719367588932807,0.8020553359683794,114.655142234,96.4816502463,107.760018132,102.462699586,16866.666666666668,25300,3,50,22,1,1,0,2,15,1,1,0,2,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8076,4892,0.0,0.19334681124793238,0.11220363903694174,0.6944495497151258,129.640978787,117.436264259,105.631859132,103.023302898,10882.0,10882,1,71,67,5,0,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8077,4893,0.0,0.008256936433732013,0.06884827879303017,0.9228947847732378,99.6693056813,92.9,108.051851852,102.503042563,18301.111595925002,32942,4,41,28,1,1,1,2,15,2,0,1,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8078,4894,0.09255411255411256,0.057373737373737375,0.16998556998557,0.6800865800865801,129.640978787,106.545472837,105.753718166,102.733125398,23100.0,34650,2,70,53,1,0,1,2,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8079,4895,0.021154976227362572,0.09225920188044233,0.2746407393557348,0.6119450825364603,129.640978787,124.594846555,106.271270181,103.402112615,14399.231297391425,18719,2,60,32,1,0,1,1,15,0,1,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8080,4896,0.04460014632224661,0.043559007259834547,0.2006021723225843,0.7112386740953346,114.655142234,98.4334625323,106.410478328,101.820066466,15451.304668163313,35538,5,60,37,1,1,1,2,15,1,1,0,2,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8081,4897,0.014382510866785988,0.08162873945282537,0.22117105599590897,0.6828176936844796,99.6693056813,102.904855129,106.61734104,100.420417525,15644.0,15644,1,71,47,1,0,0,1,15,1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8082,4898,0.07396149949341439,0.1365648162960593,0.0625499920012798,0.7269236922092466,129.640978787,92.9,105.548167093,102.527134683,7212.692572252295,18753,4,50,40,1,1,3,2,15,0,2,1,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8083,4899,0.01942903569227321,0.03147587829887376,0.13577912254160363,0.8133159634672494,114.655142234,118.062839341,107.28910554,103.210714593,31038.261513052017,71388,4,50,35,1,1,2,2,15,1,1,0,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8084,4900,0.07194128558754738,0.0815388337769175,0.2387289297523994,0.6077909508831357,129.640978787,101.002868447,106.604290541,102.296596338,8856.428722252655,24798,4,50,49,7,7,3,2,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8085,4901,0.01580173336411139,0.049839464461838706,0.148322246238432,0.7860365559356179,99.6693056813,123.935242105,107.164148274,101.839482607,22691.9057924137,47653,4,10,33,1,1,2,2,15,2,0,0,2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8086,4902,0.058827736652004435,0.029002610592568753,0.17583950219933484,0.736330150556092,129.640978787,92.9,106.098495017,101.896915979,9986.785884359664,27963,4,50,42,1,1,3,3,15,0,1,1,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8087,4903,0.08225560635750054,0.09693011103853691,0.18920095797953407,0.6316133246244284,129.640978787,118.935938904,106.752842348,101.568748707,15310.0,22965,3,31,30,1,1,0,2,15,0,2,0,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8088,4904,0.04123234619756845,0.038650507697346875,0.111346602184929,0.8087705439201557,114.655142234,97.179112662,106.057103305,100.458104631,34600.666666666664,51901,3,10,53,1,6,0,1,15,1,1,0,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8089,4905,0.025430610762063512,0.013377783476514082,0.1915630209001154,0.769628584861307,129.640978787,92.9,106.526796073,102.931404454,15598.0,23397,3,70,76,5,6,0,0,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8090,4906,0.09824852726050685,0.049183568576285926,0.1288498794132764,0.7237180247499309,129.640978787,92.9,107.028505677,103.636263316,10117.2,25293,4,50,42,1,1,2,2,15,0,2,1,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8091,4907,0.05951388657353383,0.06278131564031607,0.22131830760510787,0.6563864901810422,114.655142234,100.609028147,106.520759265,103.030959516,11535.76965389874,29993,4,50,42,1,6,3,1,15,1,1,0,2,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8092,4908,0.0,0.049517593643586835,0.07782349602724177,0.8726589103291714,114.655142234,92.9,106.610574294,101.767953825,14096.0,14096,1,71,78,5,0,0,0,15,0,0,1,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8093,4909,0.028167713335796086,0.03192340844723556,0.1398226819357222,0.8000861962812461,129.640978787,92.9,106.353896962,101.895798384,18046.66714474008,32484,5,71,71,5,5,0,0,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8094,4910,0.07961900109903529,0.07265844425448773,0.009280742459396751,0.8384418121870802,129.640978787,92.9,109.7,100.722793475,8189.0,8189,1,41,31,1,0,0,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8095,4911,0.0700153103285832,0.01654693204569544,0.3741019903427158,0.5393357672830056,129.640978787,92.9,107.072737289,101.253673982,11321.333333333334,16982,3,70,66,5,1,0,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8096,4912,0.061206630289302996,0.022907443632245443,0.049160918356841346,0.8667250077216102,99.6693056813,95.3251685393,107.155287958,102.962932827,9250.476610568665,19426,4,50,28,1,1,2,2,15,1,0,0,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8097,4913,0.08808644508275201,0.025030775543701273,0.31414991109287377,0.5727328682806729,99.6693056813,92.9,106.839632089,102.830210759,8123.333548528182,29244,4,50,51,1,6,5,3,15,2,0,1,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8098,4914,0.02890454214233665,0.07427738644644158,0.17721641972309934,0.7196016516881224,129.640978787,92.9,107.206578947,102.031465605,10292.5,20585,4,70,63,5,1,1,2,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8099,4915,0.05964299828744566,0.04317612962719009,0.1337439072585957,0.7634369648267686,129.640978787,92.9,105.15978823,101.882459773,13201.739404133908,30364,4,43,38,1,1,2,2,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8100,4916,0.0,0.02988195321688374,0.22977740994032322,0.740340636842793,129.640978787,92.9,106.246843602,102.437797129,12753.889226751571,22957,2,20,51,1,0,2,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8101,4917,0.0,0.07201318319143092,0.24152705300741553,0.6864597638011535,129.640978787,92.9,106.266386172,101.611434744,12136.666666666666,18205,5,50,77,5,0,0,0,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8102,4918,0.0,0.035385210994967095,0.2600851722802942,0.7045296167247387,99.6693056813,92.9,107.132479905,101.749807671,8610.0,12915,3,50,61,5,6,0,0,15,1,0,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8103,4919,0.0,0.05724878424575088,0.1480090519524291,0.7947421638018201,129.640978787,92.9,107.00575797,101.687919544,13846.0,20769,3,42,78,5,5,0,0,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8104,4920,0.07290257520230219,0.006739306884423347,0.12366874093022112,0.7966893769830533,114.655142234,92.9,106.484287987,101.282603192,19360.47706969475,40657,4,50,38,1,1,2,2,15,1,1,1,2,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8105,4921,0.0,0.01897510273144791,0.2814841672709693,0.6995407299975828,114.655142234,92.9,105.885315586,103.357688321,8274.0,8274,1,71,35,4,0,0,0,15,0,0,1,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8106,4922,0.05300093570378292,0.01630798021654859,0.15372276433631868,0.7769683197433498,129.640978787,92.9,106.947826087,102.84996129,14962.0,14962,1,70,60,1,0,0,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8107,4923,0.026354794826500983,0.023451300481208505,0.086861180483645,0.8633327242086455,99.6693056813,101.278701299,106.129008883,105.01769285,32834.0,49251,2,70,57,1,0,1,1,15,1,0,0,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8108,4924,0.10663779243363848,0.06801850575844079,0.18029989828395182,0.6450438035239688,129.640978787,122.527206946,105.947898089,103.270985299,14512.857801930464,30477,4,60,28,1,1,2,2,15,0,2,0,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8109,4925,0.07726754135767257,0.03194523673702225,0.23599543639475185,0.6547917855105534,114.655142234,92.9,106.055692531,100.766171538,17530.0,35060,4,50,42,1,1,1,3,15,1,1,1,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8110,4926,0.07056976702700775,0.033822112811730705,0.1447072674729744,0.7509008526882871,114.655142234,92.9,106.04637574,102.212809427,8493.636486366106,28029,4,71,59,7,1,4,4,15,1,1,1,2,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8111,4927,0.012363795310499859,0.09138593149957851,0.08055199975022635,0.8156982734396953,99.6693056813,115.145439016,107.205697674,103.531784429,17793.88936026598,32029,4,50,27,1,1,1,2,15,2,0,0,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8112,4928,0.0,0.030309303962568836,0.140573889279947,0.8291168067574841,114.655142234,92.9,106.086980854,102.093727527,24151.0,24151,1,71,69,5,0,0,0,15,0,0,1,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8113,5474,0.0,0.08106060606060606,0.18323863636363635,0.7357007575757576,114.655142234,92.9,106.986046512,101.79035912,7040.0,10560,3,42,84,5,5,0,0,15,0,0,1,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8114,5475,0.0,0.05064809262419853,0.09792887125789936,0.8514230361179022,129.640978787,92.9,105.79208667,102.814812006,14452.666666666666,21679,5,33,26,1,0,0,2,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8115,5476,0.0,0.00673437844998896,0.10572606167660263,0.8875395598734084,129.640978787,92.9,105.026313958,102.705891865,27174.0,27174,1,12,36,1,0,0,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8116,5477,0.0,0.0709433962264151,0.2523270440251572,0.6767295597484276,129.640978787,118.313770686,107.515719508,102.229442379,15900.0,23850,3,12,76,5,7,0,0,15,0,2,0,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8117,5478,0.05499827049463853,0.07173988239363542,0.22718782428225529,0.6460740228294708,129.640978787,92.9,106.83410475,101.81899561,14455.0,14455,1,70,63,5,0,0,0,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8118,5479,0.0,0.03010327400571303,0.2064381454625357,0.7634585805317513,114.655142234,92.9,107.114688664,100.344567564,9102.0,9102,1,70,75,5,0,0,0,15,0,0,1,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8119,5480,0.0,0.07264364706280226,0.088843045080997,0.8385133078562007,129.640978787,92.9,106.053977922,101.636565298,19712.666666666668,29569,3,70,59,1,1,0,2,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8120,5481,0.018403341842654908,0.006358783940589464,0.13562311441169644,0.8396147598050592,129.640978787,92.9,106.137628337,102.967442439,20519.048550880456,43090,4,50,27,1,6,2,1,15,0,1,1,1,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8121,5482,0.04218673519334312,0.031479441997063144,0.21855115026921193,0.7077826725403817,129.640978787,92.9,106.60512318,101.690413209,13619.999458789847,32688,4,12,41,1,6,3,1,15,0,1,1,1,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8122,5483,0.030539986741396973,0.03445730127162056,0.09680286867956367,0.8381998433074188,129.640978787,92.9,107.129680934,104.028272788,33186.0,66372,4,43,58,1,7,1,1,15,0,2,1,2,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8123,5484,0.09802923917099149,0.03724432685458431,0.13591804891285914,0.7288083850615651,129.640978787,92.9,106.793511355,101.693693568,14740.5,29481,4,50,51,1,1,1,2,15,0,2,1,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8124,5485,0.0,0.04294917680744453,0.17125984251968504,0.7857909806728705,99.6693056813,96.5247916667,106.38299373,102.29069688,12417.778106736558,22352,4,60,40,1,1,1,2,15,1,0,0,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8125,5486,0.0,0.10594776041120318,0.20916815273261302,0.6848840868561837,114.655142234,92.9,106.286810431,102.205544494,9533.0,9533,1,70,72,7,0,0,0,15,0,0,1,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8126,5487,0.0,0.01195717158541225,0.08348279797815099,0.9045600304364367,129.640978787,92.9,106.512369792,100.587670492,18399.0,18399,1,71,60,5,0,0,0,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8127,5488,0.0,0.024477041923444146,0.15840638833434598,0.8171165697422099,114.655142234,92.9,106.709643836,100.808269598,9216.8,23042,2,70,48,1,0,3,1,15,0,0,1,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8128,5489,0.015301331271060046,0.0186709385184776,0.11108656023863447,0.8549411699718279,99.6693056813,92.9,107.473794132,100.065038444,18103.0,18103,1,31,42,1,0,0,1,15,1,0,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8129,5490,0.0,0.06937657337479639,0.31045461276469716,0.6201688138605065,129.640978787,92.9,107.283257811,101.624701528,9004.0,13506,3,71,63,5,6,0,0,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8130,5491,0.020746046763076093,0.038315988647114475,0.19303284227598325,0.7479051223138262,129.640978787,92.9,106.619761946,101.923573526,19730.666666666668,29596,3,70,47,1,1,0,2,15,0,1,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8131,5492,0.0,0.03503221574906439,0.13989737258381882,0.8250704116671168,99.6693056813,107.034361233,106.432653061,102.385826514,17279.333333333332,25919,3,50,35,1,1,0,2,15,1,0,0,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8132,5493,0.05799445471349353,0.07528496611213802,0.293052988293284,0.5736675908810844,129.640978787,125.572890026,107.111971091,101.847982815,17312.0,25968,3,50,55,1,4,0,1,15,0,2,0,2,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8133,5494,0.0,0.04912056283978254,0.21893188359449953,0.731947553565718,99.6693056813,96.6785807292,105.406149576,102.46931143,20846.666666666668,31270,3,71,54,1,6,0,1,15,1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8134,5495,0.0,0.09700525794406767,0.26007772612969593,0.6429170159262364,129.640978787,92.9,106.667008497,102.331432974,8748.666666666666,13123,3,70,74,5,5,0,0,15,0,1,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8135,5496,0.02369102130201075,0.06068086800716703,0.11419470435994426,0.801433406330878,114.655142234,92.9,105.789679219,101.263434022,16743.333333333332,25115,3,33,50,5,1,0,1,15,1,1,1,2,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8136,5497,0.016543527144233856,0.16523450048185032,0.1679248313523932,0.6502971410215227,114.655142234,124.555018226,107.600884744,101.964223526,13835.55592207262,24904,4,43,28,1,6,1,1,15,1,1,0,2,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8137,5498,0.05463650686473104,0.05064145847400405,0.20836146747693,0.6863605671843349,129.640978787,112.203111111,107.388117742,102.310796852,11848.0,17772,3,71,71,5,7,0,0,15,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8138,5499,0.029964366699060576,0.1295216499298132,0.25828744196091136,0.5822265414102149,99.6693056813,120.862234264,107.001233278,102.328644288,12348.0,18522,3,50,63,5,5,0,0,15,1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8139,5500,0.06891036784646408,0.22265489187121898,0.09025797927821431,0.6181767610041027,129.640978787,103.180574641,105.824114022,101.908537683,6252.608825281575,14381,4,71,35,4,4,2,0,15,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8140,5501,0.0,0.032845744680851066,0.3527925531914894,0.6143617021276596,129.640978787,92.9,107.213984169,102.370660173,10026.666666666666,15040,3,70,84,5,5,0,0,15,0,1,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
