,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,agepr,depenses_par_uc,depenses_tot,dip14pr,elect_only,nactifs,nenfants,situacj,situapr,sourcp,typmen,vag,veh_diesel,veh_essence,prix_carbu_consommateur,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_23,vag_24,vag_25,vag_26,vag_27,vag_28
5835,15421,0.07341442224152911,0.03956704315088329,0.14071097596293078,0.7463075586446568,171.174187856,156.846952221,128.897149473,125.286967889,45.0,13154.286311662143,27624.0,10,0,1.0,2.0,6,1,99,4,23,0.0,2.0,1.3,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5836,15422,0.0,0.015604142692750287,0.1727042577675489,0.8116915995397008,163.68,131.255400474,124.836196695,127.757399909,20.0,14483.333333333334,21725.0,31,0,0.0,0.0,0,3,2,5,23,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5837,15424,0.11552346570397112,0.10063871146903638,0.15212440988614273,0.6317134129408498,170.504959273,121.86632143,121.284921504,119.491749604,82.0,18005.0,18005.0,70,0,0.0,0.0,0,5,6,1,23,0.0,0.0,1.2949174746,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5838,15428,0.0,0.045116976395523166,0.24228583382727242,0.7125971897772044,163.68,152.78775312,126.548276011,118.77041051,67.0,19120.666666666668,28681.0,50,0,0.0,0.0,5,5,2,3,23,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5839,15430,0.12375648531581702,0.035698986148793375,0.19624922652196677,0.6442953020134228,163.68,105.77,120.918896435,127.81289081,36.0,16160.769823542736,21009.0,50,1,0.0,1.0,0,3,2,2,23,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5840,15440,0.10439670748845613,0.05982734390684601,0.006257110352673493,0.8295188382520243,164.590565247,134.487435323,123.86,129.254374975,41.0,10673.57161034127,29886.0,50,0,2.0,3.0,1,1,1,4,23,1.0,1.0,1.25,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5841,15443,0.03769329896907216,0.002926331615120275,0.18035867697594501,0.7790216924398625,143.526691305,105.795381684,123.886175945,123.238289279,50.0,18624.0,37248.0,30,1,0.0,2.0,0,7,0,2,23,1.0,0.0,1.09002823985,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5842,15463,0.12559248860308547,0.042568607915949644,0.1438275518521873,0.6880113516287776,164.590565247,172.354518921,124.223593619,120.340066699,35.0,18401.667154144372,33123.0,31,0,2.0,1.0,1,1,2,4,23,1.0,1.0,1.25,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5843,15477,0.09853111591343293,0.005324313320179148,0.17257039055404177,0.7235741802123461,149.965798797,149.636222877,126.086656987,124.184934857,63.0,21286.0,31929.0,50,0,1.0,0.0,1,5,2,3,23,2.0,0.0,1.1389307049,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5844,15478,0.0,0.06082375478927203,0.042337164750957855,0.8968390804597701,163.68,170.835253469,125.738574661,125.334995728,35.0,20880.0,20880.0,12,0,1.0,0.0,0,1,2,1,23,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5845,15488,0.0,0.04770038326945509,0.31644725879020164,0.6358523579403432,163.68,108.633117775,124.701495524,132.672709166,36.0,10436.521955500933,24004.0,60,0,2.0,2.0,4,1,0,4,23,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5846,15490,0.0,0.01610583836640782,0.17674879365992394,0.8071453679736682,163.68,119.445460444,123.970625565,126.225832212,53.0,31293.0,31293.0,41,0,1.0,0.0,0,1,1,1,23,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5847,15498,0.07539981745307353,0.03837453867216953,0.18338029286876464,0.7028453510059923,178.147945112,159.137120795,124.301239991,121.481837841,43.0,25199.0,25199.0,20,0,1.0,0.0,0,1,2,1,23,0.0,1.0,1.35296291775,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5848,1551,0.08676789587852494,0.04360642972356638,0.06204460759775293,0.8075810668001557,161.231574119,108.926704417,121.997328552,123.465816316,35.0,17122.857920458562,35958.0,50,0,2.0,2.0,1,1,0,4,23,3.0,1.0,1.22448979592,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5849,15517,0.0,0.04545750994586839,0.13265505771864605,0.8218874323354856,163.68,105.787825444,124.056698623,122.382300825,68.0,30666.0,30666.0,20,1,0.0,0.0,0,5,0,1,23,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5850,15521,0.0,0.06971748206396174,0.1117101049815573,0.818572412954481,163.68,165.561353452,126.412812046,127.349311216,58.0,12335.5,24671.0,71,0,2.0,1.0,1,1,2,4,23,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5851,15550,0.1386795153134243,0.02051330979868333,0.09789142257418185,0.7429157523137105,174.958172858,110.832913194,124.080092593,123.263597252,36.0,20962.0,20962.0,10,0,1.0,0.0,0,1,0,1,23,0.0,1.0,1.32873786383,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5852,15562,0.0,0.07394461920851295,0.0191852110761583,0.9068701697153287,163.68,109.739331424,121.502246964,122.717342726,30.0,10728.749573677795,25749.0,31,0,2.0,3.0,1,1,0,4,23,1.0,1.0,,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5853,15567,0.0,0.06509326227636086,0.1372287780738485,0.7976779596497906,163.68,112.232242705,125.654301318,113.905031615,53.0,12362.352594421818,42032.0,31,0,2.0,4.0,1,1,1,5,23,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5854,1558,0.0,0.0687217749852739,0.22449113161856143,0.7067870933961646,163.68,108.184634683,121.016247813,119.796214464,37.0,7275.714616126769,15279.0,43,0,2.0,2.0,6,1,6,4,23,0.0,0.0,,2011,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5855,15590,0.050475635798874006,0.06953342393062836,0.19103086779266162,0.688960072477836,164.590565247,108.687908387,126.241963076,123.798907622,50.0,15453.0,30906.0,50,0,2.0,1.0,1,1,10,4,23,2.0,1.0,1.25,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5856,15598,0.18903322925958965,0.07593666369313114,0.16712198929527208,0.5679081177520071,163.68,111.091847702,125.520265221,119.244493913,64.0,23914.666666666668,35872.0,50,0,1.0,0.0,1,5,1,3,23,1.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5857,15622,0.0,0.062285611121141,0.00848528615273515,0.9292291027261238,163.68,105.77,123.86,126.787421799,76.0,11078.0,11078.0,70,1,0.0,0.0,0,5,2,1,23,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5858,15633,0.0,0.029642438090532946,0.2658556166244674,0.7045019452849997,163.68,105.77,123.642933798,117.572165147,27.0,16193.0,16193.0,71,1,1.0,0.0,0,1,2,1,23,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5859,15639,0.07085603112840468,0.04474708171206226,0.0864591439688716,0.7979377431906615,170.405374251,105.77,121.325126013,133.325657093,64.0,12850.0,25700.0,50,1,0.0,1.0,6,5,2,4,23,0.0,1.0,1.29416116589,2011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5860,15641,0.21282538263881132,0.03669981007708636,0.12406435035191599,0.6264104569321863,153.603889275,108.762694766,124.213336335,121.974683431,30.0,13770.769735878055,17902.0,43,0,1.0,1.0,0,1,4,2,23,1.0,0.0,1.16656055774,2011,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5861,15650,0.05342767479484631,0.04093327875562833,0.15739820283414224,0.7482408436153831,150.356474387,157.370109053,125.287910836,121.408917602,47.0,18322.50031203032,51303.0,50,0,3.0,3.0,1,1,3,4,23,2.0,0.0,1.14189773091,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
