"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"1766",1773,NA,61,1,4,0,0,0,0,0,62734.2,31,1,12249,201701773,2,5,1,3,2,1560.9289112,0,0,0,131179,5,146,2,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,65589.5,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"1840",1847,NA,43,1,1,2050.97314004235,0,905.529340525732,0,0,57502.62,20,1,1235,201701847,2,6,1,3,1.8,3928.7561528,0,0,0,76158,3,105,4,1,0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,2956.50248056808,0.0514150917048316,0.0388206423562604,42310,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"1943",1950,2,55,3,1,0,178.15444415074,705.59353987227,0,1850.37968534425,49200.73344411,20,1,12476,201701950,1,6,0,2,1.5,1370.1406862,0,0,0,65509,2,108,5,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,2734.12766936726,0.0555708721796416,0.0417366723559703,43672.6666666667,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"1970",1977,2,73,3,9,0,0,553.748343526899,0,1007.88932888476,116231.4303987,10,1,12514,201701977,0,5,0,2,1.5,2372.8449136,0,0,0,86248,1,147,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1561.63767241166,0.0134355885241616,0.0181063638856746,57498.6666666667,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"2011",2018,2,78,1,1,452.005099733851,0,3676.84206513195,0,453.885905232536,63837.78682309,12,1,12569,201702018,0,9,0,2,1.5,1536.579387,0,0,0,71130,1,220,5,1,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,4582.73307009833,0.0717871545703519,0.0644275702249168,47420,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"2021",2028,2,54,2,1,0,0,716.172153663459,0,1931.62269953801,40051.52031599,60,2,12580,201702028,1,4,0,1,1,2339.2727045,0,0,0,50547,1,185,3,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,2647.79485320147,0.0661097214865119,0.0523828289156918,50547,10,5,"10","10_0","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2028",2035,2,87,1,4,0,0,1147.29199276376,0,1489.02889661169,72896.43864561,41,2,1259,201702035,0,5,0,2,1.5,2047.1631775,0,0,0,66313,1,110,8,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,2636.32088937545,0.0361652906281481,0.0397557174215531,44208.6666666667,10,5,"10","10_0","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2068",2076,NA,39,2,5,0,0,1406.95563422807,0,1260.66746162742,79592.28,30,1,12639,201702076,2,4,1,3,1.8,2332.8977062,0,0,0,77553,3,120,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2667.62309585549,0.0335161035197821,0.0343974197755791,43085,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2079",2087,NA,47,1,9,0,0,285.622572362088,0,595.315190212948,26510.42,20,2,12651,201702087,1,3,0,1,1,2684.9327352,0,0,0,58275,3,68,4,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,880.937762575037,0.0332298682018254,0.0151169071226948,58275,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2087",2095,2,59,4,1,0,0,401.987324065162,0,1201.83631341814,25715.5,41,1,12660,201702095,1,6,0,1,1,1467.6657425,0,0,0,58676,2,98,3,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1603.8236374833,0.0623679740811301,0.0273335543916303,58676,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"2159",2167,2,42,1,99,0,0,888.603558459831,0,1876.99377620082,40642.08,20,1,12741,201702167,2,9,2,4,2.1,2050.0608861,0,0,0,121350,1,180,7,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2765.59733466066,0.0680476327653667,0.0227902540969152,57785.7142857143,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"2181",2189,2,78,1,4,1356.01529920155,0,740.502965383192,434.229903449445,0,30910.38,10,1,12771,201702189,1,7,0,2,1.5,2479.2838029,0,0,0,94750,1,107,2,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2530.74816803419,0.0818737319966364,0.02670974319825,63166.6666666667,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"2233",2241,2,62,1,9,0,0,2295.44342843756,0,1827.02840154566,113261.83725861,30,1,12841,201702241,1,4,0,2,1.5,1783.5067867,0,0,0,67283,1,140,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,4122.47182998322,0.0363977128551289,0.0612706304710435,44855.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"2332",2340,2,64,2,2,0,0,290.911879257683,0,3081.63157286703,66257.390875302,20,1,12965,201702340,0,7,1,3,2,1770.8812206,0,0,0,99112,1,200,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,3372.54345212471,0.0509006377638974,0.0340275996057461,49556,10,5,"10","10_1","10_2","10_0_1",0,0,1,0,1,2,2,1,2,1,2,2,2,2,2,5,1
"2362",2370,2,59,1,7,0,0,1494.42280249894,0,2509.25730511694,66563.14002468,31,1,1300,201702370,2,8,0,2,1.5,1712.9400475,0,0,0,90146,1,180,2,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,4003.68010761588,0.060148606362792,0.0444132863090529,60097.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"2380",2390,NA,39,2,9,0,0,476.037620603481,0,1411.94755702271,50420.92,20,1,13023,201702390,2,5,1,3,1.8,1981.3990465,0,0,0,83853,3,105,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1887.98517762619,0.0374444809342271,0.0225154159973548,46585,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"2470",2481,2,85,3,1,4294.04844747159,0,1017.18450674628,0,755.72754601262,27951.28740823,20,1,13163,201702481,0,8,0,2,1.5,1926.6932767,0,0,0,62898,1,170,2,1,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,6066.96050023049,0.217054778609021,0.0964571290061765,41932,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2486",2497,NA,30,2,5,0,0,247.53956271381,0,712.977486631507,21294.26,10,2,13187,201702497,1,2,0,1,1,1090.2882322,0,0,0,42159,3,50,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,960.517049345317,0.0451068527079747,0.0227832028593021,42159,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2702",2714,2,76,2,1,0,0,2727.01149723756,0,3410.23678951425,82749.04353059,12,1,13461,201702714,0,9,0,2,1.5,1499.1998507,0,0,0,102101,1,400,5,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,6137.24828675181,0.0741669997005228,0.060109580579542,68067.3333333333,10,5,"10","10_1","10_2","10_1_0",0,0,0,1,1,2,2,1,1,1,1,2,2,1,3,0,2
"2756",2768,2,62,1,8,0,356.30888830148,2052.25107549056,0,0,45710.08,20,1,13529,201702768,1,7,0,2,1.5,1914.8994807,0,0,0,66971,1,200,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2408.55996379204,0.0526920968808639,0.0359642227798904,44647.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1
"2802",2815,2,81,1,1,0,0,734.155797108479,0,2241.18659844875,46766.64,20,1,13586,201702815,0,7,0,1,1,2754.1243918,0,0,0,52587,1,200,8,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,2975.34239555723,0.0636210425969714,0.0565794282913501,52587,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"2887",2900,2,55,2,2,0,0,2283.25416288835,0,4565.90220319857,158088.72,30,1,13689,201702900,2,5,2,4,2.5,4297.6135656,0,0,0,121795,1,130,5,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,6849.15636608692,0.0433247632474153,0.0562351193898512,48718,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"2940",2953,2,82,1,1,0,0,308.895522702703,0,3763.79274376986,53592.56584675,10,2,1376,201702953,0,5,0,1,1,3168.3118216,0,0,0,105004,5,172,4,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,4072.68826647257,0.0759935301123401,0.0387860297367011,105004,10,5,"10","10_0","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3047",3063,2,59,2,6,1130.01274933463,0,1823.59187002953,100.853396930194,1008.6353449702,91337.78661408,31,1,13893,201703063,2,5,0,2,1.5,1746.983688,0,0,0,81115,1,120,7,1,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,4063.09336126456,0.0444842546757994,0.0500905302504414,54076.6666666667,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1
"3236",3253,2,58,8,5,0,965.003239149841,761.660192965569,0,0,35850.120315994,71,1,1414,201703253,2,4,0,2,1.5,2533.2863171,0,0,0,83900,1,90,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1726.66343211541,0.0481633929508762,0.0205800170693136,55933.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3491",3510,2,58,1,9,0,0,801.888188534527,0,1459.53402412918,65471.84,50,2,14474,201703510,1,3,0,1,1,3236.7462856,0,0,0,76340,2,80,4,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,2261.42221266371,0.0345403796909283,0.0296230313422021,76340,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3511",3530,2,60,1,2,0,0,592.402372306554,0,2339.23851213088,39154.88816119,31,1,14502,201703530,2,4,0,2,1.5,2615.875252,0,0,0,84623,1,160,7,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,2931.64088443743,0.0748729219291514,0.0346435470786598,56415.3333333333,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"3542",3561,2,58,2,7,0,0,1320.30670753124,0,2957.76912718064,41334.51130558,50,1,14543,201703561,2,5,0,2,1.5,1283.5986771,0,0,0,65758,1,99,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,4278.07583471188,0.103498885062041,0.0650578763756787,43838.6666666667,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3564",3583,2,34,1,7,0,742.310183961416,1491.58454455757,168.088994883656,0,78504.76,50,1,14571,201703583,2,5,2,4,2.1,2993.9178037,0,0,0,110906,2,110,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2401.98372340265,0.0305966634813309,0.0216578338719514,52812.3809523809,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3639",3658,NA,39,1,8,0,0,1269.43365494262,49.0259568410663,0,60894.64,43,1,14666,201703658,2,3,0,2,1.5,2139.0767636,0,0,0,124658,3,66,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1318.45961178368,0.0216514887317452,0.0105766145115731,83105.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"3642",3661,2,71,1,7,0,0,2480.15065051518,0,1755.02550022382,36507.431983802,30,1,1467,201703661,0,7,0,1,1,2264.1471157,0,0,0,60714,1,182,8,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,4235.176150739,0.116008602101022,0.069756170747093,60714,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3656",3675,NA,51,2,9,0,0,3122.80682679335,0,1154.00581609069,32832.06115862,50,2,14685,201703675,1,2,0,1,1,4598.0143159,0,0,0,53420,3,40,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,4276.81264288404,0.130263300321648,0.0800601393276682,53420,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"3700",3719,2,53,2,9,0,103.923425754598,1131.91167565717,0,0,45463.92,41,1,14744,201703719,1,5,0,2,1.5,1829.3043473,0,0,0,72497,2,118,8,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1235.83510141176,0.0271827660573871,0.0170467067797531,48331.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4006",4026,2,69,2,8,0,0,1179.51543771751,0,0,33392.72,31,2,15118,201704026,0,5,0,1,1,2199.8569674,0,0,0,41008,1,110,5,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1179.51543771751,0.0353225325076098,0.0287630569088352,41008,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"4011",4031,2,70,1,1,0,0,636.832550229545,168.088994883656,0,34149.14,31,1,15122,201704031,0,2,0,1,1,1502.6137825,0,0,0,45071,1,32,5,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,804.921545113201,0.0235707705995876,0.0178589679641721,45071,10,5,"10","10_1","10_2","10_1_0",0,0,1,0,1,2,2,2,1,2,2,2,2,1,2,0,1
"4048",4069,NA,24,1,7,0,0,740.502965383192,0,0,81640.42584675,20,2,15166,201704069,2,2,0,2,1.5,4677.5170213,0,0,0,65787,3,47,7,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,740.502965383192,0.00907029768283198,0.0112560683019927,43858,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4060",4081,2,70,2,5,0,0,568.07156058682,0,0,28202.5020666,20,1,15182,201704081,0,7,0,2,1.5,2426.3630435,0,0,0,73233,1,180,2,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,568.07156058682,0.0201425944139752,0.007757043417405,48822,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4086",4107,2,65,3,1,0,0,878.024944668642,0,1028.14435203836,64684.94,30,1,15213,201704107,0,10,0,2,1.5,6540.0157293,0,0,0,101401,1,247,5,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1906.169296707,0.0294685176597057,0.0187983283863769,67600.6666666667,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4094",4115,NA,61,3,6,0,0,634.716827471308,0,0,30733.52031599,41,2,15221,201704115,1,3,0,2,1.5,2706.789861,0,0,0,69310,3,65,8,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,634.716827471308,0.0206522657002972,0.00915765152894687,46206.6666666667,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"4229",4251,2,81,1,3,0,0,232.729503406146,0,812.43014193767,11711.56,44,1,15381,201704251,0,4,0,1,1,2442.8872737,0,0,0,49689,5,80,9,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1045.15964534382,0.0892417103565893,0.0210340245395121,49689,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4368",4391,2,54,2,5,0,0,507.773461977046,0,2619.38683693697,64213.17839988,20,1,15572,201704391,2,6,1,3,2,1864.4977514,0,0,0,95295,1,140,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,3127.16029891402,0.0486996653465741,0.0328155758320375,47647.5,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"4395",4419,2,28,1,9,0,0,1706.3304045187,0,0,67305.3101582,33,1,15608,201704419,2,5,0,2,1.5,2431.3732888,0,0,0,98816,2,130,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1706.3304045187,0.0253520918410152,0.017267754255573,65877.3333333333,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4442",4466,2,66,1,8,0,0,3281.81522796109,0,5339.86361405712,226347.05572298,44,1,1566,201704466,0,9,2,4,2.5,1331.9772061,0,0,0,128476,1,320,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,8621.67884201821,0.0380905279040609,0.067107310641818,51390.4,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"4595",4621,2,63,2,5,1046.39180588387,0,492.963402669382,0,0,37970.34584675,50,2,15850,201704621,1,4,0,2,1.5,3195.6351861,0,0,0,63337,1,80,7,1,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1539.35520855325,0.040540984661192,0.0243042014707556,42224.6666666667,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"4681",4708,2,65,2,1,0,0,1096.35935110193,0,1995.50735187884,39992.26753376,30,1,15970,201704708,1,5,0,2,1.5,1487.6155602,0,0,0,106435,2,120,9,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,3091.86670298077,0.0773116128104196,0.02904934187984,70956.6666666667,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"4685",4712,2,64,2,4,0,0,428.433858543133,0,0,25437.6,71,2,15975,201704712,1,3,0,2,1.5,2139.1324449,0,0,0,104876,1,72,7,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,428.433858543133,0.0168425424781871,0.00408514682618647,69917.3333333333,10,5,"10","10_0","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"4753",4781,NA,24,1,99,0,0,253.886730988523,0,0,38011.68,12,2,16062,201704781,2,2,0,2,1.5,3269.9614518,0,0,0,63726,3,44,4,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,253.886730988523,0.00667917679483051,0.00398403682937142,42484,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4781",4809,2,59,3,4,0,46.0232314056078,1685.17317693632,0,0,71570.94,33,1,16100,201704809,2,6,0,2,1.5,2138.9179527,0,0,0,65130,2,95,8,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1731.19640834193,0.0241885380902071,0.0265806296382916,43420,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"4783",4811,NA,63,3,2,0,0,1361.71278366994,0,2538.21140651935,132797.56544716,10,1,16102,201704811,1,5,0,2,1.5,1551.1225947,0,0,0,98558,3,140,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,3899.92419018928,0.029367437400357,0.0395698389799842,65705.3333333333,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"4916",4944,2,54,2,6,0,0,990.066591846092,0,1959.91672206329,25814.33369492,10,1,16259,201704944,1,6,0,1,1,2247.3461232,0,0,0,68578,1,250,9,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2949.98331390939,0.114276949727736,0.0430164675830352,68578,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"4980",5008,NA,50,1,3,0,0,0,0,0,35101.36,31,2,16342,201705008,2,3,0,2,1.5,2005.4389909,0,0,0,92748,5,71,9,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,61832,10,5,"10","10_0","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"5003",5032,2,65,2,7,0,0,52.8930689559423,0,1287.281552484,49592.23098927,10,2,16375,201705032,1,5,0,2,1.5,1849.4820714,0,0,0,126819,1,112,4,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1340.17462143994,0.027023882465177,0.0105676170088074,84546,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"5143",5172,2,85,1,7,0,0,657.177105176787,0,672.423563310764,20218.93774272,70,8,16551,201705172,0,3,0,1,1,4512.3358849,0,0,0,46430,1,68,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1329.60066848755,0.0657601643274403,0.0286366717313709,46430,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"5153",5182,2,55,2,99,0,0,634.716827471308,0,1680.88994883656,96165.08,10,1,16564,201705182,1,3,1,2,1.3,737.29783403,0,0,0,106888,2,66,8,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2315.60677630787,0.0240794972177829,0.0216638610162775,82221.5384615385,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"5184",5213,2,47,2,1,3390.03824800388,0,1057.86137911885,0,0,77034.66,31,1,16605,201705213,1,6,2,3,1.8,2055.6722726,0,0,0,83560,2,180,4,1,0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,4447.89962712273,0.0577389402007191,0.0532300098985487,46422.2222222222,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"5304",5333,2,57,1,1,0,0,952.075241206962,0,2801.48324806093,85827.8,60,1,16760,201705333,2,6,0,2,1.5,2516.7417738,0,0,0,86273,1,200,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,3753.55848926789,0.0437335978467104,0.0435079166050548,57515.3333333333,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"5366",5395,2,71,2,6,0,0,1692.57820659015,0,0,59117.45002433,50,1,16844,201705395,0,5,0,2,1.5,2659.3587868,0,0,0,61047,1,96,2,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1692.57820659015,0.0286307715554979,0.0277258211966215,40698,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"5369",5398,2,81,2,7,0,0,513.06276887264,0,952.504304340717,53596.55406523,20,2,16852,201705398,0,4,0,2,1.5,4542.5670246,0,0,0,66152,1,90,7,0,1,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1465.56707321336,0.0273444272448874,0.022154539140364,44101.3333333333,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"5402",5431,2,58,2,3,0,0,863.572383014425,0,1496.91942419546,38453.42,42,1,169,201705431,2,5,1,3,2,1921.7836545,0,0,0,106461,1,95,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2360.49180720989,0.0613857442903619,0.0221723617776452,53230.5,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"5422",5451,NA,59,1,8,0,0,699.424697777338,0,1273.03800993489,45533.99202733,50,1,16924,201705451,2,5,1,3,1.8,1725.3375677,0,0,0,82133,3,140,2,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1972.46270771223,0.0433184664882521,0.0240154713417534,45629.4444444444,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"5499",5528,NA,31,2,10,0,0,423.144551647538,0,0,50668.24,20,2,1741,201705528,2,3,0,2,1.5,4107.0245819,0,0,0,66340,3,65,4,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,423.144551647538,0.00835127787441479,0.00637842254518448,44226.6666666667,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"5632",5663,2,70,1,4,0,0,460.169699916698,0,1442.76387275138,22088.44,20,1,1911,201705663,0,6,0,2,1.5,1602.9032437,0,0,0,61938,1,120,5,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1902.93357266808,0.0861506549429511,0.0307232001786961,41292,10,5,"10","10_1","10_2","10_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"5652",5684,2,72,2,9,0,0,1839.62093828767,0,0,54647.4,31,1,1933,201705684,0,5,0,2,1.5,1603.2863072,0,0,0,70200,1,138,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1839.62093828767,0.0336634668490664,0.0262054264713344,46800,10,5,"10","10_1","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"5813",5846,2,53,1,7,0,0,780.701697789709,0,0,54220.60584675,12,2,2133,201705846,1,5,1,3,2,1941.3354794,0,0,0,97134,2,155,7,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,780.701697789709,0.0143986162750799,0.0080373679431477,48567,10,5,"10","10_0","10_2","10_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"5905",5938,2,73,1,1,0,0,1495.61001113878,0,4349.72653754755,37172.6644809,12,1,2252,201705938,0,8,0,2,1.5,1096.113307,0,0,0,80063,1,148,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,5845.33654868633,0.157248252992189,0.0730092121040472,53375.3333333333,10,5,"10","10_1","10_2","10_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
