,identifiant_menage,depenses_gaz_prix_unitaire,depenses_electricite_prix_unitaire
6314,201701863,0.0,0.1449
6315,201701864,0.0,0.1449
6316,201701865,0.0708,0.1449
6317,201701866,0.0,0.1449
6318,201701867,0.0,0.1449
6319,201701868,0.0,0.1449
6320,201701869,0.0476,0.1449
6321,201701870,0.0,0.1449
6322,201701871,0.0476,0.1449
6323,201701872,0.0476,0.1449
6324,201701873,0.0,0.1449
6325,201701874,0.0476,0.1449
6326,201701875,0.0,0.1449
6327,201701876,0.0,0.1449
6328,201701877,0.0476,0.1449
6329,201701878,0.0,0.1449
6330,201701879,0.0476,0.1449
6331,201701880,0.0,0.1449
6332,201701881,0.0,0.1449
6333,201701882,0.0,0.1449
6334,201701883,0.0476,0.1449
6335,201701884,0.0476,0.1449
6336,201701885,0.0476,0.1449
6337,201701886,0.0,0.1449
6338,201701887,0.0,0.1449
6339,201701888,0.0,0.1449
6340,201701889,0.0,0.1449
6341,201701890,0.0,0.1449
6342,201701891,0.0476,0.1449
6343,201701892,0.0476,0.1449
6344,201701893,0.0,0.1449
6345,201701895,0.0,0.1449
6346,201701896,0.0,0.1449
6347,201701897,0.0,0.1449
6348,201701898,0.0,0.1449
6349,201701899,0.0,0.1449
6350,201701901,0.0708,0.1449
6351,201701902,0.0,0.1449
6352,201701903,0.0,0.1449
6353,201701904,0.0476,0.1449
6354,201701906,0.0,0.1449
6355,201701907,0.0476,0.1449
6356,201701908,0.0476,0.1449
6357,201701910,0.0,0.1449
6358,201701911,0.0476,0.1449
6359,201701912,0.0,0.1449
6360,201701913,0.0476,0.1449
6361,201701914,0.0,0.1449
6362,201701915,0.0476,0.1449
6363,201701916,0.0476,0.1449
6364,201701917,0.0,0.1449
6365,201701918,0.0,0.1449
6366,201701919,0.0476,0.1449
6367,201701920,0.0,0.1449
6368,201701921,0.0708,0.1449
6369,201701922,0.0,0.1449
6370,201701923,0.0,0.1449
6371,201701925,0.0476,0.1449
6372,201701926,0.0476,0.1449
6373,201701927,0.0476,0.1449
6374,201701928,0.0,0.1449
6375,201701929,0.0476,0.1449
6376,201701930,0.0476,0.1449
6377,201701931,0.0,0.1449
6378,201701932,0.0,0.1449
6379,201701933,0.0,0.1449
6380,201701934,0.0,0.1449
6381,201701935,0.0476,0.1449
6382,201701936,0.0,0.1449
6383,201701937,0.0476,0.1449
6384,201701939,0.0,0.1449
6385,201701940,0.0476,0.1449
6386,201701941,0.0,0.1449
6387,201701942,0.0476,0.1449
6388,201701943,0.0,0.1449
6389,201701945,0.0476,0.1449
6390,201701946,0.0476,0.1449
6391,201701947,0.0,0.1449
6392,201701948,0.0,0.1564
6393,201701949,0.0476,0.1449
6394,201701950,0.0,0.1449
6395,201701951,0.0476,0.1449
6396,201701952,0.0,0.1449
6397,201701953,0.0,0.1449
6398,201701954,0.0,0.1449
6399,201701955,0.0476,0.1449
6400,201701957,0.0,0.1449
6401,201701958,0.0476,0.1449
6402,201701960,0.0,0.1449
6403,201701961,0.0,0.1449
6404,201701962,0.0708,0.1449
6405,201701963,0.0,0.1449
6406,201701964,0.0,0.1449
6407,201701966,0.0476,0.1449
6408,201701967,0.0476,0.1449
6409,201701968,0.0,0.1449
6410,201701969,0.0476,0.1449
6411,201701970,0.0476,0.1449
6412,201701971,0.0476,0.1449
6413,201701973,0.0476,0.1449
6414,201701974,0.0476,0.1449
6415,201701975,0.0476,0.1449
6416,201701976,0.0,0.1449
6417,201701977,0.0,0.1449
6418,201701978,0.0,0.1449
6419,201701979,0.0,0.1564
6420,201701980,0.0476,0.1449
6421,201701981,0.0,0.1449
6422,201701982,0.0,0.1564
6423,201701983,0.0476,0.1449
6424,201701984,0.0,0.1449
6425,201701985,0.0,0.1449
6426,201701986,0.0476,0.1449
6427,201701987,0.0476,0.1449
6428,201701988,0.0476,0.1449
6429,201701989,0.0476,0.1449
6430,201701990,0.0476,0.1449
6431,201701991,0.0,0.1449
6432,201701993,0.0476,0.1449
6433,201701994,0.0476,0.1449
6434,201701995,0.0,0.1449
6435,201701996,0.0,0.1449
6436,201701997,0.0476,0.1449
6437,201701998,0.0476,0.1449
6438,201701999,0.0476,0.1449
6439,201702000,0.0,0.1449
6440,201702001,0.0,0.1449
6441,201702002,0.0476,0.1449
6442,201702003,0.0476,0.1564
6443,201702004,0.0,0.1449
6444,201702005,0.0,0.1449
6445,201702006,0.0476,0.1449
6446,201702008,0.0,0.1564
6447,201702009,0.0,0.1449
6448,201702010,0.0,0.1449
6449,201702011,0.0,0.1449
6450,201702012,0.0,0.1449
6451,201702013,0.0897,0.1449
6452,201702015,0.0476,0.1449
6453,201702016,0.0476,0.1449
6454,201702017,0.0476,0.1449
6455,201702018,0.0476,0.1449
6456,201702020,0.0,0.1449
6457,201702021,0.0,0.1449
6458,201702022,0.0476,0.1449
6459,201702023,0.0,0.1449
6460,201702024,0.0476,0.1449
6461,201702025,0.0,0.1449
6462,201702026,0.0,0.1449
6463,201702028,0.0476,0.1449
6464,201702029,0.0,0.1449
6465,201702030,0.0,0.1449
6466,201702031,0.0476,0.1449
6467,201702032,0.0476,0.1449
6468,201702033,0.0,0.1449
6469,201702034,0.0,0.1449
6470,201702035,0.0476,0.1449
6471,201702036,0.0,0.1449
6472,201702037,0.0476,0.1449
6473,201702038,0.0476,0.1449
6474,201702039,0.0,0.1564
6475,201702040,0.0476,0.1449
6476,201702042,0.0708,0.1449
6477,201702043,0.0,0.1449
6478,201702044,0.0,0.1449
6479,201702045,0.0,0.1449
6480,201702047,0.0476,0.1449
6481,201702048,0.0476,0.1449
6482,201702049,0.0,0.1449
6483,201702050,0.0476,0.1449
6484,201702051,0.0,0.1449
6485,201702053,0.0,0.1449
6486,201702054,0.0476,0.1449
6487,201702055,0.0,0.1449
6488,201702056,0.0,0.1449
6489,201702058,0.0897,0.1449
6490,201702059,0.0,0.1449
6491,201702060,0.0708,0.1449
6492,201702061,0.0,0.1449
6493,201702062,0.0,0.1449
6494,201702064,0.0,0.1449
6495,201702065,0.0476,0.1449
6496,201702066,0.0,0.1449
6497,201702067,0.0,0.1449
6498,201702068,0.0,0.1449
6499,201702069,0.0476,0.1449
6500,201702070,0.0476,0.1449
6501,201702071,0.0,0.1449
6502,201702072,0.0476,0.1449
6503,201702073,0.0476,0.1449
6504,201702074,0.0,0.1449
6505,201702075,0.0476,0.1449
6506,201702076,0.0476,0.1449
6507,201702077,0.0,0.1449
6508,201702078,0.0,0.1449
6509,201702079,0.0,0.1449
6510,201702082,0.0,0.1449
6511,201702083,0.0,0.1449
6512,201702084,0.0476,0.1449
6513,201702085,0.0476,0.1449
6514,201702086,0.0476,0.1449
6515,201702087,0.0,0.1449
6516,201702088,0.0476,0.1449
6517,201702089,0.0,0.1449
6518,201702091,0.0,0.1449
6519,201702092,0.0476,0.1449
6520,201702093,0.0,0.1449
6521,201702094,0.0476,0.1449
6522,201702095,0.0,0.1449
6523,201702096,0.0,0.1449
6524,201702098,0.0,0.1449
6525,201702099,0.0,0.1449
6526,201702100,0.0476,0.1449
6527,201702101,0.0,0.1449
6528,201702102,0.0476,0.1449
6529,201702103,0.0,0.1449
6530,201702104,0.0,0.1449
6531,201702105,0.0,0.1449
6532,201702106,0.0,0.1449
6533,201702108,0.0476,0.1449
6534,201702109,0.0476,0.1449
6535,201702110,0.0,0.1449
6536,201702111,0.0476,0.1449
6537,201702112,0.0,0.1449
6538,201702113,0.0,0.1449
6539,201702114,0.0,0.1564
6540,201702116,0.0,0.1449
6541,201702117,0.0476,0.1449
6542,201702118,0.0,0.1449
6543,201702119,0.0476,0.1449
6544,201702120,0.0476,0.1449
6545,201702121,0.0476,0.1449
6546,201702122,0.0,0.1449
6547,201702124,0.0,0.1449
6548,201702125,0.0,0.1449
6549,201702126,0.0476,0.1449
6550,201702127,0.0,0.1449
6551,201702128,0.0476,0.1449
6552,201702129,0.0,0.1449
6553,201702130,0.0476,0.1449
6554,201702131,0.0476,0.1449
6555,201702132,0.0,0.1449
6556,201702134,0.0708,0.1449
6557,201702135,0.0476,0.1449
6558,201702136,0.0,0.1449
6559,201702137,0.0,0.1449
6560,201702138,0.0,0.1449
6561,201702139,0.0,0.1449
6562,201702141,0.0476,0.1449
6563,201702142,0.0,0.1564
6564,201702143,0.0,0.1449
6565,201702145,0.0,0.1449
6566,201702146,0.0,0.1449
6567,201702147,0.0476,0.1449
6568,201702149,0.0476,0.1449
6569,201702150,0.0,0.1449
6570,201702151,0.0476,0.1449
6571,201702152,0.0476,0.1449
6572,201702154,0.0,0.1449
6573,201702155,0.0,0.1449
6574,201702156,0.0,0.1449
6575,201702157,0.0476,0.1449
6576,201702159,0.0,0.1449
6577,201702160,0.0,0.1449
6578,201702161,0.0,0.1449
6579,201702162,0.0476,0.1449
6580,201702163,0.0476,0.1449
6581,201702164,0.0,0.1449
6582,201702165,0.0,0.1449
6583,201702167,0.0,0.1449
6584,201702168,0.0,0.1449
6585,201702169,0.0,0.1449
6586,201702170,0.0,0.1449
6587,201702171,0.0,0.1449
6588,201702172,0.0476,0.1449
6589,201702173,0.0,0.1449
6590,201702174,0.0,0.1449
6591,201702175,0.0476,0.1449
6592,201702176,0.0,0.1449
6593,201702177,0.0476,0.1449
6594,201702178,0.0476,0.1449
6595,201702179,0.0,0.1449
6596,201702180,0.0,0.1564
6597,201702181,0.0476,0.1449
6598,201702182,0.0,0.1449
6599,201702183,0.0,0.1449
6600,201702184,0.0,0.1449
6601,201702185,0.0,0.1449
6602,201702186,0.0476,0.1449
6603,201702187,0.0,0.1564
6604,201702190,0.0476,0.1449
6605,201702191,0.0,0.1449
6606,201702192,0.0,0.1449
6607,201702193,0.0,0.1449
6608,201702194,0.0708,0.1449
6609,201702195,0.0,0.1449
6610,201702196,0.0476,0.1449
6611,201702197,0.0,0.1449
6612,201702198,0.0,0.1449
6613,201702199,0.0,0.1449
6614,201702200,0.0,0.1449
6615,201702201,0.0476,0.1449
6616,201702202,0.0,0.1449
6617,201702203,0.0,0.1449
6618,201702204,0.0476,0.1449
6619,201702205,0.0476,0.1449
6620,201702206,0.0,0.1449
6621,201702207,0.0,0.1449
6622,201702208,0.0476,0.1449
6623,201702209,0.0,0.1564
6624,201702210,0.0,0.1449
6625,201702211,0.0,0.1449
6626,201702212,0.0476,0.1449
6627,201702213,0.0,0.1449
6628,201702214,0.0,0.1449
6629,201702215,0.0476,0.1449
6630,201702216,0.0,0.1449
6631,201702217,0.0,0.1449
6632,201702218,0.0476,0.1449
6633,201702219,0.0,0.1449
6634,201702220,0.0,0.1564
6635,201702221,0.0,0.1449
6636,201702222,0.0,0.1449
6637,201702223,0.0,0.1449
6638,201702224,0.0,0.1449
6639,201702225,0.0708,0.1449
6640,201702226,0.0476,0.1449
6641,201702228,0.0,0.1449
6642,201702229,0.0476,0.1449
6643,201702230,0.0476,0.1449
6644,201702231,0.0476,0.1449
6645,201702232,0.0,0.1449
6646,201702233,0.0,0.1449
6647,201702234,0.0476,0.1449
6648,201702235,0.0,0.1564
6649,201702236,0.0708,0.1449
6650,201702237,0.0,0.1449
6651,201702238,0.0,0.1449
6652,201702239,0.0,0.1449
6653,201702240,0.0,0.1449
6654,201702241,0.0,0.1449
6655,201702242,0.0,0.1449
6656,201702243,0.0,0.1449
6657,201702244,0.0476,0.1449
6658,201702245,0.0476,0.1449
6659,201702246,0.0,0.1449
6660,201702247,0.0476,0.1449
6661,201702248,0.0476,0.1449
6662,201702249,0.0476,0.1449
6663,201702250,0.0,0.1449
6664,201702251,0.0,0.1449
6665,201702252,0.0,0.1449
6666,201702253,0.0708,0.1564
6667,201702255,0.0476,0.1449
6668,201702256,0.0,0.1564
6669,201702257,0.0,0.1564
6670,201702258,0.0,0.1449
6671,201702259,0.0708,0.1449
6672,201702260,0.0,0.1449
6673,201702262,0.0476,0.1449
6674,201702263,0.0476,0.1449
6675,201702264,0.0476,0.1449
6676,201702265,0.0476,0.1449
6677,201702266,0.0,0.1449
6678,201702267,0.0,0.1449
6679,201702268,0.0476,0.1449
6680,201702269,0.0897,0.1564
6681,201702270,0.0,0.1449
6682,201702271,0.0476,0.1449
6683,201702272,0.0,0.1449
6684,201702274,0.0476,0.1449
6685,201702275,0.0476,0.1449
6686,201702276,0.0,0.1449
6687,201702277,0.0476,0.1449
6688,201702279,0.0,0.1449
6689,201702280,0.0,0.1449
6690,201702281,0.0,0.1449
6691,201702282,0.0708,0.1449
6692,201702283,0.0,0.1449
6693,201702285,0.0476,0.1449
6694,201702286,0.0476,0.1449
6695,201702287,0.0476,0.1449
6696,201702288,0.0476,0.1449
6697,201702289,0.0476,0.1449
6698,201702291,0.0,0.1449
6699,201702292,0.0,0.1449
6700,201702293,0.0,0.1449
6701,201702294,0.0476,0.1449
6702,201702295,0.0,0.1449
6703,201702296,0.0,0.1449
6704,201702297,0.0476,0.1449
6705,201702298,0.0,0.1449
6706,201702299,0.0476,0.1449
6707,201702300,0.0708,0.1449
6708,201702302,0.0476,0.1449
6709,201702303,0.0,0.1449
6710,201702304,0.0,0.1449
6711,201702305,0.0,0.1449
6712,201702306,0.0,0.1449
6713,201702307,0.0,0.1449
6714,201702308,0.0,0.1449
6715,201702309,0.0,0.1449
6716,201702310,0.0476,0.1449
6717,201702311,0.0,0.1449
6718,201702312,0.0,0.1449
6719,201702313,0.0,0.1449
6720,201702314,0.0476,0.1449
6721,201702315,0.0476,0.1449
6722,201702316,0.0,0.1449
6723,201702317,0.0,0.1449
6724,201702319,0.0476,0.1449
6725,201702320,0.0,0.1449
6726,201702321,0.0,0.1449
6727,201702322,0.0476,0.1449
6728,201702324,0.0476,0.1449
6729,201702325,0.0,0.1449
6730,201702326,0.0,0.1564
6731,201702327,0.0,0.1449
6732,201702328,0.0476,0.1449
6733,201702329,0.0,0.1449
6734,201702330,0.0476,0.1449
6735,201702333,0.0,0.1449
6736,201702334,0.0,0.1449
6737,201702335,0.0476,0.1449
6738,201702336,0.0476,0.1449
6739,201702337,0.0,0.1449
6740,201702338,0.0476,0.1449
6741,201702340,0.0,0.1449
6742,201702341,0.0476,0.1449
6743,201702342,0.0,0.1449
6744,201702343,0.0,0.1449
6745,201702344,0.0,0.1449
6746,201702345,0.0476,0.1449
6747,201702346,0.0476,0.1449
6748,201702348,0.0708,0.1449
6749,201702349,0.0,0.1449
6750,201702350,0.0476,0.1449
6751,201702351,0.0,0.1449
6752,201702352,0.0,0.1449
6753,201702353,0.0476,0.1449
6754,201702354,0.0,0.1449
6755,201702355,0.0,0.1449
6756,201702356,0.0476,0.1449
6757,201702357,0.0,0.1449
6758,201702358,0.0476,0.1449
6759,201702359,0.0476,0.1449
6760,201702360,0.0476,0.1449
6761,201702361,0.0,0.1449
6762,201702362,0.0,0.1449
6763,201702363,0.0,0.1449
6764,201702364,0.0,0.1449
6765,201702365,0.0,0.1449
6766,201702366,0.0476,0.1449
6767,201702367,0.0,0.1449
6768,201702368,0.0,0.1449
6769,201702369,0.0476,0.1449
6770,201702370,0.0476,0.1449
6771,201702371,0.0,0.1449
6772,201702372,0.0,0.1449
6773,201702373,0.0476,0.1449
6774,201702374,0.0,0.1564
6775,201702375,0.0,0.1449
6776,201702376,0.0476,0.1449
6777,201702377,0.0476,0.1449
6778,201702378,0.0,0.1449
6779,201702379,0.0,0.1449
6780,201702380,0.0476,0.1449
6781,201702381,0.0476,0.1449
6782,201702382,0.0,0.1449
6783,201702383,0.0,0.1449
6784,201702386,0.0,0.1449
6785,201702387,0.0476,0.1449
6786,201702388,0.0476,0.1449
6787,201702389,0.0,0.1449
6788,201702390,0.0,0.1449
6789,201702392,0.0,0.1564
6790,201702393,0.0476,0.1449
6791,201702394,0.0,0.1449
6792,201702395,0.0,0.1449
6793,201702396,0.0,0.1449
6794,201702397,0.0,0.1449
6795,201702398,0.0476,0.1449
6796,201702399,0.0476,0.1449
6797,201702400,0.0,0.1449
6798,201702401,0.0,0.1449
6799,201702402,0.0476,0.1449
6800,201702403,0.0,0.1449
6801,201702404,0.0,0.1449
6802,201702405,0.0,0.1449
6803,201702406,0.0897,0.1564
6804,201702407,0.0,0.1449
6805,201702408,0.0476,0.1449
6806,201702409,0.0708,0.1449
6807,201702410,0.0476,0.1449
6808,201702411,0.0,0.1449
6809,201702412,0.0476,0.1449
6810,201702413,0.0,0.1449
6811,201702414,0.0476,0.1449
6812,201702416,0.0476,0.1449
6813,201702417,0.0476,0.1449
6814,201702418,0.0476,0.1449
6815,201702419,0.0,0.1449
6816,201702420,0.0,0.1449
6817,201702421,0.0,0.1449
6818,201702422,0.0476,0.1449
6819,201702423,0.0,0.1449
6820,201702424,0.0476,0.1449
6821,201702425,0.0,0.1449
6822,201702426,0.0476,0.1449
6823,201702427,0.0,0.1449
6824,201702428,0.0,0.1449
6825,201702429,0.0,0.1449
6826,201702430,0.0476,0.1449
6827,201702431,0.0708,0.1449
6828,201702432,0.0476,0.1449
6829,201702433,0.0476,0.1449
6830,201702434,0.0476,0.1449
6831,201702435,0.0,0.1449
6832,201702436,0.0476,0.1449
6833,201702437,0.0476,0.1449
6834,201702438,0.0,0.1449
6835,201702440,0.0,0.1449
6836,201702441,0.0476,0.1449
6837,201702442,0.0,0.1449
6838,201702443,0.0,0.1449
6839,201702444,0.0,0.1449
6840,201702445,0.0,0.1449
6841,201702446,0.0,0.1449
6842,201702447,0.0,0.1564
6843,201702449,0.0,0.1449
6844,201702450,0.0,0.1449
6845,201702451,0.0,0.1449
6846,201702452,0.0,0.1449
6847,201702453,0.0,0.1449
6848,201702454,0.0708,0.1449
6849,201702455,0.0,0.1449
6850,201702456,0.0,0.1449
6851,201702457,0.0476,0.1449
6852,201702458,0.0,0.1449
6853,201702459,0.0476,0.1449
6854,201702460,0.0,0.1449
6855,201702461,0.0,0.1449
6856,201702462,0.0,0.1449
6857,201702463,0.0,0.1449
6858,201702464,0.0,0.1449
6859,201702465,0.0,0.1449
6860,201702466,0.0,0.1449
6861,201702467,0.0476,0.1449
6862,201702468,0.0476,0.1449
6863,201702469,0.0476,0.1449
6864,201702471,0.0,0.1449
6865,201702472,0.0476,0.1449
6866,201702473,0.0476,0.1449
6867,201702474,0.0476,0.1449
6868,201702475,0.0476,0.1449
6869,201702476,0.0476,0.1449
6870,201702477,0.0,0.1449
6871,201702478,0.0,0.1449
6872,201702480,0.0476,0.1449
6873,201702481,0.0,0.1449
6874,201702482,0.0476,0.1449
6875,201702483,0.0,0.1449
6876,201702484,0.0476,0.1449
6877,201702485,0.0,0.1449
6878,201702486,0.0708,0.1449
6879,201702487,0.0476,0.1449
6880,201702489,0.0,0.1449
6881,201702490,0.0,0.1449
6882,201702491,0.0476,0.1449
6883,201702492,0.0,0.1449
6884,201702493,0.0476,0.1449
6885,201702494,0.0,0.1449
6886,201702495,0.0,0.1449
6887,201702496,0.0,0.1449
6888,201702497,0.0476,0.1449
6889,201702498,0.0,0.1564
6890,201702499,0.0476,0.1449
6891,201702500,0.0476,0.1449
6892,201702501,0.0897,0.1564
6893,201702503,0.0,0.1564
6894,201702504,0.0476,0.1449
6895,201702505,0.0,0.1449
6896,201702506,0.0,0.1449
6897,201702507,0.0476,0.1449
6898,201702508,0.0708,0.1564
6899,201702509,0.0,0.1449
6900,201702510,0.0,0.1449
6901,201702511,0.0476,0.1449
6902,201702512,0.0476,0.1449
6903,201702513,0.0,0.1449
6904,201702514,0.0,0.1449
6905,201702515,0.0,0.1449
6906,201702516,0.0708,0.1564
6907,201702518,0.0,0.1449
6908,201702519,0.0476,0.1449
6909,201702520,0.0,0.1449
6910,201702521,0.0,0.1449
6911,201702523,0.0,0.1449
6912,201702524,0.0,0.1449
6913,201702525,0.0476,0.1449
6914,201702526,0.0,0.1449
6915,201702527,0.0,0.1449
6916,201702529,0.0,0.1449
6917,201702530,0.0476,0.1449
6918,201702531,0.0,0.1449
6919,201702532,0.0,0.1449
6920,201702533,0.0,0.1449
6921,201702534,0.0476,0.1449
6922,201702535,0.0,0.1449
6923,201702536,0.0476,0.1449
6924,201702537,0.0476,0.1449
6925,201702538,0.0476,0.1449
6926,201702539,0.0,0.1449
6927,201702540,0.0,0.1449
6928,201702541,0.0476,0.1449
6929,201702542,0.0,0.1449
6930,201702543,0.0,0.1449
6931,201702544,0.0,0.1449
6932,201702545,0.0,0.1449
6933,201702546,0.0,0.1449
6934,201702547,0.0,0.1449
6935,201702548,0.0476,0.1449
6936,201702549,0.0,0.1449
6937,201702550,0.0476,0.1449
6938,201702551,0.0,0.1449
6939,201702552,0.0476,0.1449
6940,201702553,0.0,0.1449
6941,201702554,0.0476,0.1449
6942,201702556,0.0476,0.1449
6943,201702557,0.0476,0.1449
6944,201702558,0.0,0.1449
6945,201702559,0.0,0.1449
6946,201702560,0.0,0.1449
6947,201702561,0.0,0.1449
6948,201702563,0.0,0.1564
6949,201702564,0.0476,0.1449
6950,201702565,0.0,0.1449
6951,201702566,0.0,0.1449
6952,201702567,0.0,0.1449
6953,201702568,0.0,0.1449
6954,201702569,0.0,0.1449
6955,201702570,0.0476,0.1449
6956,201702571,0.0,0.1449
6957,201702572,0.0,0.1449
6958,201702574,0.0,0.1449
6959,201702575,0.0476,0.1449
6960,201702577,0.0,0.1449
6961,201702578,0.0,0.1449
6962,201702579,0.0,0.1449
6963,201702580,0.0,0.1449
6964,201702581,0.0708,0.1449
6965,201702583,0.0,0.1449
6966,201702584,0.0476,0.1564
6967,201702585,0.0,0.1449
6968,201702586,0.0476,0.1449
6969,201702587,0.0,0.1449
6970,201702588,0.0476,0.1449
6971,201702589,0.0476,0.1449
6972,201702590,0.0,0.1564
6973,201702591,0.0476,0.1449
6974,201702592,0.0,0.1449
6975,201702593,0.0,0.1449
6976,201702595,0.0,0.1449
6977,201702596,0.0,0.1449
6978,201702597,0.0476,0.1449
6979,201702598,0.0,0.1449
6980,201702599,0.0476,0.1449
6981,201702600,0.0476,0.1449
6982,201702601,0.0476,0.1449
6983,201702602,0.0708,0.1564
6984,201702603,0.0,0.1449
6985,201702604,0.0,0.1449
6986,201702605,0.0476,0.1449
6987,201702606,0.0476,0.1449
6988,201702607,0.0476,0.1449
6989,201702608,0.0,0.1449
6990,201702609,0.0,0.1449
6991,201702610,0.0476,0.1449
6992,201702611,0.0476,0.1449
6993,201702612,0.0,0.1449
6994,201702613,0.0,0.1449
6995,201702614,0.0476,0.1449
6996,201702616,0.0,0.1449
6997,201702617,0.0,0.1449
6998,201702618,0.0,0.1449
6999,201702619,0.0476,0.1449
7000,201702620,0.0,0.1449
7001,201702621,0.0,0.1449
7002,201702622,0.0,0.1449
7003,201702623,0.0897,0.1564
7004,201702624,0.0476,0.1449
7005,201702625,0.0,0.1449
7006,201702626,0.0,0.1449
7007,201702627,0.0476,0.1449
7008,201702628,0.0,0.1449
7009,201702630,0.0476,0.1449
7010,201702631,0.0,0.1449
7011,201702632,0.0,0.1449
7012,201702633,0.0,0.1564
7013,201702634,0.0,0.1449
7014,201702635,0.0476,0.1449
7015,201702636,0.0,0.1449
7016,201702637,0.0476,0.1449
7017,201702638,0.0,0.1449
7018,201702639,0.0,0.1449
7019,201702641,0.0476,0.1449
7020,201702642,0.0,0.1449
7021,201702643,0.0,0.1449
7022,201702644,0.0,0.1449
7023,201702645,0.0,0.1449
7024,201702646,0.0,0.1449
7025,201702647,0.0476,0.1449
7026,201702649,0.0476,0.1449
7027,201702650,0.0,0.1449
7028,201702651,0.0,0.1449
7029,201702652,0.0476,0.1449
7030,201702653,0.0,0.1449
7031,201702654,0.0,0.1449
7032,201702655,0.0,0.1449
7033,201702656,0.0,0.1449
7034,201702657,0.0,0.1564
7035,201702658,0.0476,0.1449
7036,201702659,0.0,0.1449
7037,201702660,0.0,0.1449
7038,201702661,0.0476,0.1449
7039,201702662,0.0,0.1449
7040,201702663,0.0,0.1449
7041,201702664,0.0,0.1449
7042,201702665,0.0476,0.1449
7043,201702666,0.0,0.1449
7044,201702667,0.0476,0.1449
7045,201702668,0.0,0.1564
7046,201702669,0.0,0.1449
7047,201702670,0.0,0.1449
7048,201702671,0.0,0.1449
7049,201702673,0.0476,0.1449
7050,201702674,0.0,0.1449
7051,201702675,0.0476,0.1449
7052,201702676,0.0,0.1449
7053,201702677,0.0476,0.1449
7054,201702678,0.0,0.1449
7055,201702679,0.0,0.1449
7056,201702680,0.0,0.1449
7057,201702681,0.0,0.1449
7058,201702683,0.0,0.1449
7059,201702684,0.0,0.1449
7060,201702685,0.0476,0.1449
7061,201702686,0.0476,0.1449
7062,201702687,0.0,0.1449
7063,201702688,0.0,0.1449
7064,201702689,0.0,0.1449
7065,201702690,0.0,0.1449
7066,201702691,0.0,0.1449
7067,201702692,0.0,0.1449
7068,201702694,0.0476,0.1449
7069,201702695,0.0,0.1449
7070,201702696,0.0476,0.1449
7071,201702697,0.0,0.1449
7072,201702699,0.0,0.1449
7073,201702700,0.0,0.1449
7074,201702701,0.0,0.1449
7075,201702702,0.0476,0.1449
7076,201702703,0.0476,0.1449
7077,201702704,0.0476,0.1449
7078,201702705,0.0476,0.1449
7079,201702706,0.0,0.1449
7080,201702707,0.0,0.1449
7081,201702708,0.0476,0.1449
7082,201702710,0.0,0.1449
7083,201702711,0.0,0.1449
7084,201702712,0.0,0.1449
7085,201702713,0.0476,0.1449
7086,201702715,0.0,0.1449
7087,201702716,0.0,0.1449
7088,201702717,0.0,0.1449
7089,201702718,0.0476,0.1449
7090,201702720,0.0,0.1449
7091,201702721,0.0,0.1449
7092,201702722,0.0476,0.1449
7093,201702724,0.0708,0.1449
7094,201702725,0.0,0.1449
7095,201702726,0.0,0.1449
7096,201702727,0.0,0.1449
7097,201702728,0.0,0.1449
7098,201702729,0.0476,0.1449
7099,201702731,0.0476,0.1449
7100,201702732,0.0476,0.1449
7101,201702733,0.0,0.1449
7102,201702734,0.0,0.1449
7103,201702735,0.0476,0.1449
7104,201702736,0.0,0.1449
7105,201702737,0.0476,0.1449
7106,201702738,0.0,0.1449
7107,201702739,0.0,0.1449
7108,201702740,0.0,0.1449
7109,201702741,0.0,0.1449
7110,201702742,0.0,0.1449
7111,201702743,0.0476,0.1449
7112,201702744,0.0,0.1449
7113,201702745,0.0476,0.1449
7114,201702746,0.0476,0.1449
7115,201702748,0.0,0.1449
