region,carburant,annee,mois,prix_moyen_par_hectolitre
82,SP98,2015,11,136.76
82,SP98,2015,12,135.57
82,SP98,2016,1,
82,SP98,2016,2,
82,SP98,2016,3,
82,SP98,2016,4,
82,SP98,2016,5,
82,SP98,2016,6,
82,SP98,2016,7,
82,SP98,2016,8,
82,SP98,2016,9,
82,SP98,2016,10,
82,SP98,2016,11,
82,SP98,2016,12,
82,SP98,2017,1,
82,SP98,2017,2,
82,SP98,2017,3,
82,SP98,2017,4,
82,SP98,2017,5,
82,SP98,2017,6,
82,SP98,2017,7,
82,SP98,2017,8,
82,SP98,2017,9,
82,SP98,2017,10,
82,SP98,2017,11,
82,SP98,2017,12,
82,SP98,2018,1,
82,SP98,2018,2,
82,SP98,2018,3,
82,SP98,2018,4,
82,SP98,2018,5,
82,SP98,2018,6,
82,SP98,2018,7,
82,SP98,2018,8,
82,SP98,2018,9,
82,SP98,2018,10,
82,SP98,2018,11,
82,SP98,2018,12,
82,SP98,2019,1,
82,SP98,2019,2,
82,SP98,2019,3,
82,SP98,2019,4,
82,SP98,2019,5,
82,SP98,2019,6,
82,SP98,2019,7,
82,SP98,2019,8,
82,SP98,2019,9,
82,SP98,2019,10,
82,SP98,2019,11,
82,SP98,2019,12,
82,SP98,2020,1,
82,SP98,2020,2,
82,SP98,2020,3,
82,SP98,2020,4,
82,SP98,2020,5,
82,SP98,2020,6,
82,SP98,2020,7,
82,SP98,2020,8,
82,SP98,2020,9,
82,SP98,2020,10,
82,SP98,2020,11,
82,SP98,2020,12,
82,SP98,2021,1,
82,SP98,2021,2,
82,SP98,2021,3,
82,SP98,2021,4,
82,SP98,2021,5,
82,SP98,2021,6,
82,SP98,2021,7,
82,SP98,2021,8,
82,SP98,2021,9,
82,SP98,2021,10,
82,SP98,2021,11,
82,SP98,2021,12,
82,SP98,2022,1,
82,SP98,2022,2,
82,SP98,2022,3,
82,SP98,2022,4,
82,SP98,2022,5,
82,SP98,2022,6,
82,SP98,2022,7,
82,SP98,2022,8,
82,SP98,2022,9,
82,SP98,2022,10,
82,SP98,2022,11,
82,SP98,2022,12,
82,SP98,2023,1,
82,SP98,2023,2,
82,SP98,2023,3,
82,SP98,2023,4,
82,SP98,2023,5,
82,SP98,2023,6,
82,SP98,2023,7,
82,SP98,2023,8,
82,SP98,2023,9,
82,SP98,2023,10,
82,SP98,2023,11,
82,SP98,2023,12,
22,Gazole,2007,1,101.71
22,Gazole,2007,2,102.3
22,Gazole,2007,4,106.08
22,Gazole,2007,5,106.64
22,Gazole,2007,6,108.32
22,Gazole,2007,7,109.41
22,Gazole,2007,8,109.44
22,Gazole,2007,9,110.94
22,Gazole,2007,10,112.65
22,Gazole,2007,11,120.34
22,Gazole,2007,12,120.92
22,Gazole,2007,3,104.04
22,Gazole,2008,1,120.07
22,Gazole,2008,2,120.56
22,Gazole,2008,3,126.22
22,Gazole,2008,4,129.03
22,Gazole,2008,5,139.11
22,Gazole,2008,6,144.21
22,Gazole,2008,7,143.28
22,Gazole,2008,8,134.71
22,Gazole,2008,9,131.54
22,Gazole,2008,10,123.29
22,Gazole,2008,11,112.95
22,Gazole,2008,12,101.32
22,Gazole,2009,1,98.73
22,Gazole,2009,2,97.34
22,Gazole,2009,3,94.86
22,Gazole,2009,4,97.29
22,Gazole,2009,5,97.34
22,Gazole,2009,6,102.12
22,Gazole,2009,7,100.45
22,Gazole,2009,8,103.57
22,Gazole,2009,9,101.68
22,Gazole,2009,10,102.71
22,Gazole,2009,11,104.83
22,Gazole,2009,12,104.17
22,Gazole,2010,1,108.3
22,Gazole,2010,2,108.65
22,Gazole,2010,3,112.36
22,Gazole,2010,4,116.24
22,Gazole,2010,5,117.51
22,Gazole,2010,6,117.08
22,Gazole,2010,7,114.74
22,Gazole,2010,8,114.84
22,Gazole,2010,9,115.39
22,Gazole,2010,10,117.55
22,Gazole,2010,11,118.76
22,Gazole,2010,12,122.91
22,Gazole,2011,1,129.36
22,Gazole,2011,2,132.31
22,Gazole,2011,3,137.91
22,Gazole,2011,4,138.55
22,Gazole,2011,5,134.57
22,Gazole,2011,6,133.83
22,Gazole,2011,7,134.57
22,Gazole,2011,8,133.14
22,Gazole,2011,9,135.06
22,Gazole,2011,10,136.48
22,Gazole,2011,11,139.95
22,Gazole,2011,12,139.0
22,Gazole,2012,1,142.15
22,Gazole,2012,2,143.54
22,Gazole,2012,3,146.01
22,Gazole,2012,4,145.03
22,Gazole,2012,5,141.68
22,Gazole,2012,6,135.96
22,Gazole,2012,7,138.92
22,Gazole,2012,8,144.87
22,Gazole,2012,9,141.26
22,Gazole,2012,10,141.15
22,Gazole,2012,11,139.07
22,Gazole,2012,12,137.7
22,Gazole,2013,1,139.41
22,Gazole,2013,2,142.69
22,Gazole,2013,3,141.25
22,Gazole,2013,4,137.12
22,Gazole,2013,5,134.76
22,Gazole,2013,6,134.52
22,Gazole,2013,7,136.5
22,Gazole,2013,8,137.02
22,Gazole,2013,9,138.51
22,Gazole,2013,10,134.71
22,Gazole,2013,11,133.65
22,Gazole,2013,12,135.3
22,Gazole,2014,1,133.88
22,Gazole,2014,2,134.24
22,Gazole,2014,3,132.85
22,Gazole,2014,4,132.56
22,Gazole,2014,6,132.7
22,Gazole,2014,7,132.2
22,Gazole,2014,8,131.57
22,Gazole,2014,9,130.97
22,Gazole,2014,10,127.7
22,Gazole,2014,11,124.94
22,Gazole,2014,12,115.81
22,Gazole,2014,5,132.34
22,Gazole,2015,1,113.01
22,Gazole,2015,2,118.95
22,Gazole,2015,3,122.2
22,Gazole,2015,4,121.87
22,Gazole,2015,5,124.72
22,Gazole,2015,6,122.87
22,Gazole,2015,7,119.29
22,Gazole,2015,8,113.57
22,Gazole,2015,9,111.94
22,Gazole,2015,10,111.63
22,Gazole,2015,11,111.22
22,Gazole,2015,12,104.46
22,Gazole,2016,1,
22,Gazole,2016,2,
22,Gazole,2016,3,
22,Gazole,2016,4,
22,Gazole,2016,5,
22,Gazole,2016,6,
22,Gazole,2016,7,
22,Gazole,2016,8,
22,Gazole,2016,9,
22,Gazole,2016,10,
22,Gazole,2016,11,
22,Gazole,2016,12,
22,Gazole,2017,1,
22,Gazole,2017,2,
22,Gazole,2017,3,
22,Gazole,2017,4,
22,Gazole,2017,5,
22,Gazole,2017,6,
22,Gazole,2017,7,
22,Gazole,2017,8,
22,Gazole,2017,9,
22,Gazole,2017,10,
22,Gazole,2017,11,
22,Gazole,2017,12,
22,Gazole,2018,1,
22,Gazole,2018,2,
22,Gazole,2018,3,
22,Gazole,2018,4,
22,Gazole,2018,5,
22,Gazole,2018,6,
22,Gazole,2018,7,
22,Gazole,2018,8,
22,Gazole,2018,9,
22,Gazole,2018,10,
22,Gazole,2018,11,
22,Gazole,2018,12,
22,Gazole,2019,1,
22,Gazole,2019,2,
22,Gazole,2019,3,
22,Gazole,2019,4,
22,Gazole,2019,5,
22,Gazole,2019,6,
22,Gazole,2019,7,
22,Gazole,2019,8,
22,Gazole,2019,9,
22,Gazole,2019,10,
22,Gazole,2019,11,
22,Gazole,2019,12,
22,Gazole,2020,1,
22,Gazole,2020,2,
22,Gazole,2020,3,
22,Gazole,2020,4,
22,Gazole,2020,5,
22,Gazole,2020,6,
22,Gazole,2020,7,
22,Gazole,2020,8,
22,Gazole,2020,9,
22,Gazole,2020,10,
22,Gazole,2020,11,
22,Gazole,2020,12,
22,Gazole,2021,1,
22,Gazole,2021,2,
22,Gazole,2021,3,
22,Gazole,2021,4,
22,Gazole,2021,5,
22,Gazole,2021,6,
22,Gazole,2021,7,
22,Gazole,2021,8,
22,Gazole,2021,9,
22,Gazole,2021,10,
22,Gazole,2021,11,
22,Gazole,2021,12,
22,Gazole,2022,1,
22,Gazole,2022,2,
22,Gazole,2022,3,
22,Gazole,2022,4,
22,Gazole,2022,5,
22,Gazole,2022,6,
22,Gazole,2022,7,
22,Gazole,2022,8,
22,Gazole,2022,9,
22,Gazole,2022,10,
22,Gazole,2022,11,
22,Gazole,2022,12,
22,Gazole,2023,1,
22,Gazole,2023,2,
22,Gazole,2023,3,
22,Gazole,2023,4,
22,Gazole,2023,5,
22,Gazole,2023,6,
22,Gazole,2023,7,
22,Gazole,2023,8,
22,Gazole,2023,9,
22,Gazole,2023,10,
22,Gazole,2023,11,
22,Gazole,2023,12,
22,SP95,2007,1,118.67
22,SP95,2007,4,129.09
22,SP95,2007,5,133.14
22,SP95,2007,6,133.55
22,SP95,2007,7,133.04
22,SP95,2007,8,129.5
22,SP95,2007,9,129.88
22,SP95,2007,10,129.84
22,SP95,2007,11,135.17
22,SP95,2007,12,134.75
22,SP95,2007,2,119.69
22,SP95,2007,3,124.59
22,SP95,2008,1,136.43
22,SP95,2008,2,136.36
22,SP95,2008,3,138.2
22,SP95,2008,4,139.8
22,SP95,2008,5,144.86
22,SP95,2008,6,150.0
22,SP95,2008,7,148.98
22,SP95,2008,8,143.99
22,SP95,2008,9,143.22
22,SP95,2008,10,133.27
22,SP95,2008,11,119.46
22,SP95,2008,12,110.92
22,SP95,2009,1,110.7
22,SP95,2009,2,115.18
22,SP95,2009,3,115.42
22,SP95,2009,4,117.71
22,SP95,2009,5,120.59
22,SP95,2009,6,125.39
22,SP95,2009,7,122.72
22,SP95,2009,8,125.24
22,SP95,2009,9,123.29
22,SP95,2009,10,122.72
22,SP95,2009,11,125.22
22,SP95,2009,12,124.64
22,SP95,2010,1,129.83
22,SP95,2010,2,131.17
22,SP95,2010,3,135.28
22,SP95,2010,4,137.16
22,SP95,2010,5,137.12
22,SP95,2010,6,136.05
22,SP95,2010,7,133.71
22,SP95,2010,8,133.34
22,SP95,2010,9,133.16
22,SP95,2010,10,134.76
22,SP95,2010,11,136.24
22,SP95,2010,12,141.26
22,SP95,2011,1,146.3
22,SP95,2011,2,146.98
22,SP95,2011,3,151.44
22,SP95,2011,4,154.11
22,SP95,2011,5,154.24
22,SP95,2011,6,151.23
22,SP95,2011,7,151.07
22,SP95,2011,8,150.23
22,SP95,2011,9,152.32
22,SP95,2011,10,150.32
22,SP95,2011,11,149.55
22,SP95,2011,12,149.85
22,SP95,2012,1,155.37
22,SP95,2012,2,159.44
22,SP95,2012,3,164.27
22,SP95,2012,4,166.3
22,SP95,2012,5,160.14
22,SP95,2012,6,155.1
22,SP95,2012,7,156.48
22,SP95,2012,8,162.28
22,SP95,2012,9,159.32
22,SP95,2012,10,156.67
22,SP95,2012,11,151.46
22,SP95,2012,12,151.94
22,SP95,2013,1,155.86
22,SP95,2013,2,161.38
22,SP95,2013,3,161.09
22,SP95,2013,4,158.31
22,SP95,2013,5,154.84
22,SP95,2013,6,154.98
22,SP95,2013,7,156.19
22,SP95,2013,8,156.62
22,SP95,2013,9,155.6
22,SP95,2013,10,150.93
22,SP95,2013,11,150.18
22,SP95,2013,12,151.65
22,SP95,2014,1,150.31
22,SP95,2014,2,151.29
22,SP95,2014,3,151.28
22,SP95,2014,4,152.35
22,SP95,2014,5,153.05
22,SP95,2014,6,154.52
22,SP95,2014,7,154.82
22,SP95,2014,8,151.65
22,SP95,2014,9,151.01
22,SP95,2014,10,148.07
22,SP95,2014,11,143.99
22,SP95,2014,12,135.2
22,SP95,2015,1,128.12
22,SP95,2015,2,133.82
22,SP95,2015,3,139.25
22,SP95,2015,4,141.87
22,SP95,2015,5,144.75
22,SP95,2015,6,145.41
22,SP95,2015,7,144.84
22,SP95,2015,8,139.41
22,SP95,2015,9,132.23
22,SP95,2015,10,130.57
22,SP95,2015,11,130.88
22,SP95,2015,12,128.46
22,SP95,2016,1,
22,SP95,2016,2,
22,SP95,2016,3,
22,SP95,2016,4,
22,SP95,2016,5,
22,SP95,2016,6,
22,SP95,2016,7,
22,SP95,2016,8,
22,SP95,2016,9,
22,SP95,2016,10,
22,SP95,2016,11,
22,SP95,2016,12,
22,SP95,2017,1,
22,SP95,2017,2,
22,SP95,2017,3,
22,SP95,2017,4,
22,SP95,2017,5,
22,SP95,2017,6,
22,SP95,2017,7,
22,SP95,2017,8,
22,SP95,2017,9,
22,SP95,2017,10,
22,SP95,2017,11,
22,SP95,2017,12,
22,SP95,2018,1,
22,SP95,2018,2,
22,SP95,2018,3,
22,SP95,2018,4,
22,SP95,2018,5,
22,SP95,2018,6,
22,SP95,2018,7,
22,SP95,2018,8,
22,SP95,2018,9,
22,SP95,2018,10,
22,SP95,2018,11,
22,SP95,2018,12,
22,SP95,2019,1,
22,SP95,2019,2,
22,SP95,2019,3,
22,SP95,2019,4,
22,SP95,2019,5,
22,SP95,2019,6,
22,SP95,2019,7,
22,SP95,2019,8,
22,SP95,2019,9,
22,SP95,2019,10,
22,SP95,2019,11,
22,SP95,2019,12,
22,SP95,2020,1,
22,SP95,2020,2,
22,SP95,2020,3,
22,SP95,2020,4,
22,SP95,2020,5,
22,SP95,2020,6,
22,SP95,2020,7,
22,SP95,2020,8,
22,SP95,2020,9,
22,SP95,2020,10,
22,SP95,2020,11,
22,SP95,2020,12,
22,SP95,2021,1,
22,SP95,2021,2,
22,SP95,2021,3,
22,SP95,2021,4,
22,SP95,2021,5,
22,SP95,2021,6,
22,SP95,2021,7,
22,SP95,2021,8,
22,SP95,2021,9,
22,SP95,2021,10,
22,SP95,2021,11,
22,SP95,2021,12,
22,SP95,2022,1,
22,SP95,2022,2,
22,SP95,2022,3,
22,SP95,2022,4,
22,SP95,2022,5,
22,SP95,2022,6,
22,SP95,2022,7,
22,SP95,2022,8,
22,SP95,2022,9,
22,SP95,2022,10,
22,SP95,2022,11,
22,SP95,2022,12,
22,SP95,2023,1,
22,SP95,2023,2,
22,SP95,2023,3,
22,SP95,2023,4,
22,SP95,2023,5,
22,SP95,2023,6,
22,SP95,2023,7,
22,SP95,2023,8,
22,SP95,2023,9,
22,SP95,2023,10,
22,SP95,2023,11,
22,SP95,2023,12,
22,E85,2007,3,79.3
22,E85,2007,5,79.59
22,E85,2007,7,83.01
22,E85,2007,8,82.93
22,E85,2007,6,80.98
22,E85,2007,11,82.48
22,E85,2007,12,82.45
22,E85,2007,4,79.35
22,E85,2007,10,83.14
22,E85,2007,2,79.3
22,E85,2007,1,
22,E85,2007,9,83.07
22,E85,2008,1,80.78
22,E85,2008,5,82.69
22,E85,2008,7,84.46
22,E85,2008,8,84.67
22,E85,2008,9,85.18
22,E85,2008,2,80.7
22,E85,2008,10,84.75
22,E85,2008,11,83.57
22,E85,2008,12,82.24
22,E85,2008,3,81.93
22,E85,2008,4,82.23
22,E85,2008,6,83.7
22,E85,2009,3,78.51
22,E85,2009,7,92.54
22,E85,2009,8,96.7
22,E85,2009,2,78.61
22,E85,2009,4,78.3
22,E85,2009,6,82.05
22,E85,2009,1,78.45
22,E85,2009,5,78.98
22,E85,2009,9,96.89
22,E85,2009,10,96.52
22,E85,2009,11,96.52
22,E85,2009,12,96.46
22,E85,2010,1,85.73
22,E85,2010,7,100.22
22,E85,2010,8,100.83
22,E85,2010,10,102.52
22,E85,2010,12,105.18
22,E85,2010,5,96.19
22,E85,2010,3,89.59
22,E85,2010,4,94.4
22,E85,2010,11,104.03
22,E85,2010,2,82.21
22,E85,2010,6,98.33
22,E85,2010,9,101.35
22,E85,2011,2,85.59
22,E85,2011,4,88.86
22,E85,2011,7,88.86
22,E85,2011,8,88.59
22,E85,2011,9,88.7
22,E85,2011,1,83.67
22,E85,2011,3,87.81
22,E85,2011,5,89.38
22,E85,2011,6,88.92
22,E85,2011,10,88.9
22,E85,2011,11,89.16
22,E85,2011,12,91.01
22,E85,2012,1,91.6
22,E85,2012,2,92.6
22,E85,2012,4,93.27
22,E85,2012,5,92.53
22,E85,2012,6,91.68
22,E85,2012,7,91.36
22,E85,2012,8,92.05
22,E85,2012,9,91.75
22,E85,2012,10,92.03
22,E85,2012,11,93.19
22,E85,2012,3,92.13
22,E85,2012,12,94.42
22,E85,2013,4,93.02
22,E85,2013,5,92.0
22,E85,2013,6,92.17
22,E85,2013,7,91.08
22,E85,2013,8,90.69
22,E85,2013,10,89.56
22,E85,2013,12,88.36
22,E85,2013,1,92.7
22,E85,2013,11,88.73
22,E85,2013,2,93.73
22,E85,2013,3,93.95
22,E85,2013,9,90.8
22,E85,2014,1,87.19
22,E85,2014,3,86.49
22,E85,2014,4,85.67
22,E85,2014,5,85.8
22,E85,2014,6,86.31
22,E85,2014,7,84.48
22,E85,2014,8,82.24
22,E85,2014,9,82.09
22,E85,2014,10,81.94
22,E85,2014,11,83.39
22,E85,2014,2,86.88
22,E85,2014,12,83.74
22,E85,2015,2,80.35
22,E85,2015,3,81.41
22,E85,2015,7,76.97
22,E85,2015,8,78.24
22,E85,2015,10,73.25
22,E85,2015,12,68.98
22,E85,2015,9,77.6
22,E85,2015,1,79.61
22,E85,2015,11,69.09
22,E85,2015,4,78.45
22,E85,2015,5,78.52
22,E85,2015,6,77.45
22,E85,2016,1,
22,E85,2016,2,
22,E85,2016,3,
22,E85,2016,4,
22,E85,2016,5,
22,E85,2016,6,
22,E85,2016,7,
22,E85,2016,8,
22,E85,2016,9,
22,E85,2016,10,
22,E85,2016,11,
22,E85,2016,12,
22,E85,2017,1,
22,E85,2017,2,
22,E85,2017,3,
22,E85,2017,4,
22,E85,2017,5,
22,E85,2017,6,
22,E85,2017,7,
22,E85,2017,8,
22,E85,2017,9,
22,E85,2017,10,
22,E85,2017,11,
22,E85,2017,12,
22,E85,2018,1,
22,E85,2018,2,
22,E85,2018,3,
22,E85,2018,4,
22,E85,2018,5,
22,E85,2018,6,
22,E85,2018,7,
22,E85,2018,8,
22,E85,2018,9,
22,E85,2018,10,
22,E85,2018,11,
22,E85,2018,12,
22,E85,2019,1,
22,E85,2019,2,
22,E85,2019,3,
22,E85,2019,4,
22,E85,2019,5,
22,E85,2019,6,
22,E85,2019,7,
22,E85,2019,8,
22,E85,2019,9,
22,E85,2019,10,
22,E85,2019,11,
22,E85,2019,12,
22,E85,2020,1,
22,E85,2020,2,
22,E85,2020,3,
22,E85,2020,4,
22,E85,2020,5,
22,E85,2020,6,
22,E85,2020,7,
22,E85,2020,8,
22,E85,2020,9,
22,E85,2020,10,
22,E85,2020,11,
22,E85,2020,12,
22,E85,2021,1,
22,E85,2021,2,
22,E85,2021,3,
22,E85,2021,4,
22,E85,2021,5,
22,E85,2021,6,
22,E85,2021,7,
22,E85,2021,8,
22,E85,2021,9,
22,E85,2021,10,
22,E85,2021,11,
22,E85,2021,12,
22,E85,2022,1,
22,E85,2022,2,
22,E85,2022,3,
22,E85,2022,4,
22,E85,2022,5,
22,E85,2022,6,
22,E85,2022,7,
22,E85,2022,8,
22,E85,2022,9,
22,E85,2022,10,
22,E85,2022,11,
22,E85,2022,12,
22,E85,2023,1,
22,E85,2023,2,
22,E85,2023,3,
22,E85,2023,4,
22,E85,2023,5,
22,E85,2023,6,
22,E85,2023,7,
22,E85,2023,8,
22,E85,2023,9,
22,E85,2023,10,
22,E85,2023,11,
22,E85,2023,12,
22,GPLc,2007,11,74.51
22,GPLc,2007,12,72.68
22,GPLc,2007,1,
22,GPLc,2007,2,
22,GPLc,2007,3,
22,GPLc,2007,4,
22,GPLc,2007,5,
22,GPLc,2007,6,
22,GPLc,2007,7,
22,GPLc,2007,8,
22,GPLc,2007,9,
22,GPLc,2007,10,
22,GPLc,2008,1,75.0
22,GPLc,2008,5,74.34
22,GPLc,2008,6,75.76
22,GPLc,2008,7,76.38
22,GPLc,2008,8,77.82
22,GPLc,2008,10,79.22
22,GPLc,2008,11,78.53
22,GPLc,2008,12,76.29
22,GPLc,2008,4,73.81
22,GPLc,2008,2,73.92
22,GPLc,2008,3,74.15
22,GPLc,2008,9,79.06
22,GPLc,2009,3,68.18
22,GPLc,2009,4,65.4
22,GPLc,2009,7,64.12
22,GPLc,2009,8,64.01
22,GPLc,2009,12,65.88
22,GPLc,2009,1,69.8
22,GPLc,2009,5,64.28
22,GPLc,2009,10,64.61
22,GPLc,2009,6,64.4
22,GPLc,2009,9,64.91
22,GPLc,2009,11,65.1
22,GPLc,2009,2,69.63
22,GPLc,2010,1,70.02
22,GPLc,2010,5,70.0
22,GPLc,2010,7,73.2
22,GPLc,2010,8,75.14
22,GPLc,2010,9,77.05
22,GPLc,2010,11,79.04
22,GPLc,2010,3,68.82
22,GPLc,2010,4,68.57
22,GPLc,2010,6,71.25
22,GPLc,2010,12,81.27
22,GPLc,2010,10,78.33
22,GPLc,2010,2,70.65
22,GPLc,2011,3,81.79
22,GPLc,2011,4,81.55
22,GPLc,2011,7,83.38
22,GPLc,2011,8,83.52
22,GPLc,2011,9,83.5
22,GPLc,2011,5,82.09
22,GPLc,2011,2,82.17
22,GPLc,2011,10,83.5
22,GPLc,2011,12,83.67
22,GPLc,2011,1,83.59
22,GPLc,2011,6,83.17
22,GPLc,2011,11,83.49
22,GPLc,2012,2,87.12
22,GPLc,2012,7,88.05
22,GPLc,2012,12,89.55
22,GPLc,2012,1,86.69
22,GPLc,2012,3,88.91
22,GPLc,2012,5,89.38
22,GPLc,2012,11,88.97
22,GPLc,2012,4,89.44
22,GPLc,2012,6,89.05
22,GPLc,2012,9,87.86
22,GPLc,2012,10,88.39
22,GPLc,2012,8,87.9
22,GPLc,2013,10,87.34
22,GPLc,2013,8,87.89
22,GPLc,2013,11,87.26
22,GPLc,2013,3,91.78
22,GPLc,2013,6,89.1
22,GPLc,2013,7,88.21
22,GPLc,2013,9,87.73
22,GPLc,2013,12,87.6
22,GPLc,2013,1,91.64
22,GPLc,2013,2,91.6
22,GPLc,2013,4,91.02
22,GPLc,2013,5,89.85
22,GPLc,2014,4,87.9
22,GPLc,2014,7,87.05
22,GPLc,2014,8,87.04
22,GPLc,2014,2,88.53
22,GPLc,2014,12,85.96
22,GPLc,2014,11,86.57
22,GPLc,2014,3,88.39
22,GPLc,2014,9,87.01
22,GPLc,2014,1,88.87
22,GPLc,2014,5,87.64
22,GPLc,2014,10,86.99
22,GPLc,2014,6,87.45
22,GPLc,2015,3,82.28
22,GPLc,2015,7,79.79
22,GPLc,2015,8,79.65
22,GPLc,2015,10,77.82
22,GPLc,2015,1,86.29
22,GPLc,2015,2,83.48
22,GPLc,2015,6,81.1
22,GPLc,2015,9,78.9
22,GPLc,2015,4,82.03
22,GPLc,2015,12,76.6
22,GPLc,2015,11,77.0
22,GPLc,2015,5,82.16
22,GPLc,2016,1,
22,GPLc,2016,2,
22,GPLc,2016,3,
22,GPLc,2016,4,
22,GPLc,2016,5,
22,GPLc,2016,6,
22,GPLc,2016,7,
22,GPLc,2016,8,
22,GPLc,2016,9,
22,GPLc,2016,10,
22,GPLc,2016,11,
22,GPLc,2016,12,
22,GPLc,2017,1,
22,GPLc,2017,2,
22,GPLc,2017,3,
22,GPLc,2017,4,
22,GPLc,2017,5,
22,GPLc,2017,6,
22,GPLc,2017,7,
22,GPLc,2017,8,
22,GPLc,2017,9,
22,GPLc,2017,10,
22,GPLc,2017,11,
22,GPLc,2017,12,
22,GPLc,2018,1,
22,GPLc,2018,2,
22,GPLc,2018,3,
22,GPLc,2018,4,
22,GPLc,2018,5,
22,GPLc,2018,6,
22,GPLc,2018,7,
22,GPLc,2018,8,
22,GPLc,2018,9,
22,GPLc,2018,10,
22,GPLc,2018,11,
22,GPLc,2018,12,
22,GPLc,2019,1,
22,GPLc,2019,2,
22,GPLc,2019,3,
22,GPLc,2019,4,
22,GPLc,2019,5,
22,GPLc,2019,6,
22,GPLc,2019,7,
22,GPLc,2019,8,
22,GPLc,2019,9,
22,GPLc,2019,10,
22,GPLc,2019,11,
22,GPLc,2019,12,
22,GPLc,2020,1,
22,GPLc,2020,2,
22,GPLc,2020,3,
22,GPLc,2020,4,
22,GPLc,2020,5,
22,GPLc,2020,6,
22,GPLc,2020,7,
22,GPLc,2020,8,
22,GPLc,2020,9,
22,GPLc,2020,10,
22,GPLc,2020,11,
22,GPLc,2020,12,
22,GPLc,2021,1,
22,GPLc,2021,2,
22,GPLc,2021,3,
22,GPLc,2021,4,
22,GPLc,2021,5,
22,GPLc,2021,6,
22,GPLc,2021,7,
22,GPLc,2021,8,
22,GPLc,2021,9,
22,GPLc,2021,10,
22,GPLc,2021,11,
22,GPLc,2021,12,
22,GPLc,2022,1,
22,GPLc,2022,2,
22,GPLc,2022,3,
22,GPLc,2022,4,
22,GPLc,2022,5,
22,GPLc,2022,6,
22,GPLc,2022,7,
22,GPLc,2022,8,
22,GPLc,2022,9,
22,GPLc,2022,10,
22,GPLc,2022,11,
22,GPLc,2022,12,
22,GPLc,2023,1,
22,GPLc,2023,2,
22,GPLc,2023,3,
22,GPLc,2023,4,
22,GPLc,2023,5,
22,GPLc,2023,6,
22,GPLc,2023,7,
22,GPLc,2023,8,
22,GPLc,2023,9,
22,GPLc,2023,10,
22,GPLc,2023,11,
22,GPLc,2023,12,
22,E10,2009,5,122.69
22,E10,2009,6,129.47
22,E10,2009,7,125.96
22,E10,2009,8,128.57
22,E10,2009,9,126.46
22,E10,2009,10,125.53
22,E10,2009,11,127.58
22,E10,2009,12,127.36
22,E10,2009,4,118.71
22,E10,2009,1,
22,E10,2009,2,
22,E10,2009,3,
22,E10,2010,1,131.43
22,E10,2010,2,133.14
22,E10,2010,3,137.53
22,E10,2010,4,139.63
22,E10,2010,5,139.75
22,E10,2010,6,138.35
22,E10,2010,7,136.3
22,E10,2010,8,135.63
22,E10,2010,9,135.42
22,E10,2010,10,136.62
22,E10,2010,11,138.06
22,E10,2010,12,143.61
22,E10,2011,1,148.19
22,E10,2011,2,148.82
22,E10,2011,3,153.37
22,E10,2011,4,155.77
22,E10,2011,5,156.25
22,E10,2011,6,153.14
22,E10,2011,7,153.09
22,E10,2011,8,151.8
22,E10,2011,9,154.52
22,E10,2011,10,152.34
22,E10,2011,11,151.57
22,E10,2011,12,150.92
22,E10,2012,1,156.53
22,E10,2012,2,159.75
22,E10,2012,3,164.74
22,E10,2012,4,166.93
22,E10,2012,5,160.43
22,E10,2012,6,155.53
22,E10,2012,7,157.44
22,E10,2012,8,162.01
22,E10,2012,9,158.79
22,E10,2012,10,155.44
22,E10,2012,11,150.0
22,E10,2012,12,150.73
22,E10,2013,1,154.98
22,E10,2013,2,160.71
22,E10,2013,3,160.05
22,E10,2013,4,157.45
22,E10,2013,5,154.23
22,E10,2013,6,154.34
22,E10,2013,7,155.76
22,E10,2013,8,156.28
22,E10,2013,9,155.29
22,E10,2013,10,150.2
22,E10,2013,11,149.3
22,E10,2013,12,150.73
22,E10,2014,4,152.0
22,E10,2014,1,150.07
22,E10,2014,2,150.74
22,E10,2014,3,150.82
22,E10,2014,5,152.67
22,E10,2014,6,154.08
22,E10,2014,7,154.25
22,E10,2014,8,151.07
22,E10,2014,10,147.65
22,E10,2014,11,143.65
22,E10,2014,12,135.01
22,E10,2014,9,150.64
22,E10,2015,1,128.82
22,E10,2015,2,133.89
22,E10,2015,3,139.23
22,E10,2015,4,141.71
22,E10,2015,5,143.93
22,E10,2015,6,144.63
22,E10,2015,7,144.13
22,E10,2015,8,139.11
22,E10,2015,9,132.2
22,E10,2015,10,130.32
22,E10,2015,11,130.26
22,E10,2015,12,127.69
22,E10,2016,1,
22,E10,2016,2,
22,E10,2016,3,
22,E10,2016,4,
22,E10,2016,5,
22,E10,2016,6,
22,E10,2016,7,
22,E10,2016,8,
22,E10,2016,9,
22,E10,2016,10,
22,E10,2016,11,
22,E10,2016,12,
22,E10,2017,1,
22,E10,2017,2,
22,E10,2017,3,
22,E10,2017,4,
22,E10,2017,5,
22,E10,2017,6,
22,E10,2017,7,
22,E10,2017,8,
22,E10,2017,9,
22,E10,2017,10,
22,E10,2017,11,
22,E10,2017,12,
22,E10,2018,1,
22,E10,2018,2,
22,E10,2018,3,
22,E10,2018,4,
22,E10,2018,5,
22,E10,2018,6,
22,E10,2018,7,
22,E10,2018,8,
22,E10,2018,9,
