posteCOICOP;annee;description;categoriefiscale;supplementaire
0923;1996;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;1997;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;1998;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;1999;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2000;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2001;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2002;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2003;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2004;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2005;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2006;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2007;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2008;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2009;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2010;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2011;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2012;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2013;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0923;2014;Entretien et réparation des autres biens durables à fonction récréatives et culturelles;3;0
0931;1994;Jeux, jouets et passe-temps;3;0
0931;1995;Jeux, jouets et passe-temps;3;0
0931;1996;Jeux, jouets et passe-temps;3;0
0931;1997;Jeux, jouets et passe-temps;3;0
0931;1998;Jeux, jouets et passe-temps;3;0
0931;1999;Jeux, jouets et passe-temps;3;0
0931;2000;Jeux, jouets et passe-temps;3;0
0931;2001;Jeux, jouets et passe-temps;3;0
0931;2002;Jeux, jouets et passe-temps;3;0
0931;2003;Jeux, jouets et passe-temps;3;0
0931;2004;Jeux, jouets et passe-temps;3;0
0931;2005;Jeux, jouets et passe-temps;3;0
0931;2006;Jeux, jouets et passe-temps;3;0
0931;2007;Jeux, jouets et passe-temps;3;0
0931;2008;Jeux, jouets et passe-temps;3;0
0931;2009;Jeux, jouets et passe-temps;3;0
0931;2010;Jeux, jouets et passe-temps;3;0
0931;2011;Jeux, jouets et passe-temps;3;0
0931;2012;Jeux, jouets et passe-temps;3;0
0931;2013;Jeux, jouets et passe-temps;3;0
0931;2014;Jeux, jouets et passe-temps;3;0
0932;1994;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;1995;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;1996;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;1997;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;1998;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;1999;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2000;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2001;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2002;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2003;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2004;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2005;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2006;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2007;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2008;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2009;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2010;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2011;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2012;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2013;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0932;2014;Articles de sport, matériel de camping et matériel pour activités de plein air;3;0
0933;1994;Produits pour jardin, plantes et fleurs;3;0
0933;1995;Produits pour jardin, plantes et fleurs;3;0
0933;1996;Produits pour jardin, plantes et fleurs;3;0
0933;1997;Produits pour jardin, plantes et fleurs;3;0
0933;1998;Produits pour jardin, plantes et fleurs;3;0
0933;1999;Produits pour jardin, plantes et fleurs;3;0
0933;2000;Produits pour jardin, plantes et fleurs;3;0
0933;2001;Produits pour jardin, plantes et fleurs;3;0
0933;2002;Produits pour jardin, plantes et fleurs;3;0
0933;2003;Produits pour jardin, plantes et fleurs;3;0
0933;2004;Produits pour jardin, plantes et fleurs;3;0
0933;2005;Produits pour jardin, plantes et fleurs;3;0
0933;2006;Produits pour jardin, plantes et fleurs;3;0
0933;2007;Produits pour jardin, plantes et fleurs;3;0
0933;2008;Produits pour jardin, plantes et fleurs;3;0
0933;2009;Produits pour jardin, plantes et fleurs;3;0
0933;2010;Produits pour jardin, plantes et fleurs;3;0
0933;2011;Produits pour jardin, plantes et fleurs;3;0
0933;2012;Produits pour jardin, plantes et fleurs;3;0
0933;2013;Produits pour jardin, plantes et fleurs;3;0
0933;2014;Produits pour jardin, plantes et fleurs;3;0
0934;1994;Animaux de compagnie et articles connexes;3;0
0934;1995;Animaux de compagnie et articles connexes;3;0
0934;1996;Animaux de compagnie et articles connexes;3;0
0934;1997;Animaux de compagnie et articles connexes;3;0
0934;1998;Animaux de compagnie et articles connexes;3;0
0934;1999;Animaux de compagnie et articles connexes;3;0
0934;2000;Animaux de compagnie et articles connexes;3;0
0934;2001;Animaux de compagnie et articles connexes;3;0
0934;2002;Animaux de compagnie et articles connexes;3;0
0934;2003;Animaux de compagnie et articles connexes;3;0
0934;2004;Animaux de compagnie et articles connexes;3;0
0934;2005;Animaux de compagnie et articles connexes;3;0
0934;2006;Animaux de compagnie et articles connexes;3;0
0934;2007;Animaux de compagnie et articles connexes;3;0
0934;2008;Animaux de compagnie et articles connexes;3;0
0934;2009;Animaux de compagnie et articles connexes;3;0
0934;2010;Animaux de compagnie et articles connexes;3;0
0934;2011;Animaux de compagnie et articles connexes;3;0
0934;2012;Animaux de compagnie et articles connexes;3;0
0934;2013;Animaux de compagnie et articles connexes;3;0
0934;2014;Animaux de compagnie et articles connexes;3;0
0935;1994;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;1995;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;1996;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;1997;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;1998;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;1999;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2000;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2001;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2002;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2003;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2004;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2005;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2006;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2007;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2008;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2009;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2010;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2011;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2012;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2013;Services vétérinaires et autres services pour animaux de compagnie;3;0
0935;2014;Services vétérinaires et autres services pour animaux de compagnie;3;0
0941;1994;Services récréatifs et sportifs;2;0
0941;1995;Services récréatifs et sportifs;2;0
0941;1996;Services récréatifs et sportifs;2;0
0941;1997;Services récréatifs et sportifs;2;0
0941;1998;Services récréatifs et sportifs;2;0
0941;1999;Services récréatifs et sportifs;2;0
0941;2000;Services récréatifs et sportifs;2;0
0941;2001;Services récréatifs et sportifs;2;0
0941;2002;Services récréatifs et sportifs;2;0
0941;2003;Services récréatifs et sportifs;2;0
0941;2004;Services récréatifs et sportifs;2;0
0941;2005;Services récréatifs et sportifs;2;0
0941;2006;Services récréatifs et sportifs;2;0
0941;2007;Services récréatifs et sportifs;2;0
0941;2008;Services récréatifs et sportifs;2;0
0941;2009;Services récréatifs et sportifs;2;0
0941;2010;Services récréatifs et sportifs;2;0
0941;2011;Services récréatifs et sportifs;2;0
0941;2012;Services récréatifs et sportifs;4;0
0941;2013;Services récréatifs et sportifs;4;0
0941;2014;Services récréatifs et sportifs;4;0
0942;1994;Services culturels;2;0
0942;1995;Services culturels;2;0
0942;1996;Services culturels;2;0
0942;1997;Services culturels;2;0
0942;1998;Services culturels;2;0
0942;1999;Services culturels;2;0
0942;2000;Services culturels;2;0
0942;2001;Services culturels;2;0
0942;2002;Services culturels;2;0
0942;2003;Services culturels;2;0
0942;2004;Services culturels;2;0
0942;2005;Services culturels;2;0
0942;2006;Services culturels;2;0
0942;2007;Services culturels;2;0
0942;2008;Services culturels;2;0
0942;2009;Services culturels;2;0
0942;2010;Services culturels;2;0
0942;2011;Services culturels;2;0
0942;2012;Services culturels;4;0
0942;2013;Services culturels;4;0
0942;2014;Services culturels;4;0
0943;1994;Jeux de hasard;0;0
0943;1995;Jeux de hasard;0;0
0943;1996;Jeux de hasard;0;0
0943;1997;Jeux de hasard;0;0
0943;1998;Jeux de hasard;0;0
0943;1999;Jeux de hasard;0;0
0943;2000;Jeux de hasard;0;0
0943;2001;Jeux de hasard;0;0
0943;2002;Jeux de hasard;0;0
0943;2003;Jeux de hasard;0;0
0943;2004;Jeux de hasard;0;0
0943;2005;Jeux de hasard;0;0
0943;2006;Jeux de hasard;0;0
0943;2007;Jeux de hasard;0;0
0943;2008;Jeux de hasard;0;0
0943;2009;Jeux de hasard;0;0
0943;2010;Jeux de hasard;0;0
0943;2011;Jeux de hasard;0;0
0943;2012;Jeux de hasard;0;0
0943;2013;Jeux de hasard;0;0
0943;2014;Jeux de hasard;0;0
0951;1994;Livre;2;0
0951;1995;Livre;2;0
0951;1996;Livre;2;0
0951;1997;Livre;2;0
0951;1998;Livre;2;0
0951;1999;Livre;2;0
0951;2000;Livre;2;0
0951;2001;Livre;2;0
0951;2002;Livre;2;0
0951;2003;Livre;2;0
0951;2004;Livre;2;0
0951;2005;Livre;2;0
0951;2006;Livre;2;0
0951;2007;Livre;2;0
0951;2008;Livre;2;0
0951;2009;Livre;2;0
0951;2010;Livre;2;0
0951;2011;Livre;2;0
0951;2012;Livre;4;0
0951;2013;Livre;4;0
0951;2014;Livre;4;0
0952;1994;Journaux et publications périodiques;1;0
0952;1995;Journaux et publications périodiques;1;0
0952;1996;Journaux et publications périodiques;1;0
0952;1997;Journaux et publications périodiques;1;0
0952;1998;Journaux et publications périodiques;1;0
0952;1999;Journaux et publications périodiques;1;0
0952;2000;Journaux et publications périodiques;1;0
0952;2001;Journaux et publications périodiques;1;0
0952;2002;Journaux et publications périodiques;1;0
0952;2003;Journaux et publications périodiques;1;0
0952;2004;Journaux et publications périodiques;1;0
0952;2005;Journaux et publications périodiques;1;0
0952;2006;Journaux et publications périodiques;1;0
0952;2007;Journaux et publications périodiques;1;0
0952;2008;Journaux et publications périodiques;1;0
0952;2009;Journaux et publications périodiques;1;0
0952;2010;Journaux et publications périodiques;1;0
0952;2011;Journaux et publications périodiques;1;0
0952;2012;Journaux et publications périodiques;1;0
0952;2013;Journaux et publications périodiques;1;0
0952;2014;Journaux et publications périodiques;1;0
0953;1994;Imprimés divers;3;0
0953;1995;Imprimés divers;3;0
0953;1996;Imprimés divers;3;0
0953;1997;Imprimés divers;3;0
0953;1998;Imprimés divers;3;0
0953;1999;Imprimés divers;3;0
0953;2000;Imprimés divers;3;0
0953;2001;Imprimés divers;3;0
0953;2002;Imprimés divers;3;0
0953;2003;Imprimés divers;3;0
0953;2004;Imprimés divers;3;0
0953;2005;Imprimés divers;3;0
0953;2006;Imprimés divers;3;0
0953;2007;Imprimés divers;3;0
0953;2008;Imprimés divers;3;0
0953;2009;Imprimés divers;3;0
0953;2010;Imprimés divers;3;0
0953;2011;Imprimés divers;3;0
0953;2012;Imprimés divers;3;0
0953;2013;Imprimés divers;3;0
0953;2014;Imprimés divers;3;0
0954;1994;Papeterie et matériel de dessin;3;0
0954;1995;Papeterie et matériel de dessin;3;0
0954;1996;Papeterie et matériel de dessin;3;0
0954;1997;Papeterie et matériel de dessin;3;0
0954;1998;Papeterie et matériel de dessin;3;0
0954;1999;Papeterie et matériel de dessin;3;0
0954;2000;Papeterie et matériel de dessin;3;0
0954;2001;Papeterie et matériel de dessin;3;0
0954;2002;Papeterie et matériel de dessin;3;0
0954;2003;Papeterie et matériel de dessin;3;0
0954;2004;Papeterie et matériel de dessin;3;0
0954;2005;Papeterie et matériel de dessin;3;0
0954;2006;Papeterie et matériel de dessin;3;0
0954;2007;Papeterie et matériel de dessin;3;0
0954;2008;Papeterie et matériel de dessin;3;0
0954;2009;Papeterie et matériel de dessin;3;0
0954;2010;Papeterie et matériel de dessin;3;0
0954;2011;Papeterie et matériel de dessin;3;0
0954;2012;Papeterie et matériel de dessin;3;0
0954;2013;Papeterie et matériel de dessin;3;0
0954;2014;Papeterie et matériel de dessin;3;0
0960;1994;Forfaits touristiques ;3;0
0960;1995;Forfaits touristiques ;3;0
0960;1996;Forfaits touristiques ;3;0
0960;1997;Forfaits touristiques ;3;0
0960;1998;Forfaits touristiques ;3;0
0960;1999;Forfaits touristiques ;3;0
0960;2000;Forfaits touristiques ;3;0
0960;2001;Forfaits touristiques ;3;0
0960;2002;Forfaits touristiques ;3;0
0960;2003;Forfaits touristiques ;3;0
0960;2004;Forfaits touristiques ;3;0
0960;2005;Forfaits touristiques ;3;0
0960;2006;Forfaits touristiques ;3;0
0960;2007;Forfaits touristiques ;3;0
0960;2008;Forfaits touristiques ;3;0
0960;2009;Forfaits touristiques ;3;0
0960;2010;Forfaits touristiques ;3;0
0960;2011;Forfaits touristiques ;3;0
0960;2012;Forfaits touristiques ;3;0
0960;2013;Forfaits touristiques ;3;0
0960;2014;Forfaits touristiques ;3;0
1010;1994;Enseignement préélémentaire et primaire;0;0
1010;1995;Enseignement préélémentaire et primaire;0;0
1010;1996;Enseignement préélémentaire et primaire;0;0
1010;1997;Enseignement préélémentaire et primaire;0;0
1010;1998;Enseignement préélémentaire et primaire;0;0
1010;1999;Enseignement préélémentaire et primaire;0;0
1010;2000;Enseignement préélémentaire et primaire;0;0
1010;2001;Enseignement préélémentaire et primaire;0;0
1010;2002;Enseignement préélémentaire et primaire;0;0
1010;2003;Enseignement préélémentaire et primaire;0;0
1010;2004;Enseignement préélémentaire et primaire;0;0
1010;2005;Enseignement préélémentaire et primaire;0;0
1010;2006;Enseignement préélémentaire et primaire;0;0
1010;2007;Enseignement préélémentaire et primaire;0;0
1010;2008;Enseignement préélémentaire et primaire;0;0
1010;2009;Enseignement préélémentaire et primaire;0;0
1010;2010;Enseignement préélémentaire et primaire;0;0
1010;2011;Enseignement préélémentaire et primaire;0;0
1010;2012;Enseignement préélémentaire et primaire;0;0
1010;2013;Enseignement préélémentaire et primaire;0;0
1010;2014;Enseignement préélémentaire et primaire;0;0
1020;1994;Enseignement secondaire;0;0
1020;1995;Enseignement secondaire;0;0
1020;1996;Enseignement secondaire;0;0
1020;1997;Enseignement secondaire;0;0
1020;1998;Enseignement secondaire;0;0
1020;1999;Enseignement secondaire;0;0
1020;2000;Enseignement secondaire;0;0
1020;2001;Enseignement secondaire;0;0
1020;2002;Enseignement secondaire;0;0
1020;2003;Enseignement secondaire;0;0
1020;2004;Enseignement secondaire;0;0
1020;2005;Enseignement secondaire;0;0
1020;2006;Enseignement secondaire;0;0
1020;2007;Enseignement secondaire;0;0
1020;2008;Enseignement secondaire;0;0
1020;2009;Enseignement secondaire;0;0
1020;2010;Enseignement secondaire;0;0
1020;2011;Enseignement secondaire;0;0
1020;2012;Enseignement secondaire;0;0
1020;2013;Enseignement secondaire;0;0
1020;2014;Enseignement secondaire;0;0
1030;1994;Enseignement postsecondaire non supérieur;0;0
1030;1995;Enseignement postsecondaire non supérieur;0;0
1030;1996;Enseignement postsecondaire non supérieur;0;0
1030;1997;Enseignement postsecondaire non supérieur;0;0
1030;1998;Enseignement postsecondaire non supérieur;0;0
1030;1999;Enseignement postsecondaire non supérieur;0;0
1030;2000;Enseignement postsecondaire non supérieur;0;0
1030;2001;Enseignement postsecondaire non supérieur;0;0
1030;2002;Enseignement postsecondaire non supérieur;0;0
1030;2003;Enseignement postsecondaire non supérieur;0;0
1030;2004;Enseignement postsecondaire non supérieur;0;0
1030;2005;Enseignement postsecondaire non supérieur;0;0
1030;2006;Enseignement postsecondaire non supérieur;0;0
1030;2007;Enseignement postsecondaire non supérieur;0;0
1030;2008;Enseignement postsecondaire non supérieur;0;0
1030;2009;Enseignement postsecondaire non supérieur;0;0
1030;2010;Enseignement postsecondaire non supérieur;0;0
1030;2011;Enseignement postsecondaire non supérieur;0;0
1030;2012;Enseignement postsecondaire non supérieur;0;0
1030;2013;Enseignement postsecondaire non supérieur;0;0
1030;2014;Enseignement postsecondaire non supérieur;0;0
1040;1994;Enseignement supérieur;0;0
1040;1995;Enseignement supérieur;0;0
1040;1996;Enseignement supérieur;0;0
1040;1997;Enseignement supérieur;0;0
1040;1998;Enseignement supérieur;0;0
1040;1999;Enseignement supérieur;0;0
1040;2000;Enseignement supérieur;0;0
1040;2001;Enseignement supérieur;0;0
1040;2002;Enseignement supérieur;0;0
1040;2003;Enseignement supérieur;0;0
1040;2004;Enseignement supérieur;0;0
1040;2005;Enseignement supérieur;0;0
1040;2006;Enseignement supérieur;0;0
1040;2007;Enseignement supérieur;0;0
1040;2008;Enseignement supérieur;0;0
1040;2009;Enseignement supérieur;0;0
1040;2010;Enseignement supérieur;0;0
1040;2011;Enseignement supérieur;0;0
1040;2012;Enseignement supérieur;0;0
1040;2013;Enseignement supérieur;0;0
1040;2014;Enseignement supérieur;0;0
1050;1994;Enseignement non défini par niveau;0;0
1050;1995;Enseignement non défini par niveau;0;0
1050;1996;Enseignement non défini par niveau;0;0
1050;1997;Enseignement non défini par niveau;0;0
1050;1998;Enseignement non défini par niveau;0;0
1050;1999;Enseignement non défini par niveau;0;0
1050;2000;Enseignement non défini par niveau;0;0
1050;2001;Enseignement non défini par niveau;0;0
1050;2002;Enseignement non défini par niveau;0;0
1050;2003;Enseignement non défini par niveau;0;0
1050;2004;Enseignement non défini par niveau;0;0
1050;2005;Enseignement non défini par niveau;0;0
1050;2006;Enseignement non défini par niveau;0;0
1050;2007;Enseignement non défini par niveau;0;0
1050;2008;Enseignement non défini par niveau;0;0
1050;2009;Enseignement non défini par niveau;0;0
1050;2010;Enseignement non défini par niveau;0;0
1050;2011;Enseignement non défini par niveau;0;0
1050;2012;Enseignement non défini par niveau;0;0
1050;2013;Enseignement non défini par niveau;0;0
1050;2014;Enseignement non défini par niveau;0;0
11112;1994;Restauration à emporter;3;1
11112;1995;Restauration à emporter;3;1
11112;1996;Restauration à emporter;3;1
11112;1997;Restauration à emporter;3;1
11112;1998;Restauration à emporter;2;1
11112;1999;Restauration à emporter;2;1
11112;2000;Restauration à emporter;2;1
11112;2001;Restauration à emporter;2;1
11112;2002;Restauration à emporter;2;1
11112;2003;Restauration à emporter;2;1
11112;2004;Restauration à emporter;2;1
11112;2005;Restauration à emporter;2;1
11112;2006;Restauration à emporter;2;1
11112;2007;Restauration à emporter;2;1
11112;2008;Restauration à emporter;2;1
11112;2009;Restauration à emporter;2;1
11112;2010;Restauration à emporter;2;1
11112;2011;Restauration à emporter;2;1
11112;2012;Restauration à emporter;4;1
11112;2013;Restauration à emporter;4;1
11112;2014;Restauration à emporter;4;1
11113;1994;Restauration sur place;3;1
11113;1995;Restauration sur place;3;1
11113;1996;Restauration sur place;3;1
11113;1997;Restauration sur place;3;1
11113;1998;Restauration sur place;3;1
11113;1999;Restauration sur place;3;1
11113;2000;Restauration sur place;3;1
11113;2001;Restauration sur place;3;1
11113;2002;Restauration sur place;3;1
11113;2003;Restauration sur place;3;1
11113;2004;Restauration sur place;3;1
11113;2005;Restauration sur place;3;1
11113;2006;Restauration sur place;3;1
11113;2007;Restauration sur place;3;1
11113;2008;Restauration sur place;3;1
11113;2009;Restauration sur place;3;1
11113;2010;Restauration sur place;2;1
11113;2011;Restauration sur place;2;1
11113;2012;Restauration sur place;4;1
11113;2013;Restauration sur place;4;1
11113;2014;Restauration sur place;4;1
11114;1994;Consommation de boissons alcoolisées;3;1
11114;1995;Consommation de boissons alcoolisées;3;1
11114;1996;Consommation de boissons alcoolisées;3;1
11114;1997;Consommation de boissons alcoolisées;3;1
11114;1998;Consommation de boissons alcoolisées;3;1
11114;1999;Consommation de boissons alcoolisées;3;1
11114;2000;Consommation de boissons alcoolisées;3;1
11114;2001;Consommation de boissons alcoolisées;3;1
11114;2002;Consommation de boissons alcoolisées;3;1
11114;2003;Consommation de boissons alcoolisées;3;1
11114;2004;Consommation de boissons alcoolisées;3;1
11114;2005;Consommation de boissons alcoolisées;3;1
11114;2006;Consommation de boissons alcoolisées;3;1
11114;2007;Consommation de boissons alcoolisées;3;1
11114;2008;Consommation de boissons alcoolisées;3;1
11114;2009;Consommation de boissons alcoolisées;3;1
11114;2010;Consommation de boissons alcoolisées;3;1
11114;2011;Consommation de boissons alcoolisées;3;1
11114;2012;Consommation de boissons alcoolisées;3;1
11114;2013;Consommation de boissons alcoolisées;3;1
11114;2014;Consommation de boissons alcoolisées;3;1
1112;1994;Cantines;0;0
1112;1995;Cantines;0;0
1112;1996;Cantines;0;0
1112;1997;Cantines;0;0
1112;1998;Cantines;0;0
1112;1999;Cantines;0;0
1112;2000;Cantines;0;0
1112;2001;Cantines;0;0
1112;2002;Cantines;2;0
1112;2003;Cantines;2;0
1112;2004;Cantines;2;0
1112;2005;Cantines;2;0
1112;2006;Cantines;2;0
1112;2007;Cantines;2;0
1112;2008;Cantines;2;0
1112;2009;Cantines;2;0
1112;2010;Cantines;2;0
1112;2011;Cantines;2;0
1112;2012;Cantines;2;0
1112;2013;Cantines;2;0
1112;2014;Cantines;2;0
1120;1994;Services d'hébergement;2;0
1120;1995;Services d'hébergement;2;0
1120;1996;Services d'hébergement;2;0
1120;1997;Services d'hébergement;2;0
1120;1998;Services d'hébergement;2;0
1120;1999;Services d'hébergement;2;0
1120;2000;Services d'hébergement;2;0
1120;2001;Services d'hébergement;2;0
1120;2002;Services d'hébergement;2;0
1120;2003;Services d'hébergement;2;0
1120;2004;Services d'hébergement;2;0
1120;2005;Services d'hébergement;2;0
1120;2006;Services d'hébergement;2;0
1120;2007;Services d'hébergement;2;0
1120;2008;Services d'hébergement;2;0
1120;2009;Services d'hébergement;2;0
1120;2010;Services d'hébergement;2;0
1120;2011;Services d'hébergement;2;0
1120;2012;Services d'hébergement;4;0
1120;2013;Services d'hébergement;4;0
1120;2014;Services d'hébergement;4;0
1211;1994;Salons de coiffure et instituts de soins et de beauté;3;0
1211;1995;Salons de coiffure et instituts de soins et de beauté;3;0
1211;1996;Salons de coiffure et instituts de soins et de beauté;3;0
1211;1997;Salons de coiffure et instituts de soins et de beauté;3;0
1211;1998;Salons de coiffure et instituts de soins et de beauté;3;0
1211;1999;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2000;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2001;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2002;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2003;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2004;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2005;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2006;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2007;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2008;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2009;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2010;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2011;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2012;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2013;Salons de coiffure et instituts de soins et de beauté;3;0
1211;2014;Salons de coiffure et instituts de soins et de beauté;3;0
1212;1994;Appareils électriques pour soins corporels;3;0
1212;1995;Appareils électriques pour soins corporels;3;0
1212;1996;Appareils électriques pour soins corporels;3;0
1212;1997;Appareils électriques pour soins corporels;3;0
1212;1998;Appareils électriques pour soins corporels;3;0
1212;1999;Appareils électriques pour soins corporels;3;0
1212;2000;Appareils électriques pour soins corporels;3;0
1212;2001;Appareils électriques pour soins corporels;3;0
1212;2002;Appareils électriques pour soins corporels;3;0
1212;2003;Appareils électriques pour soins corporels;3;0
1212;2004;Appareils électriques pour soins corporels;3;0
1212;2005;Appareils électriques pour soins corporels;3;0
1212;2006;Appareils électriques pour soins corporels;3;0
1212;2007;Appareils électriques pour soins corporels;3;0
1212;2008;Appareils électriques pour soins corporels;3;0
1212;2009;Appareils électriques pour soins corporels;3;0
1212;2010;Appareils électriques pour soins corporels;3;0
1212;2011;Appareils électriques pour soins corporels;3;0
1212;2012;Appareils électriques pour soins corporels;3;0
1212;2013;Appareils électriques pour soins corporels;3;0
1212;2014;Appareils électriques pour soins corporels;3;0
1213;1994;Autres appareils, articles et produits pour soins corporels;3;0
1213;1995;Autres appareils, articles et produits pour soins corporels;3;0
1213;1996;Autres appareils, articles et produits pour soins corporels;3;0
1213;1997;Autres appareils, articles et produits pour soins corporels;3;0
1213;1998;Autres appareils, articles et produits pour soins corporels;3;0
1213;1999;Autres appareils, articles et produits pour soins corporels;3;0
1213;2000;Autres appareils, articles et produits pour soins corporels;3;0
1213;2001;Autres appareils, articles et produits pour soins corporels;3;0
1213;2002;Autres appareils, articles et produits pour soins corporels;3;0
1213;2003;Autres appareils, articles et produits pour soins corporels;3;0
1213;2004;Autres appareils, articles et produits pour soins corporels;3;0
1213;2005;Autres appareils, articles et produits pour soins corporels;3;0
1213;2006;Autres appareils, articles et produits pour soins corporels;3;0
1213;2007;Autres appareils, articles et produits pour soins corporels;3;0
1213;2008;Autres appareils, articles et produits pour soins corporels;3;0
1213;2009;Autres appareils, articles et produits pour soins corporels;3;0
1213;2010;Autres appareils, articles et produits pour soins corporels;3;0
1213;2011;Autres appareils, articles et produits pour soins corporels;3;0
1213;2012;Autres appareils, articles et produits pour soins corporels;3;0
1213;2013;Autres appareils, articles et produits pour soins corporels;3;0
1213;2014;Autres appareils, articles et produits pour soins corporels;3;0
1220;1994;Prostitution;0;0
1220;1995;Prostitution;0;0
1220;1996;Prostitution;0;0
1220;1997;Prostitution;0;0
1220;1998;Prostitution;0;0
1220;1999;Prostitution;0;0
1220;2000;Prostitution;0;0
1220;2001;Prostitution;0;0
1220;2002;Prostitution;0;0
1220;2003;Prostitution;0;0
1220;2004;Prostitution;0;0
1220;2005;Prostitution;0;0
1220;2006;Prostitution;0;0
1220;2007;Prostitution;0;0
1220;2008;Prostitution;0;0
1220;2009;Prostitution;0;0
1220;2010;Prostitution;0;0
1220;2011;Prostitution;0;0
1220;2012;Prostitution;0;0
1220;2013;Prostitution;0;0
1220;2014;Prostitution;0;0
1231;1994;Articles de bijouterie et horlogerie;3;0
1231;1995;Articles de bijouterie et horlogerie;3;0
1231;1996;Articles de bijouterie et horlogerie;3;0
1231;1997;Articles de bijouterie et horlogerie;3;0
1231;1998;Articles de bijouterie et horlogerie;3;0
1231;1999;Articles de bijouterie et horlogerie;3;0
1231;2000;Articles de bijouterie et horlogerie;3;0
1231;2001;Articles de bijouterie et horlogerie;3;0
